po_item_id,po_id,material_id,quantity,unit_cost
PM-3496,PO-99,RM-22,9890,2 981
PM-3497,PO-1600,RM-44,1026,$205.00
PM-3498,PO-32,RM-113,8841,2675
PM-3499,PO-1847,RM-38,9658,1131
PM-3500,PO-717,RM-112,3180,"$2,491.00"
PM-3501,PO-1373,RM-56,3842,"2 668,00"
PM-3502,PO-1917,RM-24,9037,957
PM-3503,PO-1142,RM-100,9943,"$2,564.00"
PM-3504,PO-938,RM-50,4511,75
PM-3505,PO-1444,RM-40,2153,3450
PM-3506,PO-307,RM-13,4806,2005
PM-3507,PO-24,RM-33,1241,2237
PM-3508,PO-614,RM-104,7143,1 496
PM-3509,PO-777,RM-76,4346,297
PM-3510,PO-641,RM-57,8463,"$3,753.00"
PM-3511,PO-282,RM-120,4603,2 743
PM-3512,PO-197,RM-49,6504,2965
PM-3513,PO-1914,RM-45,361,240
PM-3514,PO-1761,RM-57,6073,"444,00"
PM-3515,PO-1373,RM-96,5976,$6.00
PM-3516,PO-1014,RM-100,3198,3992
PM-3517,PO-1451,RM-120,6509,"$3,896.00"
PM-3518,PO-1284,RM-56,6932,208
PM-3519,PO-1181,RM-60,826,1076
PM-3520,PO-1223,RM-113,4446,1 709
PM-3521,PO-226,RM-56,8677,1535
PM-3522,PO-1069,RM-43,6341,"3 349,00"
PM-3523,PO-447,RM-27,5150,2008
PM-3524,PO-855,RM-17,4561,2 574
PM-3525,PO-1360,RM-15,9854,"2 335,00"
PM-3526,PO-439,RM-10,8174,2890
PM-3527,PO-1428,RM-72,5419,1934
PM-3528,PO-1778,RM-5,7072,3123
PM-3529,PO-991,RM-34,6030,$324.00
PM-3530,PO-491,RM-88,7931,669
PM-3531,PO-553,RM-15,4311,"1 955,00"
PM-3532,PO-729,RM-19,2992,$578.00
PM-3533,PO-680,RM-69,645,3360
PM-3534,PO-971,RM-109,8335,398
PM-3535,PO-520,RM-82,5643,3 665
PM-3536,PO-485,RM-37,1530,"$1,053.00"
PM-3537,PO-1288,RM-21,7553,121
PM-3538,PO-896,RM-52,7876,795
PM-3539,PO-741,RM-56,4455,$459.00
PM-3540,PO-396,RM-37,4354,3242
PM-3541,PO-663,RM-62,4284,$565.00
PM-3542,PO-970,RM-55,808,"$2,145.00"
PM-3543,PO-817,RM-20,2294,"$2,111.00"
PM-3544,PO-1608,RM-20,2733,3363
PM-3545,PO-1168,RM-2,9792,$318.00
PM-3546,PO-1335,RM-32,4341,3566
PM-3547,PO-1475,RM-89,2750,3787
PM-3548,PO-351,RM-92,8973,1970
PM-3549,PO-1246,RM-1,4958,527
PM-3550,PO-1657,RM-13,3118,3692
PM-3551,PO-1195,RM-35,8070,"2 215,00"
PM-3552,PO-147,RM-115,1573,"$2,025.00"
PM-3553,PO-130,RM-40,9205,3033
PM-3554,PO-268,RM-1,5816,2 727
PM-3555,PO-1726,RM-45,2726,3 173
PM-3556,PO-92,RM-95,5498,505
PM-3557,PO-1493,RM-103,3456,1603
PM-3558,PO-303,RM-59,7344,790
PM-3559,PO-1952,RM-50,4944,"$3,695.00"
PM-3560,PO-599,RM-11,5378,"$2,428.00"
PM-3561,PO-348,RM-111,9806,1 754
PM-3562,PO-456,RM-49,4071,1211
PM-3563,PO-1781,RM-1,1147,1385
PM-3564,PO-135,RM-102,8976,"2 644,00"
PM-3565,PO-168,RM-115,7330,1405
PM-3566,PO-936,RM-67,1906,3369
PM-3567,PO-1563,RM-65,5556,716
PM-3568,PO-1985,RM-67,828,"$3,749.00"
PM-3569,PO-732,RM-65,6228,"$1,266.00"
PM-3570,PO-411,RM-104,7256,866
PM-3571,PO-514,RM-58,282,"$1,151.00"
PM-3572,PO-866,RM-106,2856,$830.00
PM-3573,PO-1364,RM-119,9703,"$1,354.00"
PM-3574,PO-553,RM-109,4729,780
PM-3575,PO-545,RM-102,2556,1903
PM-3576,PO-1430,RM-86,3558,1332
PM-3577,PO-847,RM-90,673,2062
PM-3578,PO-96,RM-90,5254,"$1,496.00"
PM-3579,PO-1842,RM-2,1285,184
PM-3580,PO-1993,RM-11,7946,1012
PM-3581,PO-330,RM-80,597,275
PM-3582,PO-1374,RM-61,1688,"$1,786.00"
PM-3583,PO-922,RM-10,2662,"$1,112.00"
PM-3584,PO-118,RM-99,3687,3989
PM-3585,PO-384,RM-26,6485,"$3,819.00"
PM-3586,PO-1483,RM-31,1808,1442
PM-3587,PO-998,RM-67,6342,3206
PM-3588,PO-1787,RM-42,1777,"$1,134.00"
PM-3589,PO-618,RM-9,186,3856
PM-3590,PO-14,RM-116,999,"$2,726.00"
PM-3591,PO-1327,RM-25,7988,1996
PM-3592,PO-1724,RM-32,9392,"$1,650.00"
PM-3593,PO-1521,RM-80,3095,2154
PM-3594,PO-698,RM-31,3463,3 251
PM-3595,PO-83,RM-93,9748,1480
PM-3596,PO-1314,RM-94,9477,"2 895,00"
PM-3597,PO-1914,RM-35,6590,3953
PM-3598,PO-1435,RM-70,1076,2887
PM-3599,PO-1744,RM-101,7713,"$3,074.00"
PM-3600,PO-16,RM-85,8239,3467
PM-3601,PO-1076,RM-106,6102,"$2,385.00"
PM-3602,PO-255,RM-79,8057,1 243
PM-3603,PO-1124,RM-113,579,1289
PM-3604,PO-1229,RM-29,411,"$2,743.00"
PM-3605,PO-1307,RM-85,256,"$1,964.00"
PM-3606,PO-1352,RM-54,5390,881
PM-3607,PO-529,RM-111,1890,1828
PM-3608,PO-43,RM-120,8742,877
PM-3609,PO-431,RM-26,8411,"$2,289.00"
PM-3610,PO-843,RM-20,2532,3 324
PM-3611,PO-1786,RM-11,9665,$823.00
PM-3612,PO-1875,RM-20,1287,65
PM-3613,PO-669,RM-32,3831,3577
PM-3614,PO-1216,RM-53,6094,3 553
PM-3615,PO-857,RM-103,9434,2288
PM-3616,PO-81,RM-95,419,1948
PM-3617,PO-1608,RM-52,117,"$2,257.00"
PM-3618,PO-171,RM-46,1848,$69.00
PM-3619,PO-1812,RM-91,2132,$413.00
PM-3620,PO-101,RM-29,839,"2 262,00"
PM-3621,PO-518,RM-97,3350,648
PM-3622,PO-1699,RM-10,2573,$49.00
PM-3623,PO-265,RM-25,5552,"$1,577.00"
PM-3624,PO-483,RM-18,9567,"$2,864.00"
PM-3625,PO-843,RM-21,3425,2017
PM-3626,PO-360,RM-67,4899,"2 205,00"
PM-3627,PO-1867,RM-90,3565,"$2,552.00"
PM-3628,PO-1600,RM-110,1773,"$2,429.00"
PM-3629,PO-239,RM-69,5504,2241
PM-3630,PO-787,RM-5,2772,3 348
PM-3631,PO-1903,RM-72,3496,"$1,558.00"
PM-3632,PO-347,RM-2,346,"1 586,00"
PM-3633,PO-1313,RM-69,2437,3837
PM-3634,PO-241,RM-108,1358,3 443
PM-3635,PO-1014,RM-107,3186,1 741
PM-3636,PO-1930,RM-71,7010,$986.00
PM-3637,PO-929,RM-62,6332,"$1,111.00"
PM-3638,PO-149,RM-96,690,186
PM-3639,PO-1949,RM-86,5935,"$2,612.00"
PM-3640,PO-541,RM-101,3940,1485
PM-3641,PO-724,RM-51,87,1076
PM-3642,PO-1675,RM-76,286,3025
PM-3643,PO-1155,RM-26,8388,"$2,375.00"
PM-3644,PO-464,RM-63,9214,$831.00
PM-3645,PO-1687,RM-32,2260,1188
PM-3646,PO-1158,RM-7,7954,1156
PM-3647,PO-1514,RM-16,1369,"$3,063.00"
PM-3648,PO-1566,RM-45,8310,2346
PM-3649,PO-731,RM-97,6504,3795
PM-3650,PO-82,RM-107,6263,2865
PM-3651,PO-989,RM-29,3364,"$3,096.00"
PM-3652,PO-1807,RM-103,1321,1275
PM-3653,PO-401,RM-51,3333,3 483
PM-3654,PO-57,RM-40,3783,2 777
PM-3655,PO-870,RM-119,7450,2467
PM-3656,PO-638,RM-29,2639,$963.00
PM-3657,PO-1399,RM-86,9332,1242
PM-3658,PO-21,RM-33,1390,"$2,867.00"
PM-3659,PO-359,RM-43,9057,$665.00
PM-3660,PO-585,RM-95,5054,1793
PM-3661,PO-756,RM-44,6459,"$1,548.00"
PM-3662,PO-1185,RM-26,8814,1003
PM-3663,PO-1753,RM-119,6503,$31.00
PM-3664,PO-1421,RM-94,1676,1140
PM-3665,PO-969,RM-33,4973,1469
PM-3666,PO-732,RM-53,9047,"2 457,00"
PM-3667,PO-882,RM-75,1281,"$1,085.00"
PM-3668,PO-610,RM-112,10000,"$2,859.00"
PM-3669,PO-1729,RM-87,2278,236
PM-3670,PO-1202,RM-76,8966,2367
PM-3671,PO-1622,RM-100,1811,"$3,799.00"
PM-3672,PO-872,RM-7,3993,3029
PM-3673,PO-594,RM-102,3275,"$3,248.00"
PM-3674,PO-1338,RM-111,2315,"$1,142.00"
PM-3675,PO-248,RM-63,8831,473
PM-3676,PO-1319,RM-23,853,3489
PM-3677,PO-1862,RM-118,5023,$365.00
PM-3678,PO-9,RM-58,1171,2158
PM-3679,PO-1648,RM-104,3520,"$1,316.00"
PM-3680,PO-1256,RM-20,9885,2413
PM-3681,PO-1410,RM-69,8616,2639
PM-3682,PO-1228,RM-51,9204,802
PM-3683,PO-569,RM-38,204,"$1,155.00"
PM-3684,PO-169,RM-106,5919,"145,00"
PM-3685,PO-1412,RM-78,8358,1787
PM-3686,PO-193,RM-86,7664,"$2,105.00"
PM-3687,PO-1376,RM-100,3882,154
PM-3688,PO-1169,RM-43,150,825
PM-3689,PO-1356,RM-106,9477,"$1,118.00"
PM-3690,PO-40,RM-3,5729,876
PM-3691,PO-1469,RM-90,8520,$844.00
PM-3692,PO-1801,RM-26,8544,2146
PM-3693,PO-1548,RM-26,4632,"399,00"
PM-3694,PO-1613,RM-26,7289,3119
PM-3695,PO-733,RM-18,8291,"3 600,00"
PM-3696,PO-549,RM-25,5220,"$1,769.00"
PM-3697,PO-912,RM-90,5468,"$1,045.00"
PM-3698,PO-1480,RM-63,5369,1764
PM-3699,PO-1997,RM-59,9061,"$1,500.00"
PM-3700,PO-724,RM-98,9067,2370
PM-3701,PO-1912,RM-101,4832,2239
PM-3702,PO-205,RM-51,6473,180
PM-3703,PO-381,RM-95,5703,1575
PM-3704,PO-1194,RM-55,3087,"$3,807.00"
PM-3705,PO-1690,RM-11,8332,$477.00
PM-3706,PO-738,RM-58,4957,"1 237,00"
PM-3707,PO-1460,RM-92,5648,2149
PM-3708,PO-401,RM-80,5894,"1 673,00"
PM-3709,PO-216,RM-37,7687,3468
PM-3710,PO-963,RM-71,7870,"$3,045.00"
PM-3711,PO-762,RM-6,782,"$3,314.00"
PM-3712,PO-1148,RM-43,6084,3915
PM-3713,PO-1167,RM-51,6750,1264
PM-3714,PO-1203,RM-71,5501,2 993
PM-3715,PO-268,RM-4,7581,3069
PM-3716,PO-519,RM-9,8807,1124
PM-3717,PO-1091,RM-109,6331,"$1,577.00"
PM-3718,PO-121,RM-118,3229,3247
PM-3719,PO-529,RM-36,5678,2999
PM-3720,PO-1457,RM-118,8171,"2 493,00"
PM-3721,PO-941,RM-73,7793,"$2,057.00"
PM-3722,PO-1968,RM-75,4325,"$1,213.00"
PM-3723,PO-1600,RM-93,2423,"417,00"
PM-3724,PO-96,RM-14,1374,1188
PM-3725,PO-285,RM-43,7913,3 336
PM-3726,PO-197,RM-25,7678,"2 166,00"
PM-3727,PO-141,RM-60,7510,904
PM-3728,PO-52,RM-21,5782,"3 714,00"
PM-3729,PO-466,RM-11,2987,1819
PM-3730,PO-1853,RM-49,6430,3264
PM-3731,PO-1198,RM-119,2736,2759
PM-3732,PO-1648,RM-63,9909,1 822
PM-3733,PO-1900,RM-55,9353,2904
PM-3734,PO-497,RM-21,3663,"$2,090.00"
PM-3735,PO-1244,RM-9,9495,$425.00
PM-3736,PO-1415,RM-105,6778,1068
PM-3737,PO-1683,RM-61,2092,2457
PM-3738,PO-1549,RM-109,6497,"$1,025.00"
PM-3739,PO-813,RM-84,4056,"$2,206.00"
PM-3740,PO-1984,RM-119,7053,3186
PM-3741,PO-722,RM-69,5879,407
PM-3742,PO-1566,RM-55,3107,3881
PM-3743,PO-1892,RM-23,1154,2021
PM-3744,PO-1918,RM-75,8900,1828
PM-3745,PO-1056,RM-45,3970,"2 737,00"
PM-3746,PO-1222,RM-93,5700,2678
PM-3747,PO-939,RM-3,7057,3631
PM-3748,PO-895,RM-32,6353,"$1,074.00"
PM-3749,PO-1669,RM-40,2631,"$2,012.00"
PM-3750,PO-1141,RM-9,252,929
PM-3751,PO-163,RM-119,445,1 140
PM-3752,PO-23,RM-119,4398,"$1,751.00"
PM-3753,PO-1276,RM-38,1532,3752
PM-3754,PO-1650,RM-28,3736,916
PM-3755,PO-910,RM-69,4952,1035
PM-3756,PO-421,RM-86,3328,3195
PM-3757,PO-343,RM-50,9067,3001
PM-3758,PO-580,RM-80,3411,"$3,697.00"
PM-3759,PO-258,RM-57,3856,"$1,983.00"
PM-3760,PO-1146,RM-92,5920,1972
PM-3761,PO-1280,RM-7,3419,1843
PM-3762,PO-499,RM-14,4109,648
PM-3763,PO-1638,RM-105,4780,$480.00
PM-3764,PO-495,RM-24,1149,"3 258,00"
PM-3765,PO-554,RM-47,6038,"2 839,00"
PM-3766,PO-1941,RM-8,6300,2457
PM-3767,PO-1005,RM-52,731,"$1,003.00"
PM-3768,PO-1411,RM-68,1150,"$1,207.00"
PM-3769,PO-1993,RM-39,2277,3716
PM-3770,PO-1441,RM-10,7881,3 417
PM-3771,PO-1138,RM-120,2901,$767.00
PM-3772,PO-750,RM-13,6763,2643
PM-3773,PO-1551,RM-9,567,"1 733,00"
PM-3774,PO-573,RM-86,1130,2276
PM-3775,PO-1659,RM-52,3562,3005
PM-3776,PO-1508,RM-26,282,"$1,527.00"
PM-3777,PO-1705,RM-84,5047,2788
PM-3778,PO-730,RM-37,7538,3084
PM-3779,PO-1079,RM-33,6602,1955
PM-3780,PO-1207,RM-2,9039,3146
PM-3781,PO-1960,RM-22,1465,"$3,221.00"
PM-3782,PO-1518,RM-67,5218,"$3,226.00"
PM-3783,PO-1532,RM-100,168,1468
PM-3784,PO-222,RM-95,805,"$3,120.00"
PM-3785,PO-1936,RM-1,7181,433
PM-3786,PO-171,RM-103,1701,"$2,007.00"
PM-3787,PO-1054,RM-58,1079,"$2,171.00"
PM-3788,PO-1679,RM-69,1751,"$2,028.00"
PM-3789,PO-1343,RM-48,9012,1152
PM-3790,PO-1150,RM-13,2199,2176
PM-3791,PO-203,RM-110,9867,3031
PM-3792,PO-793,RM-84,6118,722
PM-3793,PO-133,RM-45,8086,"$2,294.00"
PM-3794,PO-704,RM-92,6436,3 076
PM-3795,PO-338,RM-104,6960,996
PM-3796,PO-1447,RM-4,2769,924
PM-3797,PO-1159,RM-82,397,"$1,401.00"
PM-3798,PO-58,RM-6,3525,$186.00
PM-3799,PO-918,RM-109,4845,3920
PM-3800,PO-1395,RM-75,4333,3901
PM-3801,PO-1311,RM-31,8294,99
PM-3802,PO-1402,RM-37,2457,$845.00
PM-3803,PO-922,RM-103,7763,3923
PM-3804,PO-1881,RM-28,2466,"$1,048.00"
PM-3805,PO-362,RM-15,6397,"1 741,00"
PM-3806,PO-1402,RM-43,4235,$355.00
PM-3807,PO-1739,RM-111,215,"$3,651.00"
PM-3808,PO-1711,RM-71,4381,"2 803,00"
PM-3809,PO-681,RM-104,9593,1230
PM-3810,PO-271,RM-10,5856,1 375
PM-3811,PO-1941,RM-81,2011,1916
PM-3812,PO-982,RM-96,8331,"1 201,00"
PM-3813,PO-329,RM-82,8883,"$1,167.00"
PM-3814,PO-8,RM-62,7100,965
PM-3815,PO-744,RM-116,717,"$1,743.00"
PM-3816,PO-1463,RM-84,7017,"$2,694.00"
PM-3817,PO-88,RM-120,7727,"$1,560.00"
PM-3818,PO-1554,RM-6,828,1576
PM-3819,PO-878,RM-98,589,1134
PM-3820,PO-627,RM-107,176,3745
PM-3821,PO-221,RM-94,9117,2580
PM-3822,PO-287,RM-27,2277,1588
PM-3823,PO-692,RM-66,971,"$2,630.00"
PM-3824,PO-183,RM-95,4063,"$3,289.00"
PM-3825,PO-251,RM-27,3391,"1 209,00"
PM-3826,PO-699,RM-6,7087,$155.00
PM-3827,PO-1697,RM-91,1806,2408
PM-3828,PO-1498,RM-104,9689,3 509
PM-3829,PO-1440,RM-47,2243,1189
PM-3830,PO-1941,RM-106,4538,1 598
PM-3831,PO-1247,RM-10,5999,"$3,354.00"
PM-3832,PO-303,RM-5,9893,"$2,407.00"
PM-3833,PO-1800,RM-45,6578,769
PM-3834,PO-1062,RM-6,4854,"3 386,00"
PM-3835,PO-1143,RM-94,9064,682
PM-3836,PO-1824,RM-73,4860,354
PM-3837,PO-936,RM-23,4328,"2 059,00"
PM-3838,PO-1409,RM-117,3832,"$2,444.00"
PM-3839,PO-1331,RM-47,1416,"$3,037.00"
PM-3840,PO-1640,RM-73,4186,"3 879,00"
PM-3841,PO-1192,RM-1,7175,"2 123,00"
PM-3842,PO-1303,RM-6,803,"$2,928.00"
PM-3843,PO-604,RM-35,613,2 148
PM-3844,PO-636,RM-76,4009,1132
PM-3845,PO-142,RM-62,8932,1209
PM-3846,PO-1579,RM-55,4391,"3 608,00"
PM-3847,PO-305,RM-92,4649,570
PM-3848,PO-1480,RM-26,2108,741
PM-3849,PO-407,RM-10,3300,297
PM-3850,PO-174,RM-119,9547,3277
PM-3851,PO-573,RM-90,1941,2118
PM-3852,PO-302,RM-18,3938,"$1,917.00"
PM-3853,PO-115,RM-117,4871,1412
PM-3854,PO-558,RM-77,1433,1985
PM-3855,PO-1195,RM-13,7216,2618
PM-3856,PO-826,RM-12,4321,"$1,225.00"
PM-3857,PO-821,RM-93,5309,"$1,565.00"
PM-3858,PO-1817,RM-22,4641,647
PM-3859,PO-1003,RM-88,4072,2 020
PM-3860,PO-123,RM-74,6398,$512.00
PM-3861,PO-1525,RM-50,8611,$960.00
PM-3862,PO-1235,RM-68,2403,1488
PM-3863,PO-482,RM-46,7492,"$1,589.00"
PM-3864,PO-1564,RM-14,2685,"721,00"
PM-3865,PO-265,RM-62,7085,3951
PM-3866,PO-1945,RM-13,529,2568
PM-3867,PO-174,RM-55,4389,"$1,423.00"
PM-3868,PO-239,RM-100,5675,2249
PM-3869,PO-316,RM-117,2671,2172
PM-3870,PO-1513,RM-107,7483,"$3,883.00"
PM-3871,PO-762,RM-77,4316,3 471
PM-3872,PO-1373,RM-48,7306,"$3,438.00"
PM-3873,PO-1178,RM-57,7653,"$1,322.00"
PM-3874,PO-1887,RM-26,3181,"3 434,00"
PM-3875,PO-937,RM-84,9185,1548
PM-3876,PO-464,RM-54,3300,"$1,467.00"
PM-3877,PO-1850,RM-32,1724,"$2,207.00"
PM-3878,PO-1678,RM-103,5337,"$1,680.00"
PM-3879,PO-1964,RM-108,1793,468
PM-3880,PO-1661,RM-84,4493,"$1,743.00"
PM-3881,PO-720,RM-69,875,$408.00
PM-3882,PO-850,RM-49,5536,"$1,331.00"
PM-3883,PO-1881,RM-71,5686,"$3,130.00"
PM-3884,PO-1875,RM-95,4285,"$3,108.00"
PM-3885,PO-695,RM-84,6281,"$2,426.00"
PM-3886,PO-1047,RM-57,5898,3081
PM-3887,PO-787,RM-84,1767,$585.00
PM-3888,PO-580,RM-37,7339,2735
PM-3889,PO-971,RM-1,7267,3464
PM-3890,PO-1807,RM-79,5814,482
PM-3891,PO-1530,RM-9,2143,3837
PM-3892,PO-996,RM-74,1836,38
PM-3893,PO-890,RM-48,2992,2732
PM-3894,PO-198,RM-40,518,"$2,308.00"
PM-3895,PO-358,RM-67,4223,"$2,265.00"
PM-3896,PO-1336,RM-79,2463,"$2,428.00"
PM-3897,PO-858,RM-65,6045,1857
PM-3898,PO-499,RM-111,9194,$325.00
PM-3899,PO-1349,RM-44,4278,2258
PM-3900,PO-453,RM-16,8215,2724
PM-3901,PO-44,RM-64,4223,3308
PM-3902,PO-1805,RM-50,1174,"3 431,00"
PM-3903,PO-1896,RM-32,8543,277
PM-3904,PO-677,RM-105,3610,3397
PM-3905,PO-1348,RM-7,1565,2971
PM-3906,PO-1770,RM-77,1057,3 127
PM-3907,PO-627,RM-70,7641,3 114
PM-3908,PO-597,RM-72,3937,$26.00
PM-3909,PO-1202,RM-92,8942,"$1,647.00"
PM-3910,PO-740,RM-77,1416,2744
PM-3911,PO-896,RM-9,336,2 940
PM-3912,PO-1207,RM-58,4061,2020
PM-3913,PO-1822,RM-6,6004,20
PM-3914,PO-140,RM-1,7841,"$3,334.00"
PM-3915,PO-991,RM-104,8154,488
PM-3916,PO-1673,RM-49,4728,"$1,432.00"
PM-3917,PO-1635,RM-41,2520,$687.00
PM-3918,PO-1033,RM-101,8178,"$2,445.00"
PM-3919,PO-294,RM-22,3916,$979.00
PM-3920,PO-373,RM-10,8969,"$3,005.00"
PM-3921,PO-531,RM-12,9296,1 174
PM-3922,PO-1684,RM-61,2319,$951.00
PM-3923,PO-1311,RM-8,3617,766
PM-3924,PO-1940,RM-75,3362,560
PM-3925,PO-119,RM-12,2548,"$3,601.00"
PM-3926,PO-364,RM-6,6160,403
PM-3927,PO-81,RM-19,3607,"$2,687.00"
PM-3928,PO-591,RM-15,3785,"$2,642.00"
PM-3929,PO-1710,RM-113,4171,1376
PM-3930,PO-1840,RM-62,1582,159
PM-3931,PO-25,RM-12,8607,"$2,954.00"
PM-3932,PO-903,RM-96,3672,3322
PM-3933,PO-1341,RM-31,7988,2572
PM-3934,PO-1642,RM-91,2664,1235
PM-3935,PO-1982,RM-32,2957,2177
PM-3936,PO-349,RM-71,3313,1891
PM-3937,PO-1068,RM-68,7018,640
PM-3938,PO-180,RM-47,6146,2401
PM-3939,PO-1984,RM-89,7878,$56.00
PM-3940,PO-181,RM-96,7446,2777
PM-3941,PO-356,RM-49,7101,"773,00"
PM-3942,PO-277,RM-92,4203,$761.00
PM-3943,PO-85,RM-22,9651,2 265
PM-3944,PO-1675,RM-59,2317,1523
PM-3945,PO-437,RM-91,2186,"$2,218.00"
PM-3946,PO-123,RM-60,86,"$1,618.00"
PM-3947,PO-1626,RM-19,2356,158
PM-3948,PO-1143,RM-39,5727,"$2,106.00"
PM-3949,PO-125,RM-27,7290,"$2,609.00"
PM-3950,PO-1345,RM-72,4530,2078
PM-3951,PO-1887,RM-100,1332,"$3,681.00"
PM-3952,PO-975,RM-17,5956,"$3,050.00"
PM-3953,PO-1341,RM-19,2710,1352
PM-3954,PO-723,RM-76,4806,"$3,012.00"
PM-3955,PO-1530,RM-71,5777,2 831
PM-3956,PO-69,RM-93,9909,"3 565,00"
PM-3957,PO-1952,RM-69,8986,$466.00
PM-3958,PO-1935,RM-66,7638,346
PM-3959,PO-837,RM-68,6006,2157
PM-3960,PO-1740,RM-68,1247,3643
PM-3961,PO-638,RM-25,1818,810
PM-3962,PO-1902,RM-4,4773,526
PM-3963,PO-764,RM-61,6994,2 394
PM-3964,PO-1577,RM-45,7551,"$2,941.00"
PM-3965,PO-710,RM-99,2294,"$3,249.00"
PM-3966,PO-1579,RM-75,4476,1980
PM-3967,PO-916,RM-25,7062,2197
PM-3968,PO-193,RM-32,9071,223
PM-3969,PO-854,RM-27,9085,3304
PM-3970,PO-1212,RM-84,618,"$3,685.00"
PM-3971,PO-160,RM-91,364,"619,00"
PM-3972,PO-1502,RM-76,6633,105
PM-3973,PO-1981,RM-61,1789,125
PM-3974,PO-1571,RM-107,8911,1038
PM-3975,PO-777,RM-88,1555,3726
PM-3976,PO-23,RM-10,9623,1 328
PM-3977,PO-1590,RM-99,5345,"$1,694.00"
PM-3978,PO-804,RM-52,3839,3 462
PM-3979,PO-155,RM-33,1744,"$3,988.00"
PM-3980,PO-413,RM-4,114,3188
PM-3981,PO-827,RM-8,1404,2215
PM-3982,PO-501,RM-109,5790,3369
PM-3983,PO-1419,RM-19,3945,1943
PM-3984,PO-1794,RM-26,4199,"$3,277.00"
PM-3985,PO-236,RM-50,7321,"1 094,00"
PM-3986,PO-1447,RM-60,9588,"$2,748.00"
PM-3987,PO-1450,RM-105,2678,1412
PM-3988,PO-1821,RM-94,2977,581
PM-3989,PO-1382,RM-71,3743,575
PM-3990,PO-1429,RM-88,1523,"$2,754.00"
PM-3991,PO-1465,RM-23,7736,3795
PM-3992,PO-1088,RM-93,6274,504
PM-3993,PO-100,RM-118,6604,2 123
PM-3994,PO-736,RM-75,7317,2268
PM-3995,PO-323,RM-10,3616,"$1,234.00"
PM-3996,PO-538,RM-85,9817,639
PM-3997,PO-288,RM-108,6161,2368
PM-3998,PO-767,RM-18,974,1180
PM-3999,PO-1139,RM-28,6140,$83.00
PM-4000,PO-1925,RM-69,6740,1114
PM-4001,PO-1631,RM-115,7412,"1 477,00"
PM-4002,PO-1350,RM-52,529,2947
PM-4003,PO-1546,RM-30,9145,3224
PM-4004,PO-1498,RM-90,6497,3527
PM-4005,PO-1363,RM-81,4445,"$1,080.00"
PM-4006,PO-1286,RM-45,7588,821
PM-4007,PO-920,RM-22,2846,79
PM-4008,PO-467,RM-31,5353,"3 708,00"
PM-4009,PO-178,RM-64,9171,"$2,154.00"
PM-4010,PO-1078,RM-98,2712,"$1,823.00"
PM-4011,PO-817,RM-54,5258,"959,00"
PM-4012,PO-460,RM-45,3580,$5.00
PM-4013,PO-311,RM-106,8926,"$3,492.00"
PM-4014,PO-1913,RM-69,5965,2601
PM-4015,PO-555,RM-44,2388,582
PM-4016,PO-178,RM-11,7483,"$1,478.00"
PM-4017,PO-521,RM-49,9719,"$1,835.00"
PM-4018,PO-798,RM-104,1253,367
PM-4019,PO-754,RM-98,7644,"$2,783.00"
PM-4020,PO-1211,RM-30,2163,"$3,971.00"
PM-4021,PO-372,RM-79,9747,"$3,878.00"
PM-4022,PO-101,RM-94,1073,$198.00
PM-4023,PO-1862,RM-32,7345,1715
PM-4024,PO-144,RM-13,1928,$909.00
PM-4025,PO-1939,RM-48,5262,3283
PM-4026,PO-129,RM-96,3243,2701
PM-4027,PO-1842,RM-112,7169,2136
PM-4028,PO-1408,RM-11,9037,"$1,678.00"
PM-4029,PO-1239,RM-82,7567,3 232
PM-4030,PO-584,RM-3,9884,1239
PM-4031,PO-1668,RM-103,7435,3728
PM-4032,PO-1600,RM-73,7879,1426
PM-4033,PO-72,RM-59,4577,"$3,761.00"
PM-4034,PO-291,RM-65,2189,65
PM-4035,PO-1404,RM-98,725,2780
PM-4036,PO-1175,RM-71,7085,$106.00
PM-4037,PO-827,RM-73,1081,2704
PM-4038,PO-1036,RM-93,7703,561
PM-4039,PO-204,RM-94,5687,"$3,537.00"
PM-4040,PO-672,RM-35,9967,"$1,384.00"
PM-4041,PO-169,RM-28,168,"1 576,00"
PM-4042,PO-450,RM-108,3869,"2 814,00"
PM-4043,PO-1973,RM-34,9019,$60.00
PM-4044,PO-709,RM-107,6960,"2 775,00"
PM-4045,PO-782,RM-101,4113,825
PM-4046,PO-119,RM-49,9502,1174
PM-4047,PO-307,RM-51,973,215
PM-4048,PO-842,RM-120,413,"$3,566.00"
PM-4049,PO-1359,RM-5,9812,1274
PM-4050,PO-67,RM-104,9096,"$3,225.00"
PM-4051,PO-443,RM-104,667,"$1,945.00"
PM-4052,PO-1668,RM-11,9600,366
PM-4053,PO-160,RM-32,59,1421
PM-4054,PO-1161,RM-14,5072,1940
PM-4055,PO-859,RM-119,149,"2 166,00"
PM-4056,PO-1314,RM-108,9812,1068
PM-4057,PO-1794,RM-56,3334,$827.00
PM-4058,PO-1625,RM-79,7862,$182.00
PM-4059,PO-80,RM-13,3206,2511
PM-4060,PO-1248,RM-26,9324,418
PM-4061,PO-478,RM-14,4932,"$3,367.00"
PM-4062,PO-1633,RM-87,503,2227
PM-4063,PO-1140,RM-1,4613,552
PM-4064,PO-1321,RM-95,4209,"3 834,00"
PM-4065,PO-1781,RM-78,1730,"$3,125.00"
