check_id,batch_id,check_date,result,defect_count
QC-4591,BATCH-4819,2026-01-02,pass,0
QC-4592,BATCH-3060,06/13/2024,pass,8
QC-4593,BATCH-1582,06/21/2024,pass,0
QC-4594,BATCH-4294,03-01-2024,PASS,0
QC-4595,BATCH-4243,2026-06-12,pass,0
QC-4596,BATCH-255,21-07-2025,PASS,0
QC-4597,BATCH-517,2025-06-25,fail,0
QC-4598,BATCH-1988,04/22/2026,pass,0
QC-4599,BATCH-6044,05/17/2025,PASS,0
QC-4600,BATCH-2352,2026-04-09,Pass,0
QC-4601,BATCH-217,2026-08-26,PASS,0
QC-4602,BATCH-4733,2026-06-10,Pass,0
QC-4603,BATCH-4844,02/09/2024,pass,0
QC-4604,BATCH-6195,2025-12-08,Pass,0
QC-4605,BATCH-5493,2026-08-02,Pass,0
QC-4606,BATCH-2541,2026-12-07,Pass,0
QC-4607,BATCH-854,2026-11-03,Pass,0
QC-4608,BATCH-5327,2024-11-16,PASS,0
QC-4609,BATCH-2013,2024-03-13,pass,0
QC-4610,BATCH-4228,2026-07-27,PASS,0
QC-4611,BATCH-775,06/23/2026,Pass,0
QC-4612,BATCH-7371,03/13/2026,Pass,0
QC-4613,BATCH-167,14-12-2025,Pass,0
QC-4614,BATCH-3303,17-05-2024,PASS,0
QC-4615,BATCH-818,18-08-2024,pass,0
QC-4616,BATCH-4981,06/05/2026,PASS,0
QC-4617,BATCH-5960,2024-03-01,Pass,0
QC-4618,BATCH-7918,2026-09-01,PASS,0
QC-4619,BATCH-7567,2025-05-19,Pass,0
QC-4620,BATCH-2034,12/26/2024,Pass,0
QC-4621,BATCH-6873,2024-01-15,fail,7
QC-4622,BATCH-5722,2025-09-12,pass,0
QC-4623,BATCH-6186,10-12-2026,pass,0
QC-4624,BATCH-45,25-09-2025,pass,0
QC-4625,BATCH-1347,06/12/2026,Pass,0
QC-4626,BATCH-2819,01/12/2025,Pass,0
QC-4627,BATCH-733,2026-03-25,Pass,0
QC-4628,BATCH-3649,2024-01-09,PASS,0
QC-4629,BATCH-2426,06/23/2026,Pass,0
QC-4630,BATCH-3448,06/09/2025,PASS,0
QC-4631,BATCH-4116,2026-05-16,Pass,0
QC-4632,BATCH-244,18-10-2024,pass,0
QC-4633,BATCH-2919,20-04-2026,PASS,0
QC-4634,BATCH-7220,03/22/2025,PASS,0
QC-4635,BATCH-3748,13-11-2026,PASS,0
QC-4636,BATCH-3299,2025-07-18,pass,0
QC-4637,BATCH-2611,2024-12-06,PASS,0
QC-4638,BATCH-3681,2024-06-16,Pass,0
QC-4639,BATCH-6938,2025-09-08,Pass,7
QC-4640,BATCH-7316,2025-11-02,pass,13
QC-4641,BATCH-7158,2026-03-14,pass,0
QC-4642,BATCH-4957,2024-06-08,Pass,0
QC-4643,BATCH-6435,01-11-2026,fail,0
QC-4644,BATCH-2030,2026-04-07,PASS,3
QC-4645,BATCH-2223,08/21/2024,Pass,0
QC-4646,BATCH-876,18-08-2026,Pass,0
QC-4647,BATCH-1695,11/16/2026,PASS,0
QC-4648,BATCH-5351,2025-01-12,Pass,0
QC-4649,BATCH-234,2024-02-28,fail,0
QC-4650,BATCH-4298,2026-09-25,pass,0
QC-4651,BATCH-3211,2025-10-12,PASS,0
QC-4652,BATCH-5016,2026-05-09,PASS,0
QC-4653,BATCH-7067,14-04-2024,pass,0
QC-4654,BATCH-6834,2026-09-22,PASS,0
QC-4655,BATCH-2585,08/13/2024,PASS,0
QC-4656,BATCH-2626,07/13/2024,PASS,0
QC-4657,BATCH-3604,2026-11-01,Pass,0
QC-4658,BATCH-723,2024-04-26,pass,0
QC-4659,BATCH-401,2026-08-05,PASS,0
QC-4660,BATCH-2337,05/20/2026,PASS,0
QC-4661,BATCH-1561,05/15/2024,PASS,0
QC-4662,BATCH-4262,2025-02-24,PASS,0
QC-4663,BATCH-1584,04/01/2024,Pass,0
QC-4664,BATCH-6628,2025-02-13,fail,0
QC-4665,BATCH-6679,2026-07-06,pass,0
QC-4666,BATCH-843,2024-10-04,Pass,0
QC-4667,BATCH-265,23-08-2026,pass,0
QC-4668,BATCH-3550,2026-08-22,Pass,0
QC-4669,BATCH-1224,2026-08-15,Pass,0
QC-4670,BATCH-6000,07-05-2024,pass,0
QC-4671,BATCH-2474,2024-11-02,PASS,0
QC-4672,BATCH-7093,05/26/2026,pass,0
QC-4673,BATCH-4786,2026-11-23,pass,0
QC-4674,BATCH-6948,2026-09-13,pass,0
QC-4675,BATCH-53,03/21/2025,pass,0
QC-4676,BATCH-1969,2025-02-21,Pass,0
QC-4677,BATCH-2563,2025-02-14,PASS,0
QC-4678,BATCH-3775,2026-05-10,Pass,0
QC-4679,BATCH-1241,02/15/2024,Pass,0
QC-4680,BATCH-3517,14-10-2025,PASS,0
QC-4681,BATCH-4029,08-06-2025,PASS,0
QC-4682,BATCH-7852,17-05-2025,pass,0
QC-4683,BATCH-2639,2024-02-13,fail,0
QC-4684,BATCH-4998,2025-09-27,pass,0
QC-4685,BATCH-5829,2025-08-03,Pass,0
QC-4686,BATCH-2668,18-01-2026,pass,0
QC-4687,BATCH-2428,2025-07-13,PASS,0
QC-4688,BATCH-7295,12/21/2025,PASS,0
QC-4689,BATCH-6654,2026-06-01,PASS,0
QC-4690,BATCH-5893,2025-01-09,Pass,0
QC-4691,BATCH-6568,11/12/2024,pass,0
QC-4692,BATCH-6647,28-11-2026,PASS,0
QC-4693,BATCH-315,2026-11-06,Pass,0
QC-4694,BATCH-3031,2025-08-13,pass,0
QC-4695,BATCH-388,2025-04-24,pass,0
QC-4696,BATCH-2833,04-12-2024,Pass,0
QC-4697,BATCH-6453,2024-12-05,PASS,0
QC-4698,BATCH-628,2024-03-19,Pass,0
QC-4699,BATCH-4854,01/21/2024,PASS,17
QC-4700,BATCH-2659,05/09/2025,PASS,0
QC-4701,BATCH-2826,2025-07-14,PASS,0
QC-4702,BATCH-1003,2024-01-08,Pass,0
QC-4703,BATCH-6583,12/22/2025,pass,0
QC-4704,BATCH-1281,2025-09-05,PASS,0
QC-4705,BATCH-7304,2024-02-23,Pass,0
QC-4706,BATCH-7322,2024-11-02,PASS,0
QC-4707,BATCH-5618,02/25/2026,PASS,0
QC-4708,BATCH-4047,2025-10-04,Pass,0
QC-4709,BATCH-4625,2024-06-11,Pass,0
QC-4710,BATCH-4941,10/11/2024,pass,0
QC-4711,BATCH-6582,01/09/2024,fail,0
QC-4712,BATCH-5614,13-05-2025,fail,0
QC-4713,BATCH-1279,11/12/2026,pass,0
QC-4714,BATCH-1760,2024-12-13,PASS,0
QC-4715,BATCH-5799,2026-11-09,Pass,0
QC-4716,BATCH-7893,2026-03-13,PASS,0
QC-4717,BATCH-1892,06/01/2026,pass,0
QC-4718,BATCH-5079,2024-03-27,fail,0
QC-4719,BATCH-2791,2025-10-14,PASS,0
QC-4720,BATCH-1516,16-10-2025,Pass,0
QC-4721,BATCH-2837,05/15/2025,Pass,0
QC-4722,BATCH-2409,22-05-2026,PASS,0
QC-4723,BATCH-6936,06/24/2025,PASS,0
QC-4724,BATCH-788,2026-11-21,Pass,0
QC-4725,BATCH-7089,2024-06-06,Pass,0
QC-4726,BATCH-606,2025-06-20,pass,14
QC-4727,BATCH-6270,18-12-2024,Pass,0
QC-4728,BATCH-371,06/12/2024,PASS,0
QC-4729,BATCH-3999,2026-10-24,pass,0
QC-4730,BATCH-554,12/01/2025,PASS,0
QC-4731,BATCH-6373,06/26/2026,pass,0
QC-4732,BATCH-4667,04/28/2025,PASS,0
QC-4733,BATCH-497,23-05-2025,PASS,0
QC-4734,BATCH-6397,2024-12-09,PASS,0
QC-4735,BATCH-2500,2025-12-28,pass,0
QC-4736,BATCH-3267,11/08/2024,pass,0
QC-4737,BATCH-1604,08-03-2024,PASS,0
QC-4738,BATCH-3487,2025-12-05,Pass,0
QC-4739,BATCH-5779,2024-09-17,pass,0
QC-4740,BATCH-569,01/20/2024,fail,0
QC-4741,BATCH-6981,2026-08-27,PASS,0
QC-4742,BATCH-2363,2024-03-11,PASS,0
QC-4743,BATCH-1999,04-02-2024,pass,0
QC-4744,BATCH-990,08/06/2026,PASS,0
QC-4745,BATCH-976,2026-09-11,pass,0
QC-4746,BATCH-4106,2024-09-05,PASS,0
QC-4747,BATCH-7038,2025-07-02,pass,0
QC-4748,BATCH-3612,24-04-2026,PASS,0
QC-4749,BATCH-7716,2025-06-10,pass,0
QC-4750,BATCH-7519,10/26/2025,pass,0
QC-4751,BATCH-2601,2026-06-12,Pass,0
QC-4752,BATCH-15,2024-01-08,PASS,0
QC-4753,BATCH-254,03/11/2026,PASS,0
QC-4754,BATCH-1573,2024-12-18,PASS,1
QC-4755,BATCH-253,2025-01-02,pass,0
QC-4756,BATCH-4675,04/19/2026,pass,0
QC-4757,BATCH-4845,2024-04-10,pass,0
QC-4758,BATCH-7999,2024-06-27,Pass,0
QC-4759,BATCH-1214,12/15/2026,pass,0
QC-4760,BATCH-4215,2024-09-07,Pass,0
QC-4761,BATCH-45,2024-07-27,pass,0
QC-4762,BATCH-7510,2026-10-05,Pass,0
QC-4763,BATCH-1848,12/14/2025,Pass,0
QC-4764,BATCH-705,03/24/2024,pass,0
QC-4765,BATCH-4698,2026-06-07,pass,0
QC-4766,BATCH-7603,05/16/2026,fail,0
QC-4767,BATCH-3025,02/13/2026,Pass,0
QC-4768,BATCH-7504,09/19/2026,fail,0
QC-4769,BATCH-1984,2026-10-06,pass,0
QC-4770,BATCH-3581,23-11-2026,pass,0
QC-4771,BATCH-226,01/17/2024,PASS,0
QC-4772,BATCH-3673,20-04-2026,pass,0
QC-4773,BATCH-4993,2025-09-12,Pass,0
QC-4774,BATCH-3631,04/25/2025,PASS,0
QC-4775,BATCH-7775,06-11-2025,Pass,0
QC-4776,BATCH-7376,13-01-2024,Pass,0
QC-4777,BATCH-1075,16-07-2026,Pass,0
QC-4778,BATCH-2346,2026-02-19,Pass,0
QC-4779,BATCH-5452,2024-12-18,pass,0
QC-4780,BATCH-7311,10/25/2025,Pass,0
QC-4781,BATCH-812,02/24/2026,PASS,15
QC-4782,BATCH-5916,08/10/2024,PASS,0
QC-4783,BATCH-6242,2026-01-06,pass,0
QC-4784,BATCH-1663,2026-07-25,PASS,0
QC-4785,BATCH-7599,08/10/2026,Pass,0
QC-4786,BATCH-1092,2024-11-01,pass,0
QC-4787,BATCH-7009,2026-08-11,PASS,0
QC-4788,BATCH-7500,2025-09-20,PASS,0
QC-4789,BATCH-4655,04/07/2026,pass,0
QC-4790,BATCH-4167,26-11-2024,PASS,0
QC-4791,BATCH-7906,18-06-2026,Pass,0
QC-4792,BATCH-4424,10/23/2024,PASS,0
QC-4793,BATCH-3015,2026-05-02,PASS,0
QC-4794,BATCH-3447,2026-12-03,pass,0
QC-4795,BATCH-6670,2025-05-02,fail,0
QC-4796,BATCH-3812,07/06/2026,PASS,0
QC-4797,BATCH-6696,2024-10-12,PASS,0
QC-4798,BATCH-39,2026-01-05,PASS,13
QC-4799,BATCH-784,14-12-2026,pass,0
QC-4800,BATCH-4585,08/26/2024,pass,9
QC-4801,BATCH-3103,13-04-2026,PASS,0
QC-4802,BATCH-6721,01/11/2024,PASS,0
QC-4803,BATCH-1149,2024-08-09,PASS,0
QC-4804,BATCH-3638,2026-03-23,Pass,0
QC-4805,BATCH-4593,2026-12-04,PASS,0
QC-4806,BATCH-2387,2025-09-05,Pass,0
QC-4807,BATCH-6537,02/06/2024,Pass,0
QC-4808,BATCH-138,2025-11-01,PASS,7
QC-4809,BATCH-2708,10-08-2025,Pass,0
QC-4810,BATCH-7523,09/06/2025,PASS,0
QC-4811,BATCH-6721,2026-02-17,PASS,0
QC-4812,BATCH-6993,12-11-2025,Pass,0
QC-4813,BATCH-1683,27-11-2026,PASS,0
QC-4814,BATCH-3353,2024-08-16,fail,0
QC-4815,BATCH-4225,03/16/2026,Pass,0
QC-4816,BATCH-2320,2025-11-13,PASS,0
QC-4817,BATCH-585,2025-05-18,pass,0
QC-4818,BATCH-5758,09/03/2024,Pass,0
QC-4819,BATCH-3651,2025-06-19,Pass,0
QC-4820,BATCH-6620,2025-01-18,pass,0
QC-4821,BATCH-1000,2025-05-14,pass,0
QC-4822,BATCH-3112,08-03-2026,pass,0
QC-4823,BATCH-5289,19-11-2025,Pass,0
QC-4824,BATCH-5538,03/16/2024,PASS,0
QC-4825,BATCH-4094,2025-01-11,pass,0
QC-4826,BATCH-664,01/01/2024,fail,0
QC-4827,BATCH-5418,11-12-2025,pass,0
QC-4828,BATCH-3599,17-02-2025,pass,0
QC-4829,BATCH-1781,2025-02-11,Pass,0
QC-4830,BATCH-7740,2025-02-06,pass,0
QC-4831,BATCH-1201,06-04-2026,pass,0
QC-4832,BATCH-5228,04/04/2025,pass,0
QC-4833,BATCH-7132,19-11-2024,PASS,0
QC-4834,BATCH-6375,2025-07-18,pass,2
QC-4835,BATCH-1379,2026-06-08,Pass,0
QC-4836,BATCH-2200,09/27/2024,pass,0
QC-4837,BATCH-6430,04-06-2026,pass,0
QC-4838,BATCH-4717,2025-10-13,pass,0
QC-4839,BATCH-1223,2025-01-09,pass,0
QC-4840,BATCH-2102,2025-12-05,pass,0
QC-4841,BATCH-6312,2026-08-19,pass,0
QC-4842,BATCH-6258,2026-07-19,PASS,0
QC-4843,BATCH-2737,05-05-2025,Pass,0
QC-4844,BATCH-6257,19-02-2024,PASS,0
QC-4845,BATCH-5143,01/06/2025,Pass,0
QC-4846,BATCH-1373,2025-12-22,pass,0
QC-4847,BATCH-5705,2026-02-05,fail,0
QC-4848,BATCH-7131,07-11-2025,PASS,0
QC-4849,BATCH-3266,02/06/2026,pass,0
QC-4850,BATCH-3835,2025-12-16,pass,0
QC-4851,BATCH-5138,10/21/2026,pass,0
QC-4852,BATCH-3475,2026-09-22,pass,0
QC-4853,BATCH-1611,02/20/2025,pass,0
QC-4854,BATCH-4671,2024-12-07,pass,0
QC-4855,BATCH-6045,10/24/2025,Pass,0
QC-4856,BATCH-1660,2026-10-12,pass,0
QC-4857,BATCH-5571,03/19/2026,PASS,0
QC-4858,BATCH-1771,2025-08-28,Pass,0
QC-4859,BATCH-3059,25-07-2026,PASS,0
QC-4860,BATCH-7652,03/02/2025,pass,0
QC-4861,BATCH-2821,01/08/2024,pass,0
QC-4862,BATCH-1764,05/20/2026,PASS,0
QC-4863,BATCH-6084,09-08-2026,Pass,0
QC-4864,BATCH-4931,2025-10-20,pass,0
QC-4865,BATCH-6098,2024-10-10,PASS,0
QC-4866,BATCH-5058,2025-06-10,PASS,0
QC-4867,BATCH-4492,08/19/2025,PASS,0
QC-4868,BATCH-7918,09/23/2024,Pass,0
QC-4869,BATCH-6140,23-09-2025,PASS,0
QC-4870,BATCH-3394,05/22/2026,PASS,0
QC-4871,BATCH-3767,2026-05-26,Pass,0
QC-4872,BATCH-7955,2024-03-07,Pass,0
QC-4873,BATCH-214,26-06-2024,PASS,0
QC-4874,BATCH-3982,11/25/2025,Pass,0
QC-4875,BATCH-4451,2024-08-27,Pass,0
QC-4876,BATCH-4496,11/18/2026,fail,0
QC-4877,BATCH-2431,2024-10-09,Pass,0
QC-4878,BATCH-1772,10/16/2026,Pass,0
QC-4879,BATCH-1080,2026-04-20,Pass,19
QC-4880,BATCH-1109,08/26/2026,Pass,0
QC-4881,BATCH-4948,26-06-2024,PASS,0
QC-4882,BATCH-1161,2024-05-15,PASS,0
QC-4883,BATCH-2714,2024-01-22,PASS,0
QC-4884,BATCH-1877,09/05/2025,PASS,0
QC-4885,BATCH-2338,2026-06-26,pass,5
QC-4886,BATCH-5316,2024-06-09,pass,0
QC-4887,BATCH-382,11-05-2025,pass,0
QC-4888,BATCH-1379,10/18/2026,PASS,0
QC-4889,BATCH-1994,2025-08-16,Pass,0
QC-4890,BATCH-894,03/07/2026,PASS,0
QC-4891,BATCH-3080,03/21/2024,Pass,0
QC-4892,BATCH-1868,2024-09-03,PASS,0
QC-4893,BATCH-4212,2026-04-03,pass,0
QC-4894,BATCH-2795,10-07-2026,PASS,0
QC-4895,BATCH-7054,05-08-2024,pass,0
QC-4896,BATCH-3406,2026-08-15,Pass,0
QC-4897,BATCH-2732,12/05/2024,PASS,0
QC-4898,BATCH-1530,2026-06-03,pass,0
QC-4899,BATCH-3148,2025-03-08,pass,13
QC-4900,BATCH-7238,2025-10-01,Pass,0
QC-4901,BATCH-4581,16-04-2024,Pass,0
QC-4902,BATCH-2336,2026-01-04,Pass,0
QC-4903,BATCH-6015,06/12/2026,pass,0
QC-4904,BATCH-7593,2024-02-26,Pass,0
QC-4905,BATCH-1012,02/19/2026,Pass,0
QC-4906,BATCH-1130,28-01-2024,PASS,0
QC-4907,BATCH-4722,11/15/2024,fail,0
QC-4908,BATCH-663,11-07-2026,PASS,0
QC-4909,BATCH-7462,08/23/2025,Pass,0
QC-4910,BATCH-3888,08/16/2025,fail,0
QC-4911,BATCH-4592,2024-10-08,pass,0
QC-4912,BATCH-1496,2024-09-06,PASS,0
QC-4913,BATCH-2687,2026-06-11,PASS,0
QC-4914,BATCH-4633,2024-10-18,pass,0
QC-4915,BATCH-4355,09/25/2026,PASS,0
QC-4916,BATCH-3612,2025-06-08,PASS,0
QC-4917,BATCH-1412,05/06/2025,PASS,0
QC-4918,BATCH-6891,2026-08-06,PASS,0
QC-4919,BATCH-7698,10/28/2026,PASS,0
QC-4920,BATCH-3851,2025-01-11,PASS,0
QC-4921,BATCH-5779,2026-08-09,PASS,0
QC-4922,BATCH-3182,02/10/2024,pass,0
QC-4923,BATCH-7604,04/11/2026,pass,0
QC-4924,BATCH-6652,2025-11-14,Pass,0
QC-4925,BATCH-1108,2026-10-19,Pass,0
QC-4926,BATCH-2437,2025-09-21,pass,0
QC-4927,BATCH-4007,2026-09-15,fail,0
QC-4928,BATCH-6505,08-06-2024,fail,0
QC-4929,BATCH-4188,09/27/2026,PASS,0
QC-4930,BATCH-3784,01/21/2026,Pass,0
QC-4931,BATCH-2561,18-10-2024,Pass,0
QC-4932,BATCH-7534,2024-09-20,PASS,0
QC-4933,BATCH-6005,21-01-2026,pass,0
QC-4934,BATCH-7691,2026-05-21,Pass,0
QC-4935,BATCH-163,02/26/2024,PASS,0
QC-4936,BATCH-5988,2026-01-04,pass,0
QC-4937,BATCH-3851,2024-08-27,fail,0
QC-4938,BATCH-14,01/01/2025,PASS,0
QC-4939,BATCH-4295,2024-12-01,fail,0
QC-4940,BATCH-5007,2026-01-20,fail,0
QC-4941,BATCH-3626,2026-05-07,Pass,0
QC-4942,BATCH-7912,04-07-2026,pass,0
QC-4943,BATCH-7554,2025-06-23,Pass,6
QC-4944,BATCH-2826,2026-08-13,Pass,0
QC-4945,BATCH-6992,2024-01-11,pass,0
QC-4946,BATCH-7961,2025-01-13,PASS,0
QC-4947,BATCH-3542,2026-11-24,PASS,0
QC-4948,BATCH-4883,04-09-2026,PASS,0
QC-4949,BATCH-7149,04/19/2025,pass,0
QC-4950,BATCH-4405,2026-06-23,PASS,0
QC-4951,BATCH-6465,15-09-2026,PASS,0
QC-4952,BATCH-6924,2024-08-03,pass,0
QC-4953,BATCH-1886,2026-11-15,PASS,0
QC-4954,BATCH-7407,2026-04-14,pass,0
QC-4955,BATCH-3849,12/09/2026,fail,0
QC-4956,BATCH-3036,20-01-2025,pass,0
QC-4957,BATCH-7513,2024-12-08,PASS,16
QC-4958,BATCH-6685,12/07/2025,fail,0
QC-4959,BATCH-257,09/02/2026,PASS,0
QC-4960,BATCH-4693,08/06/2025,Pass,0
QC-4961,BATCH-7339,2024-12-09,pass,0
QC-4962,BATCH-4273,03/19/2024,pass,0
QC-4963,BATCH-1160,2026-05-15,PASS,0
QC-4964,BATCH-3159,2025-02-18,PASS,0
QC-4965,BATCH-921,2026-08-04,pass,0
QC-4966,BATCH-410,2025-02-04,pass,0
QC-4967,BATCH-4570,2024-11-01,pass,0
QC-4968,BATCH-4653,07/18/2026,PASS,0
QC-4969,BATCH-3503,02/10/2024,PASS,12
QC-4970,BATCH-4453,2025-08-26,pass,0
QC-4971,BATCH-7671,11/08/2026,Pass,0
QC-4972,BATCH-6765,2026-04-06,pass,0
QC-4973,BATCH-6654,01-04-2026,Pass,0
QC-4974,BATCH-7742,2026-08-26,Pass,0
QC-4975,BATCH-4738,15-09-2025,PASS,0
QC-4976,BATCH-4469,06-03-2024,PASS,0
QC-4977,BATCH-7182,08-09-2025,fail,0
QC-4978,BATCH-2199,04/20/2025,Pass,0
QC-4979,BATCH-1676,2025-04-21,pass,0
QC-4980,BATCH-1974,2025-09-27,PASS,0
QC-4981,BATCH-404,05/09/2025,pass,0
QC-4982,BATCH-2404,2025-11-01,Pass,0
QC-4983,BATCH-2657,10/20/2026,Pass,0
QC-4984,BATCH-6043,2024-05-26,pass,0
QC-4985,BATCH-7291,2024-06-03,PASS,0
QC-4986,BATCH-5534,2024-10-09,PASS,0
QC-4987,BATCH-1399,2024-02-01,fail,4
QC-4988,BATCH-7979,11/11/2026,Pass,0
QC-4989,BATCH-4624,05/10/2025,Pass,0
QC-4990,BATCH-7023,01/23/2025,pass,0
QC-4991,BATCH-170,04/17/2025,Pass,0
QC-4992,BATCH-4082,2026-07-01,pass,0
QC-4993,BATCH-5426,04-06-2025,pass,0
QC-4994,BATCH-2388,03/21/2025,Pass,0
QC-4995,BATCH-6568,13-11-2024,PASS,4
QC-4996,BATCH-6557,28-03-2026,PASS,0
QC-4997,BATCH-82,04/17/2025,PASS,0
QC-4998,BATCH-3212,2025-12-19,pass,0
QC-4999,BATCH-2524,12/05/2024,PASS,0
QC-5000,BATCH-5380,05-06-2024,PASS,0
QC-5001,BATCH-7816,2024-07-26,PASS,0
QC-5002,BATCH-5,2026-10-07,pass,0
QC-5003,BATCH-2558,2026-11-21,Pass,0
QC-5004,BATCH-552,01/25/2025,pass,0
QC-5005,BATCH-6070,2026-10-21,PASS,0
QC-5006,BATCH-6171,2024-04-09,PASS,0
QC-5007,BATCH-6568,04/13/2026,Pass,0
QC-5008,BATCH-6161,2026-06-22,Pass,0
QC-5009,BATCH-1618,11/14/2025,Pass,0
QC-5010,BATCH-4293,2026-10-13,fail,20
QC-5011,BATCH-447,21-07-2026,Pass,0
QC-5012,BATCH-4095,03/18/2024,PASS,0
QC-5013,BATCH-3357,2024-10-02,pass,0
QC-5014,BATCH-7318,2025-07-08,pass,0
QC-5015,BATCH-6558,24-11-2024,pass,0
QC-5016,BATCH-837,12/03/2025,pass,0
QC-5017,BATCH-1159,2025-03-06,PASS,0
QC-5018,BATCH-7354,2024-03-14,Pass,0
QC-5019,BATCH-4947,2024-01-07,pass,0
QC-5020,BATCH-5888,17-09-2025,PASS,0
QC-5021,BATCH-3253,2026-06-20,Pass,0
QC-5022,BATCH-2957,2025-01-24,pass,0
QC-5023,BATCH-432,07-02-2026,Pass,0
QC-5024,BATCH-7723,02/21/2024,PASS,0
QC-5025,BATCH-7416,2025-03-16,PASS,0
QC-5026,BATCH-5160,2026-01-02,PASS,0
QC-5027,BATCH-3393,06-04-2025,pass,0
QC-5028,BATCH-7852,2025-10-18,Pass,0
QC-5029,BATCH-6453,2026-03-19,PASS,0
QC-5030,BATCH-1875,2026-11-23,PASS,0
QC-5031,BATCH-2030,21-05-2025,PASS,0
QC-5032,BATCH-5749,07/03/2025,pass,0
QC-5033,BATCH-4578,03-04-2026,PASS,0
QC-5034,BATCH-3446,2025-07-12,Pass,0
QC-5035,BATCH-1804,12/15/2025,fail,0
QC-5036,BATCH-3726,03/04/2026,Pass,0
QC-5037,BATCH-5432,2025-12-04,pass,0
QC-5038,BATCH-173,2026-10-27,PASS,0
QC-5039,BATCH-6267,2025-05-25,Pass,0
QC-5040,BATCH-7456,04-01-2025,PASS,0
QC-5041,BATCH-2180,06/04/2024,Pass,0
QC-5042,BATCH-6206,2024-10-18,Pass,0
QC-5043,BATCH-7752,2025-01-04,pass,0
QC-5044,BATCH-3031,2026-06-04,Pass,4
QC-5045,BATCH-6568,08/13/2026,Pass,0
QC-5046,BATCH-3854,23-01-2024,Pass,0
QC-5047,BATCH-3385,2024-07-03,Pass,0
QC-5048,BATCH-7829,08/27/2026,pass,0
QC-5049,BATCH-6507,2026-02-08,pass,0
QC-5050,BATCH-5098,2026-03-01,Pass,0
QC-5051,BATCH-4766,2025-09-27,Pass,0
QC-5052,BATCH-1595,2025-11-04,PASS,0
QC-5053,BATCH-2223,2024-11-16,pass,0
QC-5054,BATCH-4136,08/05/2026,PASS,14
QC-5055,BATCH-5632,12/02/2026,Pass,0
QC-5056,BATCH-1925,2024-01-05,pass,0
QC-5057,BATCH-4396,2024-11-16,fail,0
QC-5058,BATCH-6857,07/16/2025,PASS,0
QC-5059,BATCH-550,12-11-2025,PASS,0
QC-5060,BATCH-1216,09/23/2025,PASS,0
QC-5061,BATCH-2171,03/21/2025,fail,0
QC-5062,BATCH-6512,07/10/2025,pass,0
QC-5063,BATCH-2061,2025-11-09,Pass,0
QC-5064,BATCH-6322,2024-04-05,PASS,0
QC-5065,BATCH-6416,06/13/2026,PASS,0
QC-5066,BATCH-3648,2026-10-22,pass,0
QC-5067,BATCH-657,2024-12-27,PASS,0
QC-5068,BATCH-5442,08/09/2024,PASS,0
QC-5069,BATCH-706,2026-10-08,pass,0
QC-5070,BATCH-3475,10/22/2025,PASS,0
QC-5071,BATCH-5385,09-09-2026,pass,0
QC-5072,BATCH-6759,2024-10-01,Pass,0
QC-5073,BATCH-4657,2024-01-16,PASS,0
QC-5074,BATCH-1955,2024-02-28,Pass,0
QC-5075,BATCH-4971,05/25/2024,Pass,0
QC-5076,BATCH-5300,11/14/2026,pass,0
QC-5077,BATCH-7544,2024-01-15,Pass,20
QC-5078,BATCH-7962,12/06/2024,PASS,0
QC-5079,BATCH-3968,2024-07-28,Pass,0
QC-5080,BATCH-3453,12/14/2024,pass,17
QC-5081,BATCH-7930,10/10/2025,pass,0
QC-5082,BATCH-2773,27-03-2025,Pass,0
QC-5083,BATCH-942,11/27/2025,PASS,0
QC-5084,BATCH-984,08-06-2024,pass,0
QC-5085,BATCH-2036,07/01/2026,fail,0
QC-5086,BATCH-3780,2026-06-03,PASS,0
QC-5087,BATCH-2187,09/24/2025,Pass,0
QC-5088,BATCH-7877,07/09/2025,PASS,0
QC-5089,BATCH-4895,2026-11-01,pass,0
QC-5090,BATCH-2246,09/03/2024,Pass,0
QC-5091,BATCH-4498,07-06-2025,Pass,0
QC-5092,BATCH-5591,14-02-2025,Pass,0
QC-5093,BATCH-3991,2025-07-04,PASS,0
QC-5094,BATCH-5334,2024-06-13,pass,0
QC-5095,BATCH-7157,2026-04-07,fail,7
QC-5096,BATCH-1675,13-11-2024,Pass,0
QC-5097,BATCH-4773,2024-01-17,Pass,0
QC-5098,BATCH-5893,2026-11-21,fail,0
QC-5099,BATCH-5411,2025-03-06,pass,0
QC-5100,BATCH-3537,2024-06-19,fail,0
QC-5101,BATCH-3203,2025-08-06,PASS,0
QC-5102,BATCH-5977,2024-02-15,Pass,0
QC-5103,BATCH-6710,2024-03-11,pass,6
QC-5104,BATCH-7391,25-03-2026,PASS,0
QC-5105,BATCH-4031,2025-02-27,Pass,0
QC-5106,BATCH-2047,2024-03-17,pass,0
QC-5107,BATCH-4803,2025-02-07,pass,0
QC-5108,BATCH-4302,2026-05-06,Pass,0
QC-5109,BATCH-1542,14-07-2025,pass,5
QC-5110,BATCH-3411,2024-04-23,PASS,0
QC-5111,BATCH-3180,2024-03-02,pass,0
QC-5112,BATCH-2868,05/03/2024,PASS,0
QC-5113,BATCH-493,01-12-2024,PASS,0
QC-5114,BATCH-3028,2024-06-11,PASS,0
QC-5115,BATCH-4982,16-08-2025,PASS,0
QC-5116,BATCH-242,05/25/2026,pass,0
QC-5117,BATCH-3009,2024-09-24,Pass,0
