invoice_id,customer_id,quotation_id,invoice_date,due_date,amount,status
MI-2086,MC-150,Q-145,2026-12-01,2025-04-08,"$528,466.00",PAID
MI-2087,MC-1165,Q-1377,2026-09-17,2027-11-15,1797278,overdue
MI-2088,MC-443,Q-1299,2025-05-15,2025-02-19,437684,pending
MI-2089,MC-939,Q-1489,2024-11-25,2027-05-05,1695619,overdue
MI-2090,MC-1044,Q-581,2026-03-18,27-10-2025,"$715,328.00",OVERDUE
MI-2091,MC-1319,Q-888,2026-05-14,2027-11-23,"285 085,00",overdue
MI-2092,MC-8,Q-163,02-03-2024,12/08/2025,1139614,PAID
MI-2093,MC-130,Q-660,02/26/2024,2024-07-02,"$1,967,072.00",paid
MI-2094,MC-348,Q-1305,08/07/2025,01-08-2026,"$1,988,307.00",overdue
MI-2095,MC-594,Q-579,14-10-2025,01/27/2025,1749194,paid
MI-2096,MC-631,Q-1442,10/16/2024,09/06/2025,1550464,paid
MI-2097,MC-709,Q-238,2026-04-08,06/17/2024,1 010 566,paid
MI-2098,MC-1000,Q-277,2024-05-09,2027-12-16,124519,overdue
MI-2099,MC-510,Q-1448,03/24/2024,04/27/2025,233321,pending
MI-2100,MC-1198,Q-212,22-05-2026,2027-06-06,"555 329,00",overdue
MI-2101,MC-570,Q-1158,07/18/2024,2025-05-12,"$492,938.00",overdue
MI-2102,MC-851,Q-306,2025-06-08,2027-12-24,"$1,184,569.00",overdue
MI-2103,MC-1214,Q-1247,2025-05-07,05/15/2026,"$1,595,722.00",OVERDUE
MI-2104,MC-767,Q-1456,2026-01-28,01/27/2026,1545477,PAID
MI-2105,MC-1089,Q-415,03/10/2024,2024-10-18,1758447,PAID
MI-2106,MC-1024,Q-452,2025-01-06,12/17/2025,"$1,571,730.00",overdue
MI-2107,MC-384,Q-332,04/09/2024,2026-03-08,197781,pending
MI-2108,MC-474,Q-605,10/12/2024,2024-07-02,"$1,650,361.00",paid
MI-2109,MC-321,Q-188,02/27/2025,2027-01-17,684 288,overdue
MI-2110,MC-569,Q-1206,2026-05-03,2025-10-25,1419573,overdue
MI-2111,MC-1271,Q-1012,04-07-2026,2027-07-07,"539 856,00",overdue
MI-2112,MC-1259,Q-720,17-10-2024,01/01/2026,"$905,215.00",OVERDUE
MI-2113,MC-602,Q-1372,2026-09-25,2027-01-25,1 494 486,overdue
MI-2114,MC-760,Q-266,20-06-2025,2024-04-07,"$502,675.00",OVERDUE
MI-2115,MC-964,Q-151,2025-02-26,2026-12-15,1714294,paid
MI-2116,MC-624,Q-333,2025-12-14,2025-03-12,"$1,137,288.00",OVERDUE
MI-2117,MC-608,Q-421,07/18/2025,2025-04-28,"$1,106,283.00",overdue
MI-2118,MC-984,Q-846,03-09-2024,2024-11-01,"$1,197,663.00",paid
MI-2119,MC-887,Q-1360,2024-07-06,2025-09-28,1533080,OVERDUE
MI-2120,MC-477,Q-1434,2026-06-16,2027-02-18,"$1,409,155.00",overdue
MI-2121,MC-1094,Q-487,2026-10-26,2026-02-01,"1 380 300,00",OVERDUE
MI-2122,MC-818,Q-1220,2025-11-07,2027-08-08,1099296,overdue
MI-2123,MC-375,Q-324,03/24/2025,10/09/2024,1032991,OVERDUE
MI-2124,MC-319,Q-857,2024-07-18,2027-02-26,691 807,overdue
MI-2125,MC-145,Q-858,21-03-2024,2025-04-20,180298,OVERDUE
MI-2126,MC-1145,Q-955,05/02/2024,09/19/2026,608996,OVERDUE
MI-2127,MC-1181,Q-775,24-05-2025,08/03/2026,"$651,681.00",overdue
MI-2128,MC-1197,Q-1047,2026-12-23,2024-05-20,693 159,OVERDUE
MI-2129,MC-35,Q-706,17-09-2024,09-06-2026,433542,pending
MI-2130,MC-649,Q-1118,01/20/2024,08/12/2024,1 353 505,overdue
MI-2131,MC-1364,Q-1405,2025-05-14,2027-03-19,"$645,964.00",overdue
MI-2132,MC-294,Q-433,2024-10-21,2026-02-09,1 082 572,overdue
MI-2133,MC-1283,Q-1051,2026-01-15,2027-09-09,1481310,overdue
MI-2134,MC-616,Q-1021,11-06-2024,28-03-2026,645896,paid
MI-2135,MC-839,Q-1,2026-05-07,2027-03-27,939419,overdue
MI-2136,MC-1167,Q-1357,09/17/2026,08/24/2025,"1 152 218,00",paid
MI-2137,MC-483,Q-1460,23-12-2026,25-01-2024,613536,OVERDUE
MI-2138,MC-347,Q-561,07-04-2025,2025-03-24,1151880,OVERDUE
MI-2139,MC-1339,Q-634,2026-07-18,12/23/2025,1165209,OVERDUE
MI-2140,MC-1145,Q-810,01/12/2025,09/14/2024,1182893,overdue
MI-2141,MC-418,Q-175,02-12-2025,02/28/2025,"$363,926.00",overdue
MI-2142,MC-136,Q-1249,2024-07-23,2027-04-20,"$117,845.00",overdue
MI-2143,MC-692,Q-531,15-11-2026,2024-10-12,1335949,paid
MI-2144,MC-885,Q-1386,07/22/2025,2027-10-10,1976058,overdue
MI-2145,MC-376,Q-1292,01/27/2024,28-07-2026,488051,pending
MI-2146,MC-633,Q-1375,2025-04-05,2027-04-28,358428,overdue
MI-2147,MC-923,Q-737,13-06-2025,10-03-2026,37 534,paid
MI-2148,MC-481,Q-156,08/11/2026,2026-07-06,1754211,OVERDUE
MI-2149,MC-1113,Q-759,2025-09-05,06/22/2026,422236,PAID
MI-2150,MC-560,Q-302,2024-11-28,04/05/2024,1250304,pending
MI-2151,MC-541,Q-1472,2025-06-07,03/22/2024,"778 776,00",paid
MI-2152,MC-1321,Q-519,02/24/2025,2026-11-18,451938,OVERDUE
MI-2153,MC-1392,Q-527,2025-08-17,2027-05-21,844481,overdue
MI-2154,MC-344,Q-666,2024-01-06,11/19/2024,975174,OVERDUE
MI-2155,MC-1114,Q-167,2024-04-14,2027-11-11,1824118,overdue
MI-2156,MC-1225,Q-479,19-04-2026,07/20/2026,1751610,OVERDUE
MI-2157,MC-677,Q-1221,2024-10-05,2027-05-01,"$1,792,275.00",overdue
MI-2158,MC-1,Q-679,01/13/2026,12/25/2026,1 429 202,pending
MI-2159,MC-480,Q-541,02/19/2026,11/12/2026,"$1,997,749.00",overdue
MI-2160,MC-991,Q-585,2026-02-06,2025-02-06,"$1,125,859.00",OVERDUE
MI-2161,MC-285,Q-407,10/25/2024,10-12-2025,194 491,PAID
MI-2162,MC-304,Q-549,03/22/2025,2025-09-26,1253517,paid
MI-2163,MC-1073,Q-852,2025-05-02,2026-07-24,"$817,886.00",pending
MI-2164,MC-714,Q-341,11/13/2025,2027-06-22,"$359,415.00",overdue
MI-2165,MC-332,Q-50,2026-07-10,2024-02-20,"$1,523,113.00",pending
MI-2166,MC-1222,Q-1195,11/08/2025,2027-12-12,1600084,overdue
MI-2167,MC-1264,Q-373,2024-07-04,2024-03-24,1545531,overdue
MI-2168,MC-571,Q-1286,2026-05-04,2027-06-02,153347,overdue
MI-2169,MC-798,Q-801,2025-11-26,03/10/2025,251968,paid
MI-2170,MC-627,Q-508,10/11/2026,2025-05-18,1 176 780,overdue
MI-2171,MC-907,Q-892,2025-12-01,2024-02-21,"$707,215.00",OVERDUE
MI-2172,MC-1287,Q-474,02/14/2025,2025-05-26,940 760,overdue
MI-2173,MC-783,Q-950,2026-07-28,22-10-2025,41164,OVERDUE
MI-2174,MC-656,Q-483,24-04-2025,10/22/2026,1526564,pending
MI-2175,MC-1133,Q-875,26-08-2026,2027-07-23,"$747,723.00",overdue
MI-2176,MC-793,Q-290,2026-08-09,08/22/2025,"1 451 793,00",overdue
MI-2177,MC-865,Q-1405,2024-08-17,2027-01-13,"214 657,00",overdue
MI-2178,MC-1103,Q-757,25-02-2025,2024-03-18,"$668,642.00",OVERDUE
MI-2179,MC-1281,Q-63,2026-09-03,2027-07-03,"1 665 525,00",overdue
MI-2180,MC-942,Q-44,10/14/2024,07/22/2024,1965732,PAID
MI-2181,MC-887,Q-654,12/19/2025,12/01/2024,239441,paid
MI-2182,MC-477,Q-788,12-07-2026,09-01-2024,1571499,pending
MI-2183,MC-121,Q-1007,2024-09-04,2026-11-19,1590150,PAID
MI-2184,MC-1169,Q-1187,10-03-2026,2024-06-11,603880,pending
MI-2185,MC-966,Q-773,2026-06-17,11-08-2026,"$125,907.00",OVERDUE
MI-2186,MC-797,Q-176,2025-01-24,2027-08-24,"$242,024.00",overdue
MI-2187,MC-1260,Q-1005,04/09/2024,11/09/2026,"$760,765.00",paid
MI-2188,MC-352,Q-203,2026-04-07,2027-02-14,"$1,429,278.00",overdue
MI-2189,MC-361,Q-394,03/03/2024,2025-05-15,"$349,980.00",pending
MI-2190,MC-410,Q-582,2026-11-21,2027-08-04,77435,overdue
MI-2191,MC-712,Q-465,2025-03-21,2026-04-17,1530953,OVERDUE
MI-2192,MC-563,Q-854,19-07-2024,2025-10-03,1687506,OVERDUE
MI-2193,MC-1088,Q-28,2026-07-12,2024-12-12,"$713,992.00",PAID
MI-2194,MC-1161,Q-80,2024-04-22,09/24/2024,"907 158,00",OVERDUE
MI-2195,MC-350,Q-454,2025-05-28,2024-01-26,"$1,971,174.00",pending
MI-2196,MC-334,Q-1225,2024-01-14,01/03/2025,"$25,426.00",overdue
MI-2197,MC-534,Q-1028,2025-03-02,2027-09-25,918547,overdue
MI-2198,MC-746,Q-1496,06-08-2025,09-03-2024,"$496,661.00",OVERDUE
MI-2199,MC-119,Q-145,20-03-2026,2027-03-15,"191 150,00",overdue
MI-2200,MC-415,Q-843,2025-06-08,12/13/2024,"1 354 444,00",OVERDUE
MI-2201,MC-981,Q-256,2025-12-14,2027-09-05,646 825,overdue
MI-2202,MC-389,Q-973,2026-02-25,25-11-2025,"1 291 648,00",PAID
MI-2203,MC-918,Q-461,10/11/2025,10/27/2025,"$39,966.00",PAID
MI-2204,MC-1093,Q-1087,2024-02-03,06/26/2025,"$31,939.00",pending
MI-2205,MC-1226,Q-148,2024-02-28,12/28/2026,1705379,PAID
MI-2206,MC-578,Q-1321,03/11/2026,07/13/2026,285154,paid
MI-2207,MC-433,Q-848,06/10/2025,01/28/2024,"$200,180.00",overdue
MI-2208,MC-885,Q-523,13-03-2026,2027-10-26,328808,overdue
MI-2209,MC-636,Q-872,17-01-2025,2026-10-05,1151877,paid
MI-2210,MC-1185,Q-240,2025-08-27,2027-04-16,1644144,overdue
MI-2211,MC-373,Q-131,2025-08-24,04/22/2026,"$1,556,252.00",OVERDUE
MI-2212,MC-689,Q-1161,02-03-2025,2027-10-06,1 365 365,overdue
MI-2213,MC-1247,Q-61,2026-02-28,05/26/2024,"$167,094.00",pending
MI-2214,MC-1391,Q-638,2026-04-03,2026-07-03,170509,overdue
MI-2215,MC-949,Q-1051,2025-05-07,20-06-2025,"886 073,00",paid
MI-2216,MC-662,Q-1192,02/19/2026,07/16/2024,1829282,paid
MI-2217,MC-1346,Q-256,2025-01-12,2025-03-26,"$1,957,678.00",pending
MI-2218,MC-460,Q-561,2025-09-22,19-10-2025,639304,OVERDUE
MI-2219,MC-1179,Q-367,04/07/2026,2027-11-27,"290 768,00",overdue
MI-2220,MC-1034,Q-651,10/24/2026,2024-07-28,13973,paid
MI-2221,MC-568,Q-1215,2026-03-10,2027-05-17,938849,overdue
MI-2222,MC-1276,Q-520,2025-04-04,2024-11-14,410855,PAID
MI-2223,MC-788,Q-685,17-03-2024,2027-11-07,"$1,630,033.00",overdue
MI-2224,MC-9,Q-1276,2025-12-20,06/18/2024,1449712,paid
MI-2225,MC-411,Q-377,07-05-2026,12/23/2026,246 507,OVERDUE
MI-2226,MC-1159,Q-270,08/08/2026,2026-12-02,1645071,overdue
MI-2227,MC-784,Q-310,2024-06-03,02/13/2024,"$482,160.00",paid
MI-2228,MC-753,Q-736,2024-10-04,12/04/2026,"537 202,00",PAID
MI-2229,MC-1055,Q-226,12/03/2024,11/18/2026,1697768,OVERDUE
MI-2230,MC-132,Q-446,04/14/2025,2027-12-28,1753475,overdue
MI-2231,MC-899,Q-216,11/26/2026,08-07-2025,1376153,PAID
MI-2232,MC-876,Q-671,2026-07-28,2027-06-18,1668476,overdue
MI-2233,MC-358,Q-947,2024-11-17,2025-05-17,"$1,619,667.00",paid
MI-2234,MC-684,Q-855,02/04/2025,2027-12-08,1384448,overdue
MI-2235,MC-310,Q-917,2025-05-11,2025-02-11,92935,OVERDUE
MI-2236,MC-26,Q-1480,2024-01-09,2026-08-05,146 537,paid
MI-2237,MC-874,Q-157,2024-07-20,2026-07-11,"$780,206.00",pending
MI-2238,MC-1137,Q-668,15-04-2025,09/14/2026,"1 405 999,00",paid
MI-2239,MC-547,Q-695,2025-08-12,2025-12-06,818 309,pending
MI-2240,MC-441,Q-95,2024-06-08,07/03/2026,478345,PAID
MI-2241,MC-541,Q-1353,2024-10-01,2027-01-01,"1 237 201,00",overdue
MI-2242,MC-1377,Q-513,2026-03-24,2025-12-19,1970610,pending
MI-2243,MC-359,Q-827,13-05-2026,2027-07-19,1740440,overdue
MI-2244,MC-402,Q-870,2026-12-21,2025-11-19,1230128,PAID
MI-2245,MC-549,Q-1212,04-12-2025,2027-01-09,1579784,overdue
MI-2246,MC-400,Q-926,28-08-2024,03/24/2025,815578,PAID
MI-2247,MC-1143,Q-756,2024-04-11,2026-08-24,972329,paid
MI-2248,MC-291,Q-35,2026-06-27,15-03-2026,"$1,127,507.00",PAID
MI-2249,MC-1182,Q-439,2024-12-08,2026-04-20,"$1,666,095.00",pending
MI-2250,MC-800,Q-742,08/11/2026,2026-10-01,138920,PAID
MI-2251,MC-601,Q-1305,2024-10-07,27-07-2026,"$1,271,899.00",PAID
MI-2252,MC-1090,Q-204,11/09/2026,2027-02-02,1908763,overdue
MI-2253,MC-845,Q-869,2026-06-21,2025-06-10,1 622 490,OVERDUE
MI-2254,MC-1234,Q-122,09/28/2026,2027-08-20,1 809 716,overdue
MI-2255,MC-620,Q-379,07/20/2024,10/06/2025,832097,overdue
MI-2256,MC-995,Q-1101,2024-04-07,2027-02-10,"$1,967,705.00",overdue
MI-2257,MC-546,Q-343,2025-07-07,12-11-2026,1 776 871,OVERDUE
MI-2258,MC-1214,Q-297,2026-01-08,10/10/2026,933464,PAID
MI-2259,MC-486,Q-153,05/26/2026,2026-04-25,"363 973,00",PAID
MI-2260,MC-1018,Q-1464,08/17/2026,2025-04-08,1001337,paid
MI-2261,MC-346,Q-171,2025-10-19,11/19/2024,1044824,PAID
MI-2262,MC-1127,Q-1156,2026-11-05,11/22/2025,1889698,pending
MI-2263,MC-990,Q-906,28-07-2025,2027-03-03,"$1,958,169.00",overdue
MI-2264,MC-1133,Q-785,10-09-2025,2025-10-18,"$287,523.00",overdue
MI-2265,MC-382,Q-394,2025-11-24,2027-09-21,"$1,820,357.00",overdue
MI-2266,MC-512,Q-1489,02/06/2024,2025-05-12,1327993,pending
MI-2267,MC-1311,Q-698,04/02/2026,2027-03-11,825816,overdue
MI-2268,MC-330,Q-1056,02/21/2024,17-11-2025,1 821 676,PAID
MI-2269,MC-524,Q-384,2026-10-20,11/04/2026,"$1,747,195.00",pending
MI-2270,MC-835,Q-869,14-05-2026,2026-11-19,1999941,PAID
MI-2271,MC-1323,Q-140,2025-06-08,2025-11-22,"1 994 300,00",PAID
MI-2272,MC-396,Q-1324,2025-02-11,2025-08-01,870064,PAID
MI-2273,MC-1028,Q-1284,2025-11-08,2024-08-11,1 989 674,overdue
MI-2274,MC-1365,Q-348,2025-05-27,2027-04-04,"724 897,00",overdue
MI-2275,MC-891,Q-1500,12-10-2026,2026-05-22,1384548,overdue
MI-2276,MC-1280,Q-648,14-04-2024,2027-10-22,822976,overdue
MI-2277,MC-874,Q-983,05/26/2024,2024-05-18,851 489,OVERDUE
MI-2278,MC-485,Q-263,07/21/2026,2027-04-12,"$603,829.00",overdue
MI-2279,MC-1107,Q-58,06-04-2026,23-10-2025,701 326,pending
MI-2280,MC-1064,Q-414,2025-05-20,2025-05-15,"$1,108,437.00",pending
MI-2281,MC-486,Q-415,18-06-2024,07/18/2026,"36 268,00",paid
MI-2282,MC-341,Q-1277,11-06-2026,2024-04-18,1975159,paid
MI-2283,MC-451,Q-216,05/06/2025,04-06-2025,"$864,339.00",paid
MI-2284,MC-411,Q-533,2025-11-15,08-07-2025,"$1,425,982.00",OVERDUE
MI-2285,MC-430,Q-57,2026-09-24,2027-05-05,460362,overdue
MI-2286,MC-352,Q-240,01/24/2025,07/16/2025,"1 284 566,00",pending
MI-2287,MC-309,Q-169,2026-10-05,2027-11-23,546 031,overdue
MI-2288,MC-1181,Q-117,01/01/2025,09/04/2025,1874069,OVERDUE
MI-2289,MC-1076,Q-808,09/24/2025,2027-05-13,"720 037,00",overdue
MI-2290,MC-848,Q-1010,2024-10-10,2026-08-03,248716,pending
MI-2291,MC-989,Q-200,05-05-2024,14-11-2026,555148,overdue
MI-2292,MC-1264,Q-821,04/03/2025,2025-07-10,1469786,OVERDUE
MI-2293,MC-1310,Q-953,06/06/2024,2024-02-27,1604048,paid
MI-2294,MC-1284,Q-128,2025-11-24,2024-05-20,1953464,overdue
MI-2295,MC-1071,Q-964,2025-11-18,2025-01-15,1895722,pending
MI-2296,MC-395,Q-928,2025-08-14,2027-06-06,"247 509,00",overdue
MI-2297,MC-547,Q-1259,2025-01-10,2025-11-22,"663 397,00",overdue
MI-2298,MC-417,Q-458,2024-03-17,2027-12-24,471115,overdue
MI-2299,MC-992,Q-1447,02-06-2024,2026-06-27,"$975,921.00",paid
MI-2300,MC-988,Q-1360,07/04/2025,2027-06-14,"197 714,00",overdue
MI-2301,MC-1143,Q-46,2024-03-06,03-01-2026,984979,overdue
MI-2302,MC-1108,Q-509,10-12-2026,07/24/2024,1807021,overdue
MI-2303,MC-966,Q-127,2025-06-07,2025-05-27,1730265,OVERDUE
MI-2304,MC-1344,Q-855,2026-09-05,06/06/2025,1266445,pending
MI-2305,MC-1161,Q-1156,2024-06-12,07/02/2026,989872,OVERDUE
MI-2306,MC-755,Q-1096,12/03/2025,2024-04-28,1 870 724,PAID
MI-2307,MC-449,Q-439,2024-10-08,2027-07-07,31062,overdue
MI-2308,MC-1143,Q-757,16-11-2024,2026-08-17,1711219,OVERDUE
MI-2309,MC-1358,Q-698,02-01-2024,2027-01-25,18838,overdue
MI-2310,MC-1281,Q-1070,2025-12-21,2026-09-25,"$279,486.00",pending
MI-2311,MC-1361,Q-527,09-10-2024,2027-07-15,"$1,886,591.00",overdue
MI-2312,MC-812,Q-1493,2024-01-04,10/23/2025,"301 068,00",paid
MI-2313,MC-744,Q-951,2026-02-15,2025-05-24,229939,overdue
MI-2314,MC-981,Q-961,07/08/2025,02/14/2024,"326 250,00",paid
MI-2315,MC-926,Q-859,2026-10-18,2024-07-13,1127585,paid
MI-2316,MC-831,Q-654,2026-04-20,2026-12-20,1733665,PAID
MI-2317,MC-1243,Q-1020,2025-11-27,15-05-2025,256766,PAID
MI-2318,MC-693,Q-1379,04/17/2026,2027-08-08,"$1,947,346.00",overdue
MI-2319,MC-1006,Q-1201,19-08-2024,24-06-2024,1527274,overdue
MI-2320,MC-486,Q-1230,2024-07-23,2027-02-26,547804,overdue
MI-2321,MC-879,Q-1458,2024-02-28,05-07-2024,1633396,OVERDUE
MI-2322,MC-947,Q-1427,2025-03-14,2027-08-16,"$1,147,074.00",overdue
MI-2323,MC-861,Q-966,2025-03-20,11/05/2025,790532,PAID
MI-2324,MC-1103,Q-981,08/01/2026,09/03/2025,"1 303 447,00",OVERDUE
MI-2325,MC-500,Q-480,2026-12-21,21-06-2024,1316126,overdue
MI-2326,MC-953,Q-735,2024-04-18,2025-04-18,"$378,328.00",overdue
MI-2327,MC-8,Q-1291,19-05-2025,2026-10-16,"$1,915,887.00",OVERDUE
MI-2328,MC-447,Q-926,2026-01-09,01/10/2024,69780,paid
MI-2329,MC-833,Q-800,07/18/2026,2027-09-09,"$1,627,852.00",overdue
MI-2330,MC-1388,Q-667,23-05-2025,2024-06-22,"$1,211,721.00",pending
MI-2331,MC-497,Q-581,2025-11-21,2027-03-27,"$807,632.00",overdue
MI-2332,MC-905,Q-286,2026-08-03,10/19/2024,"$532,970.00",paid
MI-2333,MC-1354,Q-541,07/08/2026,2027-09-17,413011,overdue
MI-2334,MC-1133,Q-916,2024-07-17,2024-02-24,1 818 007,pending
MI-2335,MC-809,Q-1331,03/27/2026,2025-05-11,785361,overdue
MI-2336,MC-786,Q-678,2024-08-22,2024-10-01,"$1,839,199.00",OVERDUE
MI-2337,MC-1316,Q-316,2026-04-26,2024-01-01,1854554,pending
MI-2338,MC-1007,Q-883,02/22/2025,08-06-2026,893675,overdue
MI-2339,MC-1188,Q-958,05-07-2026,2026-12-27,557430,overdue
MI-2340,MC-613,Q-410,10/03/2024,2027-10-10,240131,overdue
MI-2341,MC-1392,Q-425,2025-01-20,20-04-2024,"$989,260.00",paid
MI-2342,MC-846,Q-1030,09/04/2025,2027-04-28,1108810,overdue
MI-2343,MC-808,Q-751,2026-09-18,01/28/2026,272574,overdue
MI-2344,MC-24,Q-886,28-07-2026,2027-10-18,"$201,120.00",overdue
MI-2345,MC-444,Q-359,2026-08-14,06/28/2025,"$1,586,619.00",overdue
MI-2346,MC-629,Q-860,2025-07-01,05-08-2024,"1 719 547,00",paid
MI-2347,MC-739,Q-176,2026-11-19,2024-12-22,1 537 736,overdue
MI-2348,MC-1209,Q-1201,26-02-2024,02/19/2026,1907547,overdue
MI-2349,MC-593,Q-148,05/04/2026,11/03/2025,517572,OVERDUE
MI-2350,MC-958,Q-122,2025-07-07,2025-11-05,1696406,pending
MI-2351,MC-408,Q-227,11/28/2024,2027-11-11,837688,overdue
MI-2352,MC-996,Q-1393,2026-11-24,02/15/2025,"$1,074,182.00",paid
MI-2353,MC-574,Q-704,09/20/2024,2027-05-01,"185 488,00",overdue
MI-2354,MC-928,Q-1088,09/09/2025,09/10/2026,261 117,PAID
MI-2355,MC-353,Q-755,04/09/2025,2027-11-19,1360145,overdue
MI-2356,MC-372,Q-818,2024-06-01,01/20/2026,759216,pending
MI-2357,MC-1158,Q-970,07-03-2024,2024-11-24,"$1,071,406.00",paid
MI-2358,MC-1249,Q-853,2025-12-04,10/04/2024,"763 279,00",PAID
MI-2359,MC-726,Q-14,2025-02-12,2026-11-03,"$452,173.00",overdue
MI-2360,MC-622,Q-987,09/24/2024,2026-09-28,"162 049,00",PAID
MI-2361,MC-674,Q-624,11/11/2025,22-02-2025,467 377,overdue
MI-2362,MC-477,Q-642,05/14/2024,2027-12-12,1907574,overdue
MI-2363,MC-1292,Q-781,2025-06-12,2026-06-07,"$1,200,345.00",OVERDUE
MI-2364,MC-351,Q-735,2025-06-01,2027-06-02,858 306,overdue
MI-2365,MC-376,Q-138,2024-05-28,2026-05-03,1866721,OVERDUE
MI-2366,MC-765,Q-1414,2025-02-18,2027-12-20,12067,overdue
MI-2367,MC-1041,Q-638,2025-07-26,05-04-2024,"$1,776,787.00",overdue
MI-2368,MC-1261,Q-663,10/01/2024,2026-09-10,435499,paid
MI-2369,MC-656,Q-336,2025-09-10,12/08/2026,854353,pending
MI-2370,MC-1160,Q-673,18-09-2026,2024-09-20,"$46,924.00",OVERDUE
MI-2371,MC-376,Q-849,02/17/2025,2026-05-17,1 344 169,paid
MI-2372,MC-910,Q-1175,2025-05-27,2024-12-17,"$838,103.00",PAID
MI-2373,MC-949,Q-1434,11-01-2026,2027-01-13,1620285,overdue
MI-2374,MC-321,Q-364,04/21/2025,2026-11-07,859086,pending
MI-2375,MC-630,Q-252,12/08/2024,2027-07-03,"$10,196.00",overdue
MI-2376,MC-482,Q-294,02/17/2026,21-12-2026,989920,PAID
MI-2377,MC-951,Q-1335,2024-07-26,2027-01-21,556638,overdue
MI-2378,MC-863,Q-525,2024-09-07,2024-04-26,1836175,PAID
MI-2379,MC-1147,Q-1386,27-12-2026,2025-07-26,"651 577,00",overdue
MI-2380,MC-112,Q-750,16-12-2026,2024-10-26,1402466,paid
MI-2381,MC-1282,Q-86,07/28/2024,2025-01-26,1624543,OVERDUE
MI-2382,MC-801,Q-1084,2025-03-07,2024-01-20,1012896,paid
MI-2383,MC-613,Q-928,2025-06-19,2024-11-05,1003431,paid
MI-2384,MC-149,Q-188,05/18/2025,2027-02-14,1706809,overdue
MI-2385,MC-364,Q-404,2026-12-27,12-03-2026,402393,OVERDUE
MI-2386,MC-1019,Q-425,2024-12-08,2027-08-04,950 865,overdue
MI-2387,MC-773,Q-1487,2025-01-17,2026-05-21,1781689,paid
MI-2388,MC-488,Q-848,11/24/2026,2027-02-22,292729,overdue
MI-2389,MC-1337,Q-1241,2025-08-25,2026-02-24,1 190 273,pending
MI-2390,MC-731,Q-162,01/09/2024,03/17/2024,515339,overdue
MI-2391,MC-899,Q-687,27-08-2026,10/22/2026,1 580 224,overdue
MI-2392,MC-1128,Q-1491,05-06-2024,2026-10-10,687291,PAID
MI-2393,MC-678,Q-384,26-04-2025,04/13/2025,1978025,PAID
MI-2394,MC-38,Q-306,2026-10-15,2026-09-06,"1 152 786,00",overdue
MI-2395,MC-793,Q-355,11-02-2025,2027-03-15,834 444,overdue
MI-2396,MC-6,Q-919,14-06-2026,2026-04-16,724884,PAID
MI-2397,MC-581,Q-573,2024-05-28,2027-09-05,1 597 288,overdue
MI-2398,MC-1075,Q-1351,2026-07-22,2024-09-23,"$757,910.00",overdue
MI-2399,MC-285,Q-1166,12/23/2024,2027-03-23,"1 475 518,00",overdue
MI-2400,MC-805,Q-236,06/07/2024,16-02-2026,1854379,paid
MI-2401,MC-1355,Q-242,2024-11-04,04/01/2026,152660,pending
MI-2402,MC-1359,Q-509,10/05/2026,01/23/2024,705324,pending
MI-2403,MC-954,Q-865,2026-05-28,2025-08-23,293060,pending
MI-2404,MC-628,Q-891,06/11/2026,2025-05-03,1840529,OVERDUE
MI-2405,MC-708,Q-918,02/08/2024,2025-02-14,"$1,525,138.00",pending
MI-2406,MC-492,Q-971,11/20/2026,2027-04-16,"751 988,00",overdue
MI-2407,MC-1085,Q-678,06-01-2025,03/28/2026,1819648,PAID
MI-2408,MC-853,Q-115,19-12-2024,2027-10-06,517551,overdue
MI-2409,MC-563,Q-252,2026-05-08,2025-12-16,"$887,582.00",pending
MI-2410,MC-1065,Q-957,07/09/2026,2027-04-24,"$1,132,337.00",overdue
MI-2411,MC-1326,Q-1157,2024-07-18,03/23/2024,1716381,OVERDUE
MI-2412,MC-633,Q-472,04/03/2025,18-04-2025,1366577,OVERDUE
MI-2413,MC-506,Q-1178,2025-03-03,2024-08-21,455997,OVERDUE
MI-2414,MC-1318,Q-338,27-08-2026,2025-07-24,1729233,OVERDUE
MI-2415,MC-306,Q-314,2025-03-20,02/23/2024,1605183,paid
MI-2416,MC-661,Q-319,16-01-2024,05/21/2024,570022,paid
MI-2417,MC-1205,Q-841,01/28/2026,2027-05-17,"1 783 290,00",overdue
MI-2418,MC-753,Q-328,08/27/2024,2024-04-19,720885,paid
MI-2419,MC-628,Q-1106,2026-01-26,2027-11-07,"1 423 847,00",overdue
MI-2420,MC-1254,Q-1123,06/18/2024,02/26/2025,934140,pending
MI-2421,MC-368,Q-1313,12/13/2025,2027-05-25,600 617,overdue
MI-2422,MC-854,Q-93,11/17/2024,27-07-2026,1441075,paid
MI-2423,MC-30,Q-846,2026-08-18,2025-12-27,1329393,overdue
MI-2424,MC-1307,Q-509,2024-10-02,17-06-2024,"$672,725.00",overdue
MI-2425,MC-804,Q-373,09/10/2025,12/11/2026,"$1,803,336.00",PAID
MI-2426,MC-1162,Q-816,2025-11-17,2025-11-02,"$1,961,266.00",OVERDUE
MI-2427,MC-446,Q-1380,2026-04-04,2025-11-17,"190 373,00",PAID
MI-2428,MC-785,Q-866,13-06-2024,2027-06-18,936557,overdue
MI-2429,MC-933,Q-617,05/24/2026,2025-01-12,1053031,pending
MI-2430,MC-1272,Q-273,2025-11-15,2027-12-08,250616,overdue
