employee_id,month,base_salary,bonus,deductions
E-1055,07/2024,54 536,0,1102
E-1061,04/2026,44 613,0,1676
E-1349,2025-03,18528,0,"$1,228.00"
E-3275,12/2024,10651,"$2,730.00",0
E-2772,2026-07,42604,0,0
E-1319,07/2024,"$33,801.00",0,0
E-1857,10/2024,16 233,0,0
E-2770,2026-11,"$17,813.00",25672,$681.00
E-1279,2026-05,43319,0,"873,00"
E-2149,2024-06,36362,9265,0
E-1093,2026-02,"$15,559.00",0,0
E-2633,02/2025,20 948,"$13,559.00",0
E-1697,2025-07,"$8,530.00",7878,0
E-1505,2024-09,39974,0,0
E-2030,04/2025,"22 580,00",18759,0
E-2255,2026-11,"$39,984.00","$9,563.00",0
E-1631,2024-11,56149,6 997,0
E-2961,02/2026,58092,"$20,064.00",0
E-3010,2026-10,"$39,846.00",0,0
E-3450,2026-12,59561,16441,1993
E-1398,2026-05,"$33,119.00",0,0
E-3176,07/2025,10503,0,0
E-2646,2025-01,33 833,0,0
E-1536,06/2026,34403,0,0
E-1240,2026-02,42 850,0,0
E-2045,2025-10,26608,0,132
E-3398,11/2025,"11 123,00",0,0
E-1905,2026-01,18130,0,0
E-1463,2025-06,"$20,781.00",12552,0
E-2451,2026-10,"$34,656.00",0,0
E-3013,2026-11,53068,4483,0
E-3145,2024-10,26189,4820,0
E-2171,2026-06,"$42,229.00",0,873
E-2018,2024-04,"$9,564.00",0,0
E-3213,2026-05,36723,0,1322
E-2591,2024-01,46515,29607,0
E-3429,2025-11,"19 738,00",0,0
E-2535,2024-01,10 470,"$25,609.00",0
E-2974,2026-05,57 692,0,0
E-3586,2026-08,"$16,298.00",0,0
E-1067,2024-05,13631,0,0
E-2744,2024-01,21386,0,0
E-2317,2026-10,18 068,0,0
E-2796,2025-09,41594,"$27,553.00","$1,476.00"
E-3447,2024-10,37018,"$29,892.00",0
E-1539,2026-08,"40 417,00","$19,495.00",0
E-2147,2025-03,58673,27252,0
E-2806,2024-04,49543,0,$832.00
E-3186,2025-12,"38 923,00","$9,095.00",0
E-2770,07/2026,55907,0,0
E-1905,2025-11,"$9,084.00",10205,876
E-3117,2025-12,33858,0,0
E-3470,08/2025,13347,0,0
E-1483,08/2025,5584,0,0
E-2590,02/2026,27522,0,0
E-1611,2024-09,15651,8 310,0
E-1290,2025-10,32328,0,641
E-3139,2024-08,"$57,126.00",0,0
E-2504,2025-11,40631,0,0
E-2223,2025-01,"$52,071.00",0,0
E-1099,2026-03,"15 500,00",0,0
E-3212,07/2024,"$59,853.00",0,0
E-2310,04/2025,12535,"$22,443.00",0
E-2011,08/2025,12012,3922,$186.00
E-1454,09/2024,"34 424,00",0,0
E-2690,2024-07,"57 627,00",0,0
E-1926,2025-08,"$39,343.00",0,0
E-1957,2024-05,44754,"$5,809.00",0
E-1226,2026-12,16117,0,0
E-2427,12/2024,46687,0,353
E-2214,2024-10,32602,29929,0
E-1156,2025-06,"$28,418.00","23 396,00",0
E-3306,2026-10,53071,0,0
E-3593,2024-03,54596,0,0
E-2774,2026-11,11422,16477,0
E-1476,2024-11,"$56,238.00",0,0
E-1532,2025-04,54 811,0,0
E-3591,02/2025,"14 413,00",0,0
E-2316,2024-11,5342,0,0
E-3464,2024-02,36432,0,0
E-2473,2025-08,"38 097,00",0,0
E-3536,2026-04,"29 963,00",0,0
E-2137,2025-05,12078,0,0
E-1552,2025-06,50858,0,0
E-1115,2024-07,40 399,0,0
E-2384,2025-09,50425,0,0
E-1674,2024-12,26 938,"$4,179.00","$1,401.00"
E-2551,2024-03,"$49,547.00",0,0
E-2159,2025-08,48288,0,0
E-2794,2025-12,31515,13 870,$232.00
E-2371,2026-07,20186,0,0
E-2012,2024-05,54185,0,0
E-1810,2024-02,"$29,785.00",0,0
E-1037,10/2025,54452,0,0
E-1420,06/2025,16417,27606,0
E-1610,10/2024,"$55,685.00",0,0
E-1644,2025-02,18540,0,0
E-2906,2025-06,"$9,923.00",0,0
E-1030,2025-01,56154,0,0
E-2077,2026-04,20 436,15692,0
E-3547,03/2026,49573,18166,0
E-3052,2024-10,19613,0,1500
E-1069,2025-07,31136,21189,0
E-1436,12/2024,49014,0,0
E-2473,03/2024,38785,3664,0
E-1870,2024-09,"42 773,00",0,0
E-1818,03/2026,42821,0,0
E-1984,2025-03,19458,0,367
E-1533,2026-05,"$8,276.00",0,0
E-1425,2024-05,53339,0,0
E-3536,2024-10,"$6,626.00",0,0
E-3502,2024-12,6868,"$22,405.00",0
E-1187,2025-02,56349,0,0
E-1162,2025-10,"21 243,00",0,0
E-1872,2024-10,"$8,707.00",2240,"$1,147.00"
E-1636,08/2025,11708,0,0
E-1704,11/2026,"$48,863.00",0,0
E-1983,2024-08,55577,0,0
E-3350,07/2024,30923,0,0
E-2162,03/2024,56759,0,0
E-2178,04/2025,"5 536,00",0,0
E-1625,2026-06,17411,5741,0
E-2678,12/2025,11 156,0,0
E-1570,2024-11,18078,"16 973,00",0
E-2076,2025-08,24115,0,0
E-2746,07/2026,11615,0,0
E-2755,2024-08,5420,0,0
E-1246,2025-05,31465,0,0
E-3537,2026-09,26419,0,0
E-2514,2024-06,14108,0,0
E-2891,12/2024,31979,"$19,048.00",0
E-3000,2026-03,53049,0,0
E-3144,01/2024,"$52,682.00",0,0
E-2272,12/2024,39544,0,0
E-1823,2025-12,"35 159,00",8776,851
E-1026,2026-09,13345,0,0
E-1444,2024-08,"$26,047.00",0,0
E-1900,2025-03,"14 995,00",0,0
E-1038,2026-09,"$9,338.00",0,0
E-1104,2024-02,"$27,354.00",0,0
E-1227,2025-07,"$48,275.00",0,0
E-1686,2025-06,33213,0,0
E-1913,01/2024,9711,"26 165,00",0
E-1856,2025-08,20598,0,0
E-1235,2026-02,"$41,422.00",0,0
E-1966,07/2026,6 910,0,0
E-3536,08/2024,"32 622,00",0,0
E-2713,2025-04,52585,0,0
E-2984,2024-03,27384,0,0
E-3270,07/2025,"$39,981.00",0,0
E-3120,2026-11,34477,0,0
E-3497,2026-01,49503,0,0
E-2910,2024-12,"$12,328.00",0,0
E-2644,2026-03,43455,16 887,0
E-1934,2026-07,"$17,349.00",0,1245
E-2589,2024-07,53431,"1 765,00",0
E-1122,2025-07,"$45,932.00",0,0
E-2835,03/2025,"$26,847.00",0,0
E-3306,2024-09,44076,0,0
E-2932,04/2025,33539,0,0
E-1397,2025-10,"$45,772.00",17232,0
E-3373,2026-08,5817,0,0
E-2010,2026-01,41112,0,0
E-1096,2025-12,"$49,816.00",0,0
E-3532,2024-05,26705,"$19,799.00",0
E-1398,2026-04,8 094,0,0
E-1079,2025-12,18083,16 936,$635.00
E-1212,2026-01,9900,0,0
E-2979,2025-02,16790,0,0
E-2633,05/2025,49250,"$23,547.00","$1,963.00"
E-2737,07/2026,5 504,0,0
E-1854,08/2024,38516,29441,0
E-2836,2025-10,20340,0,0
E-2825,2025-02,"$56,543.00",0,0
E-1744,2025-09,"$59,338.00",0,656
E-1679,2026-06,33061,0,0
E-1858,2024-05,56010,0,"1 558,00"
E-1570,08/2024,31688,"$8,423.00",0
E-2462,2024-09,31384,0,542
E-1658,07/2025,26532,0,0
E-2399,2026-05,30454,0,0
E-3577,2025-12,"$26,740.00",0,0
E-2335,2024-12,37328,24 561,0
E-2863,06/2025,31642,"29 440,00",0
E-2620,2026-11,26759,"$21,881.00",0
E-2746,2024-06,"$37,524.00",0,0
E-3573,05/2026,48151,0,0
E-2214,2025-01,"$49,510.00",0,0
E-3083,2026-10,50684,0,0
E-3263,2025-08,58571,7315,0
E-1714,2026-06,56172,22107,0
E-2461,2026-10,28643,0,0
E-3111,2025-10,"11 221,00",0,0
E-3088,2024-04,"$23,718.00",26979,0
E-2098,2026-01,17684,0,0
E-1010,2026-08,"$5,347.00",0,0
E-1973,2024-07,"$22,601.00",0,0
E-1611,2025-09,"$40,119.00",0,0
E-2965,2026-06,53059,0,0
E-2530,2025-04,"$28,758.00",9865,"$1,141.00"
E-2592,2025-01,"$39,687.00","$1,796.00",0
E-1235,2025-02,54967,"$7,086.00",0
E-2611,2026-08,"$14,437.00",0,866
E-2995,2024-04,38368,0,0
E-1763,2024-01,"$23,003.00",0,0
E-3187,04/2026,"$15,895.00",13147,146
E-1358,03/2026,23 254,14481,0
E-1364,2024-01,"$32,167.00","24 939,00",0
E-1643,2025-10,56832,0,"$1,734.00"
E-1914,2024-09,"$50,620.00",0,0
E-1761,06/2026,"$6,017.00",0,0
E-1016,01/2024,"$32,571.00",23465,0
E-1692,05/2025,34895,0,0
E-1847,02/2024,"$32,500.00",0,0
E-1958,01/2025,"14 578,00",0,0
E-2584,2025-11,22301,16359,1515
E-1073,2026-08,54818,0,0
E-3237,2026-05,6464,0,610
E-2368,2026-10,15047,0,0
E-1762,2024-10,39660,0,0
E-2550,2025-12,25809,0,0
E-2891,04/2026,26439,0,0
E-2020,2026-04,"$8,175.00",0,0
E-1582,2025-04,40721,0,0
E-2622,2026-12,35 817,0,0
E-2298,2025-10,25 745,10662,707
E-3361,2026-01,34172,0,0
E-2020,2024-11,40645,"$2,117.00",0
E-2051,2025-05,48529,0,0
E-1770,2025-09,8796,0,0
E-3555,2025-10,"$47,773.00",0,0
E-1580,2026-05,52 676,0,1643
E-3145,2025-03,57638,8 117,0
E-2793,2026-05,19 489,0,0
E-3358,11/2026,"16 581,00",26150,0
E-1598,2025-12,"$47,482.00",0,0
E-1183,2026-09,35373,0,0
E-2950,2025-06,26335,0,0
E-2392,2026-08,47310,0,$173.00
E-1427,2026-10,20 303,0,763
E-1959,2024-08,41 465,0,0
E-1407,2025-03,20 605,"$16,805.00",0
E-1493,2025-05,"$23,392.00",24752,0
E-2429,2024-12,5473,26490,0
E-3312,2024-03,54218,0,0
E-3017,2024-04,28239,0,503
E-3350,2026-12,12119,0,0
E-1781,2026-12,"$8,567.00",0,0
E-1782,2026-05,"$53,196.00",0,0
E-2949,2024-03,"24 113,00",0,0
E-3186,2024-11,7 005,0,"$1,205.00"
E-2171,2025-05,"$41,199.00","6 606,00",0
E-1720,2025-08,47607,0,0
E-2666,2024-09,31740,0,0
E-1983,2025-09,27649,0,0
E-2878,2024-02,"58 129,00",0,"$1,343.00"
E-1974,2026-10,36 769,0,1193
E-2621,2026-11,33449,0,0
E-3093,2025-03,8341,0,1521
E-1861,2024-02,"$10,242.00",0,0
E-1375,2024-12,35239,0,0
E-1560,04/2026,"$10,350.00",0,0
E-1405,2024-09,50951,0,0
E-2999,2026-01,23941,8234,0
E-3075,2024-02,59574,0,0
E-2173,2024-02,17588,0,0
E-2520,2025-01,43232,0,0
E-1887,2025-09,25649,"$16,245.00",0
E-3342,2025-07,"43 907,00",0,0
E-1520,2025-12,24698,23935,428
E-1517,2024-10,45644,0,0
E-1734,07/2026,21665,0,0
E-3485,12/2024,"$16,463.00","$20,287.00",0
E-1495,06/2025,"$50,525.00",0,0
E-1053,2026-11,36 971,0,0
E-3545,2025-05,17127,6393,1108
E-1442,2026-01,"$5,744.00",0,0
E-3125,2026-05,52455,0,0
E-2073,2025-12,42520,0,222
E-2221,04/2026,5830,18509,0
E-3576,2025-10,44136,0,0
E-3344,2026-05,43487,0,0
E-2193,2024-02,12766,"$3,193.00",0
E-2589,2025-11,35911,24 830,"1 873,00"
E-2055,2024-02,38633,15 515,"$1,405.00"
E-2685,2025-05,12558,0,0
E-2714,2026-06,25164,0,0
E-1546,2026-01,6147,20844,0
E-1129,2026-09,53662,0,0
E-3570,2026-01,18685,"3 421,00",0
E-3158,2026-04,"$39,054.00","$1,728.00",0
E-2465,2024-03,"$56,056.00",26287,0
E-2053,2025-10,"$10,288.00",0,1400
E-3284,2025-10,45365,2 338,0
E-3393,2024-12,28194,0,0
E-1877,2025-04,25 228,0,0
E-2034,2026-07,"$51,938.00",24 925,0
E-1662,2024-04,"$49,115.00",0,0
E-1249,01/2025,10091,0,1664
E-2525,2025-03,12 749,"2 990,00",0
E-2823,08/2024,"$20,300.00","29 748,00",0
E-3381,2025-07,8934,0,$551.00
E-3108,2024-04,35462,"$10,957.00",0
E-2498,2024-07,"$49,735.00","$12,665.00",0
E-1417,05/2025,8638,"$10,695.00",0
E-1105,2026-11,"$53,698.00",0,1162
E-3360,2025-10,"$58,223.00",6352,"$1,802.00"
E-2292,09/2025,"16 375,00",0,"1 447,00"
E-2216,2025-11,"$23,760.00",0,0
E-1486,2026-11,12 101,0,0
E-2961,2026-01,"$15,583.00",0,0
E-2003,2025-12,"6 346,00",21299,0
E-3532,05/2025,18455,"16 612,00",0
E-1702,2026-09,"$59,786.00",6959,"432,00"
E-2504,2024-04,"$16,459.00",23873,0
E-2579,08/2025,58169,0,0
E-3227,2025-07,"$51,750.00",14497,0
E-3547,05/2025,25942,"$9,104.00",0
E-1362,2025-06,48 047,0,0
E-1079,2026-06,"$14,417.00",0,"$1,802.00"
E-3356,2024-03,41744,21174,1987
E-2405,2026-01,27586,0,0
E-3158,04/2025,14082,0,0
E-2992,2026-12,16 993,0,0
E-1020,2024-07,59150,0,0
E-2860,2026-02,5382,0,0
E-3255,2026-12,"$47,514.00","27 986,00",0
E-3427,2026-12,9105,0,0
E-2614,04/2024,"44 008,00",0,0
E-1377,2025-05,13501,0,0
E-2032,2026-06,"$15,887.00",0,0
E-2287,01/2024,"$11,862.00",0,456
E-1290,03/2025,56574,0,0
E-3175,2026-02,16445,0,0
E-2428,2025-07,"$52,583.00",0,1998
E-2371,2026-03,"$41,013.00",22978,0
E-2731,2024-05,39581,0,0
E-2355,2026-05,42836,16870,0
E-1555,2025-07,"$8,241.00",9829,0
E-2084,2025-10,"$13,494.00","27 720,00",0
E-2701,2025-11,"$18,635.00",21053,0
E-3104,2026-02,"$8,815.00",0,0
E-1873,2024-03,53073,14074,0
E-2512,11/2025,"43 382,00",0,0
E-2597,2026-08,"$22,862.00","15 674,00",0
E-2464,2026-10,"$12,525.00",0,0
E-3506,2026-06,7252,"$24,081.00",0
E-1780,2025-03,"$11,816.00",21 692,0
E-2965,05/2024,"30 827,00",4428,0
E-2243,2024-05,"$11,638.00",0,0
E-3378,2025-07,58409,0,0
E-2663,2026-08,"$50,871.00","13 453,00",0
E-1592,2025-08,59210,0,0
E-3266,05/2025,"$15,640.00","$9,475.00",0
E-1131,2025-01,18765,0,571
E-2928,2024-12,"34 991,00","$25,698.00",0
E-3600,02/2024,"$33,281.00",0,0
E-1930,2025-05,14898,0,0
E-2496,10/2024,26084,20 138,0
E-2913,2024-10,34341,0,0
E-2373,05/2026,"$31,365.00",2477,$291.00
E-2217,02/2026,33459,0,0
E-3508,2024-07,23 568,0,0
E-1301,2024-06,18056,0,0
E-3514,06/2026,47185,0,0
E-3594,2024-04,"27 613,00",0,0
E-3551,2025-09,"49 879,00",0,0
E-2040,07/2024,16964,0,0
E-2410,2026-07,"$30,040.00",0,0
E-3420,2026-03,36646,0,0
E-3211,2026-08,"$34,739.00",0,0
E-1274,10/2024,48062,0,0
E-3310,2025-10,"$22,769.00",0,0
E-1096,2024-06,45782,"1 152,00",0
E-1566,2025-07,"$38,281.00",0,0
E-1169,2026-09,13557,0,1109
E-1608,2024-06,"$23,518.00",0,0
E-1865,01/2026,"$7,767.00",22 085,0
E-1633,2024-02,7 858,0,0
E-1769,06/2026,31 876,0,302
E-1677,2026-09,52800,0,0
E-2696,2026-02,56 238,0,0
E-2769,2026-09,50212,0,0
E-2694,2026-10,9023,0,0
E-1441,2024-10,"$58,052.00","$24,134.00",0
E-2897,08/2024,"$56,516.00",0,166
E-3108,2024-02,53809,0,"1 463,00"
E-2807,2025-12,6638,0,0
E-2352,2026-11,14 862,0,0
E-3276,06/2026,"58 712,00",0,0
E-2140,2026-04,40 965,0,"$1,867.00"
E-1875,2025-05,28606,0,0
E-1470,2024-12,"$5,607.00",0,0
E-2769,2026-04,41263,0,0
E-2623,2025-03,"41 895,00",0,0
E-1729,2024-03,43036,17574,0
E-2795,2026-10,34423,"13 634,00",0
E-3057,2024-08,"$43,425.00",0,0
E-2450,2026-05,12927,0,0
E-2528,2024-10,"$6,433.00",0,$552.00
E-1013,2025-11,52843,0,0
E-1900,2026-07,7013,0,0
E-3559,2024-03,38727,0,0
E-1232,2025-06,"$20,958.00",0,0
E-1461,2025-01,41339,0,0
E-1446,11/2025,50 959,0,0
E-1401,2026-02,"$16,150.00",0,0
E-1026,2024-01,41 202,0,0
E-2529,2026-04,28870,0,0
E-2724,04/2025,58928,0,0
E-3426,2025-04,44575,0,0
E-3425,2025-07,"$49,122.00",7813,0
E-1218,2024-09,"$17,227.00",0,0
E-3362,07/2024,58 494,0,0
E-1925,2026-08,"$30,091.00",0,0
E-2852,11/2024,57260,0,0
E-3140,2024-11,"$52,341.00","$26,332.00",0
E-2634,2025-06,"$41,814.00",0,0
E-1776,2025-05,13671,21850,0
E-1344,05/2024,31403,6805,0
E-2827,2026-06,41311,0,0
E-2355,2024-10,"$39,567.00",12 323,0
E-1309,2026-08,22069,"$14,432.00",0
E-1889,2025-02,26278,"$25,862.00",0
E-3126,2024-05,"54 406,00",0,0
E-3290,2024-12,"$41,894.00","$21,472.00",0
E-1962,09/2024,32 911,0,0
E-1165,2024-04,"$46,414.00",0,0
E-2020,2026-10,"$35,744.00","$1,456.00",0
E-1611,2024-07,40 443,0,0
E-3311,02/2024,10974,"$19,230.00",0
E-3362,2026-11,"$17,553.00",0,0
E-1533,2026-06,54 626,12 365,$154.00
E-3463,2025-08,40378,0,0
E-1396,04/2024,31792,0,0
E-1307,2024-07,"$5,801.00",0,0
E-2119,02/2024,59022,0,0
E-2230,2026-06,41131,0,0
E-3169,2026-09,"$41,575.00",0,0
E-3420,2025-10,13543,0,"1 083,00"
E-3205,2024-08,21685,13673,1846
E-3596,2025-10,56238,6 312,0
E-1995,2026-02,35235,0,511
E-2179,2026-11,48 038,0,0
E-3517,2024-03,19 109,27451,0
E-1248,2024-02,"57 563,00",0,0
E-3255,2024-08,20362,0,0
E-3209,2024-04,18719,0,266
E-1690,2024-01,31133,0,0
E-1412,2025-09,48544,0,0
E-3577,2026-12,18956,0,0
E-3380,2025-04,"$27,794.00",0,0
E-3071,2025-10,"$34,020.00",0,"$1,463.00"
E-3076,10/2025,51239,0,0
E-1461,2024-12,"50 969,00",0,0
E-1774,2026-08,"$59,817.00",5 056,0
E-2568,2024-01,"$33,308.00",0,0
E-2426,2026-07,"$20,917.00","$18,981.00",0
E-3268,2026-06,33449,0,0
E-2936,07/2025,"$5,872.00",0,0
E-2040,2024-02,11516,0,0
E-3128,2024-04,33 188,"$1,825.00",0
E-2088,2025-11,35237,0,0
E-1840,2024-09,"$16,390.00",0,"$1,977.00"
E-1948,2024-03,17685,0,0
E-1029,2024-08,"$5,534.00",0,0
E-3556,2024-07,"$11,602.00",13488,912
E-2919,2026-07,"$5,456.00",0,0
E-2423,09/2024,"$50,556.00",0,0
E-1867,11/2026,16369,0,0
E-1108,2025-11,41865,0,0
E-2374,02/2026,"$6,591.00",0,0
E-3527,08/2025,20542,5467,0
E-2568,2024-03,"$29,176.00","$5,220.00",0
E-2233,2026-02,54480,0,0
E-2334,2025-09,"56 076,00",0,0
E-2335,2024-03,45446,0,0
E-1965,2026-06,29 302,4027,1809
E-2541,2026-08,40905,0,876
E-1769,2024-08,18837,0,"$1,173.00"
E-1686,2024-11,10147,0,0
E-2664,06/2025,27066,0,0
E-2691,10/2025,54392,0,0
E-3570,2025-08,5382,0,"1 613,00"
E-1435,2025-10,31612,28802,0
E-3399,2025-10,"49 891,00",0,0
E-2783,02/2026,"$11,045.00",0,0
E-3019,2026-06,"$5,718.00",0,0
E-2576,2024-07,40380,0,0
E-2483,2026-09,"$30,161.00","$8,743.00",0
E-2043,2024-02,56347,17948,0
E-3151,2025-02,54146,0,0
E-1749,2025-03,5 322,0,0
E-3013,2024-06,"$39,944.00",0,170
E-2271,2025-05,"50 102,00",3889,0
E-3123,2024-07,53151,0,0
E-1053,2025-04,7 851,0,0
E-2159,2025-01,17063,0,0
E-1842,2024-08,57241,0,0
E-2786,2024-02,29858,0,0
E-2643,2025-03,33002,0,0
E-2029,09/2026,55 777,0,0
E-2266,2024-09,"$50,112.00",0,0
E-3315,09/2025,38 465,8372,0
E-1939,2025-04,"46 107,00",0,0
E-1755,2026-08,51202,"7 630,00",0
E-2350,2026-04,19211,0,0
E-2497,2026-05,17346,18064,0
E-2904,2024-08,13547,0,0
E-2763,2025-04,22 696,0,0
E-1939,2024-10,"$58,080.00",13299,0
E-1056,2026-04,52046,29586,780
E-1056,2024-01,"$57,545.00",0,0
E-2976,2024-08,13283,0,0
E-2798,2026-06,"$41,095.00",0,0
E-1073,06/2026,40 842,0,0
E-3226,2024-07,"45 770,00",0,0
E-1696,2024-06,14157,0,926
E-3077,07/2024,35017,11358,1947
E-3511,2025-11,50213,0,0
E-1755,2024-10,"$8,632.00",0,0
E-3329,08/2026,35534,29051,0
E-3101,2024-10,"45 031,00",0,1094
E-2915,2026-04,55838,14976,0
E-1017,2024-07,29 691,0,0
E-2861,2026-04,"$34,360.00",0,0
E-2925,2025-08,47129,"$18,711.00",$353.00
E-2179,2026-12,"$40,917.00",0,0
E-1763,2026-12,40654,0,$330.00
E-1938,2024-06,23200,7533,0
E-3087,02/2025,"$8,617.00",0,0
E-2348,2026-06,"$20,884.00","$4,327.00",0
E-1324,07/2024,27108,15479,0
E-1821,08/2024,"$17,247.00",0,0
E-1146,2025-03,"$20,777.00",19378,0
E-1266,2026-09,"$22,644.00",0,0
E-3546,2026-04,"$28,498.00",0,0
E-2803,2025-11,"32 042,00",10829,0
E-2035,2026-08,51 233,27149,0
E-3379,2025-02,57998,0,"1 008,00"
E-1420,2026-09,12824,0,0
E-2362,2026-08,"$7,111.00",6099,0
E-1283,2026-08,"$12,571.00",0,0
E-1765,2024-02,"50 695,00",0,0
E-2340,2026-06,"$25,543.00",27447,0
E-2208,2026-12,36 892,0,0
E-2741,2025-12,14989,0,0
E-3004,2024-08,42517,0,0
E-3337,2025-01,25142,0,1 771
E-2721,2025-12,43513,0,353
E-1316,2024-01,21291,0,839
E-1545,2024-03,45 579,"22 420,00",298
E-2977,2026-11,44870,0,0
E-2168,2026-12,"$20,142.00",0,0
E-2656,2026-02,45206,0,0
E-1331,2026-03,41 202,0,0
E-1751,2025-11,54 360,0,0
E-1494,2024-05,20236,"$8,818.00",0
E-3146,2025-04,"$51,040.00",0,592
E-3373,2026-03,"$44,112.00",0,0
E-3416,2025-06,40546,0,0
E-3022,2024-07,38 327,11745,0
E-1294,2026-12,12 964,0,1455
E-2457,2026-12,"$9,083.00",0,0
E-2690,2024-10,"46 401,00",0,0
E-1189,2026-09,"40 588,00",0,0
E-1682,08/2026,"21 010,00","$10,907.00",0
E-2987,2024-06,"7 478,00",12168,1254
E-3485,2024-05,15484,0,"$1,063.00"
E-2120,2026-07,43204,0,492
E-2775,2025-12,43150,"$19,610.00",0
E-2676,2024-05,"$58,679.00",14866,0
E-1482,2025-04,10500,0,$788.00
E-3264,2024-12,"$54,610.00","$26,980.00",0
E-1933,2025-02,"$30,749.00",21213,0
E-2476,2026-04,"$37,187.00",0,"1 910,00"
E-1905,2026-11,"$27,886.00",29 653,0
E-2008,2025-07,"$55,445.00",0,0
E-2571,2025-10,"$30,501.00",0,0
E-3014,2024-02,"57 390,00",22796,1889
E-2770,11/2024,48072,0,1727
E-3303,09/2026,"40 692,00",26583,799
E-1356,08/2025,11591,0,0
E-3517,2024-05,57858,0,1125
E-1778,2024-09,57850,22955,0
E-2165,2026-11,"$5,604.00",0,0
E-1095,01/2025,44 838,0,0
E-2816,2024-08,"19 841,00",25 994,0
E-1767,2025-02,16729,0,1547
E-1439,2026-11,19243,17216,0
E-1499,2026-09,35120,0,0
E-1943,2026-07,"$47,316.00",6615,0
E-2297,2026-02,40418,0,0
E-1677,01/2024,5602,27491,0
E-2750,2026-08,17339,0,"$1,895.00"
E-2524,2025-05,"$29,616.00",23480,0
E-2670,09/2025,43 368,0,0
E-1206,12/2026,52 406,0,0
E-1412,2026-05,"$10,349.00",0,627
E-2889,2025-08,17898,0,0
E-2164,2025-04,"$12,893.00",4163,0
E-2355,2024-07,24776,0,0
E-2119,2026-08,"$28,737.00",0,0
E-2412,2026-08,"$12,946.00","$23,621.00",1014
E-2938,2024-07,"35 391,00",27003,0
E-2544,06/2024,"$26,736.00",23231,0
E-1613,2026-01,"$7,246.00",0,0
E-1200,2024-09,47898,"$27,506.00",0
E-3025,2025-05,"41 030,00",0,682
E-3442,2026-08,"20 900,00",0,0
E-3302,2024-08,26303,0,0
E-1512,2025-07,42 152,0,0
E-1050,2026-09,"$6,939.00",0,0
E-2156,2026-03,32112,29891,0
E-2705,09/2025,"$57,157.00",0,1508
E-2015,2026-09,"$59,402.00",18364,0
E-3196,2025-04,"$47,100.00",0,0
E-2189,2024-04,52 056,0,284
E-2623,2025-08,47479,0,0
E-1848,2024-01,"49 755,00",4461,0
E-3312,2024-08,50 248,0,0
E-2632,07/2025,41 846,14964,0
E-2483,09/2024,19070,0,0
E-3192,2025-08,"42 600,00",7383,713
E-2569,2025-05,"23 908,00",0,0
E-1331,2026-03,38281,11285,0
E-3469,09/2026,58430,0,0
E-1266,2025-07,39 733,0,0
E-1087,2025-01,28449,4426,"$1,871.00"
E-2577,2026-12,47117,0,0
E-2258,2026-10,"19 124,00",0,0
E-1896,2025-06,"13 594,00","$12,283.00",0
E-2840,2026-08,"$11,502.00",0,0
E-2854,09/2025,"$48,622.00",9565,0
E-1110,2024-07,"$28,499.00",7174,0
E-1721,01/2026,"$28,261.00",15 507,0
E-1489,2024-03,19711,0,"$1,007.00"
E-3247,11/2024,51210,7777,0
E-2273,2026-05,"$21,659.00",0,0
E-2304,10/2025,14551,0,0
E-2814,01/2025,57644,21443,0
E-1928,2024-06,"$17,149.00",0,"$1,762.00"
E-1344,2025-11,11879,3029,0
E-3101,2026-12,49378,28261,0
E-1701,2025-09,20 615,0,0
E-1047,2025-01,"$47,589.00",15911,0
E-1193,2024-07,"$58,263.00",0,0
E-2613,2025-10,44268,0,0
E-2657,2024-08,44562,0,0
E-1816,2025-01,39397,0,0
E-3084,2025-03,16009,0,0
E-2328,2024-08,52226,"$8,524.00",0
E-2904,2026-01,49 857,14978,0
E-2685,02/2025,32398,0,0
E-2945,2025-11,20968,0,0
E-1828,2024-03,35029,0,0
E-3578,11/2025,"$35,207.00",0,0
E-1441,2025-09,"$57,467.00",4700,0
E-1724,2026-08,59196,0,0
E-2061,2026-09,41 711,0,0
E-2261,2026-06,"$33,207.00","$1,224.00",0
E-2532,2026-04,37517,0,0
E-2939,2025-05,49879,17939,"1 348,00"
E-3066,2025-05,"14 627,00",0,0
E-1524,2024-08,"$46,117.00",0,0
E-1006,2024-11,53309,2100,0
E-1710,2025-09,"$27,110.00",15017,0
E-1650,2025-07,56 542,"$21,082.00",0
E-2083,2024-03,29 906,0,1649
E-1337,2026-03,"17 568,00",0,0
E-1855,2024-01,37823,0,0
E-1665,2024-09,"$27,548.00",0,"$1,095.00"
E-1477,2024-04,"$49,762.00",18114,0
E-3370,2025-10,"40 458,00",0,0
E-1685,2026-04,"$57,041.00",0,0
E-2157,2025-08,"25 777,00","$21,754.00",0
E-3250,01/2026,48949,0,894
E-3563,2024-04,49 413,0,0
E-1495,09/2025,"$19,530.00",28150,0
E-1057,2024-04,33145,"$16,578.00",0
E-3280,04/2026,59821,0,520
E-3194,2024-05,36059,0,0
E-2344,2024-04,38067,23387,0
E-2312,2025-10,29 386,0,0
E-1326,06/2025,37045,"$11,156.00",0
E-2069,2024-05,16204,0,0
E-1924,2024-05,11333,13234,0
E-1849,2025-06,"$18,727.00",0,0
E-2368,2025-10,15 486,21980,0
E-2073,2026-09,"56 683,00","28 247,00",0
E-1681,03/2026,"$19,951.00",0,0
