order_id,customer_id,store_id,coupon_id,order_date,status,total_amount
ORD-7880,CUST-1216,ST-22,,06/21/2026,ACTIVE,18688
ORD-7881,CUST-3865,ST-2,,08-11-2025,CLOSED,$881.00
ORD-7882,CUST-3096,ST-20,CP-133,2024-05-07,closed,"13 050,00"
ORD-7883,CUST-3001,ST-23,,08/24/2024,pending,5446
ORD-7884,CUST-3250,ST-19,,2024-12-18,CLOSED,"$1,820.00"
ORD-7885,CUST-3093,ST-11,,11/09/2026,PENDING,"$16,060.00"
ORD-7886,CUST-4984,ST-8,,2024-12-14,PENDING,14865
ORD-7887,CUST-2643,ST-19,CP-182,03/27/2026,ACTIVE,3316
ORD-7888,CUST-2799,ST-10,,08/13/2025,PENDING,17842
ORD-7889,CUST-4424,ST-3,,14-07-2024,CLOSED,2 513
ORD-7890,CUST-321,ST-12,,2026-06-27,closed,"19 475,00"
ORD-7891,CUST-80,ST-4,CP-33,2026-01-27,PENDING,"5 135,00"
ORD-7892,CUST-668,ST-18,,2024-06-04,active,8 416
ORD-7893,CUST-2400,ST-10,,2024-06-02, Active ,17586
ORD-7894,CUST-4966,ST-7,,2024-11-14,pending,"$1,878.00"
ORD-7895,CUST-4667,ST-12,,09-10-2025,PENDING,9676
ORD-7896,CUST-3797,ST-25,CP-34,09/12/2025,CLOSED,"$12,816.00"
ORD-7897,CUST-1516,ST-2,CP-21,07/03/2024,ACTIVE,"$12,306.00"
ORD-7898,CUST-2696,ST-4,,04-09-2025,closed,7 507
ORD-7899,CUST-2534,ST-11,,07-02-2025,CLOSED,"$10,335.00"
ORD-7900,CUST-2124,ST-22,,01/25/2024, Active ,"2 815,00"
ORD-7901,CUST-4869,ST-7,,27-05-2026,CLOSED,6881
ORD-7902,CUST-3079,ST-1,,20-08-2025,ACTIVE,"$14,331.00"
ORD-7903,CUST-2158,ST-3,,2025-05-14,ACTIVE,470
ORD-7904,CUST-4653,ST-22,,08/06/2024, Active ,3905
ORD-7905,CUST-1769,ST-10,,2025-12-16,CLOSED,12 384
ORD-7906,CUST-3897,ST-5,,08/25/2025,CLOSED,10256
ORD-7907,CUST-3361,ST-13,,2025-10-19,pending,"9 646,00"
ORD-7908,CUST-3279,ST-7,CP-159,08/13/2024,closed,"$16,128.00"
ORD-7909,CUST-2870,ST-17,,2025-08-25,pending,"$5,416.00"
ORD-7910,CUST-2420,ST-18,,10/04/2026,pending,"$4,232.00"
ORD-7911,CUST-2985,ST-22,,12-12-2026,active,2735
ORD-7912,CUST-3432,ST-23,,2025-03-14,active,6 841
ORD-7913,CUST-566,ST-14,,07/27/2025, Active ,"$4,440.00"
ORD-7914,CUST-3779,ST-17,,2024-01-26,ACTIVE,"8 315,00"
ORD-7915,CUST-2797,ST-21,,2025-01-21,closed,7520
ORD-7916,CUST-382,ST-21,CP-136,2025-03-10,active,13236
ORD-7917,CUST-1430,ST-8,CP-139,04/23/2024,closed,"4 205,00"
ORD-7918,CUST-844,ST-22,CP-10,2024-01-24,active,11 109
ORD-7919,CUST-4399,ST-10,,2025-12-12,CLOSED,"$10,753.00"
ORD-7920,CUST-248,ST-15,,12/21/2026, Active ,7640
ORD-7921,CUST-3940,ST-12,,13-06-2025, Active ,970
ORD-7922,CUST-3462,ST-25,CP-28,2026-11-28,pending,"10 621,00"
ORD-7923,CUST-4402,ST-16,,23-02-2024, Active ,11698
ORD-7924,CUST-3301,ST-4,CP-200,2025-07-06,ACTIVE,16385
ORD-7925,CUST-4960,ST-22,,11/16/2025,closed,6 489
ORD-7926,CUST-3239,ST-13,CP-15,2026-10-18,pending,"1 876,00"
ORD-7927,CUST-3476,ST-11,,2025-04-13,pending,"$8,983.00"
ORD-7928,CUST-2903,ST-17,,06/17/2024,ACTIVE,859
ORD-7929,CUST-2139,ST-23,,06/28/2026,closed,"$17,318.00"
ORD-7930,CUST-2525,ST-20,,26-06-2025,CLOSED,7997
ORD-7931,CUST-2607,ST-25,,06-03-2025,ACTIVE,19093
ORD-7932,CUST-963,ST-9,,2025-08-05,pending,11253
ORD-7933,CUST-4771,ST-15,,2026-09-05,ACTIVE,"$18,935.00"
ORD-7934,CUST-3520,ST-22,,2026-12-22,ACTIVE,"$17,845.00"
ORD-7935,CUST-3411,ST-5,,01/08/2025,pending,$703.00
ORD-7936,CUST-4233,ST-23,,03/22/2026,pending,19589
ORD-7937,CUST-2787,ST-1,CP-72,12/06/2024,PENDING,7691
ORD-7938,CUST-1999,ST-15,,05/24/2025,CLOSED,1 497
ORD-7939,CUST-3804,ST-17,,01/11/2024,active,$289.00
ORD-7940,CUST-2969,ST-5,,2026-05-11,pending,19295
ORD-7941,CUST-1771,ST-23,,2026-06-16,active,"$4,063.00"
ORD-7942,CUST-512,ST-1,CP-30,2025-11-16,PENDING,"6 808,00"
ORD-7943,CUST-2644,ST-13,,2025-04-08,ACTIVE,"19 421,00"
ORD-7944,CUST-4829,ST-9,CP-152,2024-07-06,PENDING,6127
ORD-7945,CUST-3663,ST-13,,03/17/2026,CLOSED,"$17,056.00"
ORD-7946,CUST-1432,ST-18,CP-31,2025-07-19, Active ,15 594
ORD-7947,CUST-1896,ST-13,,2024-04-15,pending,"17 969,00"
ORD-7948,CUST-2570,ST-25,CP-155,16-07-2025,PENDING,9517
ORD-7949,CUST-4869,ST-14,,23-09-2024, Active ,"6 184,00"
ORD-7950,CUST-4494,ST-21,,24-11-2024, Active ,"$8,451.00"
ORD-7951,CUST-3848,ST-9,,2026-07-12, Active ,2627
ORD-7952,CUST-82,ST-6,,03/03/2026,CLOSED,10 761
ORD-7953,CUST-3334,ST-13,,2025-12-25,ACTIVE,8351
ORD-7954,CUST-2280,ST-9,CP-197,2026-03-23,ACTIVE,8999
ORD-7955,CUST-559,ST-8,,2024-12-03,pending,583
ORD-7956,CUST-4771,ST-24,,2024-11-26,active,9655
ORD-7957,CUST-3142,ST-3,,06/04/2024, Active ,17 224
ORD-7958,CUST-2870,ST-24,,2024-03-07,closed,2446
ORD-7959,CUST-3534,ST-13,,2026-03-20,CLOSED,"$14,100.00"
ORD-7960,CUST-1411,ST-21,CP-57,2025-02-12,pending,2210
ORD-7961,CUST-3295,ST-18,,12-04-2026,pending,4296
ORD-7962,CUST-4055,ST-24,,07-02-2024,active,16381
ORD-7963,CUST-2568,ST-23,CP-24,2026-05-12,CLOSED,5144
ORD-7964,CUST-64,ST-13,,20-08-2025,closed,493
ORD-7965,CUST-1426,ST-23,,2025-08-18,closed,"$13,612.00"
ORD-7966,CUST-2106,ST-10,,2024-05-07, Active ,3128
ORD-7967,CUST-4958,ST-15,,2025-05-25,ACTIVE,"$14,145.00"
ORD-7968,CUST-2457,ST-7,,19-06-2024,CLOSED,10 954
ORD-7969,CUST-4095,ST-21,CP-17,2024-05-05,ACTIVE,"$8,506.00"
ORD-7970,CUST-2635,ST-1,,10/09/2026, Active ,"$15,781.00"
ORD-7971,CUST-4971,ST-13,,2026-05-09,PENDING,8418
ORD-7972,CUST-4970,ST-21,,2025-03-12,active,"5 704,00"
ORD-7973,CUST-4002,ST-17,CP-15,2026-09-28,CLOSED,"$1,351.00"
ORD-7974,CUST-4871,ST-18,,2025-02-24,CLOSED,16624
ORD-7975,CUST-4654,ST-3,CP-91,2026-10-24,PENDING,"$19,484.00"
ORD-7976,CUST-2228,ST-7,,12/13/2024,active,$226.00
ORD-7977,CUST-738,ST-12,,10/14/2026,ACTIVE,268
ORD-7978,CUST-1242,ST-5,CP-84,06/08/2026,active,19547
ORD-7979,CUST-4361,ST-6,CP-86,2025-03-08,active,17621
ORD-7980,CUST-2363,ST-24,CP-70,23-12-2026,active,"$7,521.00"
ORD-7981,CUST-1755,ST-2,CP-44,2026-03-12,PENDING,"$13,371.00"
ORD-7982,CUST-2030,ST-10,,2024-04-13,active,"$7,573.00"
ORD-7983,CUST-223,ST-18,,07/24/2024,ACTIVE,13082
ORD-7984,CUST-3651,ST-4,,10/07/2025,ACTIVE,"$16,569.00"
ORD-7985,CUST-2257,ST-15,,10-05-2026, Active ,"$7,306.00"
ORD-7986,CUST-4806,ST-13,,2025-09-16,pending,"$13,284.00"
ORD-7987,CUST-3654,ST-13,,2025-11-12,pending,"$19,576.00"
ORD-7988,CUST-4377,ST-2,CP-184,2024-06-16,active,7142
ORD-7989,CUST-1095,ST-17,,10-05-2024,ACTIVE,"$8,625.00"
ORD-7990,CUST-3637,ST-7,,2026-12-12,active,"$10,269.00"
ORD-7991,CUST-29,ST-4,CP-197,2024-06-20,pending,8015
ORD-7992,CUST-2619,ST-2,,2026-10-13,closed,3 364
ORD-7993,CUST-2185,ST-12,,07/03/2025,CLOSED,"$6,284.00"
ORD-7994,CUST-1969,ST-4,,2025-10-03,pending,"$2,861.00"
ORD-7995,CUST-4650,ST-20,,07/07/2024,CLOSED,12997
ORD-7996,CUST-3779,ST-15,,2024-10-03,PENDING,9459
ORD-7997,CUST-1570,ST-11,CP-180,2025-08-07,pending,17257
ORD-7998,CUST-567,ST-4,,08/28/2025,pending,5797
ORD-7999,CUST-4126,ST-2,CP-134,02/07/2026,closed,"$18,895.00"
ORD-8000,CUST-1503,ST-12,CP-92,2024-02-05, Active ,10839
ORD-8001,CUST-461,ST-9,CP-67,2024-04-24,closed,9638
ORD-8002,CUST-715,ST-15,CP-147,2026-04-12,PENDING,"15 567,00"
ORD-8003,CUST-4907,ST-4,CP-75,2025-02-28,pending,"$18,392.00"
ORD-8004,CUST-4689,ST-15,,2026-02-26,CLOSED,"$12,170.00"
ORD-8005,CUST-406,ST-11,CP-14,2025-09-17,CLOSED,15078
ORD-8006,CUST-92,ST-8,,2024-05-06,active,"895,00"
ORD-8007,CUST-930,ST-9,,2025-11-18,PENDING,1111
ORD-8008,CUST-4672,ST-5,,03/22/2025,closed,12673
ORD-8009,CUST-3409,ST-2,CP-39,2024-04-26,active,19325
ORD-8010,CUST-1620,ST-11,,03/18/2026,closed,"$6,902.00"
ORD-8011,CUST-2167,ST-8,,12/15/2024,closed,13134
ORD-8012,CUST-2201,ST-16,,2026-06-25,ACTIVE,2844
ORD-8013,CUST-4247,ST-19,,06/21/2025,ACTIVE,5612
ORD-8014,CUST-3263,ST-24,,12-07-2024,pending,"$3,002.00"
ORD-8015,CUST-545,ST-15,CP-11,07/20/2024, Active ,"$10,055.00"
ORD-8016,CUST-1830,ST-12,CP-22,06/24/2025,PENDING,10549
ORD-8017,CUST-3318,ST-25,CP-94,2025-09-10,CLOSED,4782
ORD-8018,CUST-1348,ST-8,,26-07-2025, Active ,16389
ORD-8019,CUST-3325,ST-20,CP-18,2024-08-13,pending,9631
ORD-8020,CUST-2839,ST-15,,2024-05-19,PENDING,$431.00
ORD-8021,CUST-3186,ST-19,,2026-12-27,pending,1618
ORD-8022,CUST-4771,ST-10,,2025-06-09,closed,"$11,518.00"
ORD-8023,CUST-533,ST-2,CP-99,2025-08-06,CLOSED,6036
ORD-8024,CUST-2318,ST-13,,08/11/2026,CLOSED,"$5,943.00"
ORD-8025,CUST-3489,ST-2,,28-06-2026,active,4883
ORD-8026,CUST-2295,ST-5,,09/23/2025,CLOSED,7057
ORD-8027,CUST-978,ST-20,CP-169,2025-11-01,ACTIVE,"$9,648.00"
ORD-8028,CUST-3861,ST-17,,04/26/2026,PENDING,2983
ORD-8029,CUST-970,ST-14,,2024-08-24,active,12886
ORD-8030,CUST-4050,ST-8,,2024-06-16,PENDING,3 761
ORD-8031,CUST-2053,ST-24,CP-167,2026-12-10,closed,"$12,532.00"
ORD-8032,CUST-407,ST-18,,04/06/2026,closed,7778
ORD-8033,CUST-577,ST-25,,01/22/2024,CLOSED,1521
ORD-8034,CUST-3209,ST-13,,12/18/2026,ACTIVE,5209
ORD-8035,CUST-3078,ST-5,,05/10/2025, Active ,19582
ORD-8036,CUST-4661,ST-4,CP-179,10/07/2024,PENDING,"17 916,00"
ORD-8037,CUST-1500,ST-24,,2024-04-24,pending,10 491
ORD-8038,CUST-1898,ST-14,,01/16/2024,pending,8557
ORD-8039,CUST-957,ST-12,,01/05/2025, Active ,"$11,040.00"
ORD-8040,CUST-1711,ST-6,,02/14/2025,active,3768
ORD-8041,CUST-2642,ST-15,,2024-11-02,pending,5321
ORD-8042,CUST-2982,ST-3,CP-148,2026-04-15,pending,"973,00"
ORD-8043,CUST-2759,ST-20,,2025-02-22,PENDING,2501
ORD-8044,CUST-3405,ST-24,,21-07-2025, Active ,"$19,779.00"
ORD-8045,CUST-4345,ST-4,CP-144,2025-05-05,ACTIVE,13613
ORD-8046,CUST-1604,ST-19,,2024-01-12,closed,"$16,038.00"
ORD-8047,CUST-813,ST-2,,2024-10-26,closed,3866
ORD-8048,CUST-1657,ST-2,,11/28/2024, Active ,13545
ORD-8049,CUST-4755,ST-14,,2024-04-05, Active ,"$17,947.00"
ORD-8050,CUST-1576,ST-13,,03/05/2025,closed,"$11,693.00"
ORD-8051,CUST-4711,ST-19,CP-154,05/16/2024,PENDING,5367
ORD-8052,CUST-2795,ST-2,,09/22/2025, Active ,11 966
ORD-8053,CUST-2128,ST-3,,2026-09-03,active,10 916
ORD-8054,CUST-1050,ST-14,,10/03/2025, Active ,"$5,639.00"
ORD-8055,CUST-4992,ST-5,,2026-06-11,active,"$12,164.00"
ORD-8056,CUST-1687,ST-9,,2026-03-26,PENDING,15687
ORD-8057,CUST-961,ST-4,CP-5,2025-09-11,pending,18795
ORD-8058,CUST-824,ST-3,,08-03-2024,CLOSED,"$17,159.00"
ORD-8059,CUST-3250,ST-20,,2025-02-03,PENDING,10193
ORD-8060,CUST-1814,ST-5,,07/28/2025,CLOSED,"$5,401.00"
ORD-8061,CUST-3035,ST-24,,25-06-2026,ACTIVE,4 962
ORD-8062,CUST-4508,ST-5,,2026-10-27,pending,3098
ORD-8063,CUST-3633,ST-5,,2025-11-26,active,6881
ORD-8064,CUST-1105,ST-19,,2025-06-15,CLOSED,14960
ORD-8065,CUST-3378,ST-19,,11/11/2026, Active ,2470
ORD-8066,CUST-2863,ST-6,,2025-03-03,PENDING,19576
ORD-8067,CUST-2052,ST-10,,06/17/2025,CLOSED,15299
ORD-8068,CUST-1678,ST-9,CP-58,02/08/2024,pending,2284
ORD-8069,CUST-557,ST-18,,2026-07-28, Active ,7835
ORD-8070,CUST-1110,ST-24,,07-03-2026,pending,18203
ORD-8071,CUST-13,ST-23,,12/07/2025,active,"6 000,00"
ORD-8072,CUST-2936,ST-8,,2025-12-12,PENDING,17011
ORD-8073,CUST-850,ST-11,CP-18,2024-05-13,ACTIVE,"$2,102.00"
ORD-8074,CUST-900,ST-9,,2026-11-07, Active ,1092
ORD-8075,CUST-2786,ST-2,CP-151,2026-07-02,PENDING,12055
ORD-8076,CUST-1301,ST-11,,2024-02-21,active,$680.00
ORD-8077,CUST-3905,ST-2,CP-116,2024-05-17,CLOSED,9848
ORD-8078,CUST-408,ST-18,,05/06/2025,CLOSED,"$4,434.00"
ORD-8079,CUST-630,ST-19,CP-187,09/09/2026, Active ,2037
ORD-8080,CUST-1891,ST-4,,12/23/2025, Active ,"9 153,00"
ORD-8081,CUST-816,ST-10,,2025-08-06, Active ,13102
ORD-8082,CUST-1286,ST-15,CP-136,05-01-2024,closed,"1 957,00"
ORD-8083,CUST-1960,ST-4,,23-07-2024,closed,11037
ORD-8084,CUST-3958,ST-6,,2026-01-06,closed,14670
ORD-8085,CUST-1535,ST-24,CP-138,04-04-2026, Active ,12 587
ORD-8086,CUST-2907,ST-4,,02/11/2026, Active ,"$10,320.00"
ORD-8087,CUST-434,ST-6,,03-07-2025, Active ,19 403
ORD-8088,CUST-3996,ST-13,,23-12-2026,ACTIVE,10110
ORD-8089,CUST-2501,ST-15,,2024-09-03,ACTIVE,15 148
ORD-8090,CUST-578,ST-19,,2024-07-11,CLOSED,15051
ORD-8091,CUST-3993,ST-16,,2025-09-25,CLOSED,13249
ORD-8092,CUST-3173,ST-20,CP-196,2025-11-10,CLOSED,10732
ORD-8093,CUST-2195,ST-9,,2025-11-12, Active ,19912
ORD-8094,CUST-501,ST-24,CP-21,2024-06-03,CLOSED,8588
ORD-8095,CUST-4656,ST-19,CP-155,06/07/2025,pending,"$10,403.00"
ORD-8096,CUST-652,ST-6,CP-102,2026-12-02, Active ,12568
ORD-8097,CUST-4626,ST-24,,12/14/2025,ACTIVE,"$9,268.00"
ORD-8098,CUST-4300,ST-15,,09-03-2026,ACTIVE,"$19,824.00"
ORD-8099,CUST-1793,ST-6,CP-117,03/15/2024,ACTIVE,"6 603,00"
ORD-8100,CUST-4544,ST-10,CP-148,2025-09-21,closed,13982
ORD-8101,CUST-1359,ST-14,CP-55,08/21/2024,pending,"$6,525.00"
ORD-8102,CUST-397,ST-3,,2024-10-21,closed,2 100
ORD-8103,CUST-1259,ST-2,,25-07-2025,closed,"4 846,00"
ORD-8104,CUST-4883,ST-23,,2026-02-01, Active ,"$10,957.00"
ORD-8105,CUST-1280,ST-12,CP-122,01/28/2026,active,"$10,765.00"
ORD-8106,CUST-2701,ST-2,CP-1,07/05/2024,pending,13162
ORD-8107,CUST-4151,ST-1,,09/09/2024,PENDING,17 984
ORD-8108,CUST-4286,ST-22,CP-88,2024-02-24,pending,$614.00
ORD-8109,CUST-1432,ST-4,,10/25/2025,active,14720
ORD-8110,CUST-623,ST-14,,2025-04-14,PENDING,17909
ORD-8111,CUST-26,ST-1,,2025-03-15,closed,"$5,723.00"
ORD-8112,CUST-2910,ST-6,,2025-01-10,active,"$5,554.00"
ORD-8113,CUST-958,ST-8,,2025-07-03,pending,4350
ORD-8114,CUST-334,ST-22,,2026-04-17, Active ,"$9,715.00"
ORD-8115,CUST-1526,ST-17,,2025-04-20,closed,"$4,108.00"
ORD-8116,CUST-450,ST-16,,24-01-2024,PENDING,"$14,873.00"
ORD-8117,CUST-1424,ST-21,,11/12/2026,ACTIVE,18192
ORD-8118,CUST-1036,ST-23,,02/28/2024,ACTIVE,"$13,234.00"
ORD-8119,CUST-3710,ST-22,,06-03-2025, Active ,$896.00
ORD-8120,CUST-1567,ST-3,,2026-08-17,closed,17074
ORD-8121,CUST-4267,ST-25,,04/27/2025,closed,"$8,776.00"
ORD-8122,CUST-4995,ST-4,,2024-06-26,closed,4958
ORD-8123,CUST-2732,ST-25,,2026-07-15,active,1487
ORD-8124,CUST-1285,ST-19,,2026-05-13,active,"$2,126.00"
ORD-8125,CUST-1341,ST-7,CP-161,2024-01-24,pending,"$13,281.00"
ORD-8126,CUST-1295,ST-7,,03/09/2025,closed,10362
ORD-8127,CUST-666,ST-17,CP-76,2024-01-16,PENDING,"$7,051.00"
ORD-8128,CUST-414,ST-12,,11/06/2025,CLOSED,"$12,380.00"
ORD-8129,CUST-3481,ST-11,,11/07/2024,ACTIVE,"$19,177.00"
ORD-8130,CUST-2151,ST-7,,2026-03-24,CLOSED,2857
ORD-8131,CUST-3588,ST-1,CP-165,2025-05-09,CLOSED,14019
ORD-8132,CUST-3486,ST-4,,01/24/2025,pending,17 511
ORD-8133,CUST-1266,ST-16,,23-11-2026,pending,"$17,723.00"
ORD-8134,CUST-2790,ST-19,,03/06/2025,ACTIVE,4561
ORD-8135,CUST-4695,ST-2,,06/12/2024,closed,3221
ORD-8136,CUST-1097,ST-5,,2026-04-02,CLOSED,"$2,729.00"
ORD-8137,CUST-4974,ST-25,,12/09/2026, Active ,5427
ORD-8138,CUST-752,ST-12,,07/24/2024,pending,"$14,982.00"
ORD-8139,CUST-3595,ST-8,CP-200,24-10-2026,closed,15472
ORD-8140,CUST-3257,ST-11,,2024-05-21,pending,12620
ORD-8141,CUST-638,ST-25,,03/16/2024,PENDING,"8 664,00"
ORD-8142,CUST-4571,ST-13,CP-199,10/23/2026,active,3615
ORD-8143,CUST-4835,ST-14,,2025-03-13,CLOSED,15892
ORD-8144,CUST-1903,ST-7,CP-150,2024-12-28,ACTIVE,14887
ORD-8145,CUST-485,ST-4,,2025-06-05,PENDING,11175
ORD-8146,CUST-1246,ST-11,,2025-04-17,pending,16215
ORD-8147,CUST-2330,ST-24,,2026-04-01,CLOSED,15622
ORD-8148,CUST-3841,ST-1,,2024-04-27,CLOSED,17679
ORD-8149,CUST-1602,ST-2,,2024-01-25,CLOSED,7561
ORD-8150,CUST-3364,ST-1,CP-167,04/03/2026, Active ,$878.00
ORD-8151,CUST-1071,ST-16,,20-07-2026, Active ,19555
ORD-8152,CUST-1119,ST-16,,2026-11-18,PENDING,"$6,439.00"
ORD-8153,CUST-3524,ST-2,CP-149,02/11/2026,closed,3265
ORD-8154,CUST-4462,ST-4,,08/20/2026,active,"$9,773.00"
ORD-8155,CUST-2418,ST-18,,2026-10-09,closed,3121
ORD-8156,CUST-3957,ST-15,,2026-07-28,closed,$697.00
ORD-8157,CUST-1318,ST-2,CP-17,04-11-2025,ACTIVE,5849
ORD-8158,CUST-455,ST-18,,2025-05-14,CLOSED,"$12,170.00"
ORD-8159,CUST-777,ST-6,,2026-10-17,ACTIVE,"$10,139.00"
ORD-8160,CUST-3679,ST-23,,2025-04-18,pending,1 397
ORD-8161,CUST-762,ST-4,,2024-07-28,closed,9514
ORD-8162,CUST-3967,ST-13,CP-8,2025-10-28,active,14 999
ORD-8163,CUST-2347,ST-1,CP-106,2026-10-03,pending,11417
ORD-8164,CUST-1765,ST-23,,2024-09-15, Active ,"11 729,00"
ORD-8165,CUST-2439,ST-14,CP-82,09/05/2025,ACTIVE,"$2,221.00"
ORD-8166,CUST-23,ST-10,CP-40,16-06-2026,CLOSED,16 257
ORD-8167,CUST-4418,ST-14,,2026-01-12, Active ,18735
ORD-8168,CUST-4828,ST-3,CP-43,2024-04-15,PENDING,19244
ORD-8169,CUST-3695,ST-19,CP-63,2025-07-05,active,3905
ORD-8170,CUST-954,ST-21,CP-113,05-04-2024,active,10438
ORD-8171,CUST-1577,ST-18,,26-08-2026,closed,"$11,904.00"
ORD-8172,CUST-2666,ST-23,,05-06-2025,closed,17204
ORD-8173,CUST-458,ST-17,CP-11,17-08-2024,closed,17570
ORD-8174,CUST-1938,ST-9,,2025-11-12, Active ,9989
ORD-8175,CUST-691,ST-8,CP-85,2025-03-14,ACTIVE,13094
ORD-8176,CUST-4047,ST-15,,2025-12-18,active,11 554
ORD-8177,CUST-3423,ST-19,CP-61,2025-07-23,closed,17248
ORD-8178,CUST-3482,ST-10,,2026-02-27,active,15680
ORD-8179,CUST-1025,ST-25,,03-01-2024,active,10 620
ORD-8180,CUST-2704,ST-1,,24-03-2024,CLOSED,19 200
ORD-8181,CUST-1344,ST-21,CP-129,02/02/2024,ACTIVE,"7 869,00"
ORD-8182,CUST-3227,ST-10,CP-182,07/14/2025,closed,6245
ORD-8183,CUST-1152,ST-25,CP-89,08/28/2026,pending,"$17,483.00"
ORD-8184,CUST-2175,ST-3,CP-141,08/12/2025,ACTIVE,10831
ORD-8185,CUST-1500,ST-15,,2025-09-25, Active ,"$4,572.00"
ORD-8186,CUST-1438,ST-17,CP-73,2026-03-09,CLOSED,"$8,836.00"
ORD-8187,CUST-2233,ST-17,,10/19/2025,CLOSED,"$14,042.00"
ORD-8188,CUST-398,ST-17,,2024-06-17,ACTIVE,19 293
ORD-8189,CUST-214,ST-25,,01/19/2025,active,9953
ORD-8190,CUST-1291,ST-24,,2026-12-21, Active ,10002
ORD-8191,CUST-1275,ST-2,CP-59,2024-02-14,CLOSED,"$14,996.00"
ORD-8192,CUST-1557,ST-3,,2025-11-04, Active ,13856
ORD-8193,CUST-4425,ST-21,,2024-08-11,closed,10248
ORD-8194,CUST-1213,ST-5,,2025-08-20, Active ,19087
ORD-8195,CUST-234,ST-3,CP-149,2024-06-06,PENDING,"$8,591.00"
ORD-8196,CUST-1099,ST-22,,2024-11-14,PENDING,11131
ORD-8197,CUST-439,ST-22,,28-12-2025,closed,"10 860,00"
ORD-8198,CUST-1726,ST-8,,2026-12-14,active,1 025
ORD-8199,CUST-2577,ST-22,,2024-07-04,pending,12611
ORD-8200,CUST-3732,ST-14,,2026-02-11,closed,"$7,915.00"
ORD-8201,CUST-2103,ST-24,,28-08-2025,ACTIVE,"9 206,00"
ORD-8202,CUST-2880,ST-18,,08/03/2024,active,"$15,690.00"
ORD-8203,CUST-2402,ST-15,CP-23,2024-08-07,closed,"$1,073.00"
ORD-8204,CUST-4725,ST-25,,20-10-2026,closed,"$6,651.00"
ORD-8205,CUST-4351,ST-11,,05/05/2026,active,13803
ORD-8206,CUST-2997,ST-2,,01/02/2026,PENDING,12705
ORD-8207,CUST-3641,ST-3,,2026-11-10,ACTIVE,10115
ORD-8208,CUST-3897,ST-16,,2024-12-20,ACTIVE,8280
ORD-8209,CUST-2063,ST-5,CP-72,2025-10-09,PENDING,4100
ORD-8210,CUST-4531,ST-5,,2024-04-13,CLOSED,7160
ORD-8211,CUST-4936,ST-22,CP-91,07/04/2025, Active ,"$5,395.00"
ORD-8212,CUST-1416,ST-15,CP-99,05-04-2024,ACTIVE,"$13,501.00"
ORD-8213,CUST-2607,ST-9,,12/18/2026,PENDING,17661
ORD-8214,CUST-4077,ST-10,CP-42,2024-02-05,active,9455
ORD-8215,CUST-4615,ST-4,,18-05-2024,PENDING,7121
ORD-8216,CUST-3500,ST-6,CP-94,2025-08-28,pending,"11 938,00"
ORD-8217,CUST-3244,ST-6,,2025-10-28,ACTIVE,6195
ORD-8218,CUST-473,ST-20,,2025-04-03,pending,3245
ORD-8219,CUST-149,ST-14,,2024-10-28,PENDING,16 851
ORD-8220,CUST-2895,ST-15,,03/20/2025,ACTIVE,16869
ORD-8221,CUST-3069,ST-8,,2025-06-27,CLOSED,11269
ORD-8222,CUST-3640,ST-21,CP-137,2025-12-27,CLOSED,9824
ORD-8223,CUST-3894,ST-11,,07-12-2024, Active ,6571
ORD-8224,CUST-713,ST-18,,03/11/2026,active,"$18,232.00"
ORD-8225,CUST-595,ST-10,CP-28,04/17/2024,pending,4552
ORD-8226,CUST-391,ST-24,CP-72,10/20/2024,CLOSED,715
ORD-8227,CUST-564,ST-19,,05/04/2025,active,13730
ORD-8228,CUST-3414,ST-10,CP-105,2025-10-08,pending,14890
ORD-8229,CUST-3461,ST-11,CP-192,06/04/2024,PENDING,"14 137,00"
ORD-8230,CUST-3355,ST-16,,2026-08-01,active,3761
ORD-8231,CUST-3063,ST-24,CP-12,03/28/2025,ACTIVE,10469
ORD-8232,CUST-493,ST-17,,2025-09-22, Active ,8844
ORD-8233,CUST-1663,ST-19,CP-39,2024-09-28,PENDING,"$1,827.00"
ORD-8234,CUST-4676,ST-5,CP-173,04-09-2026,closed,"$11,156.00"
ORD-8235,CUST-393,ST-12,,04/25/2025,ACTIVE,"$19,994.00"
ORD-8236,CUST-2944,ST-25,,21-03-2024,PENDING,"$17,375.00"
ORD-8237,CUST-3027,ST-22,,2025-05-20,closed,15937
ORD-8238,CUST-1051,ST-16,,2025-01-15,active,"19 888,00"
ORD-8239,CUST-2760,ST-2,,10/15/2025,ACTIVE,5979
ORD-8240,CUST-1874,ST-25,CP-154,11/22/2025,CLOSED,2 177
ORD-8241,CUST-258,ST-1,CP-35,2024-05-04,ACTIVE,7159
ORD-8242,CUST-2569,ST-6,,03-04-2025,CLOSED,8119
ORD-8243,CUST-2703,ST-5,,05-10-2026,closed,5255
ORD-8244,CUST-339,ST-18,CP-90,2025-06-02,pending,"$8,008.00"
ORD-8245,CUST-489,ST-4,CP-12,2026-03-21,PENDING,9751
ORD-8246,CUST-2261,ST-5,,2025-05-19,CLOSED,611
ORD-8247,CUST-2104,ST-12,,2026-02-02,pending,8249
ORD-8248,CUST-141,ST-13,CP-37,2026-02-25,ACTIVE,"$18,547.00"
ORD-8249,CUST-2373,ST-22,,2025-12-24, Active ,"$12,725.00"
ORD-8250,CUST-3217,ST-11,,2024-07-03,closed,13243
