purchase_item_id,purchase_id,product_id,quantity,unit_cost
PI-3518,PC-152,REF-1741,460,$792.00
PI-3519,PC-1312,REF-1405,83,"1 977,00"
PI-3520,PC-487,REF-1211,736,2184
PI-3521,PC-812,R-1377,1694,447
PI-3522,PC-1229,MD-1754,384,1 135
PI-3523,PC-1466,SKU1673,568,"1 539,00"
PI-3524,PC-685,REF-1779,1550,2690
PI-3525,PC-921,REF-1786,774,$775.00
PI-3526,PC-1476,R-1039,1056,2 955
PI-3527,PC-199,REF-1685,1140,$609.00
PI-3528,PC-1036,MD-1125,548,1172
PI-3529,PC-423,R-1577,1151,2011
PI-3530,PC-480,REF-1365,1841,2034
PI-3531,PC-603,R-1157,864,798
PI-3532,PC-794,MD-1716,300,561
PI-3533,PC-569,MD-1496,966,"2 187,00"
PI-3534,PC-716,SKU1462,876,"$2,577.00"
PI-3535,PC-669,REF-1238,1744,2667
PI-3536,PC-1255,SKU1231,910,"30,00"
PI-3537,PC-974,SKU1265,665,"$2,916.00"
PI-3538,PC-1085,SKU1342,1837,"$1,914.00"
PI-3539,PC-209,SKU1474,237,2125
PI-3540,PC-863,MD-1528,385,"2 982,00"
PI-3541,PC-1039,REF-1737,454,2111
PI-3542,PC-140,R-1791,470,1939
PI-3543,PC-1354,R-1512,933,"1 414,00"
PI-3544,PC-175,SKU1024,1938,1256
PI-3545,PC-1371,MD-1142,954,2644
PI-3546,PC-816,SKU1764,1308,2 733
PI-3547,PC-1203,R-1290,408,1825
PI-3548,PC-849,MD-1551,680,2444
PI-3549,PC-765,REF-1609,1564,"1 155,00"
PI-3550,PC-1168,SKU1192,1463,"660,00"
PI-3551,PC-1243,MD-1542,1547,2515
PI-3552,PC-356,SKU1178,411,2432
PI-3553,PC-1089,MD-1168,1331,1121
PI-3554,PC-1115,R-1674,1205,"2 345,00"
PI-3555,PC-1470,SKU1251,690,2403
PI-3556,PC-1084,REF-1769,186,"$1,128.00"
PI-3557,PC-559,SKU1318,978,2471
PI-3558,PC-307,REF-1155,1314,1854
PI-3559,PC-618,REF-1186,1233,629
PI-3560,PC-202,REF-1401,545,1623
PI-3561,PC-667,MD-1098,1297,1946
PI-3562,PC-301,MD-1489,30,808
PI-3563,PC-298,R-1082,772,1034
PI-3564,PC-1423,R-1690,1879,$77.00
PI-3565,PC-32,SKU1424,824,"440,00"
PI-3566,PC-244,SKU1072,1324,"$2,058.00"
PI-3567,PC-839,REF-1541,1858,2894
PI-3568,PC-142,REF-1126,1136,$811.00
PI-3569,PC-1098,REF-1364,481,1 952
PI-3570,PC-1319,R-1117,1362,766
PI-3571,PC-934,REF-1075,598,"454,00"
PI-3572,PC-792,REF-1373,1777,"$1,209.00"
PI-3573,PC-1337,R-1565,1361,65
PI-3574,PC-135,R-1187,379,440
PI-3575,PC-657,REF-1709,427,"2 235,00"
PI-3576,PC-1437,REF-1255,1310,138
PI-3577,PC-259,SKU1572,233,2269
PI-3578,PC-59,REF-1354,189,2892
PI-3579,PC-920,R-1209,198,$712.00
PI-3580,PC-539,R-1274,740,"434,00"
PI-3581,PC-1398,REF-1734,701,"$2,323.00"
PI-3582,PC-186,SKU1084,1171,376
PI-3583,PC-1096,SKU1024,1128,125
PI-3584,PC-48,SKU1118,1470,2030
PI-3585,PC-205,REF-1103,696,2 696
PI-3586,PC-804,REF-1741,1871,2374
PI-3587,PC-1345,REF-1400,457,"$2,276.00"
PI-3588,PC-531,R-1184,144,"$1,880.00"
PI-3589,PC-1250,MD-1782,1037,2439
PI-3590,PC-604,R-1383,358,"1 566,00"
PI-3591,PC-879,MD-1086,779,1531
PI-3592,PC-332,SKU1148,1157,"$1,949.00"
PI-3593,PC-692,R-1377,207,1733
PI-3594,PC-259,REF-1715,1519,922
PI-3595,PC-322,REF-1364,407,1576
PI-3596,PC-1229,REF-1624,1509,"$2,037.00"
PI-3597,PC-778,SKU1555,823,$282.00
PI-3598,PC-906,R-1512,1735,1921
PI-3599,PC-1253,R-1586,1036,1700
PI-3600,PC-978,SKU1774,570,"$1,376.00"
PI-3601,PC-94,SKU1370,1311,"718,00"
PI-3602,PC-396,SKU1032,1701,1726
PI-3603,PC-522,REF-1769,607,2408
PI-3604,PC-882,SKU1178,1304,$511.00
PI-3605,PC-226,MD-1147,1220,"29,00"
PI-3606,PC-284,SKU1712,1055,"$2,820.00"
PI-3607,PC-61,REF-1096,515,"$1,062.00"
PI-3608,PC-345,REF-1697,1279,1783
PI-3609,PC-1289,REF-1790,611,222
PI-3610,PC-98,MD-1411,1517,"526,00"
PI-3611,PC-1064,SKU1183,1113,2 043
PI-3612,PC-758,MD-1151,1941,885
PI-3613,PC-709,R-1488,1955,2161
PI-3614,PC-1143,SKU1321,457,1566
PI-3615,PC-59,REF-1738,442,$262.00
PI-3616,PC-1398,MD-1504,1960,"$2,508.00"
PI-3617,PC-1266,REF-1311,643,149
PI-3618,PC-510,REF-1779,858,"273,00"
PI-3619,PC-321,MD-1194,822,2847
PI-3620,PC-540,REF-1364,1571,2 880
PI-3621,PC-1143,REF-1372,1225,57
PI-3622,PC-96,R-1105,555,1866
PI-3623,PC-598,R-1105,692,"$1,443.00"
PI-3624,PC-469,R-1296,1878,2 982
PI-3625,PC-195,REF-1279,831,2624
PI-3626,PC-123,MD-1707,1842,"$2,616.00"
PI-3627,PC-377,REF-1364,80,344
PI-3628,PC-748,MD-1052,1879,2458
PI-3629,PC-1104,REF-1058,1090,"2 422,00"
PI-3630,PC-58,R-1274,513,1847
PI-3631,PC-320,REF-1514,220,2792
PI-3632,PC-146,R-1562,1654,1712
PI-3633,PC-34,MD-1411,258,625
PI-3634,PC-969,R-1481,610,1198
PI-3635,PC-1492,REF-1699,895,"$2,476.00"
PI-3636,PC-376,MD-1007,1832,2358
PI-3637,PC-1073,REF-1186,841,2819
PI-3638,PC-1451,REF-1211,1933,"379,00"
PI-3639,PC-1017,SKU1357,1756,2739
PI-3640,PC-1136,REF-1591,1328,2311
PI-3641,PC-756,REF-1604,578,2 808
PI-3642,PC-926,MD-1089,924,1676
PI-3643,PC-1138,REF-1793,107,1518
PI-3644,PC-913,SKU1451,1550,656
PI-3645,PC-56,REF-1057,728,452
PI-3646,PC-614,R-1349,611,"1 584,00"
PI-3647,PC-888,SKU1459,652,1077
PI-3648,PC-496,R-1130,1443,"$1,896.00"
PI-3649,PC-333,REF-1026,1858,1426
PI-3650,PC-763,SKU1484,184,"2 471,00"
PI-3651,PC-477,SKU1742,665,1952
PI-3652,PC-1430,MD-1659,400,1 285
PI-3653,PC-228,MD-1551,1542,"$2,880.00"
PI-3654,PC-1409,MD-1596,1371,916
PI-3655,PC-413,SKU1662,313,"$1,838.00"
PI-3656,PC-641,R-1796,1717,1849
PI-3657,PC-208,REF-1629,485,"$1,245.00"
PI-3658,PC-452,SKU1508,702,2376
PI-3659,PC-682,REF-1103,398,2 968
PI-3660,PC-1467,MD-1681,70,2821
PI-3661,PC-1382,REF-1727,1043,$45.00
PI-3662,PC-878,SKU1570,552,2138
PI-3663,PC-1478,R-1035,799,"$2,931.00"
PI-3664,PC-656,SKU1198,1519,$117.00
PI-3665,PC-143,R-1657,1301,1384
PI-3666,PC-700,R-1353,1297,2419
PI-3667,PC-975,SKU1201,1820,2466
PI-3668,PC-224,REF-1715,286,1 727
PI-3669,PC-46,REF-1068,1721,"2 014,00"
PI-3670,PC-795,R-1438,632,"$1,775.00"
PI-3671,PC-1430,MD-1392,771,$518.00
PI-3672,PC-938,SKU1056,1664,1260
PI-3673,PC-1124,REF-1232,472,275
PI-3674,PC-1400,R-1711,492,1646
PI-3675,PC-1053,SKU1114,1195,1933
PI-3676,PC-1321,SKU1324,1179,"$1,638.00"
PI-3677,PC-985,REF-1743,1675,"$2,473.00"
PI-3678,PC-997,SKU1038,902,$145.00
PI-3679,PC-82,R-1336,1209,"460,00"
PI-3680,PC-180,SKU1755,1143,660
PI-3681,PC-643,SKU1218,64,"$2,374.00"
PI-3682,PC-547,SKU1318,1671,707
PI-3683,PC-1035,SKU1031,848,1722
PI-3684,PC-41,SKU1764,384,441
PI-3685,PC-1320,MD-1339,969,"2 515,00"
PI-3686,PC-1140,MD-1485,345,56
PI-3687,PC-802,SKU1118,1925,"1 439,00"
PI-3688,PC-641,SKU1020,1081,1864
PI-3689,PC-199,SKU1076,1239,"$1,794.00"
PI-3690,PC-192,R-1736,271,"2 042,00"
PI-3691,PC-425,SKU1040,225,362
PI-3692,PC-468,REF-1611,1947,1051
PI-3693,PC-764,REF-1316,619,340
PI-3694,PC-319,REF-1665,1947,2329
PI-3695,PC-551,SKU1260,86,"$2,467.00"
PI-3696,PC-82,MD-1501,1624,"$1,406.00"
PI-3697,PC-1153,R-1595,712,2636
PI-3698,PC-1197,REF-1701,1613,364
PI-3699,PC-549,SKU1580,733,666
PI-3700,PC-585,SKU1691,309,727
PI-3701,PC-829,REF-1161,1212,"1 130,00"
PI-3702,PC-1002,REF-1140,1005,$28.00
PI-3703,PC-631,REF-1591,546,2 834
PI-3704,PC-1500,MD-1447,1915,"$2,862.00"
PI-3705,PC-1278,REF-1286,754,1 705
PI-3706,PC-1439,SKU1277,690,1602
PI-3707,PC-562,REF-1311,1230,2956
PI-3708,PC-1264,REF-1741,226,"2 551,00"
PI-3709,PC-75,SKU1744,1592,$432.00
PI-3710,PC-1131,SKU1329,1985,"$1,961.00"
PI-3711,PC-1476,SKU1413,45,$552.00
PI-3712,PC-1104,MD-1167,1353,2976
PI-3713,PC-999,SKU1750,467,652
PI-3714,PC-173,SKU1784,1658,$18.00
PI-3715,PC-353,MD-1458,1676,2147
PI-3716,PC-1044,REF-1190,1892,"$2,334.00"
PI-3717,PC-1242,REF-1604,835,"$2,664.00"
PI-3718,PC-504,REF-1008,637,8
PI-3719,PC-386,MD-1208,1819,1616
PI-3720,PC-1112,SKU1470,917,1057
PI-3721,PC-911,REF-1745,275,"$1,311.00"
PI-3722,PC-331,MD-1538,223,1667
PI-3723,PC-589,SKU1095,1994,2228
PI-3724,PC-10,REF-1360,1493,1436
PI-3725,PC-1156,R-1025,1414,2759
PI-3726,PC-186,SKU1010,260,593
PI-3727,PC-1473,SKU1556,1453,"$2,987.00"
PI-3728,PC-323,REF-1313,1362,"2 636,00"
PI-3729,PC-1363,REF-1287,1455,162
PI-3730,PC-1268,R-1568,236,2 799
PI-3731,PC-767,MD-1726,1007,$11.00
PI-3732,PC-1220,SKU1462,1299,"2 336,00"
PI-3733,PC-466,MD-1433,1431,1 806
PI-3734,PC-233,MD-1493,917,"1 224,00"
PI-3735,PC-778,REF-1166,1549,1848
PI-3736,PC-638,R-1703,59,1011
PI-3737,PC-543,REF-1478,841,"209,00"
PI-3738,PC-481,MD-1168,887,"$1,699.00"
PI-3739,PC-668,REF-1372,202,"$2,924.00"
PI-3740,PC-136,REF-1325,1130,574
PI-3741,PC-786,R-1440,719,728
PI-3742,PC-1001,SKU1623,112,199
PI-3743,PC-1084,SKU1569,1761,2628
PI-3744,PC-1297,SKU1302,570,"1 203,00"
PI-3745,PC-241,SKU1767,539,"$1,040.00"
PI-3746,PC-696,R-1577,982,553
PI-3747,PC-10,REF-1162,941,403
PI-3748,PC-1442,MD-1049,127,1016
PI-3749,PC-1497,MD-1230,746,2174
PI-3750,PC-761,REF-1624,1315,2350
PI-3751,PC-138,MD-1379,834,1 666
PI-3752,PC-416,MD-1681,1142,$540.00
PI-3753,PC-1362,MD-1561,20,"$2,868.00"
PI-3754,PC-78,R-1415,349,170
PI-3755,PC-883,REF-1669,1340,324
PI-3756,PC-201,R-1050,203,2 754
PI-3757,PC-460,MD-1636,109,227
PI-3758,PC-282,MD-1638,1562,683
PI-3759,PC-1481,REF-1286,1182,2962
PI-3760,PC-1334,SKU1381,1623,2375
PI-3761,PC-1357,REF-1213,917,"2 879,00"
PI-3762,PC-1046,REF-1706,1226,531
PI-3763,PC-460,SKU1623,450,1259
PI-3764,PC-558,R-1349,447,2 869
PI-3765,PC-203,MD-1561,201,"$1,192.00"
PI-3766,PC-440,MD-1482,1495,2139
PI-3767,PC-1310,SKU1750,284,487
PI-3768,PC-1158,REF-1045,1347,289
PI-3769,PC-80,MD-1097,1935,2 533
PI-3770,PC-344,R-1663,687,1739
PI-3771,PC-493,REF-1699,838,703
PI-3772,PC-1121,MD-1399,1273,2 524
PI-3773,PC-517,R-1543,1788,$897.00
PI-3774,PC-948,REF-1325,1586,2986
PI-3775,PC-526,SKU1148,1687,1764
PI-3776,PC-806,SKU1744,1912,27
PI-3777,PC-474,MD-1387,1784,"$2,834.00"
PI-3778,PC-453,SKU1248,1428,"1 564,00"
PI-3779,PC-227,MD-1358,1996,1662
PI-3780,PC-274,MD-1212,915,2709
PI-3781,PC-436,SKU1118,480,2047
PI-3782,PC-387,REF-1096,724,222
PI-3783,PC-220,SKU1456,657,$438.00
PI-3784,PC-1259,MD-1798,1611,1045
PI-3785,PC-1445,SKU1115,1285,"2 098,00"
PI-3786,PC-812,MD-1017,615,"824,00"
PI-3787,PC-1255,REF-1101,1535,27
PI-3788,PC-1105,MD-1194,1284,2 377
PI-3789,PC-827,SKU1398,641,2 611
PI-3790,PC-572,SKU1474,1207,"1 171,00"
PI-3791,PC-1246,R-1495,577,1714
PI-3792,PC-811,REF-1075,1387,1 091
PI-3793,PC-708,SKU1594,1280,2629
PI-3794,PC-600,REF-1211,221,1092
PI-3795,PC-401,R-1437,599,$456.00
PI-3796,PC-117,R-1500,709,2579
PI-3797,PC-1225,REF-1536,1402,$259.00
PI-3798,PC-979,REF-1412,1806,1677
PI-3799,PC-1129,MD-1202,425,2882
PI-3800,PC-519,MD-1538,1701,2 097
PI-3801,PC-1357,R-1577,980,572
PI-3802,PC-67,R-1543,553,2326
PI-3803,PC-277,R-1034,1526,"$1,063.00"
PI-3804,PC-204,REF-1101,393,2398
PI-3805,PC-1135,SKU1002,307,1782
PI-3806,PC-381,SKU1416,596,2178
PI-3807,PC-327,R-1019,171,1049
PI-3808,PC-482,SKU1172,1849,$943.00
PI-3809,PC-1301,R-1295,1849,$713.00
PI-3810,PC-227,MD-1782,115,527
PI-3811,PC-437,MD-1798,685,336
PI-3812,PC-30,R-1290,1292,2208
PI-3813,PC-819,SKU1402,1295,$766.00
PI-3814,PC-1090,R-1262,318,546
PI-3815,PC-267,SKU1658,1615,2465
PI-3816,PC-841,SKU1668,867,"$2,824.00"
PI-3817,PC-532,REF-1155,646,160
PI-3818,PC-501,R-1440,945,"$1,541.00"
PI-3819,PC-434,REF-1352,1537,2994
PI-3820,PC-420,SKU1668,262,"$1,742.00"
PI-3821,PC-265,REF-1099,1539,795
PI-3822,PC-209,MD-1224,504,"2 773,00"
PI-3823,PC-285,REF-1779,880,"1 266,00"
PI-3824,PC-342,R-1388,429,"855,00"
PI-3825,PC-570,MD-1380,1480,$773.00
PI-3826,PC-801,SKU1395,1123,1624
PI-3827,PC-807,R-1015,1591,1 056
PI-3828,PC-1389,MD-1224,1063,1192
PI-3829,PC-576,R-1577,317,"$1,008.00"
PI-3830,PC-558,REF-1715,205,$859.00
PI-3831,PC-786,R-1725,1506,$688.00
PI-3832,PC-1500,R-1110,630,2413
PI-3833,PC-1089,R-1520,75,1867
PI-3834,PC-732,SKU1585,1866,1262
PI-3835,PC-1154,REF-1269,1330,"$2,961.00"
PI-3836,PC-663,REF-1695,1176,400
PI-3837,PC-291,REF-1560,105,255
PI-3838,PC-1150,R-1039,288,494
PI-3839,PC-790,SKU1144,898,1745
PI-3840,PC-1383,SKU1029,1457,2147
PI-3841,PC-121,REF-1287,1779,911
PI-3842,PC-560,SKU1222,113,$860.00
PI-3843,PC-712,MD-1798,1226,"$2,892.00"
PI-3844,PC-112,SKU1060,521,429
PI-3845,PC-960,R-1703,1275,301
PI-3846,PC-588,R-1578,130,"$2,425.00"
PI-3847,PC-1003,REF-1012,1202,"1 381,00"
PI-3848,PC-256,MD-1194,1953,2934
PI-3849,PC-157,REF-1074,1993,"$2,417.00"
PI-3850,PC-1052,MD-1753,882,1991
PI-3851,PC-1476,SKU1376,950,2131
PI-3852,PC-737,SKU1342,96,2478
PI-3853,PC-385,SKU1318,1320,1645
PI-3854,PC-475,MD-1782,1894,2493
PI-3855,PC-1377,MD-1197,1274,$799.00
PI-3856,PC-1414,MD-1049,934,1225
PI-3857,PC-1446,REF-1378,620,$456.00
PI-3858,PC-769,SKU1766,1205,"2 943,00"
PI-3859,PC-392,REF-1661,86,$458.00
PI-3860,PC-509,MD-1682,1675,742
PI-3861,PC-695,R-1293,1764,2339
PI-3862,PC-1414,MD-1421,1687,1 653
PI-3863,PC-834,SKU1452,1490,"$1,697.00"
PI-3864,PC-654,SKU1555,1877,"88,00"
PI-3865,PC-137,SKU1687,1870,1 891
PI-3866,PC-521,R-1328,1945,"$1,562.00"
PI-3867,PC-1104,SKU1254,193,305
PI-3868,PC-291,SKU1676,656,"$1,973.00"
PI-3869,PC-400,REF-1354,1570,1904
PI-3870,PC-683,R-1252,1685,182
PI-3871,PC-261,REF-1576,323,2897
PI-3872,PC-669,R-1666,1444,57
PI-3873,PC-72,SKU1601,989,$599.00
PI-3874,PC-1452,MD-1467,1117,"1 465,00"
PI-3875,PC-1387,REF-1706,1819,842
PI-3876,PC-1395,SKU1153,1043,"2 725,00"
PI-3877,PC-1302,SKU1072,366,"361,00"
PI-3878,PC-694,MD-1720,30,1 420
PI-3879,PC-478,R-1050,1664,1801
PI-3880,PC-1370,MD-1404,441,845
PI-3881,PC-458,SKU1484,156,2710
PI-3882,PC-65,R-1703,1283,1429
PI-3883,PC-528,MD-1235,1835,"$1,116.00"
PI-3884,PC-963,R-1771,786,$136.00
PI-3885,PC-1162,REF-1655,1554,"$2,273.00"
PI-3886,PC-844,SKU1640,794,"$2,057.00"
PI-3887,PC-163,R-1521,634,2 815
PI-3888,PC-9,R-1443,1081,786
PI-3889,PC-106,SKU1756,855,2615
PI-3890,PC-1472,MD-1049,1422,"$1,236.00"
PI-3891,PC-585,MD-1089,764,403
PI-3892,PC-158,MD-1707,1729,"$1,018.00"
PI-3893,PC-457,MD-1581,160,2739
PI-3894,PC-1137,SKU1241,88,"$1,789.00"
PI-3895,PC-59,MD-1449,1440,2 544
PI-3896,PC-91,REF-1081,1010,1093
PI-3897,PC-1130,R-1229,1491,2201
PI-3898,PC-1,MD-1471,1725,1940
PI-3899,PC-639,SKU1653,1963,2359
PI-3900,PC-464,MD-1375,897,"$2,067.00"
PI-3901,PC-869,R-1562,1481,"$2,767.00"
PI-3902,PC-743,REF-1373,1070,2377
PI-3903,PC-1260,SKU1527,1170,"$1,308.00"
PI-3904,PC-1240,R-1105,117,2343
PI-3905,PC-149,MD-1107,621,"$2,452.00"
PI-3906,PC-1349,R-1440,931,2 036
PI-3907,PC-593,MD-1151,826,962
PI-3908,PC-1276,MD-1250,492,"$1,839.00"
PI-3909,PC-20,SKU1454,1256,"$1,628.00"
PI-3910,PC-513,REF-1021,707,"$1,569.00"
PI-3911,PC-799,R-1296,1596,1 867
PI-3912,PC-1046,REF-1745,515,2 370
PI-3913,PC-505,MD-1049,999,647
PI-3914,PC-1361,SKU1371,648,1821
PI-3915,PC-88,REF-1352,1300,"$2,523.00"
PI-3916,PC-1206,REF-1727,1468,1390
PI-3917,PC-487,REF-1483,1100,"$1,952.00"
PI-3918,PC-970,SKU1281,1843,2080
PI-3919,PC-26,SKU1580,1534,"894,00"
PI-3920,PC-930,SKU1247,1341,1154
PI-3921,PC-576,REF-1394,271,2069
PI-3922,PC-44,R-1710,830,1503
PI-3923,PC-749,MD-1692,788,689
PI-3924,PC-1034,MD-1724,1501,578
PI-3925,PC-327,REF-1514,1189,$651.00
PI-3926,PC-909,REF-1605,492,2213
PI-3927,PC-962,SKU1671,1601,1510
PI-3928,PC-256,REF-1741,933,"$2,423.00"
PI-3929,PC-548,R-1288,1093,$564.00
PI-3930,PC-1286,REF-1126,1594,2462
PI-3931,PC-804,REF-1491,1971,1375
PI-3932,PC-883,REF-1338,893,"1 581,00"
PI-3933,PC-868,MD-1467,908,2933
PI-3934,PC-1066,R-1657,1148,"$2,132.00"
PI-3935,PC-1355,R-1731,573,1579
PI-3936,PC-310,R-1312,102,509
PI-3937,PC-1081,REF-1701,1275,$362.00
PI-3938,PC-63,MD-1007,321,"51,00"
PI-3939,PC-170,REF-1604,1409,128
PI-3940,PC-419,SKU1619,201,991
PI-3941,PC-1057,REF-1096,889,236
PI-3942,PC-1272,SKU1593,1509,227
PI-3943,PC-1086,REF-1412,890,$391.00
PI-3944,PC-492,REF-1684,48,$567.00
PI-3945,PC-1321,REF-1268,1783,2785
PI-3946,PC-1269,R-1112,149,1720
PI-3947,PC-109,MD-1061,459,1916
PI-3948,PC-358,R-1383,1747,360
PI-3949,PC-1423,REF-1300,227,"$2,362.00"
PI-3950,PC-131,REF-1140,1689,136
PI-3951,PC-315,R-1223,116,1177
PI-3952,PC-652,REF-1382,1397,448
PI-3953,PC-180,REF-1096,11,$383.00
PI-3954,PC-1264,REF-1483,832,"$2,139.00"
PI-3955,PC-806,MD-1150,1141,2689
PI-3956,PC-399,SKU1547,1778,2207
PI-3957,PC-1482,SKU1059,1958,443
PI-3958,PC-1235,REF-1063,1427,971
PI-3959,PC-892,SKU1231,1025,1100
PI-3960,PC-1394,R-1440,525,$932.00
PI-3961,PC-1099,SKU1451,662,162
PI-3962,PC-1420,MD-1127,13,"$1,046.00"
PI-3963,PC-793,REF-1219,1403,$943.00
PI-3964,PC-431,SKU1454,1759,2319
PI-3965,PC-89,MD-1679,1631,260
PI-3966,PC-882,SKU1060,1444,$763.00
PI-3967,PC-1139,MD-1052,717,"2 705,00"
PI-3968,PC-226,R-1660,1293,$44.00
PI-3969,PC-1438,R-1193,1131,"$2,209.00"
PI-3970,PC-984,SKU1253,1050,"$2,912.00"
PI-3971,PC-1186,SKU1676,951,92
PI-3972,PC-965,MD-1149,1828,1149
PI-3973,PC-289,R-1573,1051,"457,00"
PI-3974,PC-1244,MD-1275,352,985
PI-3975,PC-359,R-1749,1440,1225
PI-3976,PC-343,R-1674,826,"$1,338.00"
PI-3977,PC-326,REF-1093,1598,410
PI-3978,PC-981,REF-1045,1092,2 709
PI-3979,PC-202,MD-1270,1953,1862
PI-3980,PC-352,MD-1679,1672,1123
PI-3981,PC-1451,REF-1176,832,$176.00
PI-3982,PC-408,R-1481,1065,2634
PI-3983,PC-825,REF-1171,1274,116
PI-3984,PC-1041,R-1441,796,441
PI-3985,PC-731,REF-1393,920,"$1,239.00"
PI-3986,PC-866,SKU1722,304,507
PI-3987,PC-167,SKU1768,1374,1 775
PI-3988,PC-180,MD-1411,1105,2977
PI-3989,PC-606,MD-1225,1993,826
PI-3990,PC-199,MD-1062,1073,"$1,170.00"
PI-3991,PC-97,R-1563,651,322
PI-3992,PC-920,SKU1740,1927,"$1,773.00"
PI-3993,PC-1254,R-1290,954,185
PI-3994,PC-807,R-1587,1712,"$2,368.00"
PI-3995,PC-376,MD-1168,1557,"$2,293.00"
PI-3996,PC-694,SKU1555,420,1346
PI-3997,PC-241,R-1377,1753,1686
PI-3998,PC-731,R-1184,1664,475
PI-3999,PC-948,REF-1431,691,1705
PI-4000,PC-7,R-1184,1622,"$2,442.00"
PI-4001,PC-1358,R-1690,223,2 874
PI-4002,PC-1334,MD-1387,691,2302
PI-4003,PC-241,SKU1314,521,2 708
PI-4004,PC-1364,SKU1778,1330,672
PI-4005,PC-1050,R-1252,784,"$1,041.00"
PI-4006,PC-797,REF-1079,1392,1084
PI-4007,PC-746,REF-1697,102,1024
PI-4008,PC-914,SKU1088,648,2604
PI-4009,PC-748,R-1389,629,1337
PI-4010,PC-1010,R-1328,1259,$228.00
PI-4011,PC-217,R-1518,1477,1518
PI-4012,PC-150,R-1444,243,2 155
PI-4013,PC-62,MD-1761,301,"1 844,00"
PI-4014,PC-835,R-1568,248,2702
PI-4015,PC-593,R-1015,556,"$1,423.00"
PI-4016,PC-39,SKU1574,359,1228
PI-4017,PC-844,R-1708,1362,2242
PI-4018,PC-449,MD-1505,162,1845
PI-4019,PC-1416,MD-1062,1369,"2 228,00"
PI-4020,PC-37,SKU1767,1833,1 632
PI-4021,PC-18,MD-1729,1636,36
PI-4022,PC-938,R-1013,1470,947
PI-4023,PC-576,REF-1622,1524,1663
PI-4024,PC-673,MD-1516,1176,1773
PI-4025,PC-1150,R-1564,971,2352
PI-4026,PC-836,REF-1372,987,"1 000,00"
PI-4027,PC-617,SKU1254,1317,$434.00
PI-4028,PC-1375,REF-1319,1027,"2 870,00"
PI-4029,PC-1305,SKU1486,1973,"$2,665.00"
PI-4030,PC-1389,SKU1778,403,"$2,377.00"
PI-4031,PC-722,SKU1486,879,1348
PI-4032,PC-1419,REF-1781,412,"$2,351.00"
PI-4033,PC-812,REF-1045,585,208
PI-4034,PC-1342,MD-1526,664,"$1,376.00"
PI-4035,PC-1194,MD-1374,198,2 691
PI-4036,PC-1092,MD-1306,1571,2698
PI-4037,PC-1392,MD-1526,1028,99
PI-4038,PC-1270,SKU1453,1974,1165
PI-4039,PC-884,MD-1052,1061,585
PI-4040,PC-982,REF-1672,72,799
PI-4041,PC-435,REF-1727,1825,"780,00"
PI-4042,PC-808,R-1641,906,762
PI-4043,PC-640,MD-1145,284,360
PI-4044,PC-703,MD-1091,1028,"1 984,00"
PI-4045,PC-552,R-1711,400,"$1,406.00"
PI-4046,PC-909,REF-1012,1354,873
PI-4047,PC-589,REF-1135,720,"2 343,00"
PI-4048,PC-127,MD-1022,1111,"1 936,00"
PI-4049,PC-13,REF-1354,495,1860
PI-4050,PC-480,R-1278,589,2095
PI-4051,PC-1172,MD-1299,1387,$903.00
PI-4052,PC-1113,REF-1054,507,2016
PI-4053,PC-206,MD-1174,1077,$376.00
PI-4054,PC-1379,MD-1643,1151,658
PI-4055,PC-1366,SKU1477,1467,23
PI-4056,PC-547,REF-1057,1249,$719.00
PI-4057,PC-472,MD-1792,903,570
PI-4058,PC-1199,R-1494,1054,1831
PI-4059,PC-179,SKU1029,37,$301.00
PI-4060,PC-1019,REF-1285,1893,$357.00
PI-4061,PC-500,MD-1410,1806,942
PI-4062,PC-1164,REF-1083,1372,346
PI-4063,PC-278,REF-1261,1944,"$2,795.00"
PI-4064,PC-730,SKU1251,540,2840
PI-4065,PC-1163,MD-1659,700,"$2,759.00"
PI-4066,PC-373,SKU1556,1667,2765
PI-4067,PC-72,MD-1643,1473,$200.00
PI-4068,PC-196,R-1614,197,865
PI-4069,PC-145,SKU1280,370,204
PI-4070,PC-227,SKU1084,399,2834
PI-4071,PC-1111,R-1388,1939,"2 776,00"
PI-4072,PC-137,R-1328,1700,"2 086,00"
PI-4073,PC-1010,MD-1174,925,2351
PI-4074,PC-966,REF-1171,202,176
PI-4075,PC-1006,REF-1775,1924,1843
PI-4076,PC-986,SKU1676,1246,1093
PI-4077,PC-1151,MD-1122,1629,2 217
PI-4078,PC-634,R-1698,196,631
PI-4079,PC-1224,R-1295,1186,2043
PI-4080,PC-156,R-1606,1226,"2 999,00"
PI-4081,PC-223,MD-1065,268,"1 010,00"
PI-4082,PC-743,R-1014,1014,719
PI-4083,PC-1486,SKU1242,701,1026
PI-4084,PC-504,SKU1148,1614,1791
PI-4085,PC-1170,MD-1150,1188,2829
PI-4086,PC-451,SKU1623,1509,1964
PI-4087,PC-991,REF-1654,1762,1260
PI-4088,PC-143,SKU1571,158,183
PI-4089,PC-825,SKU1640,671,"$1,382.00"
PI-4090,PC-308,REF-1111,606,"$2,246.00"
PI-4091,PC-907,MD-1492,342,1879
PI-4092,PC-849,R-1760,1781,708
PI-4093,PC-868,REF-1431,944,$713.00
PI-4094,PC-51,SKU1198,795,2008
PI-4095,PC-942,MD-1458,1991,"2 926,00"
PI-4096,PC-1157,REF-1221,1691,123
