movement_id,product_id,store_id,quantity,movement_date,type
MV-9267,SKU1620,ST-11,-191,2026-10-09,in
MV-9268,SKU1445,ST-3,97,2025-07-19,ADJUST
MV-9269,R-1632,ST-7,25,2026-06-10,adjust
MV-9270,MD-1291,ST-18,-139,2026-06-18,In
MV-9271,MD-1433,ST-3,188,2026-08-02,in
MV-9272,SKU1029,ST-19,198,01/26/2025,adjust
MV-9273,R-1637,ST-11,166,2026-03-19,ADJUST
MV-9274,SKU1712,ST-14,-91,2025-12-21,In
MV-9275,REF-1626,ST-13,44,04/04/2025,in
MV-9276,REF-1186,ST-16,9,09/20/2025,In
MV-9277,MD-1493,ST-8,-29,2025-12-23,adjust
MV-9278,MD-1304,ST-16,-177,2025-08-20,ADJUST
MV-9279,SKU1343,ST-23,-58,01/15/2026,OUT
MV-9280,REF-1360,ST-12,176,08/26/2026,in
MV-9281,SKU1192,ST-20,30,01/18/2025,ADJUST
MV-9282,MD-1716,ST-13,-186,28-11-2026,ADJUST
MV-9283,MD-1717,ST-24,-18,2025-12-09,ADJUST
MV-9284,REF-1514,ST-13,119,2025-03-14,In
MV-9285,REF-1354,ST-3,-47,03/27/2026,ADJUST
MV-9286,REF-1021,ST-5,93,12-09-2025,OUT
MV-9287,REF-1608,ST-12,72,03/18/2026,in
MV-9288,MD-1225,ST-19,79,2026-02-19,ADJUST
MV-9289,R-1179,ST-2,129,12-04-2026,ADJUST
MV-9290,REF-1092,ST-6,76,04/26/2025,in
MV-9291,R-1749,ST-10,-86,19-10-2025,In
MV-9292,SKU1774,ST-1,-21,2026-09-03,in
MV-9293,MD-1145,ST-21,49,06/26/2025,ADJUST
MV-9294,MD-1772,ST-21,99,04-07-2026,OUT
MV-9295,SKU1260,ST-8,-102,03/19/2026,OUT
MV-9296,MD-1258,ST-16,-58,2025-06-05,OUT
MV-9297,R-1488,ST-3,183,07/17/2025,ADJUST
MV-9298,R-1468,ST-21,96,07/28/2025,OUT
MV-9299,R-1013,ST-20,-79,02/11/2025,adjust
MV-9300,MD-1174,ST-18,99,04-01-2026,ADJUST
MV-9301,REF-1695,ST-17,21,2026-03-12,ADJUST
MV-9302,MD-1375,ST-2,-90,2025-09-07,ADJUST
MV-9303,MD-1579,ST-9,54,01-01-2025,adjust
MV-9304,MD-1089,ST-1,136,13-07-2026,ADJUST
MV-9305,MD-1482,ST-25,61,2025-01-02,in
MV-9306,REF-1138,ST-20,37,2025-10-07,in
MV-9307,REF-1352,ST-11,-195,28-04-2026,adjust
MV-9308,REF-1785,ST-23,53,2026-05-23,in
MV-9309,REF-1537,ST-1,-91,2025-10-02,ADJUST
MV-9310,SKU1712,ST-13,79,2026-05-24,in
MV-9311,MD-1615,ST-6,10,2026-07-14,adjust
MV-9312,REF-1373,ST-5,-120,2026-09-18,adjust
MV-9313,MD-1347,ST-1,165,12/05/2025,OUT
MV-9314,MD-1380,ST-18,82,2026-12-14,In
MV-9315,REF-1622,ST-19,10,18-05-2025,OUT
MV-9316,SKU1153,ST-15,-25,01/08/2026,in
MV-9317,MD-1682,ST-16,-164,16-07-2025,OUT
MV-9318,REF-1365,ST-13,187,2025-12-20,adjust
MV-9319,REF-1171,ST-19,21,04/17/2026,OUT
MV-9320,SKU1010,ST-5,-190,2025-11-17,ADJUST
MV-9321,MD-1501,ST-3,40,06/18/2026,adjust
MV-9322,R-1770,ST-13,-195,2026-12-20,adjust
MV-9323,SKU1085,ST-5,-25,2026-08-12,OUT
MV-9324,R-1523,ST-12,-142,2026-12-18,OUT
MV-9325,REF-1054,ST-22,-29,09-11-2026,In
MV-9326,MD-1174,ST-4,-167,08/27/2026,In
MV-9327,MD-1089,ST-5,-196,02-01-2026,In
MV-9328,SKU1060,ST-16,-143,05/27/2026,adjust
MV-9329,MD-1270,ST-3,190,2026-03-28,ADJUST
MV-9330,R-1000,ST-14,-175,2026-03-20,adjust
MV-9331,REF-1786,ST-3,-121,2025-01-21,In
MV-9332,REF-1005,ST-4,-197,19-03-2025,In
MV-9333,MD-1142,ST-17,-115,06/26/2025,In
MV-9334,R-1503,ST-11,113,06-12-2026,In
MV-9335,R-1602,ST-20,99,09/01/2026,In
MV-9336,R-1564,ST-2,104,02/12/2025,OUT
MV-9337,R-1349,ST-23,-35,2026-06-08,ADJUST
MV-9338,REF-1268,ST-7,136,2026-02-12,in
MV-9339,SKU1241,ST-19,165,12/26/2025,adjust
MV-9340,MD-1125,ST-3,-84,2026-02-19,ADJUST
MV-9341,R-1000,ST-2,-84,12/12/2026,in
MV-9342,MD-1625,ST-14,22,04/06/2025,In
MV-9343,MD-1197,ST-18,-199,2025-10-08,OUT
MV-9344,REF-1788,ST-21,-9,2025-11-16,in
MV-9345,MD-1702,ST-10,-25,2026-04-13,ADJUST
MV-9346,REF-1063,ST-19,14,2026-12-06,OUT
MV-9347,R-1512,ST-8,-89,12/04/2026,adjust
MV-9348,MD-1235,ST-12,-148,2025-08-14,adjust
MV-9349,R-1193,ST-25,-80,05/06/2026,adjust
MV-9350,MD-1366,ST-23,30,07-04-2026,In
MV-9351,MD-1466,ST-16,18,2026-02-19,In
MV-9352,MD-1284,ST-17,77,10/21/2026,In
MV-9353,REF-1141,ST-14,104,2025-06-09,in
MV-9354,SKU1572,ST-22,-70,06/26/2025,adjust
MV-9355,R-1293,ST-9,109,28-05-2025,OUT
MV-9356,SKU1740,ST-7,-39,11/04/2026,OUT
MV-9357,REF-1011,ST-24,188,2026-12-20,adjust
MV-9358,SKU1612,ST-16,-13,23-09-2025,adjust
MV-9359,MD-1282,ST-16,173,2025-02-25,OUT
MV-9360,SKU1271,ST-12,71,2025-03-23,In
MV-9361,MD-1410,ST-17,-118,2026-12-20,In
MV-9362,SKU1302,ST-22,67,09/27/2026,adjust
MV-9363,MD-1487,ST-5,11,2026-02-18,In
MV-9364,SKU1784,ST-6,36,2025-11-08,OUT
MV-9365,SKU1764,ST-25,-65,2026-02-11,ADJUST
MV-9366,R-1206,ST-8,3,2026-07-07,OUT
MV-9367,MD-1524,ST-20,24,09-07-2025,in
MV-9368,REF-1316,ST-21,170,27-12-2026,in
MV-9369,MD-1522,ST-16,-41,11/07/2025,ADJUST
MV-9370,REF-1633,ST-18,-117,2026-05-04,In
MV-9371,SKU1198,ST-14,19,08-10-2025,In
MV-9372,MD-1539,ST-19,-85,2026-06-15,ADJUST
MV-9373,MD-1411,ST-13,-72,2026-05-02,adjust
MV-9374,MD-1220,ST-3,-157,2025-12-13,In
MV-9375,R-1320,ST-5,63,2025-02-07,ADJUST
MV-9376,MD-1246,ST-15,42,2025-01-11,adjust
MV-9377,MD-1449,ST-18,-143,2025-06-21,In
MV-9378,R-1337,ST-24,-198,2026-04-16,ADJUST
MV-9379,REF-1701,ST-14,-38,2026-03-08,in
MV-9380,R-1025,ST-15,-174,2026-11-04,OUT
MV-9381,R-1289,ST-9,-52,10-09-2026,ADJUST
MV-9382,MD-1597,ST-22,97,22-11-2025,in
MV-9383,MD-1528,ST-18,-19,2025-10-12,ADJUST
MV-9384,MD-1380,ST-25,-65,2025-01-28,in
MV-9385,REF-1141,ST-11,184,2026-07-25,In
MV-9386,REF-1715,ST-17,36,09/10/2026,ADJUST
MV-9387,R-1018,ST-19,-78,16-03-2025,ADJUST
MV-9388,MD-1489,ST-16,-31,2025-08-15,in
MV-9389,SKU1106,ST-8,198,11-07-2026,adjust
MV-9390,SKU1580,ST-14,104,2026-08-12,adjust
MV-9391,REF-1101,ST-10,53,07/11/2026,adjust
MV-9392,R-1180,ST-16,-69,2025-04-15,ADJUST
MV-9393,SKU1153,ST-7,147,07/07/2025,adjust
MV-9394,R-1157,ST-14,190,2025-08-23,In
MV-9395,SKU1218,ST-19,183,10/25/2025,ADJUST
MV-9396,REF-1799,ST-12,118,03/19/2026,OUT
MV-9397,MD-1558,ST-20,2,05/24/2026,adjust
MV-9398,SKU1413,ST-25,168,2025-10-02,In
MV-9399,SKU1044,ST-18,-116,22-01-2026,in
MV-9400,MD-1284,ST-22,58,08/13/2025,In
MV-9401,REF-1611,ST-3,-116,04-05-2025,adjust
MV-9402,SKU1784,ST-7,-179,2025-07-21,adjust
MV-9403,R-1590,ST-14,-39,16-06-2025,in
MV-9404,REF-1012,ST-2,94,2025-11-05,OUT
MV-9405,SKU1623,ST-1,122,01/03/2025,in
MV-9406,R-1667,ST-7,-197,10/14/2025,OUT
MV-9407,REF-1213,ST-9,179,02/22/2026,In
MV-9408,MD-1538,ST-25,-22,12/22/2026,OUT
MV-9409,SKU1612,ST-22,-85,2025-12-27,in
MV-9410,R-1584,ST-15,-95,08-07-2025,In
MV-9411,MD-1517,ST-8,130,2026-10-22,OUT
MV-9412,SKU1426,ST-4,-180,2025-05-07,OUT
MV-9413,SKU1723,ST-9,150,03/21/2026,In
MV-9414,REF-1727,ST-5,130,02/10/2026,OUT
MV-9415,MD-1205,ST-3,186,2025-04-25,adjust
MV-9416,REF-1364,ST-8,-113,2026-09-04,In
MV-9417,REF-1576,ST-15,37,2025-10-06,adjust
MV-9418,R-1437,ST-13,-30,01-05-2025,In
MV-9419,REF-1654,ST-8,38,2025-09-12,ADJUST
MV-9420,REF-1028,ST-10,57,09/24/2025,In
MV-9421,REF-1074,ST-4,199,02-07-2025,adjust
MV-9422,MD-1427,ST-22,22,2025-02-27,in
MV-9423,SKU1677,ST-8,-178,2026-12-01,adjust
MV-9424,R-1667,ST-4,96,04/16/2025,In
MV-9425,SKU1346,ST-16,-23,01/24/2025,OUT
MV-9426,MD-1282,ST-22,-25,2026-12-16,adjust
MV-9427,REF-1709,ST-21,-67,07/10/2025,in
MV-9428,MD-1417,ST-10,-89,2025-08-19,In
MV-9429,REF-1195,ST-23,91,21-09-2025,adjust
MV-9430,R-1209,ST-9,-190,07/11/2025,ADJUST
MV-9431,REF-1273,ST-12,-56,05/28/2025,in
MV-9432,SKU1029,ST-10,160,11/22/2026,OUT
MV-9433,MD-1174,ST-2,-99,09/07/2025,OUT
MV-9434,REF-1546,ST-6,-48,2026-02-03,OUT
MV-9435,SKU1580,ST-14,-177,04/13/2026,In
MV-9436,SKU1044,ST-24,-78,2025-05-07,In
MV-9437,MD-1282,ST-13,23,04/28/2026,In
MV-9438,SKU1402,ST-16,71,07/27/2025,adjust
MV-9439,R-1463,ST-6,80,2026-07-06,OUT
MV-9440,REF-1546,ST-24,150,2026-06-11,in
MV-9441,MD-1207,ST-25,-41,10/18/2026,in
MV-9442,MD-1613,ST-19,29,12/17/2025,in
MV-9443,MD-1210,ST-14,74,2026-09-19,In
MV-9444,SKU1302,ST-21,-135,17-12-2026,OUT
MV-9445,SKU1718,ST-25,-69,2026-11-01,in
MV-9446,R-1295,ST-6,188,03-09-2025,adjust
MV-9447,REF-1624,ST-16,-76,2025-10-26,in
MV-9448,MD-1729,ST-2,177,06/10/2025,In
MV-9449,SKU1774,ST-13,-23,2026-10-21,in
MV-9450,REF-1103,ST-11,-191,2026-06-03,OUT
MV-9451,SKU1280,ST-14,-50,2025-05-22,In
MV-9452,SKU1178,ST-18,115,12/16/2025,adjust
MV-9453,R-1252,ST-21,-195,08/21/2025,In
MV-9454,R-1721,ST-10,-194,01/10/2026,adjust
MV-9455,REF-1186,ST-5,106,2025-11-12,ADJUST
MV-9456,SKU1470,ST-6,120,08-01-2026,adjust
MV-9457,REF-1008,ST-4,-26,26-03-2025,ADJUST
MV-9458,MD-1636,ST-5,160,2025-11-17,adjust
MV-9459,SKU1069,ST-9,-29,02/18/2026,OUT
MV-9460,SKU1056,ST-22,177,04/25/2026,ADJUST
MV-9461,R-1334,ST-20,-167,02/26/2026,OUT
MV-9462,SKU1651,ST-24,-190,2026-08-02,ADJUST
MV-9463,MD-1250,ST-12,20,20-09-2026,adjust
MV-9464,REF-1519,ST-22,-177,01-12-2025,ADJUST
MV-9465,SKU1649,ST-15,-105,2025-07-17,ADJUST
MV-9466,R-1112,ST-3,-77,2025-12-21,OUT
MV-9467,MD-1524,ST-6,91,2025-05-01,in
MV-9468,R-1050,ST-3,-130,12/09/2026,In
MV-9469,REF-1629,ST-25,-64,2026-01-16,ADJUST
MV-9470,MD-1732,ST-16,-26,2025-11-09,In
MV-9471,REF-1217,ST-14,-146,22-04-2026,in
MV-9472,R-1543,ST-12,-97,2025-03-18,in
MV-9473,SKU1735,ST-20,-27,2026-10-26,in
MV-9474,MD-1682,ST-21,99,04/14/2025,adjust
MV-9475,R-1438,ST-18,-140,05/08/2026,adjust
MV-9476,R-1721,ST-13,-166,2025-12-12,In
MV-9477,REF-1307,ST-8,-18,2025-08-12,OUT
MV-9478,SKU1424,ST-4,-73,2025-05-20,adjust
MV-9479,MD-1194,ST-4,-92,2026-05-26,adjust
MV-9480,MD-1282,ST-12,-56,2025-03-14,in
MV-9481,REF-1053,ST-1,-12,2025-10-20,ADJUST
MV-9482,SKU1668,ST-25,-65,06/04/2025,adjust
MV-9483,REF-1622,ST-9,-158,24-01-2025,adjust
MV-9484,SKU1580,ST-11,-153,11/21/2026,in
MV-9485,SKU1281,ST-7,-63,2026-04-16,OUT
MV-9486,REF-1083,ST-4,93,10/25/2025,ADJUST
MV-9487,MD-1043,ST-8,-78,03-04-2025,adjust
MV-9488,SKU1472,ST-8,175,12/22/2026,In
MV-9489,R-1562,ST-21,170,11/16/2025,OUT
MV-9490,REF-1461,ST-20,-66,11/06/2026,OUT
MV-9491,SKU1072,ST-18,149,2025-11-18,adjust
MV-9492,R-1645,ST-4,39,2026-03-07,OUT
MV-9493,REF-1285,ST-11,-112,17-12-2026,adjust
MV-9494,REF-1273,ST-19,14,12/28/2026,adjust
MV-9495,SKU1582,ST-1,-105,2026-02-15,adjust
MV-9496,R-1759,ST-1,117,01/04/2026,In
MV-9497,MD-1485,ST-16,-130,27-07-2025,OUT
MV-9498,REF-1788,ST-3,-170,01/04/2025,In
MV-9499,R-1545,ST-12,-49,27-11-2026,ADJUST
MV-9500,R-1468,ST-8,46,05/14/2026,ADJUST
MV-9501,REF-1054,ST-21,102,2026-10-14,ADJUST
MV-9502,R-1787,ST-15,-11,2026-02-08,In
MV-9503,SKU1329,ST-24,19,05-08-2026,adjust
MV-9504,R-1435,ST-20,-141,2026-12-23,In
MV-9505,SKU1676,ST-22,-76,07/04/2025,in
MV-9506,R-1544,ST-25,127,02/06/2026,In
MV-9507,MD-1707,ST-13,189,2025-01-24,In
MV-9508,REF-1531,ST-25,58,2025-05-13,OUT
MV-9509,MD-1717,ST-21,-147,01/21/2026,adjust
MV-9510,SKU1302,ST-15,-185,2025-09-06,in
MV-9511,MD-1581,ST-2,37,2026-07-23,adjust
MV-9512,MD-1516,ST-2,126,16-03-2025,ADJUST
MV-9513,MD-1194,ST-25,31,2026-03-21,in
MV-9514,MD-1017,ST-4,-47,12/18/2026,ADJUST
MV-9515,REF-1531,ST-9,-113,01/19/2026,in
MV-9516,R-1187,ST-19,77,2026-02-06,in
MV-9517,R-1388,ST-22,7,2025-05-28,ADJUST
MV-9518,MD-1030,ST-11,-174,16-01-2026,ADJUST
MV-9519,MD-1392,ST-15,-149,2026-07-14,In
MV-9520,REF-1560,ST-20,-3,2025-09-07,In
MV-9521,MD-1220,ST-9,-156,05/07/2026,In
MV-9522,MD-1421,ST-16,190,06/12/2026,adjust
MV-9523,REF-1045,ST-9,-189,2026-10-18,OUT
MV-9524,SKU1314,ST-1,26,2026-02-13,OUT
MV-9525,MD-1208,ST-5,161,05/12/2026,in
MV-9526,R-1350,ST-22,-144,2025-01-24,in
MV-9527,MD-1596,ST-10,143,2025-07-06,in
MV-9528,SKU1764,ST-6,124,2025-08-15,ADJUST
MV-9529,MD-1692,ST-22,155,2025-10-02,in
MV-9530,REF-1510,ST-10,93,2026-07-06,in
MV-9531,REF-1537,ST-15,-93,01/09/2026,OUT
MV-9532,SKU1032,ST-7,180,2025-11-24,ADJUST
MV-9533,MD-1309,ST-1,-139,2025-04-27,OUT
MV-9534,R-1468,ST-16,83,2026-12-01,in
MV-9535,SKU1160,ST-5,96,07-08-2026,in
MV-9536,REF-1401,ST-20,63,04-09-2026,In
MV-9537,MD-1467,ST-15,-59,2026-04-08,adjust
MV-9538,SKU1456,ST-12,59,2026-12-03,ADJUST
MV-9539,MD-1191,ST-12,-46,15-02-2026,OUT
MV-9540,MD-1197,ST-4,104,2026-03-27,in
MV-9541,REF-1111,ST-1,-1,2026-07-19,ADJUST
MV-9542,SKU1621,ST-12,67,04/14/2025,in
MV-9543,REF-1300,ST-14,186,10/07/2025,In
MV-9544,MD-1333,ST-24,-50,2025-04-12,In
MV-9545,R-1430,ST-22,-44,11/12/2025,In
MV-9546,MD-1358,ST-13,-78,2026-05-11,ADJUST
MV-9547,MD-1516,ST-6,-67,2026-10-10,In
MV-9548,SKU1585,ST-11,139,01/10/2026,ADJUST
MV-9549,R-1237,ST-17,195,22-08-2025,In
MV-9550,R-1182,ST-24,-99,2026-11-02,OUT
MV-9551,SKU1445,ST-2,57,05-08-2025,ADJUST
MV-9552,MD-1792,ST-8,-198,11-04-2025,OUT
MV-9553,R-1377,ST-3,125,2026-01-10,OUT
MV-9554,MD-1399,ST-25,150,2025-07-15,adjust
MV-9555,R-1182,ST-23,-146,2025-01-16,in
MV-9556,R-1463,ST-21,-150,2025-07-05,ADJUST
MV-9557,MD-1524,ST-3,-142,03/08/2025,In
MV-9558,SKU1321,ST-13,-51,2026-11-06,In
MV-9559,REF-1541,ST-9,-5,2026-06-11,In
MV-9560,R-1563,ST-25,-182,09/02/2026,adjust
MV-9561,MD-1362,ST-16,-150,2026-03-20,ADJUST
MV-9562,MD-1017,ST-23,195,10/02/2026,in
MV-9563,REF-1140,ST-9,-23,25-06-2026,In
MV-9564,REF-1126,ST-15,138,12-09-2026,In
MV-9565,REF-1096,ST-19,-10,27-08-2025,In
MV-9566,REF-1311,ST-21,-167,2025-07-16,in
MV-9567,R-1532,ST-8,-72,11/13/2026,adjust
MV-9568,SKU1335,ST-6,-193,08/02/2025,adjust
MV-9569,REF-1403,ST-16,-50,2025-03-04,in
MV-9570,R-1348,ST-22,95,18-06-2026,OUT
MV-9571,MD-1250,ST-20,194,12/08/2025,In
MV-9572,REF-1743,ST-20,-16,2025-02-25,in
MV-9573,MD-1151,ST-3,61,2025-12-18,In
MV-9574,R-1188,ST-3,128,2026-10-14,adjust
MV-9575,REF-1747,ST-18,165,27-01-2026,ADJUST
MV-9576,R-1520,ST-21,-127,19-11-2026,OUT
MV-9577,REF-1536,ST-22,106,2025-12-18,in
MV-9578,MD-1647,ST-3,-57,2025-06-19,adjust
MV-9579,MD-1299,ST-18,-113,10/28/2025,In
MV-9580,SKU1183,ST-13,-65,2025-07-21,ADJUST
MV-9581,SKU1513,ST-10,194,2026-03-05,In
MV-9582,R-1473,ST-19,5,2025-03-10,in
MV-9583,R-1703,ST-2,198,01/05/2025,ADJUST
MV-9584,MD-1505,ST-1,-83,26-11-2026,ADJUST
MV-9585,SKU1601,ST-15,-189,02-03-2025,adjust
MV-9586,R-1690,ST-17,-124,10/17/2026,adjust
MV-9587,R-1078,ST-11,21,06-03-2025,In
MV-9588,REF-1728,ST-23,53,12/27/2026,in
MV-9589,REF-1706,ST-23,-177,2025-12-24,ADJUST
MV-9590,SKU1527,ST-3,-151,2025-09-13,adjust
MV-9591,REF-1101,ST-25,-191,2025-04-28,in
MV-9592,MD-1504,ST-14,167,2025-09-06,In
MV-9593,MD-1366,ST-22,5,2025-11-23,In
MV-9594,SKU1066,ST-22,-50,2026-09-12,In
MV-9595,SKU1768,ST-6,21,2025-05-11,adjust
MV-9596,SKU1298,ST-3,140,12/20/2026,In
MV-9597,REF-1431,ST-10,-69,2026-07-27,OUT
MV-9598,REF-1699,ST-21,-198,11-04-2025,OUT
MV-9599,MD-1210,ST-16,-2,02/28/2026,in
MV-9600,REF-1701,ST-17,115,10-08-2026,adjust
MV-9601,R-1189,ST-3,16,2025-01-09,in
MV-9602,R-1444,ST-18,-164,06/23/2026,adjust
MV-9603,REF-1672,ST-14,27,02/25/2025,In
MV-9604,MD-1091,ST-14,83,2025-06-04,in
MV-9605,REF-1026,ST-4,155,11/25/2025,adjust
MV-9606,R-1117,ST-9,-57,2025-02-21,in
MV-9607,MD-1707,ST-25,-121,2026-06-17,OUT
MV-9608,R-1635,ST-21,-35,2025-12-27,in
MV-9609,SKU1676,ST-16,144,2026-12-26,adjust
MV-9610,MD-1428,ST-3,-151,2026-06-20,In
MV-9611,SKU1177,ST-25,55,08/27/2026,OUT
MV-9612,SKU1036,ST-24,-66,22-11-2025,adjust
MV-9613,SKU1640,ST-17,-127,2026-05-01,adjust
MV-9614,R-1430,ST-15,35,2026-11-18,In
MV-9615,R-1259,ST-12,69,2026-04-04,In
MV-9616,REF-1161,ST-22,-17,09/05/2026,In
MV-9617,R-1408,ST-20,148,2026-01-02,In
MV-9618,MD-1534,ST-18,-96,12/16/2025,adjust
MV-9619,SKU1370,ST-22,-40,01/05/2026,ADJUST
MV-9620,REF-1093,ST-7,-73,18-05-2025,in
MV-9621,MD-1333,ST-21,178,2026-10-13,ADJUST
MV-9622,SKU1395,ST-8,-138,2026-11-23,ADJUST
MV-9623,R-1233,ST-10,87,21-01-2025,OUT
MV-9624,REF-1514,ST-15,173,05/13/2025,OUT
MV-9625,MD-1717,ST-21,124,2025-07-11,adjust
MV-9626,REF-1633,ST-24,-116,2026-09-14,OUT
MV-9627,REF-1738,ST-9,131,02-03-2026,adjust
MV-9628,MD-1282,ST-25,-188,11/23/2025,adjust
MV-9629,SKU1329,ST-19,181,06/11/2025,In
MV-9630,REF-1650,ST-11,-188,11/18/2026,in
MV-9631,MD-1392,ST-4,58,2025-10-17,ADJUST
MV-9632,REF-1788,ST-21,19,03-02-2026,in
MV-9633,R-1578,ST-3,192,2026-09-07,In
MV-9634,MD-1789,ST-20,16,20-10-2025,in
MV-9635,REF-1536,ST-1,-38,2025-05-14,OUT
MV-9636,R-1586,ST-13,-184,10/02/2026,ADJUST
MV-9637,R-1259,ST-6,-106,08/27/2025,in
MV-9638,MD-1191,ST-17,-113,08/14/2025,OUT
MV-9639,REF-1536,ST-18,-199,2025-04-13,In
MV-9640,MD-1761,ST-13,96,11/03/2025,adjust
MV-9641,R-1130,ST-18,-63,2025-06-24,In
MV-9642,REF-1364,ST-2,152,02/17/2026,ADJUST
MV-9643,MD-1754,ST-19,58,2025-09-22,adjust
MV-9644,REF-1450,ST-15,8,2025-11-04,adjust
MV-9645,SKU1424,ST-10,-27,2026-10-22,in
MV-9646,REF-1099,ST-4,71,2025-05-25,adjust
MV-9647,R-1595,ST-11,-193,10/27/2025,adjust
MV-9648,REF-1685,ST-17,94,01/19/2025,OUT
MV-9649,R-1236,ST-10,-174,2025-12-13,OUT
MV-9650,SKU1298,ST-12,139,21-07-2026,In
MV-9651,R-1618,ST-15,173,2026-08-02,In
MV-9652,SKU1525,ST-8,145,2025-12-22,adjust
MV-9653,REF-1126,ST-5,-87,2026-03-28,in
MV-9654,SKU1368,ST-17,-186,08/06/2025,adjust
MV-9655,MD-1496,ST-25,-46,05/12/2026,ADJUST
MV-9656,SKU1040,ST-2,-16,2025-05-12,ADJUST
MV-9657,SKU1329,ST-1,-110,2026-05-02,OUT
MV-9658,MD-1142,ST-21,-141,2026-12-26,In
MV-9659,R-1646,ST-16,-147,06/02/2026,ADJUST
MV-9660,MD-1613,ST-16,144,24-09-2025,OUT
MV-9661,R-1301,ST-22,-33,2026-08-23,OUT
MV-9662,REF-1685,ST-16,105,2025-01-13,ADJUST
MV-9663,MD-1202,ST-17,173,16-06-2026,ADJUST
MV-9664,SKU1397,ST-10,72,09/25/2026,In
MV-9665,REF-1136,ST-16,125,12/18/2025,OUT
MV-9666,SKU1572,ST-6,178,10/18/2025,in
MV-9667,SKU1248,ST-15,-176,2025-12-14,adjust
MV-9668,REF-1696,ST-10,48,19-07-2025,ADJUST
MV-9669,MD-1181,ST-12,153,2026-05-14,adjust
MV-9670,MD-1304,ST-23,101,2025-01-07,In
MV-9671,REF-1257,ST-25,-74,2025-12-14,adjust
MV-9672,SKU1402,ST-3,36,2025-05-03,in
MV-9673,R-1420,ST-4,161,03/20/2025,In
MV-9674,REF-1273,ST-16,-145,2026-11-27,OUT
MV-9675,SKU1051,ST-20,134,2025-02-14,In
MV-9676,R-1518,ST-13,-93,2026-03-27,ADJUST
MV-9677,MD-1249,ST-14,-9,04/20/2025,OUT
MV-9678,R-1425,ST-14,-67,09-05-2026,in
MV-9679,REF-1797,ST-14,36,02/27/2026,In
MV-9680,SKU1177,ST-4,35,01/19/2025,in
MV-9681,REF-1515,ST-3,-126,2026-03-19,adjust
MV-9682,SKU1656,ST-15,-72,2026-09-05,In
MV-9683,MD-1449,ST-11,-186,2026-11-16,in
MV-9684,R-1587,ST-16,109,11-12-2025,ADJUST
MV-9685,R-1132,ST-25,-87,2026-05-21,ADJUST
MV-9686,R-1632,ST-3,19,2025-06-28,OUT
MV-9687,R-1350,ST-6,200,08/18/2026,In
MV-9688,SKU1718,ST-21,107,10/01/2026,ADJUST
MV-9689,SKU1527,ST-17,-125,07/23/2026,in
MV-9690,R-1420,ST-10,31,2025-08-21,ADJUST
MV-9691,REF-1672,ST-4,-155,2026-02-06,in
MV-9692,SKU1673,ST-13,-116,04/02/2025,ADJUST
MV-9693,MD-1517,ST-21,21,12-12-2025,OUT
MV-9694,SKU1687,ST-16,-192,2025-09-19,In
MV-9695,SKU1764,ST-24,52,21-10-2025,ADJUST
MV-9696,REF-1795,ST-3,33,20-05-2025,adjust
MV-9697,REF-1373,ST-17,99,02/09/2025,ADJUST
MV-9698,REF-1365,ST-6,-110,2026-06-03,In
MV-9699,SKU1601,ST-11,6,28-10-2025,ADJUST
MV-9700,REF-1697,ST-10,11,2026-12-18,in
MV-9701,SKU1318,ST-20,-108,2025-11-01,in
MV-9702,SKU1640,ST-4,-47,03/10/2025,adjust
MV-9703,REF-1737,ST-22,-165,11/21/2025,adjust
MV-9704,R-1203,ST-20,-25,01/25/2025,in
MV-9705,SKU1341,ST-12,43,28-03-2025,In
MV-9706,R-1082,ST-3,-87,2025-12-14,in
MV-9707,R-1385,ST-20,-34,07/03/2026,In
MV-9708,R-1700,ST-5,-43,08/08/2026,in
MV-9709,SKU1029,ST-5,135,2025-02-26,OUT
MV-9710,MD-1436,ST-24,-50,07/22/2026,OUT
MV-9711,REF-1344,ST-13,107,08/13/2025,ADJUST
MV-9712,MD-1492,ST-2,-105,22-06-2026,ADJUST
MV-9713,SKU1357,ST-8,-129,07/19/2026,ADJUST
MV-9714,R-1532,ST-21,62,2025-09-05,OUT
MV-9715,REF-1699,ST-3,-65,19-04-2025,adjust
MV-9716,REF-1058,ST-9,-7,2025-07-12,In
MV-9717,R-1495,ST-19,153,2025-02-26,OUT
MV-9718,R-1518,ST-3,42,11/24/2025,in
MV-9719,REF-1661,ST-3,-18,2026-07-11,ADJUST
MV-9720,SKU1774,ST-5,-148,2025-03-25,In
MV-9721,R-1595,ST-17,-90,07/11/2025,adjust
MV-9722,REF-1360,ST-10,178,2026-02-16,ADJUST
MV-9723,MD-1202,ST-22,-186,08/23/2026,in
MV-9724,R-1564,ST-16,117,01/14/2025,in
MV-9725,SKU1342,ST-24,68,2026-04-04,in
MV-9726,REF-1176,ST-19,-155,25-07-2025,In
MV-9727,REF-1214,ST-3,-12,2026-03-13,ADJUST
MV-9728,R-1578,ST-5,173,2026-05-02,OUT
MV-9729,MD-1436,ST-12,5,10-04-2025,adjust
MV-9730,REF-1401,ST-18,-40,2025-05-16,in
MV-9731,SKU1329,ST-7,-49,06/22/2026,adjust
MV-9732,REF-1141,ST-6,96,2026-06-01,in
MV-9733,MD-1133,ST-19,155,06/14/2025,in
MV-9734,MD-1202,ST-17,-176,03/24/2025,adjust
