payment_id,order_id,amount,method,status,paid_date
PAY-9154,ORD-14268,19618,wechat,SUCCESS,2024-04-13
PAY-9155,ORD-1902,19093,wechat,success,2026-09-19
PAY-9156,ORD-13977,"$6,585.00",wechat,success,2026-01-10
PAY-9157,ORD-8947,6200,alipay,pending,11/27/2025
PAY-9158,ORD-1233,11180,alipay,pending,2026-01-10
PAY-9159,ORD-2001,"$14,573.00",wechat,SUCCESS,09-01-2026
PAY-9160,ORD-5531,15187,alipay,pending,2026-09-28
PAY-9161,ORD-12327,13760,alipay,success,09-12-2026
PAY-9162,ORD-14504,"$14,779.00",alipay,success,12/09/2025
PAY-9163,ORD-13929,"1,248.00",COD,pending,11/01/2026
PAY-9164,ORD-7750,"5,487.00",alipay,pending,06/13/2026
PAY-9165,ORD-8168,1520,alipay,SUCCESS,2024-10-18
PAY-9166,ORD-925,"1,032.00",card,SUCCESS,2025-08-13
PAY-9167,ORD-5685,6066,wechat,SUCCESS,2026-09-27
PAY-9168,ORD-3425,"$11,059.00",card,SUCCESS,02/17/2025
PAY-9169,ORD-11271,18118,wechat,pending,2025-04-18
PAY-9170,ORD-5200,12397,card,success,03-07-2026
PAY-9171,ORD-12744,"17,507.00",card,pending,2024-08-03
PAY-9172,ORD-8186,18679,wechat,success,03/15/2026
PAY-9173,ORD-3400,6363,alipay,SUCCESS,02/07/2024
PAY-9174,ORD-14173,"$7,252.00",card,success,05/11/2024
PAY-9175,ORD-7608,15355,wechat,SUCCESS,2026-05-03
PAY-9176,ORD-6895,4011,card,success,2026-08-20
PAY-9177,ORD-11942,"$14,611.00",alipay,failed,2025-11-10
PAY-9178,ORD-4513,"1,195.00",COD,SUCCESS,2025-09-17
PAY-9179,ORD-5909,1647,wechat,pending,02/18/2025
PAY-9180,ORD-11350,1884,card,success,07-10-2025
PAY-9181,ORD-13964,"16,842.00",card,failed,2026-06-10
PAY-9182,ORD-6257,15843,alipay,pending,2024-06-16
PAY-9183,ORD-13096,"$19,595.00",card,success,03/04/2026
PAY-9184,ORD-8832,14050,wechat,SUCCESS,07/10/2026
PAY-9185,ORD-7037,$172.00,wechat,SUCCESS,2024-12-14
PAY-9186,ORD-3459,"19,693.00",alipay,success,19-01-2025
PAY-9187,ORD-5937,9415,COD,pending,07-09-2025
PAY-9188,ORD-3475,"6,165.00",wechat,SUCCESS,2024-07-16
PAY-9189,ORD-11870,6483,COD,success,2024-12-12
PAY-9190,ORD-8844,7654,alipay,SUCCESS,25-06-2026
PAY-9191,ORD-4353,7264,wechat,pending,2025-12-17
PAY-9192,ORD-11049,"3,296.00",alipay,failed,2024-07-05
PAY-9193,ORD-11465,"$14,872.00",card,SUCCESS,2026-12-07
PAY-9194,ORD-14482,"$9,236.00",COD,pending,03/24/2024
PAY-9195,ORD-8394,"$7,352.00",alipay,success,10/03/2026
PAY-9196,ORD-13080,14082,card,pending,02/06/2026
PAY-9197,ORD-4997,"8,180.00",card,pending,2025-05-13
PAY-9198,ORD-2967,"11,381.00",card,SUCCESS,04/19/2024
PAY-9199,ORD-12302,798,alipay,SUCCESS,2025-04-28
PAY-9200,ORD-3351,19471,card,pending,2024-08-08
PAY-9201,ORD-7056,"10,977.00",COD,success,04/13/2025
PAY-9202,ORD-4459,"$1,057.00",alipay,success,05/27/2024
PAY-9203,ORD-7893,10459,COD,SUCCESS,2025-05-24
PAY-9204,ORD-410,"$12,743.00",COD,SUCCESS,18-07-2025
PAY-9205,ORD-12383,14982,card,success,2024-02-22
PAY-9206,ORD-11125,"1,426.00",wechat,pending,2024-12-17
PAY-9207,ORD-4287,11824,alipay,SUCCESS,2024-09-21
PAY-9208,ORD-377,"$19,860.00",card,pending,24-12-2024
PAY-9209,ORD-2586,"$8,434.00",card,pending,2025-07-04
PAY-9210,ORD-3740,"$18,888.00",alipay,SUCCESS,04/24/2026
PAY-9211,ORD-2158,"11,218.00",alipay,SUCCESS,2024-10-15
PAY-9212,ORD-6812,14342,card,pending,2024-02-10
PAY-9213,ORD-3475,479.00,alipay,SUCCESS,2025-09-12
PAY-9214,ORD-6578,"14,697.00",alipay,success,2024-11-05
PAY-9215,ORD-3290,15674,COD,success,2026-12-11
PAY-9216,ORD-4886,2804,COD,success,05/03/2024
PAY-9217,ORD-5778,"$3,835.00",card,SUCCESS,2026-12-26
PAY-9218,ORD-2425,"$10,398.00",alipay,pending,11/18/2026
PAY-9219,ORD-4735,"9,629.00",card,SUCCESS,2024-04-13
PAY-9220,ORD-8120,17315,wechat,success,05/08/2026
PAY-9221,ORD-14461,"18,666.00",alipay,success,20-10-2026
PAY-9222,ORD-1809,"$17,002.00",wechat,success,2026-10-17
PAY-9223,ORD-5108,7205,COD,success,24-07-2025
PAY-9224,ORD-7864,"7,285.00",COD,success,12/24/2025
PAY-9225,ORD-13009,4375,card,failed,03-10-2024
PAY-9226,ORD-4323,"12,435.00",alipay,success,2024-04-14
PAY-9227,ORD-1635,3210,wechat,pending,2026-01-14
PAY-9228,ORD-11996,2409,wechat,success,16-02-2024
PAY-9229,ORD-13260,6891,COD,pending,2024-10-13
PAY-9230,ORD-11745,"2,766.00",alipay,SUCCESS,2024-09-06
PAY-9231,ORD-12968,926,alipay,success,2026-07-06
PAY-9232,ORD-13017,"$2,107.00",wechat,success,27-10-2026
PAY-9233,ORD-10970,16906,wechat,success,16-08-2026
PAY-9234,ORD-5016,"$4,042.00",alipay,SUCCESS,01/06/2026
PAY-9235,ORD-5212,"$4,252.00",alipay,success,2025-08-05
PAY-9236,ORD-12600,11861,card,pending,13-12-2024
PAY-9237,ORD-6738,11486,wechat,pending,2024-12-24
PAY-9238,ORD-3577,13187,alipay,SUCCESS,04/27/2025
PAY-9239,ORD-14008,"19,552.00",card,success,2026-07-07
PAY-9240,ORD-9221,14852,COD,SUCCESS,10/19/2026
PAY-9241,ORD-8277,1457,COD,pending,2026-07-20
PAY-9242,ORD-1941,"$16,081.00",card,pending,09-08-2026
PAY-9243,ORD-14813,3114,card,SUCCESS,2026-02-28
PAY-9244,ORD-1866,9386,COD,success,23-02-2025
PAY-9245,ORD-7645,"16,616.00",card,success,2025-06-04
PAY-9246,ORD-1775,"$8,861.00",card,SUCCESS,2024-06-21
PAY-9247,ORD-11879,"$17,328.00",alipay,SUCCESS,08/16/2024
PAY-9248,ORD-14039,8474,card,pending,12/08/2025
PAY-9249,ORD-9224,4750,wechat,success,2024-07-06
PAY-9250,ORD-13228,6082,wechat,success,12/27/2025
PAY-9251,ORD-6530,"$1,928.00",COD,failed,08/03/2025
PAY-9252,ORD-10554,406.00,COD,pending,01/26/2026
PAY-9253,ORD-13679,"$2,240.00",wechat,SUCCESS,03/05/2026
PAY-9254,ORD-127,14711,wechat,failed,2024-11-05
PAY-9255,ORD-1465,"19,619.00",COD,pending,2025-11-03
PAY-9256,ORD-3166,"17,840.00",wechat,SUCCESS,02-06-2025
PAY-9257,ORD-9868,"$10,143.00",COD,SUCCESS,2025-03-23
PAY-9258,ORD-56,1028,wechat,SUCCESS,21-10-2025
PAY-9259,ORD-10012,"$11,027.00",card,SUCCESS,2026-02-06
PAY-9260,ORD-545,19175,wechat,success,2024-07-26
PAY-9261,ORD-383,13682,card,SUCCESS,2024-10-02
PAY-9262,ORD-10876,"9,907.00",wechat,SUCCESS,01/19/2024
PAY-9263,ORD-11017,13051,card,SUCCESS,02-10-2025
PAY-9264,ORD-9354,$106.00,alipay,SUCCESS,07-11-2025
PAY-9265,ORD-4064,5885,alipay,success,2024-11-28
PAY-9266,ORD-5498,5017,COD,pending,09/09/2024
PAY-9267,ORD-9304,"12,105.00",card,SUCCESS,2024-11-11
PAY-9268,ORD-52,"$13,808.00",COD,success,15-05-2024
PAY-9269,ORD-7210,2484,card,SUCCESS,2024-08-24
PAY-9270,ORD-4172,3766,COD,success,08-04-2024
PAY-9271,ORD-708,3442,card,pending,10/23/2024
PAY-9272,ORD-14113,8611,alipay,success,2026-02-25
PAY-9273,ORD-8295,"$6,128.00",card,failed,04/12/2024
PAY-9274,ORD-14493,7650,alipay,SUCCESS,2024-02-24
PAY-9275,ORD-230,6122,wechat,success,2025-11-26
PAY-9276,ORD-4465,16995,wechat,SUCCESS,2024-03-25
PAY-9277,ORD-12303,12621,COD,success,2024-12-23
PAY-9278,ORD-4004,7802,alipay,success,08-03-2026
PAY-9279,ORD-2081,17319,alipay,success,02/23/2026
PAY-9280,ORD-1876,19068,COD,pending,2025-02-10
PAY-9281,ORD-716,"$14,798.00",COD,pending,2024-07-17
PAY-9282,ORD-6435,2298,COD,SUCCESS,2024-03-21
PAY-9283,ORD-3026,"$4,782.00",COD,failed,02/28/2025
PAY-9284,ORD-2801,19841,wechat,pending,08/23/2024
PAY-9285,ORD-6211,9794,alipay,SUCCESS,11/13/2026
PAY-9286,ORD-1419,"$19,539.00",COD,success,2024-12-28
PAY-9287,ORD-2559,"$6,069.00",COD,success,03/15/2024
PAY-9288,ORD-9659,"16,312.00",alipay,pending,2025-09-28
PAY-9289,ORD-9140,"$10,270.00",card,success,2024-03-13
PAY-9290,ORD-6438,19185,COD,pending,03/17/2026
PAY-9291,ORD-1127,15966,card,SUCCESS,2026-11-16
PAY-9292,ORD-4947,4325,wechat,success,2024-09-19
PAY-9293,ORD-4780,3830,card,SUCCESS,2026-02-11
PAY-9294,ORD-4724,4352,wechat,pending,2024-05-16
PAY-9295,ORD-4755,11951,alipay,pending,03/22/2024
PAY-9296,ORD-3086,"$17,579.00",COD,success,02-04-2024
PAY-9297,ORD-14705,"$17,306.00",wechat,SUCCESS,2026-04-25
PAY-9298,ORD-2220,6473,alipay,SUCCESS,2025-11-13
PAY-9299,ORD-13792,7799,COD,failed,03/27/2024
PAY-9300,ORD-7004,"$1,192.00",alipay,success,2024-03-19
PAY-9301,ORD-6728,"10,172.00",alipay,success,2026-01-28
PAY-9302,ORD-13265,3186,alipay,failed,19-10-2026
PAY-9303,ORD-14823,"$10,428.00",card,pending,01/18/2026
PAY-9304,ORD-7760,"$10,839.00",COD,pending,2024-12-15
PAY-9305,ORD-5239,"19,928.00",card,pending,01/21/2025
PAY-9306,ORD-12598,8247,card,SUCCESS,2024-02-18
PAY-9307,ORD-13400,11852,wechat,success,2025-12-12
PAY-9308,ORD-1231,11650,wechat,pending,09/13/2025
PAY-9309,ORD-5627,"18,405.00",card,SUCCESS,2026-01-17
PAY-9310,ORD-996,"$17,182.00",card,SUCCESS,2026-03-03
PAY-9311,ORD-13398,3124,wechat,pending,2024-02-09
PAY-9312,ORD-12827,210,alipay,pending,2026-10-14
PAY-9313,ORD-10060,7860,wechat,success,2024-04-16
PAY-9314,ORD-5936,12930,wechat,pending,2025-06-13
PAY-9315,ORD-84,9729,wechat,pending,15-02-2026
PAY-9316,ORD-6085,"$6,935.00",wechat,pending,09/01/2024
PAY-9317,ORD-5098,"3,095.00",alipay,failed,19-03-2026
PAY-9318,ORD-11094,"$2,997.00",card,success,06-12-2024
PAY-9319,ORD-8732,$581.00,COD,success,17-05-2026
PAY-9320,ORD-67,11311,alipay,pending,2025-10-10
PAY-9321,ORD-2264,7753,alipay,SUCCESS,04/17/2025
PAY-9322,ORD-11969,12337,COD,success,05/12/2024
PAY-9323,ORD-62,"$17,737.00",card,success,2025-01-17
PAY-9324,ORD-1885,"$12,424.00",COD,success,2026-08-18
PAY-9325,ORD-10679,"9,158.00",card,pending,2024-12-25
PAY-9326,ORD-2813,4530,wechat,pending,10/26/2024
PAY-9327,ORD-6392,"$3,749.00",alipay,failed,2024-09-01
PAY-9328,ORD-3927,"$2,864.00",alipay,SUCCESS,16-01-2024
PAY-9329,ORD-6724,2223,alipay,SUCCESS,01-09-2026
PAY-9330,ORD-13801,19321,alipay,SUCCESS,06/24/2026
PAY-9331,ORD-10939,11393,wechat,SUCCESS,06/08/2026
PAY-9332,ORD-12524,"$14,401.00",alipay,SUCCESS,2024-12-10
PAY-9333,ORD-1030,17842,card,pending,09/14/2024
PAY-9334,ORD-12,"$3,162.00",COD,SUCCESS,08/23/2026
PAY-9335,ORD-113,"17,033.00",alipay,SUCCESS,2025-07-19
PAY-9336,ORD-4973,"19,440.00",COD,pending,2024-05-13
PAY-9337,ORD-11918,306.00,COD,pending,2026-07-05
PAY-9338,ORD-8353,"2,444.00",alipay,pending,2026-09-02
PAY-9339,ORD-8703,1599,alipay,pending,2026-10-27
PAY-9340,ORD-8546,"$5,358.00",COD,SUCCESS,2026-05-23
PAY-9341,ORD-11820,"$17,661.00",card,failed,28-09-2026
PAY-9342,ORD-11980,"3,625.00",card,success,03/16/2025
PAY-9343,ORD-5524,11140,card,pending,2026-05-07
PAY-9344,ORD-7172,"$9,713.00",card,SUCCESS,2026-05-16
PAY-9345,ORD-1655,"$7,104.00",wechat,SUCCESS,13-01-2026
PAY-9346,ORD-1880,9666,alipay,success,2026-10-03
PAY-9347,ORD-5889,"$7,473.00",card,success,2025-03-06
PAY-9348,ORD-7594,"$16,759.00",alipay,SUCCESS,2024-02-09
PAY-9349,ORD-3506,"$15,501.00",card,failed,03/17/2024
PAY-9350,ORD-8127,"$13,473.00",card,pending,2024-07-18
PAY-9351,ORD-6189,"$2,794.00",alipay,success,2024-09-25
PAY-9352,ORD-10233,13445,COD,SUCCESS,12/04/2024
PAY-9353,ORD-6271,"3,817.00",COD,SUCCESS,10/01/2024
PAY-9354,ORD-2191,15448,alipay,SUCCESS,2024-02-11
PAY-9355,ORD-3328,"$6,108.00",alipay,pending,2025-06-05
PAY-9356,ORD-8801,9167,card,SUCCESS,04-06-2025
PAY-9357,ORD-1715,17427,card,SUCCESS,2026-06-19
PAY-9358,ORD-866,1698,wechat,pending,24-05-2024
PAY-9359,ORD-7246,2603,alipay,SUCCESS,2026-12-22
PAY-9360,ORD-8525,"$16,814.00",wechat,success,2025-05-04
PAY-9361,ORD-2388,12924,card,SUCCESS,04/21/2024
PAY-9362,ORD-11954,16575,COD,pending,26-03-2026
PAY-9363,ORD-9388,10413,alipay,success,2026-10-17
PAY-9364,ORD-6474,13874,COD,SUCCESS,2024-04-02
PAY-9365,ORD-5459,"18,103.00",alipay,success,2024-09-03
PAY-9366,ORD-8824,"$4,593.00",alipay,pending,10/05/2024
PAY-9367,ORD-8159,"$12,146.00",COD,success,08/22/2025
PAY-9368,ORD-3213,"2,709.00",card,success,09/26/2026
PAY-9369,ORD-2572,18397,card,SUCCESS,06-08-2024
PAY-9370,ORD-12024,$398.00,COD,success,03/20/2024
PAY-9371,ORD-14742,"$17,693.00",COD,SUCCESS,10/26/2025
PAY-9372,ORD-5179,"$14,937.00",wechat,success,05-11-2026
PAY-9373,ORD-5457,"$8,872.00",wechat,SUCCESS,2025-08-21
PAY-9374,ORD-13766,15170,wechat,pending,2024-02-03
PAY-9375,ORD-4751,"$17,916.00",wechat,SUCCESS,2025-06-09
PAY-9376,ORD-9291,"3,138.00",COD,pending,28-06-2024
PAY-9377,ORD-3108,16741,alipay,success,2025-07-18
PAY-9378,ORD-14353,"$6,367.00",alipay,pending,05/28/2025
PAY-9379,ORD-259,"$18,675.00",alipay,SUCCESS,25-12-2024
PAY-9380,ORD-2673,"$2,958.00",COD,success,08/26/2026
PAY-9381,ORD-10795,16610,wechat,pending,2025-04-06
PAY-9382,ORD-11222,3057,alipay,pending,07/15/2025
PAY-9383,ORD-11862,8503,card,pending,2026-01-11
PAY-9384,ORD-7977,"12,508.00",card,SUCCESS,12/12/2025
PAY-9385,ORD-13535,"$12,359.00",card,success,2025-11-13
PAY-9386,ORD-14242,"9,951.00",alipay,SUCCESS,10/28/2024
PAY-9387,ORD-9300,17768,alipay,failed,2024-02-09
PAY-9388,ORD-1934,7517,alipay,SUCCESS,2026-12-21
PAY-9389,ORD-12560,5173,card,SUCCESS,21-05-2024
PAY-9390,ORD-12179,4752,alipay,SUCCESS,04/27/2026
PAY-9391,ORD-6832,15214,alipay,SUCCESS,2024-03-08
PAY-9392,ORD-3824,"$12,245.00",card,success,2024-10-26
PAY-9393,ORD-3019,18059,card,SUCCESS,11/13/2026
PAY-9394,ORD-2145,13982,wechat,success,22-01-2025
PAY-9395,ORD-12661,"$2,816.00",card,success,01/03/2025
PAY-9396,ORD-10196,"17,743.00",wechat,success,2024-04-04
PAY-9397,ORD-958,"4,640.00",card,SUCCESS,2026-06-16
PAY-9398,ORD-12944,$859.00,COD,SUCCESS,04-09-2025
PAY-9399,ORD-13417,"$12,585.00",alipay,SUCCESS,2024-01-23
PAY-9400,ORD-4467,19477,alipay,SUCCESS,2024-03-22
PAY-9401,ORD-2094,"$4,827.00",COD,SUCCESS,01/06/2024
PAY-9402,ORD-950,"16,988.00",wechat,SUCCESS,2025-02-07
PAY-9403,ORD-9274,12113,card,pending,2025-02-19
PAY-9404,ORD-2453,2510,card,pending,2025-08-12
PAY-9405,ORD-12106,"$8,808.00",wechat,pending,2025-03-09
PAY-9406,ORD-10928,6404,wechat,pending,2024-09-06
PAY-9407,ORD-7957,14129,COD,success,13-11-2024
PAY-9408,ORD-1072,"$16,549.00",wechat,SUCCESS,2024-09-21
PAY-9409,ORD-5390,882,wechat,pending,2026-10-07
PAY-9410,ORD-6212,"$13,315.00",COD,failed,2025-11-02
PAY-9411,ORD-13597,"6,424.00",card,failed,2025-02-11
PAY-9412,ORD-3364,"$3,279.00",COD,SUCCESS,2025-08-03
PAY-9413,ORD-8217,5159,card,SUCCESS,11/15/2025
PAY-9414,ORD-9210,"6,572.00",COD,success,2025-01-02
PAY-9415,ORD-6334,8852,alipay,SUCCESS,2025-04-28
PAY-9416,ORD-14972,"2,534.00",wechat,success,12/06/2026
PAY-9417,ORD-6935,"13,523.00",card,SUCCESS,2026-10-14
PAY-9418,ORD-9738,"$14,668.00",COD,pending,01/15/2026
PAY-9419,ORD-9098,4522,card,success,2026-08-01
PAY-9420,ORD-14501,9774,COD,success,04/28/2025
PAY-9421,ORD-6632,"$1,263.00",wechat,pending,2025-02-18
PAY-9422,ORD-4084,19635,COD,success,2026-11-25
PAY-9423,ORD-4205,"$18,624.00",wechat,success,2025-08-12
PAY-9424,ORD-1910,"$10,714.00",COD,success,2026-06-04
PAY-9425,ORD-8507,"13,050.00",alipay,SUCCESS,2026-10-06
PAY-9426,ORD-5512,4325,COD,success,2025-11-21
PAY-9427,ORD-1495,14322,COD,pending,2025-03-24
PAY-9428,ORD-11767,"$6,709.00",COD,pending,2024-04-21
PAY-9429,ORD-3350,"$18,842.00",card,pending,2025-12-08
PAY-9430,ORD-8400,"14,450.00",card,pending,2026-05-08
PAY-9431,ORD-4520,11221,alipay,pending,2025-09-06
PAY-9432,ORD-6034,"$1,015.00",card,SUCCESS,2026-01-26
PAY-9433,ORD-9580,"18,031.00",card,pending,03/20/2026
PAY-9434,ORD-6232,174,alipay,success,05/24/2024
PAY-9435,ORD-10684,"11,770.00",wechat,SUCCESS,07/16/2026
PAY-9436,ORD-1062,"$4,755.00",wechat,success,17-07-2026
PAY-9437,ORD-11949,"$8,264.00",alipay,failed,2025-09-26
PAY-9438,ORD-11525,689.00,alipay,SUCCESS,2024-12-17
PAY-9439,ORD-519,9345,card,pending,2025-11-23
PAY-9440,ORD-1329,15627,card,SUCCESS,2025-02-04
PAY-9441,ORD-13356,"3,862.00",wechat,success,06/08/2025
PAY-9442,ORD-9490,11855,alipay,SUCCESS,04-06-2024
PAY-9443,ORD-1399,6063,wechat,pending,08/07/2024
PAY-9444,ORD-1236,"15,781.00",card,pending,14-09-2024
PAY-9445,ORD-14786,"$15,028.00",alipay,SUCCESS,07/26/2026
PAY-9446,ORD-687,"1,763.00",card,pending,22-05-2026
PAY-9447,ORD-7264,13238,wechat,SUCCESS,08/20/2025
PAY-9448,ORD-13055,"13,171.00",wechat,pending,2025-08-13
PAY-9449,ORD-14629,9061,card,pending,2025-09-19
PAY-9450,ORD-712,"$14,735.00",alipay,SUCCESS,06/11/2025
PAY-9451,ORD-8437,4518,alipay,success,07/16/2025
PAY-9452,ORD-5026,2453,alipay,pending,20-06-2025
PAY-9453,ORD-6189,"$3,251.00",card,SUCCESS,2026-08-10
PAY-9454,ORD-4833,"8,684.00",alipay,failed,2025-04-28
PAY-9455,ORD-1578,"$13,003.00",alipay,pending,2024-07-16
PAY-9456,ORD-2394,"$7,045.00",COD,success,2026-08-07
PAY-9457,ORD-4501,16302,wechat,SUCCESS,2025-07-20
PAY-9458,ORD-10379,"$14,976.00",wechat,failed,2026-10-24
PAY-9459,ORD-8986,17855,card,SUCCESS,2026-05-22
PAY-9460,ORD-2381,2158,card,success,10/18/2026
PAY-9461,ORD-5123,"$8,791.00",COD,success,2024-07-08
PAY-9462,ORD-83,2618,wechat,pending,2025-05-15
PAY-9463,ORD-6378,16521,card,SUCCESS,2026-01-13
PAY-9464,ORD-4611,"$1,656.00",COD,SUCCESS,06/13/2026
PAY-9465,ORD-966,"5,690.00",wechat,success,22-08-2025
PAY-9466,ORD-11026,7933,alipay,pending,2024-10-02
PAY-9467,ORD-1829,"5,871.00",COD,pending,2026-11-23
PAY-9468,ORD-14360,14037,card,pending,2025-11-03
PAY-9469,ORD-8395,8497,wechat,SUCCESS,2025-02-06
PAY-9470,ORD-5965,4388,alipay,pending,03-01-2026
PAY-9471,ORD-13030,9410,alipay,pending,15-06-2025
PAY-9472,ORD-3598,17063,wechat,success,01/13/2026
PAY-9473,ORD-10080,"$5,605.00",COD,success,2024-05-21
PAY-9474,ORD-10321,13522,card,pending,14-03-2026
PAY-9475,ORD-14966,"2,017.00",COD,pending,2025-03-14
PAY-9476,ORD-2401,"$14,178.00",wechat,SUCCESS,2025-04-12
PAY-9477,ORD-13947,19198,card,success,2024-06-16
PAY-9478,ORD-9171,"$9,600.00",COD,pending,2026-06-06
PAY-9479,ORD-1919,"4,518.00",COD,pending,2026-12-04
PAY-9480,ORD-7066,"$2,833.00",card,success,10-09-2026
PAY-9481,ORD-1003,"$6,690.00",wechat,pending,2024-02-18
PAY-9482,ORD-10304,"4,141.00",COD,SUCCESS,2025-02-02
PAY-9483,ORD-2093,9802,card,SUCCESS,2026-06-07
PAY-9484,ORD-7340,"15,177.00",wechat,SUCCESS,07/19/2024
PAY-9485,ORD-9367,2886,card,pending,12/09/2025
PAY-9486,ORD-14996,"8,415.00",COD,SUCCESS,2025-12-01
PAY-9487,ORD-4428,"6,863.00",alipay,pending,2026-02-03
PAY-9488,ORD-2293,7574,wechat,failed,06/24/2024
PAY-9489,ORD-14830,"$7,324.00",alipay,pending,2024-11-10
PAY-9490,ORD-7033,9636,alipay,pending,02/05/2024
PAY-9491,ORD-11552,"5,363.00",alipay,pending,09/09/2025
PAY-9492,ORD-3111,15939,wechat,pending,09/09/2024
PAY-9493,ORD-13203,"11,669.00",card,SUCCESS,19-03-2024
PAY-9494,ORD-5751,"$5,419.00",COD,success,12-03-2025
PAY-9495,ORD-10893,"6,507.00",alipay,SUCCESS,06-10-2024
PAY-9496,ORD-13917,"$6,901.00",alipay,pending,2025-04-19
PAY-9497,ORD-4019,9811,alipay,success,2025-02-01
PAY-9498,ORD-12478,9340,alipay,failed,2026-10-17
PAY-9499,ORD-5547,"1,994.00",wechat,pending,2025-11-24
PAY-9500,ORD-12765,15817,wechat,success,2024-07-14
PAY-9501,ORD-13701,"$5,023.00",alipay,SUCCESS,28-06-2025
PAY-9502,ORD-687,"$10,755.00",card,success,2026-08-06
PAY-9503,ORD-5770,"$14,948.00",wechat,success,03/09/2025
PAY-9504,ORD-829,"$9,278.00",COD,success,12/21/2026
PAY-9505,ORD-10410,156.00,wechat,pending,11-10-2025
PAY-9506,ORD-7107,11507,wechat,pending,16-02-2026
PAY-9507,ORD-9011,"$3,699.00",card,success,20-02-2026
PAY-9508,ORD-9557,18213,COD,SUCCESS,09/10/2024
PAY-9509,ORD-3830,"$14,258.00",card,SUCCESS,21-01-2024
PAY-9510,ORD-4794,"$18,879.00",card,SUCCESS,17-12-2024
PAY-9511,ORD-7996,9958,alipay,pending,2024-04-19
PAY-9512,ORD-7319,2678,alipay,SUCCESS,08/12/2024
PAY-9513,ORD-13984,"$5,355.00",COD,pending,2024-12-06
PAY-9514,ORD-8684,8636,alipay,failed,2026-06-14
PAY-9515,ORD-12382,"$3,875.00",card,pending,06/02/2024
PAY-9516,ORD-12916,"$10,644.00",card,pending,2024-02-05
PAY-9517,ORD-13301,"$3,440.00",card,SUCCESS,2024-09-08
PAY-9518,ORD-12795,"16,179.00",alipay,success,07-10-2026
PAY-9519,ORD-2535,8239,alipay,SUCCESS,2024-12-01
PAY-9520,ORD-8988,"6,441.00",alipay,success,02/03/2024
PAY-9521,ORD-2896,8128,COD,pending,2024-12-08
PAY-9522,ORD-7534,11644,alipay,SUCCESS,04/24/2024
PAY-9523,ORD-6963,4204,COD,SUCCESS,08/16/2024
PAY-9524,ORD-2674,3954,COD,SUCCESS,02/08/2025
PAY-9525,ORD-2043,18524,card,pending,02/08/2026
PAY-9526,ORD-7309,18292,COD,failed,2024-09-27
PAY-9527,ORD-6591,13140,card,success,2026-01-24
PAY-9528,ORD-10759,"$9,797.00",wechat,success,2024-06-23
PAY-9529,ORD-44,10545,card,SUCCESS,09/12/2024
PAY-9530,ORD-11303,"$14,262.00",COD,pending,05/19/2024
PAY-9531,ORD-14749,16194,wechat,pending,03/01/2024
PAY-9532,ORD-2806,"$8,813.00",COD,SUCCESS,10/04/2024
PAY-9533,ORD-3808,18963,alipay,success,25-04-2026
PAY-9534,ORD-418,15413,wechat,SUCCESS,2024-09-18
PAY-9535,ORD-7618,"8,673.00",COD,pending,2026-09-19
PAY-9536,ORD-3265,830.00,alipay,pending,2025-12-22
PAY-9537,ORD-2127,6502,wechat,pending,09/03/2025
PAY-9538,ORD-8432,8307,wechat,SUCCESS,04/24/2024
PAY-9539,ORD-883,"17,089.00",card,pending,2024-07-03
PAY-9540,ORD-7277,"$17,849.00",wechat,pending,14-11-2025
PAY-9541,ORD-14690,"6,411.00",alipay,success,2026-01-16
PAY-9542,ORD-11539,"$15,095.00",alipay,failed,05/22/2026
PAY-9543,ORD-2402,6299,card,pending,2026-12-23
PAY-9544,ORD-2076,"$5,224.00",alipay,SUCCESS,2025-11-21
PAY-9545,ORD-9827,3677,COD,SUCCESS,2025-03-13
PAY-9546,ORD-11507,"8,060.00",COD,success,2024-08-14
PAY-9547,ORD-5181,2418,alipay,pending,18-09-2025
PAY-9548,ORD-3283,1811,COD,pending,2024-02-08
PAY-9549,ORD-9740,4576,card,success,2026-02-19
PAY-9550,ORD-4468,"10,026.00",wechat,pending,2026-06-20
PAY-9551,ORD-9831,4030,COD,success,2026-08-28
PAY-9552,ORD-831,4555,wechat,success,2025-11-16
PAY-9553,ORD-2323,"$13,647.00",card,failed,2026-05-24
PAY-9554,ORD-14060,"$18,638.00",card,success,2025-06-02
PAY-9555,ORD-2941,5274,card,success,2026-02-17
PAY-9556,ORD-5531,18376,card,success,2026-08-09
PAY-9557,ORD-884,16078,COD,success,28-11-2025
PAY-9558,ORD-8988,1528,wechat,success,15-05-2026
PAY-9559,ORD-12357,"5,673.00",alipay,pending,07/19/2026
PAY-9560,ORD-6941,"5,180.00",card,failed,09/01/2024
PAY-9561,ORD-8730,"4,133.00",COD,SUCCESS,2025-03-15
PAY-9562,ORD-9371,"4,745.00",wechat,pending,2024-01-07
PAY-9563,ORD-11550,"$1,744.00",card,pending,2025-10-27
PAY-9564,ORD-11619,18043,alipay,success,2026-02-06
PAY-9565,ORD-2788,"$7,876.00",wechat,SUCCESS,01/22/2025
PAY-9566,ORD-9257,1893,wechat,failed,01/24/2026
PAY-9567,ORD-11357,10343,alipay,SUCCESS,2026-12-02
PAY-9568,ORD-3505,"$14,704.00",wechat,success,20-07-2024
PAY-9569,ORD-245,"$19,799.00",card,success,09/16/2026
PAY-9570,ORD-3946,"$3,344.00",card,success,2025-06-03
