review_id,product_id,customer_id,rating,comment,review_date
RV-2805,R-1296,CUST-1754,3,一般,2024-07-12
RV-2806,R-1577,CUST-2855,★5,,01/07/2024
RV-2807,REF-1461,CUST-1712,3,一般,25-10-2026
RV-2808,SKU1040,CUST-2096,3,很好,2024-06-05
RV-2809,SKU1462,CUST-2520,3,,2024-12-26
RV-2810,R-1680,CUST-2077,1,一般,2025-06-19
RV-2811,REF-1081,CUST-3656,3,很好,06-12-2025
RV-2812,REF-1775,CUST-3950,3,差评,2024-08-23
RV-2813,MD-1449,CUST-832,5,,06/12/2026
RV-2814,MD-1007,CUST-632,★4,一般,11/26/2026
RV-2815,REF-1633,CUST-4872,5,,2025-07-14
RV-2816,REF-1126,CUST-977,1,差评,07-08-2024
RV-2817,MD-1647,CUST-3479,3,,2024-04-19
RV-2818,REF-1352,CUST-3500,5,,2026-02-10
RV-2819,REF-1537,CUST-2984,4,,2025-10-20
RV-2820,REF-1255,CUST-2111,4,差评,07/25/2025
RV-2821,SKU1183,CUST-3838,1,一般,2026-11-26
RV-2822,MD-1089,CUST-3835,5,,2025-01-14
RV-2823,R-1586,CUST-3313,4,,09/02/2024
RV-2824,SKU1744,CUST-1770,2,性价比高,2024-07-25
RV-2825,R-1690,CUST-2078,4,,2024-10-06
RV-2826,REF-1111,CUST-3244,2,,21-09-2024
RV-2827,SKU1687,CUST-49,3,,24-02-2024
RV-2828,SKU1580,CUST-3116,4,物流慢,07/20/2026
RV-2829,MD-1091,CUST-2874,2,差评,06/09/2026
RV-2830,REF-1535,CUST-2999,4,,04/21/2024
RV-2831,R-1606,CUST-4434,2,,2025-02-23
RV-2832,SKU1556,CUST-2775,4,,2025-04-28
RV-2833,MD-1487,CUST-252,1,,05/24/2024
RV-2834,R-1132,CUST-3687,★4,,2025-12-03
RV-2835,MD-1659,CUST-240,4,一般,04/20/2026
RV-2836,REF-1071,CUST-3684,3,一般,2026-03-05
RV-2837,R-1441,CUST-4388,4,物流慢,13-05-2026
RV-2838,MD-1447,CUST-1489,1,,27-07-2025
RV-2839,SKU1084,CUST-3746,★4,差评,2025-12-15
RV-2840,R-1678,CUST-344,★5,,02/05/2024
RV-2841,SKU1642,CUST-4439,★5,差评,02/19/2026
RV-2842,MD-1717,CUST-1299,5,物流慢,2025-03-25
RV-2843,MD-1127,CUST-1666,3,性价比高,2026-01-13
RV-2844,REF-1319,CUST-3718,★4,性价比高,2025-01-10
RV-2845,MD-1097,CUST-4945,2,,06-04-2025
RV-2846,MD-1724,CUST-2045,3,物流慢,17-04-2024
RV-2847,REF-1074,CUST-930,5,差评,2024-11-09
RV-2848,MD-1561,CUST-4574,3,性价比高,2025-05-05
RV-2849,REF-1279,CUST-1447,4,差评,03/03/2025
RV-2850,MD-1065,CUST-1790,4,,10/13/2025
RV-2851,SKU1723,CUST-3110,★4,一般,11-02-2024
RV-2852,R-1498,CUST-1605,4,性价比高,2024-08-24
RV-2853,SKU1280,CUST-2778,1,性价比高,08/21/2024
RV-2854,MD-1339,CUST-4077,★4,性价比高,12-03-2024
RV-2855,SKU1002,CUST-1605,3,差评,2024-11-03
RV-2856,SKU1649,CUST-771,2,一般,2025-11-13
RV-2857,MD-1127,CUST-4413,1,,01/18/2025
RV-2858,REF-1405,CUST-1442,3,,27-03-2026
RV-2859,SKU1095,CUST-3016,4,,05/24/2025
RV-2860,SKU1198,CUST-4879,★4,很好,27-10-2025
RV-2861,R-1182,CUST-733,2,,2025-07-05
RV-2862,SKU1324,CUST-3794,1,,2026-09-12
RV-2863,MD-1145,CUST-1034,1,物流慢,16-01-2026
RV-2864,R-1678,CUST-247,★5,一般,10/25/2026
RV-2865,MD-1007,CUST-2107,★5,一般,08/27/2025
RV-2866,SKU1251,CUST-4181,3,,2025-08-14
RV-2867,R-1710,CUST-1380,4,,2024-11-05
RV-2868,MD-1275,CUST-957,★4,,2026-02-24
RV-2869,SKU1048,CUST-4299,2,,08/22/2026
RV-2870,R-1663,CUST-2886,3,,09/05/2025
RV-2871,R-1252,CUST-259,1,一般,2025-12-26
RV-2872,SKU1332,CUST-3684,2,很好,03/04/2026
RV-2873,MD-1613,CUST-1259,4,差评,02/21/2024
RV-2874,R-1389,CUST-3555,★4,,17-02-2024
RV-2875,MD-1465,CUST-4549,★4,一般,05-07-2025
RV-2876,SKU1723,CUST-3215,1,性价比高,2026-09-17
RV-2877,MD-1250,CUST-4215,1,,2026-05-14
RV-2878,REF-1552,CUST-601,1,,01/15/2026
RV-2879,REF-1092,CUST-1276,1,,01/02/2024
RV-2880,R-1349,CUST-1516,3,差评,03/15/2025
RV-2881,R-1120,CUST-416,★4,差评,2024-03-25
RV-2882,REF-1045,CUST-506,1,,2025-04-15
RV-2883,MD-1679,CUST-322,4,,2025-03-11
RV-2884,R-1533,CUST-3909,★4,一般,07/09/2024
RV-2885,R-1193,CUST-4715,3,性价比高,05/07/2026
RV-2886,MD-1033,CUST-2586,2,一般,04/12/2024
RV-2887,REF-1008,CUST-2176,★5,性价比高,18-08-2025
RV-2888,MD-1379,CUST-1495,★4,,09/25/2026
RV-2889,MD-1720,CUST-116,★4,,02/24/2026
RV-2890,SKU1310,CUST-773,2,,2025-04-16
RV-2891,SKU1036,CUST-4503,★4,,2026-08-06
RV-2892,SKU1455,CUST-2414,2,,07/07/2024
RV-2893,SKU1649,CUST-857,1,,2025-04-03
RV-2894,MD-1061,CUST-1015,★4,性价比高,08-09-2024
RV-2895,MD-1207,CUST-3024,1,,22-12-2024
RV-2896,R-1274,CUST-3660,3,性价比高,2025-06-18
RV-2897,REF-1325,CUST-655,4,,2026-07-08
RV-2898,REF-1541,CUST-1791,4,一般,2024-07-20
RV-2899,R-1460,CUST-4626,5,很好,2026-10-28
RV-2900,REF-1655,CUST-3899,★5,性价比高,2024-01-21
RV-2901,R-1146,CUST-2902,★5,,02/10/2024
RV-2902,MD-1404,CUST-4388,1,物流慢,2024-07-22
RV-2903,R-1123,CUST-959,4,性价比高,03-11-2024
RV-2904,SKU1758,CUST-2024,1,,02-09-2025
RV-2905,SKU1570,CUST-4888,★4,差评,05/07/2026
RV-2906,R-1760,CUST-2799,1,一般,2025-02-15
RV-2907,MD-1358,CUST-765,3,,24-12-2024
RV-2908,REF-1273,CUST-786,★4,,01/10/2026
RV-2909,MD-1724,CUST-1941,★5,,2026-07-08
RV-2910,MD-1097,CUST-1856,2,,08/25/2025
RV-2911,REF-1483,CUST-1169,★4,性价比高,16-12-2026
RV-2912,SKU1343,CUST-1486,5,物流慢,07/18/2025
RV-2913,MD-1204,CUST-1709,5,,2024-01-04
RV-2914,REF-1116,CUST-2195,2,,12/16/2024
RV-2915,SKU1406,CUST-1663,★5,,2024-12-21
RV-2916,MD-1212,CUST-280,1,,2024-02-19
RV-2917,REF-1629,CUST-225,1,性价比高,20-11-2025
RV-2918,MD-1442,CUST-1451,2,物流慢,18-05-2025
RV-2919,MD-1369,CUST-4208,1,差评,2025-11-22
RV-2920,MD-1493,CUST-4516,★5,物流慢,17-10-2024
RV-2921,R-1262,CUST-2677,★5,,05/19/2026
RV-2922,SKU1218,CUST-314,3,,18-11-2026
RV-2923,REF-1391,CUST-3483,1,,07/27/2026
RV-2924,R-1657,CUST-3564,1,一般,2026-09-06
RV-2925,REF-1058,CUST-2,4,很好,20-02-2025
RV-2926,SKU1572,CUST-352,3,一般,19-05-2026
RV-2927,REF-1307,CUST-2861,3,物流慢,2026-06-03
RV-2928,MD-1204,CUST-1858,4,,02/08/2024
RV-2929,SKU1763,CUST-1952,★5,一般,17-05-2026
RV-2930,R-1630,CUST-4033,5,性价比高,09/17/2024
RV-2931,R-1460,CUST-3479,★4,差评,12/11/2025
RV-2932,SKU1310,CUST-1404,3,物流慢,2024-10-01
RV-2933,R-1050,CUST-2185,5,一般,01/17/2024
RV-2934,MD-1374,CUST-3194,★5,,18-10-2024
RV-2935,MD-1122,CUST-3862,4,,2025-11-19
RV-2936,REF-1137,CUST-4220,5,,2025-09-13
RV-2937,REF-1103,CUST-3240,2,物流慢,11/17/2025
RV-2938,SKU1046,CUST-4103,1,,2024-05-17
RV-2939,R-1120,CUST-4934,★4,差评,2025-11-01
RV-2940,SKU1506,CUST-2397,3,一般,09/01/2026
RV-2941,SKU1341,CUST-815,1,一般,2026-01-16
RV-2942,R-1108,CUST-4235,3,,10/01/2024
RV-2943,REF-1226,CUST-1921,3,,02/12/2026
RV-2944,R-1698,CUST-2186,★4,,2024-07-18
RV-2945,SKU1031,CUST-4302,3,物流慢,2025-04-25
RV-2946,REF-1161,CUST-2338,5,物流慢,01-09-2024
RV-2947,REF-1780,CUST-1597,5,一般,13-01-2025
RV-2948,R-1425,CUST-4447,3,,09-12-2024
RV-2949,SKU1002,CUST-3581,5,,15-02-2024
RV-2950,REF-1714,CUST-4395,1,,10/15/2024
RV-2951,SKU1784,CUST-3270,★4,,2026-01-24
RV-2952,REF-1609,CUST-3188,3,性价比高,2026-07-14
RV-2953,REF-1255,CUST-4112,4,,09/13/2024
RV-2954,SKU1756,CUST-1650,2,性价比高,03-04-2025
RV-2955,R-1320,CUST-3450,5,,05-02-2025
RV-2956,R-1105,CUST-3948,★5,一般,2024-07-18
RV-2957,MD-1487,CUST-4528,1,,2026-03-02
RV-2958,MD-1792,CUST-1323,3,一般,06-06-2025
RV-2959,MD-1707,CUST-1762,4,一般,01-06-2024
RV-2960,REF-1491,CUST-2207,4,,2025-08-17
RV-2961,MD-1467,CUST-2131,★4,很好,08/15/2024
RV-2962,MD-1049,CUST-1907,2,,11-05-2025
RV-2963,R-1123,CUST-1460,4,,03/17/2024
RV-2964,REF-1624,CUST-1291,3,,2025-06-02
RV-2965,REF-1378,CUST-1050,1,一般,04/13/2025
RV-2966,MD-1275,CUST-1285,2,,22-01-2024
RV-2967,SKU1060,CUST-669,★4,性价比高,03/06/2026
RV-2968,R-1565,CUST-4196,5,,2026-03-13
RV-2969,REF-1286,CUST-4066,★4,性价比高,20-08-2025
RV-2970,SKU1370,CUST-1574,5,,25-12-2026
RV-2971,MD-1017,CUST-1515,★5,,2024-10-27
RV-2972,SKU1764,CUST-4491,4,,03/28/2025
RV-2973,R-1721,CUST-3194,3,很好,2026-06-05
RV-2974,REF-1414,CUST-840,4,物流慢,04/06/2026
RV-2975,SKU1513,CUST-1784,★4,,07/11/2024
RV-2976,R-1014,CUST-4029,4,物流慢,02/10/2025
RV-2977,SKU1691,CUST-2975,2,一般,2024-01-17
RV-2978,SKU1070,CUST-332,★5,很好,02/26/2025
RV-2979,SKU1032,CUST-4018,★4,,2025-09-07
RV-2980,REF-1372,CUST-1132,2,性价比高,2024-07-23
RV-2981,R-1349,CUST-1474,1,性价比高,02-12-2024
RV-2982,SKU1314,CUST-786,★4,一般,2026-07-25
RV-2983,SKU1484,CUST-1395,★5,,2025-05-21
RV-2984,REF-1685,CUST-2523,1,,12/07/2025
RV-2985,MD-1347,CUST-4826,3,,2024-08-11
RV-2986,R-1791,CUST-4443,4,物流慢,01/19/2025
RV-2987,R-1334,CUST-3692,2,一般,2026-12-21
RV-2988,REF-1785,CUST-3126,★5,,05/15/2025
RV-2989,R-1736,CUST-2603,1,性价比高,2025-04-18
RV-2990,SKU1452,CUST-4898,★5,,2025-12-08
RV-2991,R-1340,CUST-2958,1,,06-11-2025
RV-2992,SKU1662,CUST-3701,2,,2026-02-11
RV-2993,SKU1474,CUST-4483,1,很好,09/15/2024
RV-2994,R-1752,CUST-1001,1,一般,11/14/2025
RV-2995,MD-1489,CUST-4478,★4,一般,10-11-2026
RV-2996,R-1203,CUST-4551,3,,2024-10-22
RV-2997,R-1182,CUST-2979,★4,,23-06-2024
RV-2998,REF-1779,CUST-141,1,差评,03-04-2026
RV-2999,MD-1434,CUST-4364,1,物流慢,2025-03-05
RV-3000,REF-1429,CUST-630,4,性价比高,10-07-2025
