item_id,order_id,product_id,quantity,unit_price,subtotal
OI-28123,ORD-7034,MD-1458,6,806,39001
OI-28124,ORD-1676,R-1158,4,3051,8 850
OI-28125,ORD-3429,REF-1378,7,"$4,477.00","$1,481.00"
OI-28126,ORD-9446,REF-1316,3,4935,"$35,047.00"
OI-28127,ORD-5209,R-1320,7,3102,6483
OI-28128,ORD-7647,R-1787,8,1 180,39 820
OI-28129,ORD-8862,REF-1790,2,3 418,"$48,370.00"
OI-28130,ORD-4939,SKU1396,9,"$1,002.00","$27,268.00"
OI-28131,ORD-2153,REF-1214,6,"$1,742.00","37 573,00"
OI-28132,ORD-11792,R-1334,8,"3 565,00",15783
OI-28133,ORD-153,R-1590,2,3452,"$22,542.00"
OI-28134,ORD-8022,MD-1724,4,"$1,528.00","32 311,00"
OI-28135,ORD-5437,MD-1375,3,4982,46 904
OI-28136,ORD-13057,MD-1782,6,"$3,225.00","$40,061.00"
OI-28137,ORD-747,R-1120,8,"$4,989.00",43911
OI-28138,ORD-14211,SKU1242,3,"$3,297.00",23601
OI-28139,ORD-3359,SKU1277,7,634,35799
OI-28140,ORD-12879,SKU1582,6,$540.00,"$23,239.00"
OI-28141,ORD-3770,REF-1365,2,2 813,9 482
OI-28142,ORD-2205,MD-1553,5,4 611,5989
OI-28143,ORD-7248,MD-1717,6,"$2,626.00","$6,276.00"
OI-28144,ORD-13123,REF-1176,9,3078,25631
OI-28145,ORD-7001,MD-1023,5,"$3,733.00",27471
OI-28146,ORD-13137,R-1476,4,"$3,573.00",18287
OI-28147,ORD-4560,SKU1272,1,3 535,27988
OI-28148,ORD-6142,REF-1012,1,502,"$15,317.00"
OI-28149,ORD-3242,SKU1070,9,$116.00,"$39,359.00"
OI-28150,ORD-3717,MD-1681,3,1 959,801
OI-28151,ORD-6169,SKU1750,5,4513,20447
OI-28152,ORD-5046,SKU1231,6,770,19 615
OI-28153,ORD-2714,REF-1173,1,589,"10 491,00"
OI-28154,ORD-1543,SKU1060,3,$192.00,504
OI-28155,ORD-13141,REF-1552,5,"$1,279.00",45021
OI-28156,ORD-8385,MD-1204,5,4237,"14 132,00"
OI-28157,ORD-9073,SKU1085,-5,"$4,314.00","$17,812.00"
OI-28158,ORD-3031,R-1348,10,"$1,830.00",3046
OI-28159,ORD-426,REF-1776,2,5 192,"$35,724.00"
OI-28160,ORD-9852,REF-1071,9,193,"$7,969.00"
OI-28161,ORD-2067,R-1296,7,"426,00",36928
OI-28162,ORD-8074,R-1119,6,3963,"$18,169.00"
OI-28163,ORD-10461,REF-1211,7,$375.00,"$3,813.00"
OI-28164,ORD-4975,SKU1031,8,"1 443,00",38 770
OI-28165,ORD-7881,SKU1341,6,1 323,2967
OI-28166,ORD-14485,SKU1371,2,"$4,465.00","$29,690.00"
OI-28167,ORD-2143,R-1296,7,3937,9 916
OI-28168,ORD-5030,REF-1365,1,"1 475,00",35787
OI-28169,ORD-14272,MD-1496,8,3 338,"49 360,00"
OI-28170,ORD-14203,REF-1141,3,1120,48918
OI-28171,ORD-13638,REF-1629,7,1 083,18 609
OI-28172,ORD-12916,REF-1269,6,1358,6084
OI-28173,ORD-2756,REF-1654,2,"$3,460.00",4 967
OI-28174,ORD-12495,SKU1593,7,"1 220,00",43940
OI-28175,ORD-2667,REF-1176,10,"4 710,00",39352
OI-28176,ORD-3003,MD-1683,9,1450,30678
OI-28177,ORD-6350,R-1355,6,1546,"$26,992.00"
OI-28178,ORD-11248,MD-1304,10,1313,33904
OI-28179,ORD-8458,R-1180,5,2461,4842
OI-28180,ORD-9404,SKU1152,2,"$4,104.00",31303
OI-28181,ORD-7809,R-1586,8,1657,"$49,701.00"
OI-28182,ORD-10230,R-1179,5,4303,"$49,480.00"
OI-28183,ORD-14805,R-1349,9,4193,28183
OI-28184,ORD-11541,R-1446,5,796,17219
OI-28185,ORD-14243,REF-1141,5,5078,43258
OI-28186,ORD-13662,MD-1284,5,"67,00",25624
OI-28187,ORD-3071,MD-1427,5,$641.00,37 985
OI-28188,ORD-373,SKU1452,6,814,18428
OI-28189,ORD-2048,MD-1528,2,1865,"$34,357.00"
OI-28190,ORD-1413,SKU1177,3,"$4,099.00",24 914
OI-28191,ORD-14020,SKU1310,4,3202,"$3,792.00"
OI-28192,ORD-712,R-1721,4,3 178,"$15,260.00"
OI-28193,ORD-11263,MD-1362,6,2281,"644,00"
OI-28194,ORD-13728,REF-1747,5,5187,33861
OI-28195,ORD-12653,REF-1781,4,"$4,829.00","$37,488.00"
OI-28196,ORD-1959,R-1499,9,"$4,920.00",25987
OI-28197,ORD-3811,REF-1279,6,4335,3940
OI-28198,ORD-4013,REF-1294,2,"3 628,00",41287
OI-28199,ORD-14048,R-1438,3,2659,"42 144,00"
OI-28200,ORD-10321,MD-1442,3,5062,22630
OI-28201,ORD-10202,SKU1585,8,3218,"$34,680.00"
OI-28202,ORD-13921,R-1082,7,2493,16 972
OI-28203,ORD-979,MD-1616,3,1 558,"$39,893.00"
OI-28204,ORD-6575,R-1759,7,1222,2608
OI-28205,ORD-10261,REF-1743,2,2 974,46 605
OI-28206,ORD-7582,R-1796,6,"$4,005.00","$42,630.00"
OI-28207,ORD-14077,REF-1519,5,$998.00,"$41,972.00"
OI-28208,ORD-1023,R-1112,8,"$1,542.00","$18,979.00"
OI-28209,ORD-5584,R-1443,4,"$2,498.00",9000
OI-28210,ORD-2575,R-1503,9,"4 235,00",26891
OI-28211,ORD-6887,SKU1055,8,"$3,138.00",48591
OI-28212,ORD-4065,SKU1774,7,3123,9702
OI-28213,ORD-8866,SKU1343,7,"$1,118.00",26510
OI-28214,ORD-2042,MD-1542,5,$822.00,$482.00
OI-28215,ORD-3995,REF-1661,5,626,"$12,976.00"
OI-28216,ORD-11534,MD-1147,4,1361,"$1,379.00"
OI-28217,ORD-10687,REF-1795,1,$424.00,20555
OI-28218,ORD-4796,SKU1763,7,635,33148
OI-28219,ORD-12977,MD-1291,5,464,23 672
OI-28220,ORD-1987,REF-1173,9,"2 891,00",42810
OI-28221,ORD-7765,SKU1356,7,396,32663
OI-28222,ORD-1202,MD-1492,9,"$3,857.00","25 393,00"
OI-28223,ORD-3920,REF-1173,10,"$5,140.00","$32,688.00"
OI-28224,ORD-5465,SKU1402,4,1241,36020
OI-28225,ORD-9685,R-1606,3,2 795,42385
OI-28226,ORD-1164,SKU1341,2,"$4,405.00",20663
OI-28227,ORD-11165,SKU1574,5,2938,25188
OI-28228,ORD-3151,MD-1502,5,3153,"39 254,00"
OI-28229,ORD-1474,MD-1692,1,$561.00,"38 439,00"
OI-28230,ORD-8036,R-1203,10,3259,"$9,950.00"
OI-28231,ORD-11974,SKU1260,8,1615,"$11,584.00"
OI-28232,ORD-2223,R-1443,6,2916,20086
OI-28233,ORD-12314,SKU1327,6,"$4,416.00","$49,305.00"
OI-28234,ORD-979,REF-1273,8,"4 314,00","$13,442.00"
OI-28235,ORD-7770,REF-1217,3,2865,34753
OI-28236,ORD-8150,R-1295,9,1456,$394.00
OI-28237,ORD-1756,REF-1734,1,78,5038
OI-28238,ORD-8621,R-1301,1,1156,10945
OI-28239,ORD-8934,MD-1482,6,"$2,528.00",18548
OI-28240,ORD-1220,SKU1472,3,"317,00",10664
OI-28241,ORD-2312,SKU1773,4,"$2,197.00",5187
OI-28242,ORD-3294,SKU1763,3,1650,19 039
OI-28243,ORD-6862,MD-1659,10,"$1,494.00",31 789
OI-28244,ORD-10157,REF-1185,1,4 429,29824
OI-28245,ORD-3029,REF-1283,2,442,"$41,042.00"
OI-28246,ORD-7496,SKU1329,9,4044,"$41,860.00"
OI-28247,ORD-3956,MD-1030,3,3698,40 933
OI-28248,ORD-9494,MD-1380,9,1989,"$1,778.00"
OI-28249,ORD-14499,SKU1712,3,3507,"$27,755.00"
OI-28250,ORD-134,SKU1620,4,"$4,172.00",28407
OI-28251,ORD-6379,MD-1089,-4,62,9310
OI-28252,ORD-10529,R-1590,8,1276,"$18,584.00"
OI-28253,ORD-4354,SKU1247,2,"$4,213.00",46563
OI-28254,ORD-8568,R-1000,1,842,46 568
OI-28255,ORD-6572,R-1015,7,"3 449,00",15440
OI-28256,ORD-8842,REF-1261,9,2694,"$23,514.00"
OI-28257,ORD-8562,R-1110,7,2 571,25961
OI-28258,ORD-3195,R-1521,8,720,"$32,254.00"
OI-28259,ORD-11467,MD-1390,9,2796,34064
OI-28260,ORD-6658,MD-1224,1,"$3,254.00","$47,118.00"
OI-28261,ORD-5254,R-1120,9,$397.00,16162
OI-28262,ORD-7266,REF-1439,2,3062,18 116
OI-28263,ORD-275,MD-1716,4,$412.00,"$39,754.00"
OI-28264,ORD-12539,MD-1643,4,"$1,940.00",29024
OI-28265,ORD-11529,SKU1260,4,3 168,37752
OI-28266,ORD-991,REF-1073,8,"18,00",22 474
OI-28267,ORD-6281,R-1330,8,1 965,"$28,697.00"
OI-28268,ORD-10210,MD-1143,7,592,"14 283,00"
OI-28269,ORD-5513,SKU1265,7,1674,"$38,042.00"
OI-28270,ORD-6807,REF-1063,9,1829,32901
OI-28271,ORD-5719,MD-1220,10,4781,22 251
OI-28272,ORD-4357,MD-1041,9,"$2,846.00",46550
OI-28273,ORD-11638,R-1680,9,"$2,235.00",38907
OI-28274,ORD-3230,REF-1709,-5,2038,23222
OI-28275,ORD-523,MD-1681,6,3080,"$46,812.00"
OI-28276,ORD-2412,SKU1302,3,"2 034,00","$36,245.00"
OI-28277,ORD-6887,R-1179,6,5074,43216
OI-28278,ORD-6177,SKU1594,4,1130,37004
OI-28279,ORD-6790,REF-1622,3,1823,28416
OI-28280,ORD-10965,REF-1074,9,"$4,779.00",23 708
OI-28281,ORD-12895,MD-1720,9,"3 740,00",18396
OI-28282,ORD-14328,REF-1536,4,2338,19860
OI-28283,ORD-11041,MD-1358,10,2000,"$2,194.00"
OI-28284,ORD-13283,SKU1506,10,"4 239,00",39339
OI-28285,ORD-13685,SKU1084,6,1760,1230
OI-28286,ORD-5184,MD-1467,8,4438,26993
OI-28287,ORD-9388,REF-1073,7,$160.00,19 927
OI-28288,ORD-6876,R-1721,1,2 353,17324
OI-28289,ORD-5448,SKU1134,7,"$4,316.00","$47,179.00"
OI-28290,ORD-3110,SKU1056,6,4978,"$45,428.00"
OI-28291,ORD-13167,R-1739,7,3810,"49 828,00"
OI-28292,ORD-2979,REF-1373,9,"2 790,00","40 047,00"
OI-28293,ORD-7976,MD-1023,7,"4 202,00","47 681,00"
OI-28294,ORD-9159,MD-1207,9,251,13 735
OI-28295,ORD-7153,R-1018,8,"823,00",45442
OI-28296,ORD-8893,MD-1125,4,"$3,141.00",5945
OI-28297,ORD-14207,REF-1431,9,"875,00",33 099
OI-28298,ORD-10233,R-1315,2,"$1,154.00","26 047,00"
OI-28299,ORD-2790,R-1129,10,1249,"$47,867.00"
OI-28300,ORD-1050,R-1078,10,"$3,048.00","2 526,00"
OI-28301,ORD-10872,REF-1116,3,"$2,504.00","18 107,00"
OI-28302,ORD-14124,REF-1781,3,1604,"40 594,00"
OI-28303,ORD-3910,MD-1227,2,4839,1198
OI-28304,ORD-5555,SKU1723,6,$760.00,"$33,142.00"
OI-28305,ORD-535,MD-1579,2,3036,"9 063,00"
OI-28306,ORD-9068,REF-1695,4,915,"$1,258.00"
OI-28307,ORD-6177,REF-1529,3,291,36105
OI-28308,ORD-11983,REF-1684,8,1015,24051
OI-28309,ORD-13989,SKU1402,3,"$3,518.00","23 421,00"
OI-28310,ORD-551,R-1520,4,812,28097
OI-28311,ORD-7352,REF-1554,9,3537,8665
OI-28312,ORD-6455,R-1562,8,"3 279,00",24040
OI-28313,ORD-9581,REF-1285,7,2309,"$42,001.00"
OI-28314,ORD-1302,MD-1147,3,1287,7 725
OI-28315,ORD-4550,R-1408,1,4746,"$35,626.00"
OI-28316,ORD-7463,R-1698,2,1845,28459
OI-28317,ORD-2900,SKU1570,10,"$2,105.00",11486
OI-28318,ORD-12424,MD-1772,8,5090,"$44,456.00"
OI-28319,ORD-6037,REF-1765,1,1762,"$10,170.00"
OI-28320,ORD-7167,SKU1069,2,2339,28812
OI-28321,ORD-14053,R-1229,4,"$4,005.00","$44,204.00"
OI-28322,ORD-2624,REF-1221,10,814,29451
OI-28323,ORD-3175,MD-1732,4,2 522,"$29,744.00"
OI-28324,ORD-3747,SKU1582,8,403,32059
OI-28325,ORD-14454,MD-1387,10,2481,"26 996,00"
OI-28326,ORD-8148,REF-1322,1,1492,"$3,509.00"
OI-28327,ORD-14991,MD-1504,5,1829,"15 018,00"
OI-28328,ORD-976,R-1791,2,3119,"$48,166.00"
OI-28329,ORD-861,SKU1766,7,"5 134,00",18298
OI-28330,ORD-13087,R-1229,7,2491,"$7,721.00"
OI-28331,ORD-14188,R-1278,6,"$1,563.00",34 252
OI-28332,ORD-1234,REF-1244,4,4574,"$21,547.00"
OI-28333,ORD-1779,REF-1213,5,"$4,900.00",8717
OI-28334,ORD-14724,REF-1279,3,5162,"$4,535.00"
OI-28335,ORD-62,MD-1246,9,$796.00,"$19,653.00"
OI-28336,ORD-2991,REF-1684,2,"$5,083.00",46 492
OI-28337,ORD-8408,REF-1405,3,35,"$43,315.00"
OI-28338,ORD-12704,R-1296,3,401,"$13,948.00"
OI-28339,ORD-3081,REF-1214,1,"$2,512.00",37438
OI-28340,ORD-6429,R-1437,10,4478,43852
OI-28341,ORD-10883,SKU1198,4,"$1,936.00",20550
OI-28342,ORD-5499,R-1680,-5,279,"$46,239.00"
OI-28343,ORD-6588,MD-1524,10,"$1,488.00","$49,255.00"
OI-28344,ORD-14536,REF-1407,10,1753,13 172
OI-28345,ORD-4835,R-1334,9,"$1,770.00",28071
OI-28346,ORD-12463,SKU1621,1,"$3,453.00",24 843
OI-28347,ORD-11054,MD-1551,5,"$1,084.00",37912
OI-28348,ORD-596,MD-1615,7,"$4,747.00",5133
OI-28349,ORD-13770,REF-1541,10,3 284,"$20,533.00"
OI-28350,ORD-9975,R-1132,3,1933,31266
OI-28351,ORD-9582,R-1119,9,623,37286
OI-28352,ORD-13800,REF-1101,6,"$1,562.00",8979
OI-28353,ORD-8275,REF-1576,8,4549,48 149
OI-28354,ORD-10528,REF-1042,6,3740,4048
OI-28355,ORD-13354,MD-1379,8,5064,29209
OI-28356,ORD-573,REF-1287,9,3503,24092
OI-28357,ORD-8477,R-1157,2,"$4,051.00",37373
OI-28358,ORD-11062,R-1015,3,4910,49953
OI-28359,ORD-4724,MD-1421,9,$183.00,29709
OI-28360,ORD-1881,R-1330,4,2 053,2211
OI-28361,ORD-7843,R-1025,8,"$3,768.00","$16,085.00"
OI-28362,ORD-6912,R-1641,3,"$5,101.00",43 138
OI-28363,ORD-4354,R-1117,4,"$4,413.00",12737
OI-28364,ORD-2501,REF-1531,6,"1 256,00",41074
OI-28365,ORD-9629,MD-1351,9,2108,"$38,351.00"
OI-28366,ORD-5313,SKU1302,3,"$3,524.00","$11,370.00"
OI-28367,ORD-10742,SKU1571,6,852,19291
OI-28368,ORD-3724,REF-1037,9,2954,24824
OI-28369,ORD-2165,REF-1719,10,3 634,"$6,986.00"
OI-28370,ORD-1159,R-1443,2,4178,$556.00
OI-28371,ORD-7488,REF-1769,8,4593,24377
OI-28372,ORD-6138,SKU1327,4,"$1,473.00",10656
OI-28373,ORD-2571,SKU1115,9,"$1,553.00","42 536,00"
OI-28374,ORD-6442,REF-1094,1,4521,"27 533,00"
OI-28375,ORD-5033,SKU1773,7,"$3,191.00",20 420
OI-28376,ORD-6745,REF-1699,8,"$4,661.00","$20,893.00"
OI-28377,ORD-10728,SKU1178,10,4936,13948
OI-28378,ORD-756,MD-1150,5,4025,19786
OI-28379,ORD-12882,R-1660,10,"$2,178.00","$40,499.00"
OI-28380,ORD-10617,SKU1396,10,"$4,602.00","$16,323.00"
OI-28381,ORD-11234,MD-1492,3,"$3,862.00",47016
OI-28382,ORD-5504,MD-1033,4,"$3,827.00",37712
OI-28383,ORD-4093,REF-1190,6,2 840,"$48,893.00"
OI-28384,ORD-6643,SKU1069,7,2933,9627
OI-28385,ORD-1912,MD-1485,7,"$2,273.00","$13,603.00"
OI-28386,ORD-12395,REF-1042,3,$657.00,27050
OI-28387,ORD-2869,SKU1072,5,$996.00,617
OI-28388,ORD-12161,MD-1399,1,3018,"$37,899.00"
OI-28389,ORD-14082,SKU1640,10,4267,"27 586,00"
OI-28390,ORD-7001,MD-1639,-3,1957,"$47,814.00"
OI-28391,ORD-7696,REF-1655,3,"3 240,00",43457
OI-28392,ORD-1785,REF-1611,1,"$1,482.00","$26,446.00"
OI-28393,ORD-2660,SKU1242,1,1096,"$21,868.00"
OI-28394,ORD-2119,REF-1268,10,"3 094,00","$31,211.00"
OI-28395,ORD-2164,SKU1677,10,"$3,994.00","17 411,00"
OI-28396,ORD-13477,SKU1020,8,2 197,3696
OI-28397,ORD-8906,REF-1403,8,"$3,936.00","$22,834.00"
OI-28398,ORD-9957,SKU1242,4,1431,"$29,059.00"
OI-28399,ORD-1937,REF-1141,8,$789.00,"$24,788.00"
OI-28400,ORD-5067,R-1025,9,"1 854,00","$48,616.00"
OI-28401,ORD-2349,MD-1041,8,"861,00","10 257,00"
OI-28402,ORD-1834,MD-1362,6,4 169,"$16,063.00"
OI-28403,ORD-5951,MD-1062,4,"$1,037.00",30 134
OI-28404,ORD-845,SKU1020,6,"$4,579.00","$47,826.00"
OI-28405,ORD-7358,SKU1762,3,2940,"$13,092.00"
OI-28406,ORD-9091,SKU1069,2,1471,12611
OI-28407,ORD-797,MD-1465,9,4719,"$16,326.00"
OI-28408,ORD-799,REF-1099,5,$256.00,49268
OI-28409,ORD-6012,R-1521,8,2 552,16901
OI-28410,ORD-3907,MD-1309,2,2433,48433
OI-28411,ORD-3138,R-1117,9,4 553,14448
OI-28412,ORD-11853,MD-1333,5,4499,1688
OI-28413,ORD-2608,SKU1367,7,1554,10431
OI-28414,ORD-1193,R-1568,9,$876.00,"$10,731.00"
OI-28415,ORD-169,MD-1465,1,416,3778
OI-28416,ORD-4615,MD-1052,3,"$2,319.00","$14,743.00"
OI-28417,ORD-12948,SKU1324,8,"1 548,00",2613
OI-28418,ORD-3199,REF-1644,9,4 765,294
OI-28419,ORD-7400,REF-1361,9,"4 833,00","$35,431.00"
OI-28420,ORD-6130,MD-1284,2,"3 973,00",11 477
OI-28421,ORD-14364,MD-1006,7,4271,"$8,178.00"
OI-28422,ORD-14296,MD-1615,2,"$2,440.00",25741
OI-28423,ORD-12271,MD-1043,3,"$2,773.00",16 480
OI-28424,ORD-8780,REF-1655,10,"274,00","$45,512.00"
OI-28425,ORD-3220,SKU1571,5,2282,26160
OI-28426,ORD-7296,MD-1113,7,"$3,419.00","16 799,00"
OI-28427,ORD-13702,SKU1055,7,2378,"$23,922.00"
OI-28428,ORD-5450,REF-1537,1,"$3,859.00",5863
OI-28429,ORD-6508,REF-1232,9,"$1,919.00",35153
OI-28430,ORD-10919,MD-1284,3,1701,"$49,821.00"
OI-28431,ORD-7941,R-1705,3,567,38459
OI-28432,ORD-8998,SKU1201,8,1806,"$18,399.00"
OI-28433,ORD-2716,MD-1204,9,3076,"$1,722.00"
OI-28434,ORD-11856,MD-1150,9,4302,37431
OI-28435,ORD-1510,SKU1281,5,"$2,036.00",15281
OI-28436,ORD-7458,SKU1413,7,4735,"$5,052.00"
OI-28437,ORD-13002,REF-1795,6,3849,45746
OI-28438,ORD-9244,REF-1407,3,4178,"$6,034.00"
OI-28439,ORD-3215,SKU1218,10,3977,24303
OI-28440,ORD-606,REF-1042,4,"$1,974.00","$34,199.00"
OI-28441,ORD-14681,R-1739,8,"1 452,00","$45,472.00"
OI-28442,ORD-8907,R-1446,8,3826,623
OI-28443,ORD-11048,REF-1285,8,5140,"35 320,00"
OI-28444,ORD-12264,SKU1525,7,4038,6698
OI-28445,ORD-13651,REF-1269,7,368,43177
OI-28446,ORD-6085,R-1337,4,"$4,859.00","$16,832.00"
OI-28447,ORD-13760,SKU1767,1,$428.00,10392
OI-28448,ORD-345,SKU1376,7,$568.00,11954
OI-28449,ORD-9594,MD-1358,8,4741,24 145
OI-28450,ORD-79,MD-1627,2,$980.00,"$44,946.00"
OI-28451,ORD-6345,R-1082,10,$17.00,13277
OI-28452,ORD-13883,SKU1088,2,4186,"21 156,00"
OI-28453,ORD-2072,REF-1779,8,"4 677,00",22393
OI-28454,ORD-42,R-1573,9,3 838,"$7,254.00"
OI-28455,ORD-13901,REF-1021,6,1229,17 051
OI-28456,ORD-1194,MD-1689,-4,914,9518
OI-28457,ORD-3113,R-1078,1,"$1,229.00",33 131
OI-28458,ORD-610,SKU1084,5,4898,9270
OI-28459,ORD-12266,REF-1162,4,"$2,839.00",41 415
OI-28460,ORD-4865,REF-1042,9,"4 679,00","$3,102.00"
OI-28461,ORD-4952,MD-1207,8,3 075,39407
OI-28462,ORD-2935,SKU1676,5,"$4,040.00",21693
OI-28463,ORD-11230,REF-1765,3,"$4,972.00","45 187,00"
OI-28464,ORD-8413,R-1295,5,1924,31829
OI-28465,ORD-8257,SKU1610,9,$773.00,47 936
OI-28466,ORD-9018,SKU1673,2,$166.00,21359
OI-28467,ORD-4512,REF-1138,6,4 834,"$47,303.00"
OI-28468,ORD-1352,MD-1049,3,3972,6335
OI-28469,ORD-12846,MD-1707,10,5162,6316
OI-28470,ORD-1886,REF-1266,1,3505,11557
OI-28471,ORD-11795,REF-1655,3,"$1,825.00",3938
OI-28472,ORD-2394,MD-1200,2,"$3,552.00","31 899,00"
OI-28473,ORD-14946,REF-1093,8,288,"$42,101.00"
OI-28474,ORD-7013,REF-1243,5,"$4,710.00",30 500
OI-28475,ORD-2825,SKU1031,7,4247,44912
OI-28476,ORD-11508,R-1383,5,3363,"27 178,00"
OI-28477,ORD-9214,R-1301,7,2578,"10 574,00"
OI-28478,ORD-10281,REF-1283,10,$574.00,37 739
OI-28479,ORD-5127,MD-1557,2,"1 304,00",47503
OI-28480,ORD-12604,SKU1570,6,"3 844,00","$9,348.00"
OI-28481,ORD-9880,R-1567,4,1579,47168
OI-28482,ORD-5525,MD-1447,8,2084,"$9,882.00"
OI-28483,ORD-88,REF-1412,2,3 416,"$19,234.00"
OI-28484,ORD-921,SKU1472,9,4237,38 302
OI-28485,ORD-2435,R-1003,9,351,13622
OI-28486,ORD-1785,REF-1559,2,$250.00,8612
OI-28487,ORD-267,MD-1127,3,$51.00,"$28,812.00"
OI-28488,ORD-12670,R-1296,8,4052,43 975
OI-28489,ORD-1431,REF-1257,8,3597,"7 478,00"
OI-28490,ORD-5067,REF-1096,4,4155,4137
OI-28491,ORD-5992,MD-1466,8,"$2,970.00","42 711,00"
OI-28492,ORD-3135,SKU1056,4,1044,"7 792,00"
OI-28493,ORD-7650,R-1124,5,"4 736,00",36070
OI-28494,ORD-3955,MD-1702,1,2 156,33710
OI-28495,ORD-9728,REF-1669,4,1020,"$35,121.00"
OI-28496,ORD-6802,MD-1087,4,4833,27083
OI-28497,ORD-4976,REF-1514,2,1 651,31300
OI-28498,ORD-6677,REF-1560,5,2 851,37942
OI-28499,ORD-5764,REF-1213,10,3400,34069
OI-28500,ORD-11278,R-1312,1,1237,11673
OI-28501,ORD-4179,R-1297,5,1990,27917
OI-28502,ORD-9388,REF-1559,5,3113,"3 490,00"
OI-28503,ORD-8685,SKU1580,2,"760,00",21374
OI-28504,ORD-7259,SKU1640,8,697,24 900
OI-28505,ORD-2766,R-1523,8,3224,"9 171,00"
OI-28506,ORD-6113,SKU1254,4,1 868,19411
OI-28507,ORD-11873,MD-1597,8,4509,2722
OI-28508,ORD-869,SKU1773,4,"1 013,00",17 504
OI-28509,ORD-357,MD-1305,4,"$3,259.00","$30,464.00"
OI-28510,ORD-5593,MD-1581,7,3859,19888
OI-28511,ORD-6767,MD-1616,1,3370,34196
OI-28512,ORD-6351,SKU1085,3,$750.00,"$2,419.00"
OI-28513,ORD-2546,MD-1447,2,574,"$23,793.00"
OI-28514,ORD-10623,REF-1199,-1,"$4,576.00","$7,797.00"
OI-28515,ORD-12997,SKU1046,3,3445,"$36,243.00"
OI-28516,ORD-1381,SKU1642,10,"4 762,00",45 317
OI-28517,ORD-14776,REF-1535,6,2185,"$43,559.00"
OI-28518,ORD-11119,R-1578,6,2 829,18249
OI-28519,ORD-577,MD-1230,5,"$5,051.00",16 755
OI-28520,ORD-13160,R-1646,9,1263,29 026
OI-28521,ORD-14779,SKU1332,6,1 189,25399
OI-28522,ORD-3490,R-1025,2,819,13200
OI-28523,ORD-5842,REF-1243,6,1534,"3 147,00"
OI-28524,ORD-7038,R-1388,9,2918,49 964
OI-28525,ORD-13529,R-1614,10,"1 492,00","$13,849.00"
OI-28526,ORD-4553,R-1259,-2,2774,23690
OI-28527,ORD-10631,SKU1343,6,672,10203
OI-28528,ORD-2468,REF-1714,3,"$3,174.00",31 081
OI-28529,ORD-13268,R-1632,8,750,"$18,473.00"
OI-28530,ORD-4226,REF-1706,3,"$2,750.00","48 959,00"
OI-28531,ORD-6669,REF-1075,8,961,"$41,971.00"
OI-28532,ORD-2135,MD-1362,2,$164.00,"3 312,00"
OI-28533,ORD-12467,R-1425,5,157,15347
OI-28534,ORD-4835,REF-1372,9,"$4,325.00",2806
OI-28535,ORD-13879,REF-1793,-1,3089,"$23,811.00"
OI-28536,ORD-5535,REF-1450,10,"$1,360.00",25 951
OI-28537,ORD-13408,REF-1096,10,"$4,121.00",9395
OI-28538,ORD-5600,MD-1482,10,$37.00,"32 419,00"
OI-28539,ORD-6455,R-1252,6,3707,"$41,607.00"
OI-28540,ORD-12404,R-1386,9,1159,22594
OI-28541,ORD-9404,SKU1148,8,"$3,898.00","$33,844.00"
OI-28542,ORD-4878,REF-1511,10,4 116,12747
OI-28543,ORD-6392,REF-1266,9,"$2,226.00",13287
OI-28544,ORD-4905,R-1637,5,"$3,123.00","46 668,00"
OI-28545,ORD-4191,R-1703,-3,1062,30830
OI-28546,ORD-1142,MD-1581,6,$299.00,15 697
OI-28547,ORD-11769,REF-1057,5,"2 271,00",6774
OI-28548,ORD-4210,R-1278,3,$439.00,9403
OI-28549,ORD-12958,R-1184,6,"$2,662.00",19710
OI-28550,ORD-4782,SKU1704,6,832,7814
OI-28551,ORD-4411,SKU1556,10,3749,"$27,522.00"
OI-28552,ORD-7551,SKU1247,1,"$2,931.00",20832
OI-28553,ORD-3887,R-1350,7,"$1,597.00","45 008,00"
OI-28554,ORD-195,REF-1554,9,4407,"$5,018.00"
OI-28555,ORD-1633,SKU1251,8,"$2,850.00",41015
OI-28556,ORD-8914,MD-1789,4,838,24742
OI-28557,ORD-3409,SKU1416,3,1 006,"$41,482.00"
OI-28558,ORD-10225,MD-1761,8,"$4,957.00","14 381,00"
OI-28559,ORD-2551,SKU1642,5,"$5,146.00",3 298
OI-28560,ORD-13199,REF-1378,4,"$4,547.00",27018
OI-28561,ORD-7625,REF-1715,5,"1 910,00",36694
OI-28562,ORD-13595,SKU1668,6,3358,"16 166,00"
OI-28563,ORD-8154,R-1312,2,2041,"$30,169.00"
OI-28564,ORD-10050,MD-1200,1,$938.00,"$47,793.00"
OI-28565,ORD-12892,MD-1156,6,3990,"$36,120.00"
OI-28566,ORD-1962,SKU1556,4,2 980,1 400
OI-28567,ORD-1139,MD-1305,10,1082,"$39,071.00"
OI-28568,ORD-13959,R-1383,10,"2 342,00",26054
OI-28569,ORD-10643,SKU1693,10,659,$695.00
OI-28570,ORD-210,SKU1066,8,4991,37854
OI-28571,ORD-21,SKU1002,8,"$1,742.00",37 219
OI-28572,ORD-8011,REF-1769,4,4392,"$40,967.00"
OI-28573,ORD-7355,R-1499,7,"3 846,00","49 430,00"
OI-28574,ORD-14943,REF-1622,4,3585,"$9,679.00"
OI-28575,ORD-13744,R-1499,9,4262,8234
