shipment_id,order_id,shipped_date,delivered_date,carrier,delivery_days
SH-5810,ORD-3830,2024-11-18,05-01-2024,中通,4
SH-5811,ORD-10377,19-01-2026,03-06-2026,圆通,4
SH-5812,ORD-11887,2026-07-10,05/06/2026,顺丰,2
SH-5813,ORD-666,07/04/2024,20-10-2025,邮政,7
SH-5814,ORD-10865,2026-05-28,2026-12-11,京东物流,6
SH-5815,ORD-2854,12/20/2025,2026-09-05,顺丰,1
SH-5816,ORD-7840,01/20/2024,03/20/2024,中通,6
SH-5817,ORD-9978,08/16/2024,21-04-2025,圆通,1
SH-5818,ORD-8913,26-12-2026,2024-07-06,中通,2
SH-5819,ORD-11557,2024-04-03,09/01/2024,京东物流,6
SH-5820,ORD-7273,2025-07-11,19-06-2026,顺丰,2
SH-5821,ORD-13657,2026-10-14,25-02-2024,顺丰,2
SH-5822,ORD-7655,2026-04-27,2024-11-27,邮政,3
SH-5823,ORD-4405,27-03-2026,2025-12-24,圆通,25
SH-5824,ORD-7243,2025-03-16,2025-06-27,圆通,4
SH-5825,ORD-7760,2025-09-19,2024-10-19,中通,2
SH-5826,ORD-463,03-08-2024,07/13/2024,邮政,3
SH-5827,ORD-1013,28-12-2024,2025-05-02,邮政,4
SH-5828,ORD-5296,2025-09-27,11/23/2026,顺丰,1
SH-5829,ORD-4538,2025-04-14,2026-04-10,中通,3
SH-5830,ORD-7317,2025-10-22,2024-11-21,邮政,7
SH-5831,ORD-8556,2024-02-03,11/05/2026,中通,3
SH-5832,ORD-14619,01/05/2024,05/05/2025,中通,1
SH-5833,ORD-3675,2024-06-25,10/06/2025,邮政,6
SH-5834,ORD-1423,10/05/2026,2026-05-15,中通,5
SH-5835,ORD-11011,05-10-2024,2025-09-17,中通,4
SH-5836,ORD-1619,12/05/2024,03/19/2024,京东物流,6
SH-5837,ORD-5337,2025-10-27,03/08/2024,邮政,6
SH-5838,ORD-9703,2025-08-09,26-02-2025,邮政,5
SH-5839,ORD-13232,06/23/2025,22-07-2026,中通,2
SH-5840,ORD-11665,08/24/2025,2026-11-18,邮政,5
SH-5841,ORD-14377,2024-08-09,05/01/2026,顺丰,21
SH-5842,ORD-11047,2025-10-21,2025-04-08,圆通,3
SH-5843,ORD-12561,07/27/2025,2026-12-22,京东物流,5
SH-5844,ORD-9188,05/02/2024,06/04/2026,邮政,6
SH-5845,ORD-7087,2024-07-16,2025-03-27,邮政,4
SH-5846,ORD-3687,04/09/2025,2026-12-24,圆通,4
SH-5847,ORD-12451,03-09-2026,2025-11-27,京东物流,2
SH-5848,ORD-7914,01/17/2026,02/27/2024,邮政,2
SH-5849,ORD-165,04/16/2026,2025-12-14,顺丰,5
SH-5850,ORD-7724,2025-12-07,06/21/2025,中通,6
SH-5851,ORD-14780,2026-12-26,24-01-2025,京东物流,3
SH-5852,ORD-8544,2024-02-24,2026-12-19,京东物流,3
SH-5853,ORD-8103,04/22/2024,01/28/2024,顺丰,9
SH-5854,ORD-13845,2026-02-27,09/06/2025,邮政,6
SH-5855,ORD-10488,07/11/2025,01-05-2025,圆通,4
SH-5856,ORD-18,03/13/2025,08/05/2024,圆通,4
SH-5857,ORD-8499,28-02-2026,2025-08-24,中通,5
SH-5858,ORD-6630,23-03-2025,12-04-2024,邮政,5
SH-5859,ORD-4819,2026-10-04,2024-01-09,圆通,6
SH-5860,ORD-13197,2024-07-26,2025-10-11,圆通,19
SH-5861,ORD-12749,06/06/2025,11/21/2026,京东物流,2
SH-5862,ORD-2526,12/21/2024,10-01-2025,京东物流,7
SH-5863,ORD-12629,06-05-2025,11/07/2026,京东物流,7
SH-5864,ORD-3429,2024-05-22,2024-06-22,圆通,22
SH-5865,ORD-3616,2024-02-16,12-10-2025,顺丰,1
SH-5866,ORD-6879,2024-08-25,2026-01-09,圆通,6
SH-5867,ORD-14353,2024-12-03,21-11-2025,邮政,1
SH-5868,ORD-14046,02/11/2024,03/18/2025,顺丰,7
SH-5869,ORD-9648,2024-08-03,2025-01-04,邮政,1
SH-5870,ORD-12128,2024-11-09,2026-06-09,中通,5
SH-5871,ORD-665,02/24/2025,2025-04-22,京东物流,5
SH-5872,ORD-957,09/25/2026,2025-05-23,中通,3
SH-5873,ORD-9011,11/05/2025,2026-02-10,顺丰,4
SH-5874,ORD-11962,01/06/2026,11/07/2025,中通,18
SH-5875,ORD-14065,06/26/2025,2026-11-03,京东物流,1
SH-5876,ORD-14185,2025-12-17,2026-10-18,邮政,5
SH-5877,ORD-6593,04/22/2024,2026-08-19,邮政,4
SH-5878,ORD-1655,2026-12-19,2024-01-01,京东物流,1
SH-5879,ORD-7150,01/15/2024,2026-02-02,邮政,5
SH-5880,ORD-776,17-11-2026,2026-02-08,中通,2
SH-5881,ORD-8203,2026-09-05,2024-07-08,京东物流,2
SH-5882,ORD-8030,22-10-2026,2026-11-08,京东物流,2
SH-5883,ORD-14794,11-08-2026,12/13/2024,顺丰,2
SH-5884,ORD-13700,02/16/2024,10/08/2025,邮政,6
SH-5885,ORD-4688,2024-10-10,2025-02-28,京东物流,2
SH-5886,ORD-11826,06-11-2025,2026-09-26,中通,2
SH-5887,ORD-3984,2025-01-24,26-03-2025,邮政,3
SH-5888,ORD-12757,07-03-2026,2025-09-25,京东物流,5
SH-5889,ORD-7804,06/27/2026,11/01/2024,京东物流,26
SH-5890,ORD-11842,2025-10-09,2024-09-21,圆通,4
SH-5891,ORD-10224,18-03-2026,09-03-2026,顺丰,6
SH-5892,ORD-8456,2026-04-20,03/11/2025,京东物流,6
SH-5893,ORD-8906,06-02-2025,03-04-2026,邮政,5
SH-5894,ORD-8064,05-12-2024,06/18/2026,中通,15
SH-5895,ORD-2467,2026-11-12,2025-05-18,京东物流,2
SH-5896,ORD-7972,08/05/2026,02-11-2025,京东物流,4
SH-5897,ORD-11402,2025-06-21,2026-08-06,京东物流,7
SH-5898,ORD-8547,09-10-2024,10/18/2025,顺丰,2
SH-5899,ORD-13697,27-10-2024,2025-07-01,圆通,4
SH-5900,ORD-2924,2024-02-17,2024-05-23,京东物流,2
SH-5901,ORD-5681,05/02/2024,2025-04-01,京东物流,6
SH-5902,ORD-12599,2026-04-21,2026-10-11,圆通,6
SH-5903,ORD-3656,2026-05-03,25-02-2024,邮政,2
SH-5904,ORD-14891,2025-10-03,2025-10-04,京东物流,3
SH-5905,ORD-1324,04/03/2024,2026-05-25,邮政,3
SH-5906,ORD-12168,2024-12-07,10/25/2026,中通,1
SH-5907,ORD-11994,05/09/2025,2025-05-23,中通,4
SH-5908,ORD-7517,2025-06-05,2024-11-20,中通,4
SH-5909,ORD-610,2024-01-24,08-06-2025,中通,7
SH-5910,ORD-2502,2025-04-11,2026-05-07,圆通,3
SH-5911,ORD-19,08/16/2025,05/14/2026,圆通,1
SH-5912,ORD-2809,04-03-2025,03/21/2024,邮政,14
SH-5913,ORD-6236,24-11-2024,2025-12-27,顺丰,7
SH-5914,ORD-202,2025-08-08,2026-02-28,圆通,2
SH-5915,ORD-8595,2026-02-15,06/13/2025,京东物流,7
SH-5916,ORD-12665,14-05-2025,2025-11-15,邮政,3
SH-5917,ORD-8488,18-04-2026,07/04/2024,邮政,5
SH-5918,ORD-13757,2026-09-08,2024-07-23,邮政,6
SH-5919,ORD-1357,01/06/2024,06/28/2026,京东物流,2
SH-5920,ORD-11875,2026-09-23,2025-06-26,京东物流,1
SH-5921,ORD-12364,2025-01-13,2024-12-19,京东物流,2
SH-5922,ORD-11928,2025-09-20,2025-12-15,圆通,6
SH-5923,ORD-9811,01/03/2025,01/21/2026,邮政,4
SH-5924,ORD-9368,06/23/2026,02/02/2024,京东物流,3
SH-5925,ORD-6742,10-08-2026,05/24/2025,京东物流,14
SH-5926,ORD-2477,12/10/2024,11-03-2026,中通,7
SH-5927,ORD-12045,2024-02-26,04/09/2025,圆通,5
SH-5928,ORD-14923,2026-12-14,08-10-2026,邮政,3
SH-5929,ORD-35,07-02-2025,2025-08-25,中通,5
SH-5930,ORD-5816,16-02-2024,09/21/2025,顺丰,3
SH-5931,ORD-1348,2024-05-17,2026-03-22,中通,2
SH-5932,ORD-11553,2026-02-05,2025-07-25,京东物流,1
SH-5933,ORD-7817,2025-07-06,2025-12-18,京东物流,1
SH-5934,ORD-12053,11-12-2026,13-03-2024,圆通,3
SH-5935,ORD-7761,2024-07-12,12/28/2026,中通,6
SH-5936,ORD-6121,04/17/2026,2024-01-17,邮政,3
SH-5937,ORD-8584,03/03/2026,20-08-2025,中通,5
SH-5938,ORD-3546,2025-10-19,2024-02-03,中通,2
SH-5939,ORD-8290,2026-04-10,2025-04-05,圆通,3
SH-5940,ORD-9789,08/23/2024,2026-03-19,圆通,1
SH-5941,ORD-2026,2024-06-03,2024-12-06,邮政,4
SH-5942,ORD-6956,06-06-2024,16-11-2025,圆通,5
SH-5943,ORD-7583,03/20/2024,10/19/2024,圆通,1
SH-5944,ORD-6980,2024-07-02,2026-07-03,京东物流,5
SH-5945,ORD-7970,2024-01-14,2026-03-05,顺丰,6
SH-5946,ORD-983,01-04-2024,2025-12-03,圆通,1
SH-5947,ORD-13637,05-12-2024,07/01/2024,中通,6
SH-5948,ORD-11220,25-02-2025,2025-10-12,顺丰,5
SH-5949,ORD-13955,20-07-2024,20-04-2025,顺丰,1
SH-5950,ORD-14710,10/27/2026,2026-07-12,圆通,2
SH-5951,ORD-9723,2026-06-11,2025-01-26,圆通,13
SH-5952,ORD-3487,08/13/2026,2025-10-27,顺丰,5
SH-5953,ORD-4823,2026-11-09,01/17/2026,邮政,2
SH-5954,ORD-7845,21-11-2024,09/26/2025,京东物流,7
SH-5955,ORD-4539,03/01/2025,05/10/2025,京东物流,5
SH-5956,ORD-9494,2024-03-27,12/25/2026,顺丰,4
SH-5957,ORD-5639,2026-07-13,22-08-2024,顺丰,1
SH-5958,ORD-4173,2025-11-03,04-01-2025,京东物流,3
SH-5959,ORD-12089,03-04-2026,2024-02-01,中通,1
SH-5960,ORD-539,04-01-2025,11-08-2024,邮政,3
SH-5961,ORD-2223,02/21/2025,25-08-2024,圆通,7
SH-5962,ORD-2333,2026-05-21,2024-06-21,顺丰,6
SH-5963,ORD-13715,2026-11-20,05/15/2026,圆通,5
SH-5964,ORD-10938,18-09-2026,2024-06-23,京东物流,3
SH-5965,ORD-12162,2026-03-18,26-02-2026,圆通,7
SH-5966,ORD-9762,2024-01-16,12/19/2024,中通,6
SH-5967,ORD-14561,2024-04-15,2026-09-22,圆通,30
SH-5968,ORD-13109,2025-04-13,16-02-2025,京东物流,7
SH-5969,ORD-3384,05/26/2026,05-06-2026,邮政,1
SH-5970,ORD-12471,2026-10-26,08/11/2024,顺丰,1
SH-5971,ORD-5136,2025-05-07,2024-12-02,圆通,2
SH-5972,ORD-12299,2024-12-03,2024-05-16,中通,3
SH-5973,ORD-8687,12-06-2026,2026-12-25,圆通,5
SH-5974,ORD-9085,2024-08-27,26-10-2025,顺丰,6
SH-5975,ORD-4586,2026-01-03,2025-05-09,邮政,6
SH-5976,ORD-1251,02/16/2024,24-01-2025,京东物流,7
SH-5977,ORD-14149,2024-04-03,2026-10-10,邮政,4
SH-5978,ORD-1072,24-12-2024,2026-05-05,顺丰,5
SH-5979,ORD-13995,11-07-2024,02-06-2024,京东物流,6
SH-5980,ORD-11847,27-12-2025,2026-11-23,京东物流,3
SH-5981,ORD-6262,05-09-2026,23-07-2025,京东物流,3
SH-5982,ORD-12858,11/26/2025,10/01/2026,顺丰,1
SH-5983,ORD-11229,2024-01-19,2024-06-15,圆通,2
SH-5984,ORD-6312,2024-12-20,14-05-2025,京东物流,4
SH-5985,ORD-2406,2026-12-27,01/21/2024,中通,5
SH-5986,ORD-8394,07/27/2025,2024-07-27,圆通,29
SH-5987,ORD-8624,2025-10-07,2024-02-17,顺丰,1
SH-5988,ORD-225,04/06/2025,12/21/2024,圆通,13
SH-5989,ORD-9621,2025-04-18,03-01-2024,中通,21
SH-5990,ORD-12279,05-10-2025,05/03/2026,中通,5
SH-5991,ORD-9333,04/20/2026,2024-08-15,中通,4
SH-5992,ORD-5216,12/09/2026,2024-09-04,邮政,2
SH-5993,ORD-12765,07-04-2026,17-06-2026,顺丰,1
SH-5994,ORD-2480,26-06-2024,01-02-2024,京东物流,7
SH-5995,ORD-14729,10-11-2026,06/05/2026,中通,7
SH-5996,ORD-11668,2024-07-13,2025-04-18,顺丰,1
SH-5997,ORD-2992,07-05-2026,07/09/2026,中通,5
SH-5998,ORD-13769,19-08-2026,11-12-2024,邮政,4
SH-5999,ORD-13213,2026-08-19,08/24/2024,圆通,6
SH-6000,ORD-11115,03/06/2025,2026-07-21,圆通,3
SH-6001,ORD-12186,17-04-2024,13-02-2025,京东物流,3
SH-6002,ORD-697,2024-04-02,27-03-2026,中通,7
SH-6003,ORD-14732,24-06-2024,2025-02-21,邮政,1
SH-6004,ORD-14314,2026-01-18,01/24/2025,圆通,2
SH-6005,ORD-8671,07/05/2025,2025-10-02,顺丰,1
SH-6006,ORD-10970,06/06/2025,01/03/2026,中通,7
SH-6007,ORD-10853,09-03-2026,2025-10-21,京东物流,6
SH-6008,ORD-11081,2025-10-09,13-09-2026,圆通,1
SH-6009,ORD-2121,09/17/2026,2024-04-15,顺丰,5
SH-6010,ORD-6462,2026-02-07,2026-12-20,邮政,2
SH-6011,ORD-9904,2025-10-21,23-05-2026,顺丰,5
SH-6012,ORD-9044,11-10-2024,2025-03-21,邮政,1
SH-6013,ORD-4154,2024-03-11,2025-09-04,京东物流,2
SH-6014,ORD-12296,09/03/2024,12/15/2024,圆通,2
SH-6015,ORD-2996,2026-10-02,2024-10-27,圆通,2
SH-6016,ORD-5237,12/23/2024,2025-08-15,中通,6
SH-6017,ORD-4593,2024-10-08,2024-11-28,顺丰,3
SH-6018,ORD-14566,2025-12-20,2024-10-16,顺丰,1
SH-6019,ORD-2252,06/09/2025,2025-12-13,顺丰,2
SH-6020,ORD-6529,07-08-2025,2025-01-07,京东物流,7
SH-6021,ORD-2226,2024-12-11,12/18/2024,中通,3
SH-6022,ORD-14101,2024-08-19,2025-06-01,顺丰,4
SH-6023,ORD-1558,20-01-2025,13-05-2024,中通,6
SH-6024,ORD-7684,23-04-2025,2024-09-02,邮政,5
SH-6025,ORD-1277,11/16/2025,12/23/2025,圆通,2
SH-6026,ORD-9308,05/20/2025,11/17/2025,京东物流,5
SH-6027,ORD-4799,02/23/2026,2025-02-11,京东物流,4
SH-6028,ORD-3553,2026-03-20,03/26/2025,京东物流,2
SH-6029,ORD-5285,04/23/2026,2025-01-05,中通,7
SH-6030,ORD-1398,16-03-2025,2024-05-18,圆通,3
SH-6031,ORD-708,06/17/2026,2025-02-13,邮政,3
SH-6032,ORD-7627,2026-09-19,2026-01-02,顺丰,5
SH-6033,ORD-8058,2024-04-20,2026-10-09,邮政,3
SH-6034,ORD-4777,04-01-2025,03/06/2026,邮政,7
SH-6035,ORD-14280,2026-02-20,2026-03-10,中通,7
SH-6036,ORD-7597,09/27/2024,02/21/2024,京东物流,4
SH-6037,ORD-295,2024-10-06,2026-12-19,京东物流,6
SH-6038,ORD-587,04/02/2025,2025-09-21,京东物流,7
SH-6039,ORD-10220,07/08/2024,2025-02-10,邮政,29
SH-6040,ORD-13158,07/27/2024,05/08/2024,顺丰,4
SH-6041,ORD-9538,04/04/2024,01-02-2024,顺丰,1
SH-6042,ORD-8633,06/09/2025,2024-10-03,邮政,4
SH-6043,ORD-12997,10/07/2024,23-07-2024,圆通,7
SH-6044,ORD-9444,2026-08-19,11-11-2024,京东物流,1
SH-6045,ORD-144,2026-09-24,2025-11-12,邮政,6
SH-6046,ORD-2590,02/24/2024,03/05/2024,邮政,5
SH-6047,ORD-5774,10/06/2024,2024-10-17,邮政,6
SH-6048,ORD-12690,06/15/2026,2025-06-28,顺丰,6
SH-6049,ORD-12661,2025-09-14,09-05-2026,邮政,2
SH-6050,ORD-4789,2026-05-02,2025-10-20,京东物流,7
SH-6051,ORD-14582,12/03/2024,03/15/2026,京东物流,4
SH-6052,ORD-14280,12/09/2025,2024-02-09,京东物流,6
SH-6053,ORD-9906,2026-06-19,16-02-2024,圆通,3
SH-6054,ORD-835,2026-11-17,2024-09-13,京东物流,1
SH-6055,ORD-13249,01/04/2026,2025-09-21,京东物流,5
SH-6056,ORD-6101,2024-12-19,09/26/2025,邮政,4
SH-6057,ORD-860,25-02-2026,12/25/2026,中通,3
SH-6058,ORD-6411,22-11-2024,01/17/2024,中通,7
SH-6059,ORD-5617,2026-09-10,2025-05-20,邮政,2
SH-6060,ORD-2101,01-05-2025,2026-09-12,顺丰,7
SH-6061,ORD-8424,2026-08-22,2025-01-03,京东物流,4
SH-6062,ORD-13948,05-12-2025,2026-08-13,圆通,4
SH-6063,ORD-774,2025-05-14,18-02-2024,圆通,5
SH-6064,ORD-3835,2025-01-13,03/28/2025,圆通,2
SH-6065,ORD-14619,01-11-2025,20-10-2025,圆通,1
SH-6066,ORD-3806,2024-09-11,2025-06-05,圆通,6
SH-6067,ORD-5345,02/17/2024,01/02/2024,圆通,2
SH-6068,ORD-1121,27-02-2026,2024-06-06,邮政,2
SH-6069,ORD-4950,08-02-2025,09/13/2024,中通,1
SH-6070,ORD-6661,2026-07-24,12/15/2025,顺丰,4
SH-6071,ORD-8279,20-07-2024,2024-02-10,顺丰,7
SH-6072,ORD-11323,2024-08-19,2024-01-11,圆通,4
SH-6073,ORD-7771,12/08/2025,2024-03-17,京东物流,3
SH-6074,ORD-1023,2025-08-04,08/26/2024,中通,13
SH-6075,ORD-6264,03-09-2026,2026-08-22,顺丰,3
SH-6076,ORD-10745,09/06/2026,04/22/2026,顺丰,5
SH-6077,ORD-14143,05-01-2024,16-05-2025,邮政,18
SH-6078,ORD-8098,2026-01-26,2024-01-07,中通,7
SH-6079,ORD-4572,07/11/2026,2026-08-09,邮政,3
SH-6080,ORD-7019,07-05-2025,10/24/2024,京东物流,4
SH-6081,ORD-1484,2026-12-11,2025-04-08,京东物流,4
SH-6082,ORD-3245,2025-03-16,2024-12-26,圆通,2
SH-6083,ORD-3062,12/01/2024,2026-04-09,中通,2
SH-6084,ORD-4995,11/07/2025,03/05/2024,中通,2
SH-6085,ORD-5076,25-02-2026,10/17/2025,中通,27
SH-6086,ORD-12401,2026-02-07,2024-07-14,中通,3
SH-6087,ORD-12034,06/23/2026,2024-02-28,顺丰,6
SH-6088,ORD-780,12/08/2025,04/02/2025,圆通,6
SH-6089,ORD-5272,24-02-2024,05/25/2026,中通,13
SH-6090,ORD-7494,2026-05-06,2024-08-13,中通,5
SH-6091,ORD-4488,09/07/2025,2026-02-10,邮政,7
SH-6092,ORD-541,07/14/2026,2024-03-13,中通,7
SH-6093,ORD-12306,2026-12-16,10/16/2025,邮政,1
SH-6094,ORD-2471,07/25/2026,21-11-2025,中通,3
SH-6095,ORD-8269,04/26/2025,09/15/2026,中通,16
SH-6096,ORD-13484,2026-12-04,03-08-2026,京东物流,4
SH-6097,ORD-13284,2025-07-03,2026-01-06,圆通,6
SH-6098,ORD-11030,2026-06-06,02/10/2024,邮政,4
SH-6099,ORD-9013,18-08-2024,12/24/2024,京东物流,4
SH-6100,ORD-9938,09-09-2025,2026-11-09,邮政,3
SH-6101,ORD-10560,2025-06-25,12-06-2026,圆通,7
SH-6102,ORD-7067,09/23/2025,2025-01-07,邮政,5
SH-6103,ORD-8649,07/20/2026,2025-06-05,京东物流,7
SH-6104,ORD-1402,2024-10-04,02/13/2024,邮政,5
SH-6105,ORD-11371,17-03-2024,2025-05-10,京东物流,1
SH-6106,ORD-11666,08/17/2026,20-06-2025,京东物流,4
SH-6107,ORD-433,2024-12-12,2026-07-20,圆通,3
SH-6108,ORD-12359,21-10-2024,02/18/2025,中通,18
SH-6109,ORD-5833,11/21/2024,2026-02-06,圆通,5
SH-6110,ORD-14876,2025-02-20,2026-03-28,顺丰,13
SH-6111,ORD-2993,2025-09-11,02/21/2025,中通,7
SH-6112,ORD-14233,04/05/2026,2025-12-23,京东物流,1
SH-6113,ORD-10683,2024-07-17,2025-10-23,顺丰,1
SH-6114,ORD-12095,05/15/2024,20-02-2024,顺丰,3
SH-6115,ORD-14136,2024-01-16,2026-01-24,中通,3
SH-6116,ORD-327,2024-07-11,03/08/2026,京东物流,6
SH-6117,ORD-8133,2026-04-04,2026-02-08,京东物流,5
SH-6118,ORD-10194,02/27/2026,2026-10-20,顺丰,7
SH-6119,ORD-7851,2024-05-09,2025-07-01,京东物流,2
SH-6120,ORD-8594,10-06-2025,20-11-2026,京东物流,5
SH-6121,ORD-4348,24-02-2026,2026-10-24,邮政,5
SH-6122,ORD-11311,2025-07-16,07/25/2026,邮政,4
SH-6123,ORD-5887,2024-06-25,09/10/2026,邮政,5
SH-6124,ORD-4469,2024-10-05,2025-09-07,顺丰,4
SH-6125,ORD-7899,01/24/2024,2025-09-23,中通,3
SH-6126,ORD-2934,2025-10-18,15-02-2026,中通,1
SH-6127,ORD-9839,24-11-2025,2024-12-26,圆通,1
SH-6128,ORD-10410,07/26/2025,2024-06-03,圆通,7
SH-6129,ORD-8989,2025-08-28,03-10-2025,圆通,6
SH-6130,ORD-3860,2026-05-04,09-09-2025,邮政,6
SH-6131,ORD-5073,03/06/2024,02/23/2025,圆通,4
SH-6132,ORD-6439,03-10-2025,19-04-2024,京东物流,25
SH-6133,ORD-3812,2025-04-25,13-06-2025,圆通,4
SH-6134,ORD-9917,2025-03-02,18-04-2025,中通,7
SH-6135,ORD-9551,2026-12-24,03/04/2024,京东物流,1
SH-6136,ORD-4947,2026-07-03,10/05/2026,京东物流,2
SH-6137,ORD-8150,2024-05-03,13-08-2025,中通,2
SH-6138,ORD-8490,2024-01-20,13-09-2026,京东物流,4
SH-6139,ORD-3655,2024-03-25,13-11-2026,京东物流,4
SH-6140,ORD-7839,2026-10-15,2026-08-14,邮政,2
SH-6141,ORD-12966,07/25/2026,11/27/2024,京东物流,1
SH-6142,ORD-3605,2024-02-23,2026-02-09,京东物流,3
SH-6143,ORD-10993,2025-06-27,2026-01-14,圆通,2
SH-6144,ORD-1087,03/22/2025,03/15/2025,顺丰,6
SH-6145,ORD-14598,2024-08-12,09-11-2026,京东物流,3
SH-6146,ORD-1096,24-09-2025,2024-09-12,中通,3
SH-6147,ORD-12694,08/09/2026,14-06-2025,邮政,18
SH-6148,ORD-3699,2024-09-10,2024-11-06,中通,3
SH-6149,ORD-6073,08/13/2026,16-02-2024,京东物流,6
SH-6150,ORD-14987,2025-05-25,2024-03-12,顺丰,6
SH-6151,ORD-3342,2024-07-22,2024-03-11,京东物流,6
SH-6152,ORD-2186,2025-10-01,05/11/2025,中通,3
SH-6153,ORD-12718,09/25/2025,2026-12-03,顺丰,3
SH-6154,ORD-9070,09/09/2024,2024-02-21,邮政,6
SH-6155,ORD-10003,2025-10-19,2026-04-11,京东物流,1
SH-6156,ORD-1308,2025-11-11,2025-11-04,圆通,3
SH-6157,ORD-8481,2025-11-08,2026-03-11,顺丰,6
SH-6158,ORD-12634,2026-04-15,2025-05-27,中通,7
SH-6159,ORD-1242,04/24/2025,2025-11-15,圆通,3
SH-6160,ORD-8461,2024-12-09,2026-12-03,邮政,4
SH-6161,ORD-2291,04/06/2024,12/16/2024,邮政,5
SH-6162,ORD-437,2025-12-06,08/28/2025,中通,4
SH-6163,ORD-2483,06-06-2026,08-10-2024,顺丰,7
SH-6164,ORD-12519,2026-03-12,2026-08-03,京东物流,5
SH-6165,ORD-12536,19-04-2026,2025-08-26,顺丰,6
SH-6166,ORD-2711,2026-08-17,10-10-2025,中通,7
SH-6167,ORD-8121,18-02-2026,16-09-2026,圆通,7
SH-6168,ORD-1296,2026-03-27,28-08-2025,京东物流,4
SH-6169,ORD-10804,02/17/2024,2026-10-07,圆通,6
SH-6170,ORD-14744,2026-07-11,2026-07-18,中通,2
SH-6171,ORD-6061,08/28/2026,09/23/2024,京东物流,4
SH-6172,ORD-3331,07/04/2024,2025-05-19,邮政,6
SH-6173,ORD-11012,2026-10-01,10/03/2025,京东物流,23
SH-6174,ORD-6127,17-03-2026,2025-01-16,圆通,2
SH-6175,ORD-8655,10/10/2025,11/28/2024,圆通,2
SH-6176,ORD-7272,2025-04-16,2026-12-19,顺丰,3
SH-6177,ORD-2719,2025-05-27,2026-08-20,邮政,5
SH-6178,ORD-14887,2024-02-26,2026-03-02,圆通,7
SH-6179,ORD-10569,2026-02-09,24-11-2024,中通,3
SH-6180,ORD-1575,05/12/2025,2025-06-01,圆通,1
SH-6181,ORD-2798,02-03-2025,09/08/2026,邮政,7
SH-6182,ORD-6811,09/27/2024,2026-10-04,邮政,4
SH-6183,ORD-299,09-05-2025,2024-08-10,京东物流,3
SH-6184,ORD-14129,28-07-2025,2026-05-16,邮政,6
SH-6185,ORD-674,03/17/2025,2026-09-18,京东物流,4
SH-6186,ORD-2622,2026-09-28,2026-09-24,京东物流,6
SH-6187,ORD-2797,2026-11-18,12/12/2024,邮政,20
SH-6188,ORD-6657,05/28/2024,02/28/2025,京东物流,2
SH-6189,ORD-8097,13-08-2024,22-11-2025,圆通,2
SH-6190,ORD-5077,2025-03-11,2026-06-19,中通,3
SH-6191,ORD-13582,2024-09-02,2026-10-26,顺丰,7
SH-6192,ORD-29,16-01-2024,07/19/2026,京东物流,4
SH-6193,ORD-11651,2025-12-18,2025-07-10,中通,4
SH-6194,ORD-7270,13-05-2026,2024-06-20,圆通,7
SH-6195,ORD-8879,2025-03-28,13-06-2025,邮政,3
SH-6196,ORD-12147,11-06-2024,13-12-2024,顺丰,3
SH-6197,ORD-5049,12/18/2024,2025-06-15,邮政,27
SH-6198,ORD-4646,11-01-2026,08/09/2026,顺丰,2
SH-6199,ORD-9148,2026-08-15,2024-10-06,邮政,3
SH-6200,ORD-7101,2025-01-24,02/15/2024,顺丰,3
SH-6201,ORD-1671,03-09-2026,2026-09-09,中通,6
SH-6202,ORD-4391,2026-08-24,2024-06-27,圆通,2
SH-6203,ORD-2326,2025-07-14,02-11-2025,邮政,3
SH-6204,ORD-4409,2024-05-18,2024-12-10,中通,2
SH-6205,ORD-13989,2025-03-18,09/03/2025,京东物流,3
SH-6206,ORD-2669,07/27/2026,01/25/2026,京东物流,7
SH-6207,ORD-3852,06-06-2025,2025-08-14,顺丰,3
SH-6208,ORD-10728,01/16/2024,06/16/2025,京东物流,1
SH-6209,ORD-6132,07/21/2025,2026-06-21,圆通,4
SH-6210,ORD-7828,2025-06-20,2024-11-01,邮政,7
SH-6211,ORD-4276,25-08-2024,2026-11-02,京东物流,7
SH-6212,ORD-9285,12-06-2025,07/11/2024,圆通,6
SH-6213,ORD-10096,12/20/2024,2026-06-28,圆通,1
SH-6214,ORD-87,2025-04-04,05/04/2025,顺丰,4
SH-6215,ORD-13230,2024-05-22,2024-02-13,顺丰,1
SH-6216,ORD-14967,2026-02-06,2026-10-04,圆通,5
SH-6217,ORD-8591,2025-04-26,22-04-2024,中通,2
SH-6218,ORD-12147,02/04/2025,2026-09-02,邮政,7
SH-6219,ORD-12698,08/10/2026,2025-09-09,顺丰,7
SH-6220,ORD-11626,2024-02-18,03-06-2026,京东物流,5
SH-6221,ORD-6112,01/23/2024,2025-08-28,圆通,2
SH-6222,ORD-3970,12/01/2026,2026-01-28,京东物流,2
SH-6223,ORD-2104,2026-06-11,2025-05-14,中通,1
SH-6224,ORD-3806,2026-02-23,10/26/2025,邮政,5
SH-6225,ORD-7540,04/27/2025,15-06-2025,圆通,3
SH-6226,ORD-3326,12/17/2024,2025-10-24,邮政,4
SH-6227,ORD-9110,12/20/2026,09/04/2024,京东物流,4
SH-6228,ORD-14873,24-03-2026,2025-01-05,圆通,5
SH-6229,ORD-8464,15-08-2024,02/22/2026,邮政,4
SH-6230,ORD-9791,2025-01-24,21-03-2026,邮政,3
