subscription_id,account_id,product,quantity,unit_price,start_date,end_date,status
SUB-1859,SAAS-194,api,36,369,2023-10-07,13-10-2022,active
SUB-1860,SAAS-43,api,44,26.85,13-06-2022,09/13/2022,active
SUB-1861,SAAS-353,api,29,271.98,2020-09-13,2022-02-08,active
SUB-1862,SAAS-312,support,9,144.53,2020-04-23,05/13/2023,active
SUB-1863,SAAS-102,platform,43,244,2021-12-19,2021-05-12,past_due
SUB-1864,SAAS-372,modules,33,148.93,2021-11-12,2024-07-18,active
SUB-1865,SAAS-105,support,46,184.13,2024-02-06,2023-01-05,active
SUB-1866,SAAS-25,api,37,158,2024-04-25,2021-10-18,active
SUB-1867,SAAS-336,platform,1,503.53,2023-11-02,04/10/2024,active
SUB-1868,SAAS-395,platform,19,38.9,2022-02-15,07/15/2023,active
SUB-1869,SAAS-11,platform,11,368.93,08-08-2023,2021-10-26,past_due
SUB-1870,SAAS-306,modules,13,504.83,2023-09-25,2020-08-09,active
SUB-1871,SAAS-93,modules,23,133.04,2022-10-11,2024-08-02,active
SUB-1872,SAAS-203,platform,13,232,2024-09-12,11/02/2023,active
SUB-1873,SAAS-198,platform,45,475,2020-01-27,07/10/2022,cancelled
SUB-1874,SAAS-246,modules,7,238.32,2020-03-19,2023-02-08,active
SUB-1875,SAAS-117,modules,49,76.71,2024-03-12,2020-04-10,active
SUB-1876,SAAS-204,support,48,350.42,2022-06-24,14-08-2024,past_due
SUB-1877,SAAS-276,api,17,459.12,2021-02-15,2021-08-22,cancelled
SUB-1878,SAAS-72,api,30,219.45,2023-09-02,10/18/2020,active
SUB-1879,SAAS-240,platform,47,359.86,2020-03-04,2020-08-03,past_due
SUB-1880,SAAS-266,modules,29,468.8,2020-05-17,12/19/2021,cancelled
SUB-1881,SAAS-88,api,29,76.34,2022-05-28,12/16/2022,cancelled
SUB-1882,SAAS-32,platform,46,210.72,25-12-2022,2020-06-28,active
SUB-1883,SAAS-163,api,10,491.52,2022-01-21,2022-02-23,cancelled
SUB-1884,SAAS-49,platform,27,466.51,2024-09-28,2021-11-25,active
SUB-1885,SAAS-8,platform,18,13,2020-04-22,2022-10-16,active
SUB-1886,SAAS-62,platform,50,77.41,27-03-2023,2020-03-17,active
SUB-1887,SAAS-177,modules,2,365.7,03-11-2023,2023-07-12,past_due
SUB-1888,SAAS-354,modules,30,89,2021-11-14,12/18/2024,past_due
SUB-1889,SAAS-371,api,6,253.86,2022-07-13,01/18/2021,active
SUB-1890,SAAS-143,platform,11,21.34,16-01-2024,2021-08-23,past_due
SUB-1891,SAAS-336,api,14,360.8,2021-03-03,05/27/2020,cancelled
SUB-1892,SAAS-358,api,1,219.62,14-08-2023,10/05/2021,cancelled
SUB-1893,SAAS-172,modules,49,217.19,2021-04-04,2023-07-24,cancelled
SUB-1894,SAAS-42,platform,4,23,2024-03-01,07-05-2024,past_due
SUB-1895,SAAS-239,platform,48,447,2022-09-01,06/22/2020,active
SUB-1896,SAAS-350,api,18,47,2020-04-18,10/17/2021,active
SUB-1897,SAAS-212,support,17,175.66,2021-01-09,16-10-2022,active
SUB-1898,SAAS-206,modules,34,441,2022-03-03,08-09-2020,cancelled
SUB-1899,SAAS-390,support,37,119,27-09-2023,03/25/2020,past_due
SUB-1900,SAAS-51,modules,41,180.83,2021-03-26,2023-06-06,active
SUB-1901,SAAS-355,api,12,160.44,2022-08-10,2024-01-27,active
SUB-1902,SAAS-391,platform,31,85.08,2022-07-07,2022-05-13,past_due
SUB-1903,SAAS-189,support,26,73.46,2021-02-15,09-03-2023,active
SUB-1904,SAAS-207,support,23,371,2020-09-13,2022-07-09,active
SUB-1905,SAAS-164,support,6,342,2024-11-01,2022-06-03,cancelled
SUB-1906,SAAS-230,modules,50,427.83,2020-05-15,2023-01-03,cancelled
SUB-1907,SAAS-234,api,22,334.65,2022-04-20,2020-10-16,cancelled
SUB-1908,SAAS-168,api,19,225.58,2022-08-21,2022-09-09,active
SUB-1909,SAAS-336,api,19,235.68,2023-08-26,22-07-2024,active
SUB-1910,SAAS-348,api,45,122.36,2021-12-04,12/02/2023,active
SUB-1911,SAAS-259,platform,38,404.82,2022-08-17,2023-10-14,active
SUB-1912,SAAS-6,modules,28,245.11,2024-12-25,25-06-2020,cancelled
SUB-1913,SAAS-307,modules,23,413.67,2024-06-15,04-07-2022,active
SUB-1914,SAAS-167,api,19,327,2023-05-08,2020-10-20,active
SUB-1915,SAAS-97,support,16,401,2022-11-22,2022-06-24,active
SUB-1916,SAAS-352,modules,36,312,2020-12-20,08/05/2020,active
SUB-1917,SAAS-202,platform,23,279.47,2023-09-13,2024-08-07,active
SUB-1918,SAAS-185,api,14,263,2023-09-01,2020-06-28,active
SUB-1919,SAAS-358,api,-2,199.1,2023-03-24,02/17/2023,active
SUB-1920,SAAS-240,support,7,122.75,2021-07-24,27-02-2020,active
SUB-1921,SAAS-281,support,23,486,10-11-2020,03/16/2022,past_due
SUB-1922,SAAS-348,modules,26,426.47,19-08-2022,2020-06-19,past_due
SUB-1923,SAAS-213,modules,18,442.12,2020-07-12,2023-08-16,active
SUB-1924,SAAS-59,support,41,266,2020-03-19,28-02-2022,past_due
SUB-1925,SAAS-339,modules,4,178.95,16-09-2021,2023-03-21,active
SUB-1926,SAAS-263,support,50,414,08-06-2022,05/27/2022,active
SUB-1927,SAAS-291,api,35,48.86,06-07-2022,12/22/2021,cancelled
SUB-1928,SAAS-109,support,-5,262.73,22-07-2020,2020-04-04,active
SUB-1929,SAAS-157,platform,42,486.84,2023-02-28,2024-06-16,active
SUB-1930,SAAS-130,api,49,212,2024-04-01,06/07/2021,cancelled
SUB-1931,SAAS-356,api,-6,211,2020-02-10,2022-12-20,active
SUB-1932,SAAS-144,api,17,180,2021-05-22,2023-11-23,active
SUB-1933,SAAS-260,support,21,498.36,2021-04-16,2024-11-17,active
SUB-1934,SAAS-61,platform,4,301,2020-05-06,2023-05-20,past_due
SUB-1935,SAAS-21,modules,20,433.76,01-10-2021,2023-03-14,active
SUB-1936,SAAS-16,modules,15,316.93,2023-06-19,02-04-2023,active
SUB-1937,SAAS-188,api,22,272,2022-01-26,2023-05-16,active
SUB-1938,SAAS-201,support,36,509.36,2020-12-23,2021-03-14,active
SUB-1939,SAAS-7,platform,45,256.35,2020-05-20,2022-04-03,active
SUB-1940,SAAS-127,support,7,395,24-12-2021,17-05-2022,active
SUB-1941,SAAS-48,modules,6,330.45,28-04-2020,08/02/2023,past_due
SUB-1942,SAAS-392,platform,25,102,11-09-2024,2022-02-11,active
SUB-1943,SAAS-246,modules,1,165.71,2023-08-13,2024-01-08,active
SUB-1944,SAAS-211,api,45,176.62,2024-01-11,07/27/2021,active
SUB-1945,SAAS-164,api,24,33,12-08-2020,2020-04-17,active
SUB-1946,SAAS-140,modules,31,48.46,2021-12-22,10/16/2023,active
SUB-1947,SAAS-283,support,45,123.75,26-12-2022,2023-10-20,active
SUB-1948,SAAS-307,support,29,21.03,2024-04-16,01-02-2021,active
SUB-1949,SAAS-264,support,5,151.98,2023-05-26,2023-12-21,active
SUB-1950,SAAS-140,modules,15,457.62,27-07-2024,2020-01-10,cancelled
SUB-1951,SAAS-8,modules,38,267,2022-09-08,28-01-2024,active
SUB-1952,SAAS-29,platform,35,410.22,2023-11-01,2023-03-19,past_due
SUB-1953,SAAS-383,platform,12,68.01,2024-09-04,2024-06-03,active
SUB-1954,SAAS-26,api,32,197.44,2024-04-05,2024-08-28,cancelled
SUB-1955,SAAS-100,modules,26,486.39,2022-07-04,2024-09-10,cancelled
SUB-1956,SAAS-47,api,-8,160.88,2021-12-22,2021-03-01,active
SUB-1957,SAAS-234,platform,39,238.21,2020-11-28,2022-07-22,cancelled
SUB-1958,SAAS-372,platform,24,477.81,2020-08-01,12-10-2024,active
SUB-1959,SAAS-115,modules,19,32.18,2020-12-15,14-01-2023,active
SUB-1960,SAAS-259,support,19,437.98,2021-09-21,09/12/2020,cancelled
SUB-1961,SAAS-83,support,-5,298.86,2020-01-15,18-07-2022,past_due
SUB-1962,SAAS-378,api,5,147,2020-11-22,2022-10-16,active
SUB-1963,SAAS-142,api,20,68.62,2021-02-22,2022-07-27,active
SUB-1964,SAAS-99,modules,8,252.01,2022-08-25,2020-11-11,active
SUB-1965,SAAS-339,support,6,109.83,2024-06-04,2021-11-28,active
SUB-1966,SAAS-351,api,7,376.14,2024-04-19,2020-07-06,cancelled
SUB-1967,SAAS-28,platform,45,79.77,19-08-2020,2024-07-03,active
SUB-1968,SAAS-100,support,-2,15,2020-11-07,06/16/2020,cancelled
SUB-1969,SAAS-228,support,40,107.81,2023-10-09,2022-10-04,active
SUB-1970,SAAS-197,modules,28,441,03-12-2021,2023-10-11,active
SUB-1971,SAAS-25,modules,3,289,2020-03-16,2021-08-18,active
SUB-1972,SAAS-347,modules,3,77.59,2020-08-06,2022-03-25,active
SUB-1973,SAAS-206,platform,33,330.63,2022-04-24,2024-02-17,cancelled
SUB-1974,SAAS-68,support,8,452.53,2022-02-19,2024-12-25,past_due
SUB-1975,SAAS-186,api,21,268,2021-08-22,2020-01-26,active
SUB-1976,SAAS-210,api,24,391.31,03-07-2020,06/11/2020,active
SUB-1977,SAAS-98,modules,47,225.47,2022-05-06,03-11-2022,active
SUB-1978,SAAS-40,modules,29,95.7,2023-05-02,01/14/2023,active
SUB-1979,SAAS-317,modules,12,76.21,2020-07-15,08/18/2020,active
SUB-1980,SAAS-228,modules,7,446,2024-02-28,2020-03-08,active
SUB-1981,SAAS-257,api,8,454,2022-09-19,2021-03-17,past_due
SUB-1982,SAAS-178,platform,3,503,2024-07-19,2023-06-18,active
SUB-1983,SAAS-255,api,32,246,2021-05-09,2021-08-17,active
SUB-1984,SAAS-72,platform,6,251.39,2023-04-28,2023-05-24,cancelled
SUB-1985,SAAS-293,api,18,231.47,2022-03-27,2021-02-23,active
SUB-1986,SAAS-332,api,2,233,2023-04-16,09/19/2021,active
SUB-1987,SAAS-160,platform,43,454,2021-11-22,2024-01-08,active
SUB-1988,SAAS-353,platform,38,150.49,23-05-2020,2021-04-23,past_due
SUB-1989,SAAS-175,platform,24,267.15,2022-04-02,15-01-2024,active
SUB-1990,SAAS-376,support,38,470.15,2020-04-24,06/14/2020,active
SUB-1991,SAAS-217,api,-1,48,2023-08-23,05/08/2024,active
SUB-1992,SAAS-155,support,10,247,2023-09-22,2021-09-10,active
SUB-1993,SAAS-330,modules,16,436,2023-04-13,2020-10-10,cancelled
SUB-1994,SAAS-323,api,10,480.54,2022-06-21,2023-07-06,active
SUB-1995,SAAS-240,modules,35,79.48,26-01-2020,2023-02-22,past_due
SUB-1996,SAAS-234,modules,8,237.6,2020-10-08,09/16/2021,cancelled
SUB-1997,SAAS-386,modules,44,109.81,2024-06-18,06-05-2021,past_due
SUB-1998,SAAS-393,api,5,230,2023-09-15,2022-04-12,cancelled
SUB-1999,SAAS-157,platform,1,227.96,18-12-2024,21-08-2021,active
SUB-2000,SAAS-397,platform,43,201.89,2021-06-08,07/23/2023,active
SUB-2001,SAAS-379,api,7,483,2023-07-09,2020-08-22,past_due
SUB-2002,SAAS-58,platform,9,284.7,2023-12-15,2024-01-27,cancelled
SUB-2003,SAAS-21,support,23,162,2021-11-05,07/08/2020,active
SUB-2004,SAAS-310,support,40,161,2021-05-26,09/16/2022,active
SUB-2005,SAAS-389,api,28,193.47,2024-05-15,02/01/2023,active
SUB-2006,SAAS-285,platform,31,57.21,2020-01-21,12/15/2022,past_due
SUB-2007,SAAS-187,modules,14,388,2023-10-26,2023-12-17,active
SUB-2008,SAAS-215,api,42,52.6,2021-11-27,2022-11-22,cancelled
SUB-2009,SAAS-375,modules,22,385.35,2024-12-07,2023-03-03,past_due
SUB-2010,SAAS-355,platform,14,168,2021-02-25,26-11-2020,past_due
SUB-2011,SAAS-100,platform,-5,314.23,2024-08-12,2022-10-04,active
SUB-2012,SAAS-228,api,27,456.46,2021-11-06,09/07/2022,active
SUB-2013,SAAS-15,support,10,492.14,2021-06-19,07/19/2021,active
SUB-2014,SAAS-313,platform,42,268.8,2023-11-02,2024-03-08,cancelled
SUB-2015,SAAS-279,platform,39,388.98,2021-06-17,23-10-2023,active
SUB-2016,SAAS-397,modules,4,97.78,2021-07-06,17-01-2023,active
SUB-2017,SAAS-143,platform,31,41.14,2024-10-26,2024-04-15,active
SUB-2018,SAAS-242,modules,37,148.37,2020-01-25,2024-07-27,active
SUB-2019,SAAS-70,api,26,95.72,2021-04-24,21-08-2021,past_due
SUB-2020,SAAS-164,modules,49,171,2020-08-26,08-12-2024,active
SUB-2021,SAAS-174,api,30,454.18,16-09-2020,12/05/2021,active
SUB-2022,SAAS-117,platform,48,378,2024-09-28,2020-02-21,active
SUB-2023,SAAS-118,modules,16,81.79,2022-12-16,18-05-2021,active
SUB-2024,SAAS-54,api,26,65,2022-04-25,2021-05-18,active
SUB-2025,SAAS-172,modules,50,376.44,2023-05-17,01/25/2023,active
SUB-2026,SAAS-260,support,45,210.81,2024-03-06,03/23/2023,active
SUB-2027,SAAS-84,support,47,10.66,2020-11-18,09-08-2020,active
SUB-2028,SAAS-10,api,48,451.27,2024-01-06,02/05/2023,active
SUB-2029,SAAS-313,api,27,381.8,2021-09-04,05/24/2022,cancelled
SUB-2030,SAAS-137,support,46,26,2024-04-02,2023-03-13,active
SUB-2031,SAAS-317,platform,28,428.8,28-08-2020,2022-03-25,active
SUB-2032,SAAS-203,api,35,142.58,2024-06-21,13-01-2021,cancelled
SUB-2033,SAAS-247,support,41,433.13,27-08-2023,26-01-2020,active
SUB-2034,SAAS-40,platform,31,256.53,2021-08-27,2023-08-01,active
SUB-2035,SAAS-43,platform,47,68,2024-08-23,17-08-2024,active
SUB-2036,SAAS-149,modules,7,76.81,2022-08-19,2021-12-28,active
SUB-2037,SAAS-233,api,47,229.17,13-08-2022,2022-11-22,past_due
SUB-2038,SAAS-102,support,27,72,02-10-2023,2021-06-24,active
SUB-2039,SAAS-178,platform,40,237.53,2020-02-18,2023-02-03,active
SUB-2040,SAAS-298,support,16,507,19-05-2024,2022-08-15,past_due
SUB-2041,SAAS-333,api,7,169.98,2024-03-24,18-01-2020,past_due
SUB-2042,SAAS-234,support,37,376.31,2024-11-08,12/16/2023,active
SUB-2043,SAAS-166,platform,2,292.7,2023-06-01,2020-05-11,cancelled
SUB-2044,SAAS-320,modules,22,113.28,07-12-2020,2022-12-22,active
SUB-2045,SAAS-4,api,50,23.39,2024-02-07,2024-05-21,active
SUB-2046,SAAS-91,platform,-6,398,2024-09-18,2020-12-12,active
SUB-2047,SAAS-271,platform,23,457,2023-06-24,2021-02-28,cancelled
SUB-2048,SAAS-210,api,18,308.63,2023-05-15,2024-09-22,active
SUB-2049,SAAS-103,api,-7,396.88,2023-12-09,13-06-2020,active
SUB-2050,SAAS-31,support,34,21.73,2023-06-12,23-06-2024,active
SUB-2051,SAAS-311,platform,6,383,20-10-2022,2023-12-19,active
SUB-2052,SAAS-393,support,-8,323,2022-08-11,23-04-2024,cancelled
SUB-2053,SAAS-93,modules,3,195.51,2023-03-17,18-10-2020,active
SUB-2054,SAAS-186,modules,37,237.83,2021-04-05,2020-12-15,past_due
SUB-2055,SAAS-381,support,13,136.83,2021-05-24,2021-04-20,active
SUB-2056,SAAS-178,modules,9,463.01,2020-05-27,17-08-2023,active
SUB-2057,SAAS-399,platform,36,162,2021-09-20,2020-03-05,active
SUB-2058,SAAS-39,support,32,135.77,2022-03-25,04/04/2021,active
SUB-2059,SAAS-235,modules,17,405,2024-04-19,2021-10-03,active
SUB-2060,SAAS-219,support,36,250.32,24-12-2024,10/07/2023,cancelled
SUB-2061,SAAS-54,platform,35,72.62,15-04-2023,2024-11-15,active
SUB-2062,SAAS-302,platform,34,186,2023-12-10,2020-05-09,past_due
SUB-2063,SAAS-266,api,38,67,2022-08-25,02/12/2023,active
SUB-2064,SAAS-163,modules,49,467.3,2021-09-10,2023-10-07,cancelled
SUB-2065,SAAS-262,api,46,327.91,2020-12-08,2024-01-10,active
SUB-2066,SAAS-339,support,30,79,2024-07-05,06/05/2023,active
SUB-2067,SAAS-19,api,8,165.84,12-01-2022,2021-03-13,cancelled
SUB-2068,SAAS-21,platform,24,116.82,2020-08-27,2021-09-03,past_due
SUB-2069,SAAS-62,api,44,351,2023-06-18,09/28/2023,active
SUB-2070,SAAS-367,modules,5,322,2020-10-06,01-06-2020,cancelled
SUB-2071,SAAS-80,platform,35,500.02,2021-10-17,03/28/2024,active
SUB-2072,SAAS-264,api,46,377.4,2021-09-23,14-11-2023,cancelled
SUB-2073,SAAS-258,support,42,459,2020-04-08,05-11-2024,active
SUB-2074,SAAS-8,api,32,247.7,22-10-2024,10-12-2024,active
SUB-2075,SAAS-78,support,6,326,28-05-2022,09/09/2021,cancelled
SUB-2076,SAAS-94,api,-3,407.37,22-08-2020,10-08-2020,active
SUB-2077,SAAS-256,api,40,334.12,2022-12-27,01-03-2023,past_due
SUB-2078,SAAS-188,api,38,62,05-10-2021,24-03-2024,active
SUB-2079,SAAS-288,platform,47,485.54,2023-08-03,2024-01-27,active
SUB-2080,SAAS-32,api,10,86.15,01-03-2024,25-07-2021,past_due
SUB-2081,SAAS-386,platform,39,434,2024-06-08,2024-06-03,active
SUB-2082,SAAS-259,api,9,352.27,2020-05-15,2024-04-17,cancelled
SUB-2083,SAAS-361,support,13,412,2021-01-02,04/04/2024,past_due
SUB-2084,SAAS-125,platform,13,277.93,2021-01-18,04/13/2023,active
SUB-2085,SAAS-252,platform,14,263.45,2021-08-23,07/01/2020,active
SUB-2086,SAAS-293,platform,37,305,2020-12-23,2022-02-02,past_due
SUB-2087,SAAS-301,platform,43,263.49,2024-11-25,2023-11-20,past_due
SUB-2088,SAAS-126,support,16,257.6,2024-01-15,2020-03-17,cancelled
SUB-2089,SAAS-307,api,13,312.62,2022-10-20,2023-11-27,past_due
SUB-2090,SAAS-177,modules,44,351,2022-08-03,2022-06-01,active
SUB-2091,SAAS-137,platform,1,70.76,2024-09-17,2020-11-27,active
SUB-2092,SAAS-272,api,50,434.61,25-01-2021,18-02-2020,active
SUB-2093,SAAS-290,api,35,348,2022-12-21,2022-04-04,past_due
SUB-2094,SAAS-400,platform,27,236.86,2021-01-14,26-04-2021,active
SUB-2095,SAAS-307,modules,-2,439.59,2022-10-21,02/18/2020,active
SUB-2096,SAAS-31,modules,29,219,2020-10-27,2024-01-13,active
SUB-2097,SAAS-356,api,20,458.4,2022-07-17,2021-05-18,cancelled
SUB-2098,SAAS-139,support,45,334.6,04-05-2022,2023-05-12,active
SUB-2099,SAAS-251,modules,40,357.33,2022-10-03,06/11/2021,active
SUB-2100,SAAS-249,platform,34,47.71,2023-02-23,22-12-2021,active
SUB-2101,SAAS-342,modules,24,191.01,2021-11-26,2023-08-10,active
SUB-2102,SAAS-28,modules,13,352.52,06-08-2023,02/06/2020,cancelled
SUB-2103,SAAS-116,support,49,30.21,2021-12-24,2021-10-15,past_due
SUB-2104,SAAS-263,support,8,429.71,2024-08-28,2021-06-16,active
SUB-2105,SAAS-44,support,36,37,2020-12-25,2022-07-12,cancelled
SUB-2106,SAAS-33,modules,15,404,19-05-2020,01/03/2022,active
SUB-2107,SAAS-76,support,36,362,01-05-2023,2024-07-22,active
SUB-2108,SAAS-368,platform,6,125.47,2023-01-01,2022-11-24,active
SUB-2109,SAAS-133,support,28,46.16,2022-12-09,26-12-2021,active
SUB-2110,SAAS-186,api,31,496.31,2022-05-10,19-11-2020,cancelled
SUB-2111,SAAS-61,support,20,254.5,2022-09-20,09/23/2020,active
SUB-2112,SAAS-117,modules,41,226.63,2023-05-10,06/04/2023,active
SUB-2113,SAAS-368,modules,8,187.98,2024-03-28,06-05-2023,active
SUB-2114,SAAS-400,api,42,354.1,2024-10-26,06-09-2021,past_due
SUB-2115,SAAS-102,modules,49,209.94,2022-12-05,11-06-2023,active
SUB-2116,SAAS-38,support,23,500,2021-05-07,04/06/2022,active
SUB-2117,SAAS-372,platform,20,386.06,2020-04-28,2020-06-05,past_due
SUB-2118,SAAS-89,modules,-1,103.9,2024-11-16,2024-03-20,active
SUB-2119,SAAS-42,modules,48,207.79,2020-04-12,2024-07-07,active
SUB-2120,SAAS-133,api,43,349.26,2024-11-09,07-01-2020,cancelled
SUB-2121,SAAS-101,modules,34,206.14,2024-10-03,05-06-2023,cancelled
SUB-2122,SAAS-62,platform,12,490,08-10-2022,09/24/2023,active
SUB-2123,SAAS-392,api,41,58.77,19-06-2020,05/09/2024,cancelled
SUB-2124,SAAS-60,support,14,316.56,12-05-2022,2024-12-19,cancelled
SUB-2125,SAAS-190,api,49,53.12,2020-08-15,2023-05-27,past_due
SUB-2126,SAAS-182,platform,37,471.47,12-05-2020,01-08-2023,cancelled
SUB-2127,SAAS-215,api,43,44,2021-02-09,06/25/2024,active
SUB-2128,SAAS-21,api,-1,336.05,2023-09-01,2024-09-11,cancelled
SUB-2129,SAAS-101,platform,35,390.67,2022-05-17,2020-02-25,active
SUB-2130,SAAS-263,api,24,342.96,2021-03-20,2020-09-06,past_due
SUB-2131,SAAS-198,platform,4,445,2022-10-28,2022-09-27,active
SUB-2132,SAAS-386,platform,25,415.93,2022-06-12,13-12-2020,active
SUB-2133,SAAS-299,api,44,53.15,2022-05-24,08/24/2022,active
SUB-2134,SAAS-375,api,45,35.01,2023-08-03,20-11-2022,active
SUB-2135,SAAS-261,platform,16,209.7,2024-07-12,2021-08-03,active
SUB-2136,SAAS-53,api,26,77.56,2024-10-10,2021-06-20,past_due
SUB-2137,SAAS-245,platform,39,318,2020-06-23,2021-09-07,active
SUB-2138,SAAS-250,modules,-7,403.24,03-03-2024,2020-07-06,active
SUB-2139,SAAS-222,modules,-6,91,2020-09-12,07/07/2024,past_due
SUB-2140,SAAS-186,platform,38,131,2020-12-13,01/26/2024,cancelled
SUB-2141,SAAS-317,support,9,330.88,2024-06-13,2020-08-06,active
SUB-2142,SAAS-28,modules,25,89.53,2020-08-17,24-07-2023,active
SUB-2143,SAAS-178,platform,15,493.4,2024-05-02,2023-04-16,cancelled
SUB-2144,SAAS-311,support,28,38.59,2022-03-05,03/14/2022,past_due
SUB-2145,SAAS-330,modules,35,73.26,2024-01-18,2023-09-03,past_due
SUB-2146,SAAS-178,support,7,108.63,2022-10-21,02/05/2020,active
SUB-2147,SAAS-254,modules,23,270.38,22-07-2024,2023-07-16,cancelled
SUB-2148,SAAS-93,modules,28,192,2021-05-22,2023-07-02,active
SUB-2149,SAAS-255,platform,33,450,2024-02-10,07/24/2021,active
SUB-2150,SAAS-262,platform,50,257.96,2021-08-13,08-10-2020,active
SUB-2151,SAAS-98,support,41,389,2021-09-11,2024-02-09,active
SUB-2152,SAAS-13,platform,46,57.99,2021-09-28,2022-11-18,active
SUB-2153,SAAS-221,platform,5,257.49,2021-10-11,2022-05-07,active
SUB-2154,SAAS-65,modules,18,156.84,2024-10-13,06/05/2023,active
SUB-2155,SAAS-28,platform,19,186.53,2023-12-09,2022-12-09,active
SUB-2156,SAAS-394,modules,47,408.11,2023-04-27,2022-01-25,active
SUB-2157,SAAS-148,platform,48,75,2020-02-24,2022-11-27,active
SUB-2158,SAAS-263,support,10,228.79,2020-05-12,02/10/2022,cancelled
SUB-2159,SAAS-331,support,17,363,11-04-2023,2023-05-04,active
SUB-2160,SAAS-63,support,-9,22.69,16-03-2022,04/12/2022,active
SUB-2161,SAAS-24,modules,40,359,2023-04-21,11/28/2022,cancelled
SUB-2162,SAAS-140,api,29,318.86,10-07-2021,16-09-2022,active
SUB-2163,SAAS-69,modules,32,227,2023-04-09,19-07-2021,past_due
SUB-2164,SAAS-141,platform,22,177.44,2021-07-19,2022-02-18,active
SUB-2165,SAAS-221,modules,20,318.73,25-05-2024,27-10-2021,active
SUB-2166,SAAS-241,support,17,264,2024-12-13,07-06-2022,active
SUB-2167,SAAS-281,modules,38,394,2020-09-19,05/07/2020,active
SUB-2168,SAAS-98,api,23,129.16,2024-05-14,2022-12-12,active
SUB-2169,SAAS-280,platform,11,44.95,11-05-2024,12/26/2023,active
SUB-2170,SAAS-357,api,-1,427,2020-03-10,2020-02-27,cancelled
SUB-2171,SAAS-125,modules,39,58.74,2022-10-27,23-09-2024,active
SUB-2172,SAAS-204,modules,27,403.02,2021-08-27,25-08-2024,active
SUB-2173,SAAS-244,support,1,287.39,19-11-2022,17-12-2021,cancelled
SUB-2174,SAAS-320,support,22,439.55,2020-10-15,2021-12-23,past_due
SUB-2175,SAAS-309,api,34,507,2024-01-14,2020-06-25,active
SUB-2176,SAAS-311,modules,12,378.24,2024-06-10,2022-07-15,active
SUB-2177,SAAS-263,modules,37,99,2020-03-09,06/26/2024,past_due
SUB-2178,SAAS-368,modules,18,227.15,26-09-2022,2021-03-04,active
SUB-2179,SAAS-277,support,15,227.89,09-05-2022,2020-08-11,active
SUB-2180,SAAS-212,api,18,483.14,2024-04-04,04/22/2021,cancelled
SUB-2181,SAAS-242,support,5,409.73,2020-11-08,11/07/2021,active
SUB-2182,SAAS-387,support,46,20,2024-08-19,2024-01-01,active
SUB-2183,SAAS-241,modules,45,404.91,2020-02-14,2022-10-13,cancelled
SUB-2184,SAAS-316,platform,18,299,01-11-2020,2020-06-07,past_due
SUB-2185,SAAS-312,modules,21,435,2020-07-15,08/07/2024,active
SUB-2186,SAAS-118,platform,13,152.36,2023-04-20,05/13/2024,cancelled
SUB-2187,SAAS-383,platform,34,59.87,04-03-2021,03/08/2021,past_due
SUB-2188,SAAS-299,support,33,157,2022-02-28,07/07/2021,active
SUB-2189,SAAS-22,platform,48,47.22,2022-07-07,2021-10-04,past_due
SUB-2190,SAAS-131,modules,40,421.07,2024-10-16,01-05-2021,active
SUB-2191,SAAS-106,platform,10,507.21,2020-01-12,2021-06-11,active
SUB-2192,SAAS-326,api,19,130.25,2022-12-17,23-01-2023,active
SUB-2193,SAAS-124,api,26,115.63,2020-07-24,10/07/2021,active
SUB-2194,SAAS-375,support,32,228.67,2024-09-02,08/13/2022,past_due
SUB-2195,SAAS-310,api,40,208,27-09-2020,12/12/2022,active
SUB-2196,SAAS-399,platform,4,46.52,21-04-2022,12/21/2024,active
SUB-2197,SAAS-211,support,48,215.24,2022-07-13,03-11-2020,active
SUB-2198,SAAS-25,platform,25,60.45,05-02-2022,2022-01-28,active
SUB-2199,SAAS-89,platform,50,410.82,2024-05-21,12/03/2022,active
SUB-2200,SAAS-279,modules,-8,383.27,2024-04-28,2022-04-12,active
SUB-2201,SAAS-258,support,20,473.17,2024-06-12,2021-01-11,active
SUB-2202,SAAS-316,api,11,104.28,2020-03-03,24-08-2023,active
SUB-2203,SAAS-22,modules,6,78,2020-06-16,2020-06-22,active
SUB-2204,SAAS-385,api,18,497.05,2022-12-16,2023-03-17,cancelled
SUB-2205,SAAS-176,support,6,506,2023-05-14,2021-07-14,active
SUB-2206,SAAS-400,api,46,116.36,2022-08-14,11-06-2020,active
SUB-2207,SAAS-388,api,33,80.23,2023-09-11,08/21/2023,active
SUB-2208,SAAS-139,modules,46,391.2,2023-02-02,2020-07-17,active
