invoice_id,subscription_id,invoice_date,amount,status
SI-3628,SUB-2283,04/22/2025,"$4,098.00",OVERDUE
SI-3629,SUB-378,10/27/2025,2610,overdue
SI-3630,SUB-3156,2026-09-23,4486,paid
SI-3631,SUB-4267,2025-03-05,4231,OVERDUE
SI-3632,SUB-4210,2024-09-02,"$2,902.00",OVERDUE
SI-3633,SUB-2266,2025-09-01,899,paid
SI-3634,SUB-3393,03/23/2025,4921,pending
SI-3635,SUB-2600,11/25/2026,"$4,895.00",overdue
SI-3636,SUB-409,03/18/2026,1526,paid
SI-3637,SUB-646,10/10/2025,2919,paid
SI-3638,SUB-3206,12/04/2024,3146,OVERDUE
SI-3639,SUB-3641,10/04/2024,"$4,220.00",overdue
SI-3640,SUB-2404,11/06/2024,4758,overdue
SI-3641,SUB-1375,02/05/2025,499,overdue
SI-3642,SUB-3511,23-06-2025,"$4,776.00",PAID
SI-3643,SUB-5848,2024-09-19,1317,overdue
SI-3644,SUB-548,09/10/2025,"$2,429.00",overdue
SI-3645,SUB-4551,2026-02-28,"4 087,00",paid
SI-3646,SUB-4826,07/10/2025,3518,pending
SI-3647,SUB-2852,18-08-2026,4802,overdue
SI-3648,SUB-5857,03/11/2026,2478,pending
SI-3649,SUB-3495,08/21/2024,"3 833,00",paid
SI-3650,SUB-3600,09/28/2025,630,PAID
SI-3651,SUB-2644,2026-09-12,"$3,118.00",paid
SI-3652,SUB-1138,12/19/2026,2157,paid
SI-3653,SUB-3442,2025-04-18,1101,OVERDUE
SI-3654,SUB-5006,2026-06-25,2744,pending
SI-3655,SUB-132,2025-11-16,330,paid
SI-3656,SUB-5594,03/26/2026,2482,overdue
SI-3657,SUB-3419,07/17/2024,2 219,overdue
SI-3658,SUB-4130,2024-06-27,"$1,835.00",overdue
SI-3659,SUB-5482,04/20/2025,947,overdue
SI-3660,SUB-2552,2024-04-06,"$4,411.00",paid
SI-3661,SUB-3147,2024-05-12,"$1,594.00",paid
SI-3662,SUB-2486,2024-10-07,229,PAID
SI-3663,SUB-3337,24-08-2026,3808,pending
SI-3664,SUB-2144,28-01-2025,"$1,666.00",PAID
SI-3665,SUB-1144,04/17/2026,2581,PAID
SI-3666,SUB-5095,2025-10-11,4033,paid
SI-3667,SUB-3320,2025-03-27,$308.00,OVERDUE
SI-3668,SUB-1015,2025-10-12,4651,paid
SI-3669,SUB-4934,2025-07-11,1345,overdue
SI-3670,SUB-3434,10/11/2026,834,paid
SI-3671,SUB-1980,2024-03-06,"$4,316.00",PAID
SI-3672,SUB-4035,2026-12-11,1 993,pending
SI-3673,SUB-3092,2026-12-16,1318,overdue
SI-3674,SUB-3070,08/25/2025,"$3,919.00",overdue
SI-3675,SUB-3488,25-11-2025,535,overdue
SI-3676,SUB-1921,2024-09-05,"1 022,00",PAID
SI-3677,SUB-3577,2025-10-20,773,OVERDUE
SI-3678,SUB-5103,05/11/2026,1 975,overdue
SI-3679,SUB-5686,2025-08-12,2145,overdue
SI-3680,SUB-3505,01/24/2025,434,pending
SI-3681,SUB-675,01/09/2026,"$3,963.00",overdue
SI-3682,SUB-5129,17-04-2025,499,PAID
SI-3683,SUB-3422,2024-01-09,"$1,213.00",pending
SI-3684,SUB-2645,2026-06-05,3999,overdue
SI-3685,SUB-3013,06/16/2026,"$1,170.00",OVERDUE
SI-3686,SUB-1560,14-12-2024,1 583,PAID
SI-3687,SUB-5687,2026-10-13,4026,paid
SI-3688,SUB-4120,18-08-2026,3046,paid
SI-3689,SUB-4049,04/28/2024,"$2,471.00",PAID
SI-3690,SUB-79,2025-10-14,"$2,618.00",overdue
SI-3691,SUB-1545,06/08/2025,2795,overdue
SI-3692,SUB-5524,2025-11-11,3123,overdue
SI-3693,SUB-1185,2024-03-07,3310,pending
SI-3694,SUB-3023,2024-02-27,4015,PAID
SI-3695,SUB-1569,2025-04-08,"3 710,00",paid
SI-3696,SUB-3389,2025-07-17,"$3,537.00",pending
SI-3697,SUB-2294,2026-03-11,4 206,PAID
SI-3698,SUB-2054,2025-05-22,866,pending
SI-3699,SUB-1180,2024-05-18,4891,paid
SI-3700,SUB-4656,2026-09-23,2578,PAID
SI-3701,SUB-157,02/24/2024,160,paid
SI-3702,SUB-5165,10/16/2026,815,paid
SI-3703,SUB-1527,2026-12-15,4109,pending
SI-3704,SUB-2230,2026-05-06,3107,overdue
SI-3705,SUB-5532,16-10-2024,2 058,PAID
SI-3706,SUB-3226,2024-08-02,4408,overdue
SI-3707,SUB-2517,12/27/2024,"$3,605.00",overdue
SI-3708,SUB-5100,2024-10-26,"$2,901.00",overdue
SI-3709,SUB-2820,03/24/2025,"$1,284.00",overdue
SI-3710,SUB-356,2026-03-07,4438,overdue
SI-3711,SUB-837,2025-12-28,374,pending
SI-3712,SUB-5192,2025-01-11,2 097,PAID
SI-3713,SUB-1086,04-12-2024,2626,overdue
SI-3714,SUB-2927,2025-11-15,"$4,179.00",paid
SI-3715,SUB-3693,22-09-2025,3850,OVERDUE
SI-3716,SUB-906,04/03/2025,$350.00,overdue
SI-3717,SUB-4938,04-02-2026,"3 252,00",paid
SI-3718,SUB-230,2025-09-21,1709,pending
SI-3719,SUB-3748,2025-12-19,"4 427,00",overdue
SI-3720,SUB-4382,07/03/2024,3465,PAID
SI-3721,SUB-5839,2026-08-10,2671,overdue
SI-3722,SUB-5626,26-12-2026,"$2,679.00",pending
SI-3723,SUB-426,2024-06-19,"3 489,00",paid
SI-3724,SUB-1655,04/04/2025,"4 588,00",overdue
SI-3725,SUB-2861,05-07-2025,3696,overdue
SI-3726,SUB-2964,12-03-2025,"$4,501.00",overdue
SI-3727,SUB-3417,05/25/2024,"$3,977.00",PAID
SI-3728,SUB-4973,10/04/2026,"$4,855.00",PAID
SI-3729,SUB-5428,2026-10-20,4870,overdue
SI-3730,SUB-2518,2025-02-15,"$2,441.00",OVERDUE
SI-3731,SUB-5581,2026-04-22,"$1,766.00",paid
SI-3732,SUB-1855,11/19/2026,"4 590,00",OVERDUE
SI-3733,SUB-3641,2025-04-27,1 022,paid
SI-3734,SUB-1854,09-04-2024,2444,paid
SI-3735,SUB-3841,02/27/2026,3 049,paid
SI-3736,SUB-5501,2024-12-19,857,pending
SI-3737,SUB-5136,2026-05-20,$301.00,pending
SI-3738,SUB-2748,2025-04-27,3682,paid
SI-3739,SUB-3616,2026-09-19,430,pending
SI-3740,SUB-2690,01/21/2026,3850,OVERDUE
SI-3741,SUB-2000,11-09-2024,631,overdue
SI-3742,SUB-833,09/09/2024,"2 924,00",overdue
SI-3743,SUB-1850,2024-08-25,"$1,972.00",overdue
SI-3744,SUB-1338,2025-09-09,1571,overdue
SI-3745,SUB-295,09/01/2024,444,pending
SI-3746,SUB-2774,2024-01-01,"4 237,00",pending
SI-3747,SUB-3164,2026-04-21,4549,overdue
SI-3748,SUB-5753,03/28/2025,3667,OVERDUE
SI-3749,SUB-5545,23-05-2026,4203,PAID
SI-3750,SUB-3085,2026-09-07,"$4,284.00",PAID
SI-3751,SUB-4867,02/15/2024,"$1,582.00",paid
SI-3752,SUB-1660,2025-04-06,"$1,783.00",PAID
SI-3753,SUB-5974,03-06-2025,2347,OVERDUE
SI-3754,SUB-3855,07-04-2025,4426,paid
SI-3755,SUB-5409,2026-02-25,2600,overdue
SI-3756,SUB-622,2025-05-14,4 280,paid
SI-3757,SUB-4173,2026-04-14,270,PAID
SI-3758,SUB-3625,13-05-2024,2 163,overdue
SI-3759,SUB-5377,02/21/2024,$269.00,overdue
SI-3760,SUB-2857,02/26/2025,1243,overdue
SI-3761,SUB-3180,02/21/2024,"$2,865.00",overdue
SI-3762,SUB-695,10/15/2024,2919,OVERDUE
SI-3763,SUB-3135,2026-11-19,1265,PAID
SI-3764,SUB-1030,2026-11-25,"4 581,00",OVERDUE
SI-3765,SUB-1409,2026-08-22,"2 882,00",OVERDUE
SI-3766,SUB-2536,2026-04-13,1389,OVERDUE
SI-3767,SUB-1555,2025-04-13,"4 350,00",PAID
SI-3768,SUB-3937,2025-05-14,5000,PAID
SI-3769,SUB-5007,03-04-2026,3380,OVERDUE
SI-3770,SUB-3655,2025-02-15,"859,00",OVERDUE
SI-3771,SUB-2154,2025-10-17,4 963,paid
SI-3772,SUB-1188,09-01-2024,1392,pending
SI-3773,SUB-5512,2025-06-23,"3 444,00",pending
SI-3774,SUB-3564,12/28/2025,"773,00",paid
SI-3775,SUB-4508,2024-05-11,3004,overdue
SI-3776,SUB-280,2024-11-02,"$4,888.00",overdue
SI-3777,SUB-4047,2025-10-20,1420,overdue
SI-3778,SUB-3847,09/26/2026,2 115,pending
SI-3779,SUB-5530,12/08/2026,1428,PAID
SI-3780,SUB-3970,2025-03-17,2074,OVERDUE
SI-3781,SUB-674,12/02/2024,357,paid
SI-3782,SUB-3641,2024-03-09,"$2,894.00",OVERDUE
SI-3783,SUB-3800,04/09/2024,1 580,overdue
SI-3784,SUB-1020,2026-08-27,"$3,199.00",pending
SI-3785,SUB-608,2024-10-04,4941,pending
SI-3786,SUB-307,2024-01-28,885,OVERDUE
SI-3787,SUB-5896,2024-10-19,"$1,659.00",paid
SI-3788,SUB-2685,12/28/2025,"4 752,00",pending
SI-3789,SUB-3427,2026-10-21,2 496,paid
SI-3790,SUB-282,07-11-2024,3803,overdue
SI-3791,SUB-5354,24-07-2024,3 935,pending
SI-3792,SUB-5485,2026-01-26,1508,overdue
SI-3793,SUB-1942,2025-03-01,248,overdue
SI-3794,SUB-3014,2026-01-17,"$4,255.00",overdue
SI-3795,SUB-5896,02/03/2024,1702,PAID
SI-3796,SUB-2576,2026-12-18,"$2,235.00",paid
SI-3797,SUB-4905,06/19/2024,"$2,824.00",pending
SI-3798,SUB-5088,12/19/2024,"$4,777.00",PAID
SI-3799,SUB-4248,23-08-2025,3161,OVERDUE
SI-3800,SUB-2004,01/20/2024,1772,pending
SI-3801,SUB-5353,2024-11-06,2732,OVERDUE
SI-3802,SUB-1965,2024-01-07,$138.00,overdue
SI-3803,SUB-3702,2024-01-28,"$1,065.00",OVERDUE
SI-3804,SUB-4517,2025-07-15,$361.00,OVERDUE
SI-3805,SUB-5143,10-08-2025,2768,overdue
SI-3806,SUB-4288,08-08-2024,506,overdue
SI-3807,SUB-3097,2025-11-03,4742,paid
SI-3808,SUB-2081,01-07-2026,"$1,746.00",paid
SI-3809,SUB-4232,2025-05-08,2760,overdue
SI-3810,SUB-2817,09-10-2026,1306,overdue
SI-3811,SUB-4524,2025-10-12,4648,overdue
SI-3812,SUB-856,07/10/2025,3074,PAID
SI-3813,SUB-3651,2024-10-19,668,PAID
SI-3814,SUB-2184,02/05/2025,"$3,943.00",pending
SI-3815,SUB-1851,2024-02-12,1 859,pending
SI-3816,SUB-5573,04/04/2026,$889.00,paid
SI-3817,SUB-4641,2026-10-20,3925,paid
SI-3818,SUB-2863,05/17/2026,4173,pending
SI-3819,SUB-2988,2024-11-05,1862,PAID
SI-3820,SUB-3889,2026-06-17,"$1,206.00",pending
SI-3821,SUB-2840,05/12/2024,"$1,710.00",PAID
SI-3822,SUB-4840,03/06/2024,"$4,950.00",paid
SI-3823,SUB-4346,2026-11-20,2103,paid
SI-3824,SUB-223,12-02-2024,2 322,PAID
SI-3825,SUB-5770,2025-10-17,"$2,526.00",paid
SI-3826,SUB-1581,2026-04-06,3434,overdue
SI-3827,SUB-3091,2024-01-04,2600,overdue
SI-3828,SUB-2054,2025-06-06,4 108,overdue
SI-3829,SUB-1851,2026-03-25,"$4,746.00",overdue
SI-3830,SUB-3272,27-06-2026,513,PAID
SI-3831,SUB-3353,2026-01-06,"$3,527.00",paid
SI-3832,SUB-2041,05/10/2024,"$3,028.00",PAID
SI-3833,SUB-2517,2024-03-21,1 079,PAID
SI-3834,SUB-4058,26-07-2024,"$1,372.00",paid
SI-3835,SUB-2427,2025-03-26,"4 350,00",paid
SI-3836,SUB-2153,2025-07-24,4 066,overdue
SI-3837,SUB-2448,2026-07-14,4738,pending
SI-3838,SUB-731,01/15/2026,3930,pending
SI-3839,SUB-5504,2026-07-08,2511,paid
SI-3840,SUB-2579,11/26/2025,2540,OVERDUE
SI-3841,SUB-3848,11/13/2024,"3 433,00",paid
SI-3842,SUB-514,2025-06-12,4 267,paid
SI-3843,SUB-1813,06/25/2024,2558,overdue
SI-3844,SUB-5976,06/05/2024,239,overdue
SI-3845,SUB-2728,10/13/2025,4 763,overdue
SI-3846,SUB-2557,2025-12-28,"4 453,00",pending
SI-3847,SUB-936,11/17/2025,2061,OVERDUE
SI-3848,SUB-1288,2024-11-22,3618,pending
SI-3849,SUB-3980,01/20/2024,"$1,612.00",paid
SI-3850,SUB-3825,2025-03-12,1844,pending
SI-3851,SUB-4183,2024-05-04,2840,overdue
SI-3852,SUB-3424,2025-11-10,3211,pending
SI-3853,SUB-5327,2025-03-26,2 000,OVERDUE
SI-3854,SUB-1125,2025-09-17,593,pending
SI-3855,SUB-5671,2025-07-09,450,paid
SI-3856,SUB-931,12/03/2025,1461,PAID
SI-3857,SUB-5219,08-12-2025,4811,overdue
SI-3858,SUB-149,2025-04-20,4077,paid
SI-3859,SUB-1402,15-05-2026,2021,overdue
SI-3860,SUB-2554,2026-06-27,2010,overdue
SI-3861,SUB-553,08/06/2026,"$1,058.00",overdue
SI-3862,SUB-5821,12/27/2024,"$2,222.00",overdue
SI-3863,SUB-430,03/09/2024,179,pending
SI-3864,SUB-3605,11/03/2026,3160,paid
SI-3865,SUB-2552,01/27/2024,"4 226,00",pending
SI-3866,SUB-3783,2026-08-12,2095,OVERDUE
SI-3867,SUB-665,03-08-2026,662,PAID
SI-3868,SUB-1820,04/25/2025,1979,paid
SI-3869,SUB-4419,2025-08-24,1508,paid
SI-3870,SUB-902,2024-07-12,$369.00,PAID
SI-3871,SUB-3860,2025-01-10,1289,overdue
SI-3872,SUB-4021,2024-03-06,1198,OVERDUE
SI-3873,SUB-5975,01/13/2024,4105,OVERDUE
SI-3874,SUB-4469,2026-01-15,3213,PAID
SI-3875,SUB-3635,08/20/2024,"2 225,00",paid
SI-3876,SUB-2659,03/24/2024,1552,pending
SI-3877,SUB-4633,02/03/2026,"$1,256.00",overdue
SI-3878,SUB-3525,2026-05-25,2951,overdue
SI-3879,SUB-3468,2025-03-18,3443,overdue
SI-3880,SUB-2192,2024-11-10,1444,overdue
SI-3881,SUB-443,2026-12-25,3723,pending
SI-3882,SUB-4270,2024-04-05,4 125,paid
SI-3883,SUB-366,27-03-2025,"$1,629.00",paid
SI-3884,SUB-4025,2024-04-13,1643,paid
SI-3885,SUB-2036,01/05/2024,"$1,569.00",OVERDUE
SI-3886,SUB-5618,2026-06-03,"$1,232.00",overdue
SI-3887,SUB-4164,03-11-2024,4252,overdue
SI-3888,SUB-4275,2024-05-16,"$2,100.00",PAID
SI-3889,SUB-4089,2025-04-28,3182,pending
SI-3890,SUB-4911,2025-04-04,"$4,035.00",PAID
SI-3891,SUB-3876,03-05-2024,"1 789,00",overdue
SI-3892,SUB-3893,05/01/2026,"3 210,00",OVERDUE
SI-3893,SUB-3542,15-06-2026,4215,OVERDUE
SI-3894,SUB-299,2026-10-23,3340,overdue
SI-3895,SUB-650,04-09-2024,3828,overdue
SI-3896,SUB-351,21-04-2024,1076,overdue
SI-3897,SUB-1999,09/07/2026,1 435,pending
SI-3898,SUB-773,2025-01-09,1263,OVERDUE
SI-3899,SUB-3830,09-04-2024,3 108,PAID
SI-3900,SUB-670,2024-05-02,4 257,pending
SI-3901,SUB-1248,10/24/2024,4 129,overdue
SI-3902,SUB-793,2024-03-27,4781,PAID
SI-3903,SUB-338,2025-08-27,"$2,708.00",pending
SI-3904,SUB-3120,09/20/2024,1673,pending
SI-3905,SUB-2475,10/10/2025,$559.00,PAID
SI-3906,SUB-2305,2024-03-02,1 938,PAID
SI-3907,SUB-1830,20-07-2024,332,OVERDUE
SI-3908,SUB-689,12/28/2025,2197,paid
SI-3909,SUB-4835,27-07-2025,4905,pending
SI-3910,SUB-3507,2024-01-07,"$3,142.00",PAID
SI-3911,SUB-1095,2024-03-05,"$2,736.00",overdue
SI-3912,SUB-360,02/14/2026,"652,00",overdue
SI-3913,SUB-1482,2026-07-26,4405,overdue
SI-3914,SUB-5329,11/19/2024,$444.00,OVERDUE
SI-3915,SUB-4900,12-12-2025,"3 048,00",paid
SI-3916,SUB-5602,2025-04-01,"$4,654.00",PAID
SI-3917,SUB-997,01/19/2025,559,overdue
SI-3918,SUB-3802,2024-06-24,270,overdue
SI-3919,SUB-1626,17-12-2024,364,overdue
SI-3920,SUB-1828,04/22/2024,3226,paid
SI-3921,SUB-1096,06/22/2026,1202,pending
SI-3922,SUB-4670,07/12/2026,"449,00",paid
SI-3923,SUB-4773,05/04/2024,4872,pending
SI-3924,SUB-3537,2026-07-22,"$4,919.00",OVERDUE
SI-3925,SUB-4699,08/09/2024,"$3,407.00",pending
SI-3926,SUB-2934,2026-08-27,1 685,overdue
SI-3927,SUB-347,2026-03-13,2 664,overdue
SI-3928,SUB-3006,2025-12-23,$388.00,overdue
SI-3929,SUB-5432,01-04-2025,2 308,overdue
SI-3930,SUB-893,09/13/2024,$201.00,overdue
SI-3931,SUB-1633,03-07-2025,"$2,064.00",paid
SI-3932,SUB-1565,2025-11-14,3476,OVERDUE
SI-3933,SUB-4079,2026-08-01,"$1,210.00",PAID
SI-3934,SUB-5132,2024-10-25,1013,OVERDUE
SI-3935,SUB-1426,04/10/2024,"3 480,00",paid
SI-3936,SUB-428,04/06/2025,3822,OVERDUE
SI-3937,SUB-4444,2025-03-25,2037,overdue
SI-3938,SUB-3037,2024-05-25,2468,pending
SI-3939,SUB-4671,2026-10-09,4 610,PAID
SI-3940,SUB-4591,2026-11-26,312,OVERDUE
SI-3941,SUB-2612,11/08/2024,2932,pending
SI-3942,SUB-2503,06/13/2024,"$4,930.00",OVERDUE
SI-3943,SUB-3313,2025-08-15,4984,OVERDUE
SI-3944,SUB-3456,2025-10-08,4 527,OVERDUE
SI-3945,SUB-956,06/03/2026,"$2,068.00",overdue
SI-3946,SUB-638,2026-12-15,1604,overdue
SI-3947,SUB-856,2025-05-28,1733,overdue
SI-3948,SUB-1982,2024-03-10,4304,overdue
SI-3949,SUB-3485,2026-02-21,2492,overdue
SI-3950,SUB-222,2024-12-28,3835,OVERDUE
SI-3951,SUB-5404,06/22/2026,"$2,382.00",PAID
SI-3952,SUB-2732,12/05/2026,1479,OVERDUE
SI-3953,SUB-3820,19-07-2024,4 775,overdue
SI-3954,SUB-4784,2025-09-19,820,paid
SI-3955,SUB-76,03/20/2024,611,OVERDUE
SI-3956,SUB-2060,2026-09-26,"$4,871.00",pending
SI-3957,SUB-2795,2025-06-08,1142,OVERDUE
SI-3958,SUB-2283,07/06/2024,3001,OVERDUE
SI-3959,SUB-2636,04/25/2026,3554,overdue
SI-3960,SUB-3676,14-11-2024,4868,PAID
SI-3961,SUB-2785,2026-12-09,1 161,pending
SI-3962,SUB-2298,2024-04-23,162,overdue
SI-3963,SUB-2734,05/20/2024,1546,overdue
SI-3964,SUB-5613,20-09-2026,"$4,204.00",overdue
SI-3965,SUB-1487,2026-11-04,1591,PAID
SI-3966,SUB-1588,08/16/2026,"2 592,00",pending
SI-3967,SUB-783,2026-02-12,3937,pending
SI-3968,SUB-3185,2024-03-27,"$4,405.00",paid
SI-3969,SUB-1614,02/17/2026,477,OVERDUE
SI-3970,SUB-4885,2024-05-06,4450,overdue
SI-3971,SUB-4094,2024-03-17,903,paid
SI-3972,SUB-204,11-10-2024,"4 725,00",pending
SI-3973,SUB-368,27-08-2025,3895,OVERDUE
SI-3974,SUB-5323,2026-06-13,1 527,OVERDUE
SI-3975,SUB-2801,2026-12-09,3665,PAID
SI-3976,SUB-1196,10/25/2026,"$1,476.00",PAID
SI-3977,SUB-4145,2025-11-28,"$1,830.00",PAID
SI-3978,SUB-3097,10/26/2026,$283.00,overdue
SI-3979,SUB-3870,01/09/2024,4958,overdue
SI-3980,SUB-3852,2025-05-10,3313,overdue
SI-3981,SUB-1559,2025-02-02,1 944,overdue
SI-3982,SUB-397,12/18/2024,3475,paid
SI-3983,SUB-4478,2026-05-10,2 069,PAID
SI-3984,SUB-5031,2026-12-25,2 054,PAID
SI-3985,SUB-3229,15-04-2025,227,pending
SI-3986,SUB-3418,2025-08-13,4873,overdue
SI-3987,SUB-1723,2026-12-01,1599,PAID
SI-3988,SUB-5297,2025-08-15,961,PAID
SI-3989,SUB-4999,2025-07-27,2 796,OVERDUE
SI-3990,SUB-60,08/21/2024,3249,OVERDUE
SI-3991,SUB-1113,12/22/2024,"$2,128.00",OVERDUE
SI-3992,SUB-2660,2026-04-21,1261,pending
SI-3993,SUB-3355,2025-03-25,"1 946,00",pending
SI-3994,SUB-1589,05/21/2024,4 795,overdue
SI-3995,SUB-5507,2024-07-10,3609,PAID
SI-3996,SUB-917,2026-09-17,"$1,317.00",overdue
SI-3997,SUB-1646,06/22/2024,"$4,309.00",overdue
SI-3998,SUB-347,2026-09-24,1162,overdue
SI-3999,SUB-5611,2024-09-19,2322,PAID
SI-4000,SUB-4667,2026-01-23,2011,pending
SI-4001,SUB-5072,2024-11-24,4642,PAID
SI-4002,SUB-5741,2026-09-21,2461,pending
SI-4003,SUB-5347,04/17/2024,1592,PAID
SI-4004,SUB-5880,05-10-2024,"$4,291.00",PAID
SI-4005,SUB-4344,06/28/2025,"$2,900.00",overdue
SI-4006,SUB-4444,2026-06-04,772,pending
SI-4007,SUB-4863,2025-11-20,"$1,709.00",PAID
SI-4008,SUB-4413,2025-09-15,2079,paid
SI-4009,SUB-5793,12-11-2025,"4 690,00",overdue
SI-4010,SUB-5738,02/27/2026,3134,overdue
SI-4011,SUB-1786,07/18/2025,1209,OVERDUE
SI-4012,SUB-1344,2025-11-05,3014,pending
SI-4013,SUB-179,10/22/2026,4691,overdue
SI-4014,SUB-1474,2025-04-23,"$2,188.00",overdue
SI-4015,SUB-4978,2024-03-14,2208,overdue
SI-4016,SUB-285,05/22/2026,1402,OVERDUE
SI-4017,SUB-3520,2025-12-22,1059,paid
SI-4018,SUB-5570,2025-05-24,"$4,232.00",PAID
SI-4019,SUB-4350,2026-05-15,1136,OVERDUE
SI-4020,SUB-3227,2024-01-21,"$3,108.00",PAID
SI-4021,SUB-3927,04/11/2025,1619,OVERDUE
SI-4022,SUB-901,2025-02-15,$800.00,OVERDUE
SI-4023,SUB-1096,02/19/2024,"$4,340.00",PAID
SI-4024,SUB-1562,12-10-2026,315,pending
SI-4025,SUB-1146,2026-06-13,2900,PAID
SI-4026,SUB-5543,2024-09-14,1956,overdue
SI-4027,SUB-2563,07/19/2024,715,pending
SI-4028,SUB-1674,2024-12-08,760,OVERDUE
SI-4029,SUB-967,05-05-2026,"1 127,00",pending
SI-4030,SUB-1828,10/07/2025,"3 964,00",overdue
SI-4031,SUB-3661,05/21/2025,140,overdue
SI-4032,SUB-918,06/20/2024,1 234,overdue
SI-4033,SUB-756,08/23/2024,4917,PAID
SI-4034,SUB-1144,2024-02-07,4578,PAID
SI-4035,SUB-385,2026-10-19,2924,OVERDUE
SI-4036,SUB-5033,09/24/2024,"$1,176.00",OVERDUE
SI-4037,SUB-4394,12-11-2025,"3 482,00",pending
SI-4038,SUB-2388,2024-02-10,1173,PAID
SI-4039,SUB-388,08/08/2025,1589,overdue
SI-4040,SUB-1119,04/19/2024,1 969,PAID
SI-4041,SUB-5388,2026-07-18,3987,overdue
SI-4042,SUB-1859,05/14/2026,$160.00,PAID
SI-4043,SUB-2526,02-09-2026,"$2,305.00",OVERDUE
SI-4044,SUB-5130,2024-01-15,"$4,312.00",PAID
SI-4045,SUB-3471,27-02-2024,4351,OVERDUE
SI-4046,SUB-1164,2026-07-24,4016,OVERDUE
SI-4047,SUB-2398,07-07-2025,4876,overdue
SI-4048,SUB-2862,2025-01-01,4908,overdue
SI-4049,SUB-1786,2026-08-22,3 207,overdue
SI-4050,SUB-2027,14-11-2026,3474,pending
SI-4051,SUB-829,2025-05-21,"$2,297.00",OVERDUE
SI-4052,SUB-4268,2025-02-05,3637,overdue
SI-4053,SUB-1999,2026-08-07,"4 323,00",paid
SI-4054,SUB-4041,2026-04-04,4274,overdue
SI-4055,SUB-546,2024-01-08,1639,PAID
SI-4056,SUB-1021,08/04/2025,3 420,overdue
SI-4057,SUB-3255,2026-05-09,240,overdue
SI-4058,SUB-5409,2025-03-20,4505,OVERDUE
SI-4059,SUB-3301,04/12/2024,2363,OVERDUE
SI-4060,SUB-1005,2025-02-09,4435,paid
SI-4061,SUB-853,2025-05-10,"$1,459.00",paid
SI-4062,SUB-2681,12/26/2025,"3 994,00",pending
SI-4063,SUB-4651,12-04-2026,3034,PAID
SI-4064,SUB-1022,05/14/2024,3596,overdue
SI-4065,SUB-4383,2024-01-27,1766,overdue
SI-4066,SUB-4072,01/06/2025,"$2,218.00",overdue
SI-4067,SUB-242,2026-05-26,1 939,overdue
SI-4068,SUB-5095,2024-10-05,$281.00,paid
SI-4069,SUB-2316,12/22/2026,"$1,464.00",PAID
SI-4070,SUB-5021,02-05-2026,2927,paid
SI-4071,SUB-1532,08/09/2025,"2 352,00",pending
SI-4072,SUB-1711,2026-08-04,1501,overdue
SI-4073,SUB-2817,2024-12-18,752,OVERDUE
SI-4074,SUB-5096,2025-01-01,129,PAID
SI-4075,SUB-4874,2024-06-21,$178.00,PAID
SI-4076,SUB-2905,03-12-2025,"1 562,00",paid
SI-4077,SUB-4187,2025-03-22,322,OVERDUE
SI-4078,SUB-512,2024-07-21,3763,pending
SI-4079,SUB-192,11/08/2026,"$3,557.00",OVERDUE
SI-4080,SUB-4997,2024-02-21,938,OVERDUE
SI-4081,SUB-5403,2026-02-15,4521,overdue
SI-4082,SUB-1306,11-03-2025,$420.00,overdue
SI-4083,SUB-3698,08/16/2026,4284,overdue
SI-4084,SUB-2034,04/22/2026,"$1,967.00",pending
SI-4085,SUB-5383,06-08-2026,"$1,630.00",paid
SI-4086,SUB-92,12/05/2025,"$2,408.00",PAID
SI-4087,SUB-3465,2025-01-08,"4 580,00",pending
SI-4088,SUB-646,2025-11-04,3 305,pending
SI-4089,SUB-4235,05/06/2025,317,pending
SI-4090,SUB-994,04-06-2024,3509,pending
SI-4091,SUB-4001,2026-05-10,1 184,pending
SI-4092,SUB-4687,07/03/2024,"$3,624.00",paid
SI-4093,SUB-5520,2025-06-24,"$3,453.00",paid
SI-4094,SUB-2534,25-05-2024,1235,paid
SI-4095,SUB-2241,2026-06-03,479,OVERDUE
SI-4096,SUB-4699,2025-09-26,"4 013,00",overdue
SI-4097,SUB-5957,25-05-2026,4 595,paid
SI-4098,SUB-1162,2024-05-17,"$1,705.00",overdue
SI-4099,SUB-4265,2024-08-09,541,overdue
SI-4100,SUB-2696,2026-12-22,2546,overdue
SI-4101,SUB-719,2024-12-01,581,paid
SI-4102,SUB-2263,26-04-2025,4888,PAID
SI-4103,SUB-4671,19-10-2025,"$3,849.00",OVERDUE
SI-4104,SUB-1860,04/05/2025,$887.00,pending
SI-4105,SUB-792,03/27/2026,3535,pending
SI-4106,SUB-364,2024-09-15,1830,overdue
SI-4107,SUB-5152,08-07-2025,1867,PAID
SI-4108,SUB-1824,2026-08-09,"$4,003.00",overdue
SI-4109,SUB-2586,2024-11-12,"$3,927.00",paid
SI-4110,SUB-8,2026-07-03,"2 158,00",pending
SI-4111,SUB-4818,2026-02-27,"$3,967.00",overdue
SI-4112,SUB-5956,10/04/2024,858,paid
SI-4113,SUB-250,12-02-2025,1018,OVERDUE
SI-4114,SUB-4076,23-12-2025,"954,00",pending
SI-4115,SUB-4346,2026-09-26,$626.00,overdue
SI-4116,SUB-203,11/24/2024,3072,overdue
SI-4117,SUB-4722,2025-09-20,616,overdue
SI-4118,SUB-4918,2025-06-26,$942.00,pending
