usage_id,subscription_id,week,value
US-25906,SUB-2418,22,694
US-25907,SUB-5759,26,318
US-25908,SUB-4635,29,896
US-25909,SUB-2212,21,398
US-25910,SUB-1370,39,887
US-25911,SUB-1552,20,573
US-25912,SUB-3678,30,799
US-25913,SUB-431,33,100
US-25914,SUB-70,13,679
US-25915,SUB-1136,38,329
US-25916,SUB-3154,9,653
US-25917,SUB-1840,14,954
US-25918,SUB-2692,6,734
US-25919,SUB-755,16,702
US-25920,SUB-2062,31,783
US-25921,SUB-2041,10,824
US-25922,SUB-5580,31,440
US-25923,SUB-4381,5,90
US-25924,SUB-4153,21,364
US-25925,SUB-378,14,339
US-25926,SUB-5681,19,30
US-25927,SUB-1890,17,646
US-25928,SUB-937,4,420
US-25929,SUB-2733,16,841
US-25930,SUB-3022,10,313
US-25931,SUB-4625,19,482
US-25932,SUB-171,40,114
US-25933,SUB-1444,8,655
US-25934,SUB-1772,36,40
US-25935,SUB-310,13,93
US-25936,SUB-3762,11,70
US-25937,SUB-168,20,816
US-25938,SUB-4264,28,136
US-25939,SUB-5852,15,70
US-25940,SUB-1416,32,594
US-25941,SUB-4888,8,537
US-25942,SUB-8,21,959
US-25943,SUB-3424,11,911
US-25944,SUB-2825,28,445
US-25945,SUB-5026,23,160
US-25946,SUB-4569,32,464
US-25947,SUB-596,6,217
US-25948,SUB-5479,36,168
US-25949,SUB-3124,35,360
US-25950,SUB-4006,20,181
US-25951,SUB-4963,30,963
US-25952,SUB-1543,2,812
US-25953,SUB-1950,34,921
US-25954,SUB-328,3,771
US-25955,SUB-3327,31,716
US-25956,SUB-977,24,594
US-25957,SUB-5106,33,92
US-25958,SUB-1611,5,157
US-25959,SUB-1816,34,934
US-25960,SUB-2942,24,784
US-25961,SUB-3204,6,151
US-25962,SUB-2167,1,581
US-25963,SUB-4986,17,655
US-25964,SUB-5364,18,525
US-25965,SUB-5401,3,657
US-25966,SUB-4929,34,569
US-25967,SUB-193,12,273
US-25968,SUB-5284,34,318
US-25969,SUB-674,30,769
US-25970,SUB-2618,2,725
US-25971,SUB-4988,19,694
US-25972,SUB-2474,27,67
US-25973,SUB-1222,40,583
US-25974,SUB-2359,10,603
US-25975,SUB-3939,38,438
US-25976,SUB-406,36,346
US-25977,SUB-3954,22,456
US-25978,SUB-995,23,817
US-25979,SUB-1348,6,458
US-25980,SUB-3372,6,450
US-25981,SUB-1211,11,617
US-25982,SUB-4396,39,875
US-25983,SUB-4784,19,508
US-25984,SUB-2297,34,578
US-25985,SUB-4552,9,367
US-25986,SUB-3513,1,377
US-25987,SUB-3399,23,356
US-25988,SUB-1909,34,726
US-25989,SUB-2727,40,714
US-25990,SUB-963,38,441
US-25991,SUB-3416,23,109
US-25992,SUB-4153,5,825
US-25993,SUB-1092,14,494
US-25994,SUB-685,21,381
US-25995,SUB-683,9,285
US-25996,SUB-836,28,395
US-25997,SUB-4939,22,349
US-25998,SUB-5628,8,887
US-25999,SUB-2736,19,959
US-26000,SUB-938,20,596
US-26001,SUB-5458,38,922
US-26002,SUB-1642,2,273
US-26003,SUB-2813,13,892
US-26004,SUB-3588,19,324
US-26005,SUB-5581,13,739
US-26006,SUB-4557,10,570
US-26007,SUB-2348,14,808
US-26008,SUB-1486,4,151
US-26009,SUB-2126,35,516
US-26010,SUB-5083,5,702
US-26011,SUB-5048,24,873
US-26012,SUB-687,3,766
US-26013,SUB-4820,20,553
US-26014,SUB-5085,7,145
US-26015,SUB-4415,5,161
US-26016,SUB-1488,35,549
US-26017,SUB-2537,37,644
US-26018,SUB-3197,22,813
US-26019,SUB-4404,30,224
US-26020,SUB-251,17,561
US-26021,SUB-1496,11,840
US-26022,SUB-2010,1,314
US-26023,SUB-4667,11,555
US-26024,SUB-4988,27,520
US-26025,SUB-1902,15,524
US-26026,SUB-5277,36,358
US-26027,SUB-1333,38,228
US-26028,SUB-5899,37,884
US-26029,SUB-1547,34,144
US-26030,SUB-2984,31,752
US-26031,SUB-3936,6,71
US-26032,SUB-4817,25,614
US-26033,SUB-500,3,974
US-26034,SUB-5434,7,586
US-26035,SUB-2032,13,57
US-26036,SUB-3709,29,280
US-26037,SUB-1481,5,366
US-26038,SUB-2925,38,921
US-26039,SUB-3125,4,732
US-26040,SUB-670,17,685
US-26041,SUB-4386,29,131
US-26042,SUB-3215,33,473
US-26043,SUB-3422,37,537
US-26044,SUB-2927,32,84
US-26045,SUB-103,23,924
US-26046,SUB-2463,39,930
US-26047,SUB-1250,30,20
US-26048,SUB-3538,12,602
US-26049,SUB-805,2,647
US-26050,SUB-2021,10,723
US-26051,SUB-3741,13,598
US-26052,SUB-167,19,529
US-26053,SUB-4691,38,180
US-26054,SUB-2410,4,628
US-26055,SUB-2904,37,115
US-26056,SUB-49,38,398
US-26057,SUB-4270,3,881
US-26058,SUB-4479,36,391
US-26059,SUB-8,15,525
US-26060,SUB-4958,12,476
US-26061,SUB-5454,24,20
US-26062,SUB-1472,10,253
US-26063,SUB-1757,38,844
US-26064,SUB-1336,18,798
US-26065,SUB-2386,16,631
US-26066,SUB-5974,40,578
US-26067,SUB-319,16,333
US-26068,SUB-5924,34,525
US-26069,SUB-4715,11,692
US-26070,SUB-5001,36,641
US-26071,SUB-176,7,188
US-26072,SUB-4637,31,616
US-26073,SUB-4237,8,261
US-26074,SUB-3922,6,325
US-26075,SUB-4523,39,926
US-26076,SUB-4669,6,416
US-26077,SUB-3912,38,706
US-26078,SUB-4575,30,355
US-26079,SUB-2479,23,410
US-26080,SUB-3616,25,277
US-26081,SUB-1407,23,543
US-26082,SUB-2832,17,874
US-26083,SUB-2403,35,89
US-26084,SUB-1661,23,280
US-26085,SUB-2211,8,391
US-26086,SUB-3575,36,99
US-26087,SUB-1279,27,657
US-26088,SUB-1791,7,940
US-26089,SUB-4001,11,134
US-26090,SUB-2105,37,512
US-26091,SUB-5800,22,405
US-26092,SUB-3196,8,573
US-26093,SUB-1271,35,459
US-26094,SUB-3025,21,169
US-26095,SUB-1699,34,454
US-26096,SUB-3330,30,954
US-26097,SUB-134,11,810
US-26098,SUB-1179,19,752
US-26099,SUB-3982,22,199
US-26100,SUB-2053,27,493
US-26101,SUB-4809,40,451
US-26102,SUB-5986,15,181
US-26103,SUB-4979,31,279
US-26104,SUB-5005,28,493
US-26105,SUB-5924,33,623
US-26106,SUB-5603,17,162
US-26107,SUB-1399,36,482
US-26108,SUB-1729,2,415
US-26109,SUB-5124,13,851
US-26110,SUB-2807,12,158
US-26111,SUB-1675,12,880
US-26112,SUB-4306,9,779
US-26113,SUB-2656,16,770
US-26114,SUB-5339,29,69
US-26115,SUB-2176,39,719
US-26116,SUB-5032,2,71
US-26117,SUB-1583,8,516
US-26118,SUB-4138,18,81
US-26119,SUB-1197,20,108
US-26120,SUB-2179,17,811
US-26121,SUB-5183,31,500
US-26122,SUB-548,30,729
US-26123,SUB-1018,26,780
US-26124,SUB-2558,2,507
US-26125,SUB-1497,11,515
US-26126,SUB-3748,9,906
US-26127,SUB-5497,16,155
US-26128,SUB-5979,36,168
US-26129,SUB-3794,26,170
US-26130,SUB-5793,31,842
US-26131,SUB-974,28,121
US-26132,SUB-5992,27,777
US-26133,SUB-3665,12,993
US-26134,SUB-4890,15,268
US-26135,SUB-5720,12,360
US-26136,SUB-5909,20,716
US-26137,SUB-4088,40,454
US-26138,SUB-4795,35,341
US-26139,SUB-1448,4,184
US-26140,SUB-5377,10,942
US-26141,SUB-1693,39,787
US-26142,SUB-5235,31,392
US-26143,SUB-766,20,101
US-26144,SUB-966,38,46
US-26145,SUB-2955,2,447
US-26146,SUB-1639,6,809
US-26147,SUB-500,8,296
US-26148,SUB-5220,5,571
US-26149,SUB-3476,15,316
US-26150,SUB-2782,18,520
US-26151,SUB-1968,3,336
US-26152,SUB-4328,31,686
US-26153,SUB-1792,22,412
US-26154,SUB-5266,32,294
US-26155,SUB-2294,20,189
US-26156,SUB-5585,7,414
US-26157,SUB-4622,33,401
US-26158,SUB-3236,30,554
US-26159,SUB-5784,1,896
US-26160,SUB-925,33,793
US-26161,SUB-1995,4,184
US-26162,SUB-5859,6,386
US-26163,SUB-2628,17,271
US-26164,SUB-1733,3,148
US-26165,SUB-5197,3,672
US-26166,SUB-553,22,177
US-26167,SUB-2882,25,132
US-26168,SUB-2548,31,83
US-26169,SUB-2070,22,729
US-26170,SUB-5027,32,872
US-26171,SUB-2514,22,392
US-26172,SUB-3208,34,583
US-26173,SUB-3055,19,548
US-26174,SUB-3462,33,61
US-26175,SUB-4289,26,278
US-26176,SUB-1324,34,584
US-26177,SUB-2157,34,996
US-26178,SUB-2134,31,47
US-26179,SUB-914,40,207
US-26180,SUB-2472,8,867
US-26181,SUB-5424,13,888
US-26182,SUB-4456,11,741
US-26183,SUB-2927,40,901
US-26184,SUB-1263,15,882
US-26185,SUB-1251,40,553
US-26186,SUB-2661,35,14
US-26187,SUB-478,12,480
US-26188,SUB-1453,19,703
US-26189,SUB-4404,20,757
US-26190,SUB-1163,34,450
US-26191,SUB-2848,31,80
US-26192,SUB-3347,17,758
US-26193,SUB-4281,31,110
US-26194,SUB-1113,40,417
US-26195,SUB-4747,28,139
US-26196,SUB-4424,5,135
US-26197,SUB-1546,21,572
US-26198,SUB-276,14,502
US-26199,SUB-2727,31,82
US-26200,SUB-3581,9,301
US-26201,SUB-1173,32,440
US-26202,SUB-2701,22,152
US-26203,SUB-71,38,869
US-26204,SUB-5012,5,481
US-26205,SUB-248,18,478
US-26206,SUB-4435,3,307
US-26207,SUB-769,9,872
US-26208,SUB-3800,12,682
US-26209,SUB-204,18,227
US-26210,SUB-715,3,259
US-26211,SUB-4696,16,224
US-26212,SUB-4540,9,314
US-26213,SUB-5629,31,74
US-26214,SUB-3113,26,134
US-26215,SUB-4395,34,782
US-26216,SUB-3401,12,958
US-26217,SUB-767,26,101
US-26218,SUB-1013,32,534
US-26219,SUB-2746,33,382
US-26220,SUB-3548,5,975
US-26221,SUB-2768,12,376
US-26222,SUB-4411,4,539
US-26223,SUB-1426,32,846
US-26224,SUB-5029,35,468
US-26225,SUB-21,25,281
US-26226,SUB-3969,13,908
US-26227,SUB-3165,6,554
US-26228,SUB-4814,35,446
US-26229,SUB-874,36,102
US-26230,SUB-2677,12,438
US-26231,SUB-1317,20,334
US-26232,SUB-1070,35,130
US-26233,SUB-5651,30,384
US-26234,SUB-1725,16,749
US-26235,SUB-1664,17,193
US-26236,SUB-138,13,865
US-26237,SUB-3531,20,129
US-26238,SUB-3655,5,471
US-26239,SUB-3058,22,373
US-26240,SUB-3044,25,444
US-26241,SUB-4282,33,749
US-26242,SUB-5273,28,162
US-26243,SUB-1009,9,577
US-26244,SUB-4354,22,816
US-26245,SUB-4464,15,499
US-26246,SUB-4403,38,689
US-26247,SUB-1720,40,517
US-26248,SUB-4979,9,502
US-26249,SUB-321,14,648
US-26250,SUB-2372,12,530
US-26251,SUB-3820,13,364
US-26252,SUB-3524,31,803
US-26253,SUB-3398,21,986
US-26254,SUB-3434,24,667
US-26255,SUB-1693,10,999
US-26256,SUB-3646,26,284
US-26257,SUB-5522,27,952
US-26258,SUB-4001,4,834
US-26259,SUB-1988,16,661
US-26260,SUB-1399,40,64
US-26261,SUB-1052,38,532
US-26262,SUB-4958,7,573
US-26263,SUB-3239,18,55
US-26264,SUB-699,24,394
US-26265,SUB-3910,8,733
US-26266,SUB-4860,29,823
US-26267,SUB-5613,10,199
US-26268,SUB-2123,33,672
US-26269,SUB-648,25,85
US-26270,SUB-5664,25,903
US-26271,SUB-2393,4,922
US-26272,SUB-892,4,371
US-26273,SUB-5597,29,575
US-26274,SUB-3864,7,140
US-26275,SUB-2150,12,863
US-26276,SUB-33,28,380
US-26277,SUB-5771,37,377
US-26278,SUB-4886,15,920
US-26279,SUB-4175,18,488
US-26280,SUB-3164,2,951
US-26281,SUB-4832,6,993
US-26282,SUB-3103,36,492
US-26283,SUB-2834,12,578
US-26284,SUB-4555,25,832
US-26285,SUB-2116,33,947
US-26286,SUB-5889,11,104
US-26287,SUB-3349,7,356
US-26288,SUB-5924,19,181
US-26289,SUB-466,31,675
US-26290,SUB-2220,16,725
US-26291,SUB-5019,6,577
US-26292,SUB-3880,12,184
US-26293,SUB-4691,34,150
US-26294,SUB-1254,13,384
US-26295,SUB-4572,2,281
US-26296,SUB-1373,8,979
US-26297,SUB-5241,25,567
US-26298,SUB-3361,13,323
US-26299,SUB-1178,17,305
US-26300,SUB-679,3,419
US-26301,SUB-1067,9,215
US-26302,SUB-1686,22,12
US-26303,SUB-4731,25,717
US-26304,SUB-905,6,592
US-26305,SUB-3107,20,378
US-26306,SUB-2362,35,180
US-26307,SUB-3088,24,7
US-26308,SUB-2385,10,743
US-26309,SUB-5740,12,944
US-26310,SUB-2666,20,89
US-26311,SUB-1223,35,58
US-26312,SUB-3786,31,558
US-26313,SUB-5073,32,106
US-26314,SUB-4788,16,287
US-26315,SUB-4603,37,935
US-26316,SUB-5460,17,672
US-26317,SUB-1067,24,854
US-26318,SUB-2492,11,56
US-26319,SUB-5818,6,581
US-26320,SUB-2842,26,91
US-26321,SUB-3540,24,502
US-26322,SUB-4755,27,817
US-26323,SUB-5391,7,901
US-26324,SUB-3919,39,859
US-26325,SUB-3746,5,733
US-26326,SUB-1082,19,304
US-26327,SUB-970,37,447
US-26328,SUB-5186,10,197
US-26329,SUB-634,31,848
US-26330,SUB-4869,1,148
US-26331,SUB-3298,33,360
US-26332,SUB-3284,21,109
US-26333,SUB-1028,9,365
US-26334,SUB-3168,39,761
US-26335,SUB-1833,4,302
US-26336,SUB-372,17,313
US-26337,SUB-2142,12,762
US-26338,SUB-4338,34,908
US-26339,SUB-5260,26,371
US-26340,SUB-4062,9,759
US-26341,SUB-3648,25,688
US-26342,SUB-1966,3,112
US-26343,SUB-1718,3,638
US-26344,SUB-4592,13,713
US-26345,SUB-4261,14,236
US-26346,SUB-4638,32,363
US-26347,SUB-916,26,68
US-26348,SUB-2215,38,591
US-26349,SUB-5746,28,593
US-26350,SUB-183,20,104
US-26351,SUB-4007,20,702
US-26352,SUB-3476,3,258
US-26353,SUB-1473,31,841
US-26354,SUB-3711,14,813
US-26355,SUB-778,28,310
US-26356,SUB-3208,33,190
US-26357,SUB-4349,4,468
US-26358,SUB-1740,40,218
US-26359,SUB-2897,29,861
US-26360,SUB-1396,11,86
US-26361,SUB-274,21,848
US-26362,SUB-347,6,635
US-26363,SUB-5809,7,395
US-26364,SUB-414,6,195
US-26365,SUB-3361,36,665
US-26366,SUB-3719,13,927
US-26367,SUB-2682,31,555
US-26368,SUB-4052,3,89
US-26369,SUB-5558,30,313
US-26370,SUB-4897,34,80
US-26371,SUB-1717,25,342
US-26372,SUB-1609,9,764
US-26373,SUB-3700,25,148
US-26374,SUB-3825,9,728
US-26375,SUB-3645,34,723
US-26376,SUB-481,27,256
US-26377,SUB-3291,9,462
US-26378,SUB-1404,13,692
US-26379,SUB-3,12,845
US-26380,SUB-4885,5,389
US-26381,SUB-5814,33,879
US-26382,SUB-5018,36,72
US-26383,SUB-5904,5,515
US-26384,SUB-1429,21,696
US-26385,SUB-3604,21,833
US-26386,SUB-2325,8,924
US-26387,SUB-5048,38,135
US-26388,SUB-2336,27,594
US-26389,SUB-4811,20,296
US-26390,SUB-5948,16,928
US-26391,SUB-4858,21,492
US-26392,SUB-2561,36,993
US-26393,SUB-5795,17,772
US-26394,SUB-5201,7,333
US-26395,SUB-1888,23,240
US-26396,SUB-77,22,572
US-26397,SUB-544,40,86
US-26398,SUB-5437,36,136
US-26399,SUB-367,4,904
US-26400,SUB-5162,28,431
US-26401,SUB-714,37,456
US-26402,SUB-23,30,545
US-26403,SUB-1022,10,208
US-26404,SUB-2014,15,668
US-26405,SUB-2178,38,460
US-26406,SUB-278,34,867
US-26407,SUB-1326,15,962
US-26408,SUB-5067,23,453
US-26409,SUB-2061,19,514
US-26410,SUB-489,8,563
US-26411,SUB-5154,37,551
US-26412,SUB-3477,19,383
US-26413,SUB-3237,22,956
US-26414,SUB-1177,15,955
US-26415,SUB-2037,36,303
US-26416,SUB-1445,32,131
US-26417,SUB-1640,3,817
US-26418,SUB-5330,29,190
US-26419,SUB-5643,10,363
US-26420,SUB-5857,21,104
US-26421,SUB-2223,8,372
US-26422,SUB-2182,40,364
US-26423,SUB-5309,9,68
US-26424,SUB-4565,36,694
US-26425,SUB-371,22,371
US-26426,SUB-3916,38,988
US-26427,SUB-818,32,726
US-26428,SUB-2576,34,74
US-26429,SUB-3969,7,694
US-26430,SUB-236,10,504
US-26431,SUB-158,21,547
US-26432,SUB-4911,31,338
US-26433,SUB-5691,20,291
US-26434,SUB-3382,19,580
US-26435,SUB-4476,31,29
US-26436,SUB-1064,25,457
US-26437,SUB-4584,33,257
US-26438,SUB-5137,40,755
US-26439,SUB-126,10,679
US-26440,SUB-5843,37,77
US-26441,SUB-5077,2,516
US-26442,SUB-4480,20,75
US-26443,SUB-1612,31,136
US-26444,SUB-5740,22,678
US-26445,SUB-3588,24,916
US-26446,SUB-1907,30,841
US-26447,SUB-3048,8,251
US-26448,SUB-2899,24,771
US-26449,SUB-235,29,34
US-26450,SUB-419,36,411
US-26451,SUB-4711,3,674
US-26452,SUB-685,25,793
US-26453,SUB-3408,20,514
US-26454,SUB-4392,27,977
US-26455,SUB-57,15,444
US-26456,SUB-4616,14,434
US-26457,SUB-2212,11,462
US-26458,SUB-3972,21,848
US-26459,SUB-1,40,398
US-26460,SUB-2424,23,66
US-26461,SUB-2364,25,401
US-26462,SUB-595,35,787
US-26463,SUB-3705,16,51
US-26464,SUB-5158,2,607
US-26465,SUB-674,36,552
US-26466,SUB-2608,3,962
US-26467,SUB-3665,17,691
US-26468,SUB-4277,24,337
US-26469,SUB-1376,33,298
US-26470,SUB-2947,9,782
US-26471,SUB-2166,10,896
US-26472,SUB-2028,12,975
US-26473,SUB-5895,26,850
US-26474,SUB-5833,21,123
US-26475,SUB-3524,16,995
US-26476,SUB-676,17,76
US-26477,SUB-242,5,530
US-26478,SUB-39,37,115
US-26479,SUB-5936,36,923
US-26480,SUB-5864,19,707
US-26481,SUB-1476,34,967
US-26482,SUB-4463,23,206
US-26483,SUB-2282,24,912
US-26484,SUB-1976,5,872
US-26485,SUB-1627,31,74
US-26486,SUB-4196,37,991
US-26487,SUB-2203,22,852
US-26488,SUB-5866,25,228
US-26489,SUB-1173,32,1000
US-26490,SUB-3312,31,950
US-26491,SUB-5864,33,310
US-26492,SUB-515,4,296
US-26493,SUB-2644,12,979
US-26494,SUB-4896,4,382
US-26495,SUB-5956,23,598
US-26496,SUB-749,39,112
US-26497,SUB-4299,5,173
US-26498,SUB-2318,21,39
US-26499,SUB-427,30,897
US-26500,SUB-1814,13,492
US-26501,SUB-1483,11,785
US-26502,SUB-2399,34,138
US-26503,SUB-3622,4,451
US-26504,SUB-1439,27,267
US-26505,SUB-2780,31,961
US-26506,SUB-2984,35,495
US-26507,SUB-5310,25,461
US-26508,SUB-1849,10,172
US-26509,SUB-5322,36,724
US-26510,SUB-4595,2,61
US-26511,SUB-4396,2,699
US-26512,SUB-2014,5,592
US-26513,SUB-5928,21,706
US-26514,SUB-905,40,415
US-26515,SUB-349,27,175
US-26516,SUB-5393,38,531
US-26517,SUB-4151,26,66
US-26518,SUB-4205,38,113
US-26519,SUB-1515,6,848
US-26520,SUB-3357,12,974
US-26521,SUB-3307,11,289
US-26522,SUB-3315,38,599
US-26523,SUB-5883,20,804
US-26524,SUB-3733,21,540
US-26525,SUB-2539,3,772
US-26526,SUB-5946,13,102
US-26527,SUB-5478,25,39
US-26528,SUB-2336,21,815
US-26529,SUB-2303,39,349
US-26530,SUB-4689,33,17
US-26531,SUB-758,11,446
US-26532,SUB-126,19,909
US-26533,SUB-5703,1,354
US-26534,SUB-200,22,785
US-26535,SUB-2383,20,642
US-26536,SUB-4414,30,212
US-26537,SUB-4612,36,69
US-26538,SUB-1330,26,955
US-26539,SUB-1885,30,651
US-26540,SUB-2815,22,13
US-26541,SUB-1396,13,741
US-26542,SUB-650,29,446
US-26543,SUB-5612,13,479
US-26544,SUB-2874,28,375
US-26545,SUB-1534,32,907
US-26546,SUB-3766,16,364
US-26547,SUB-3606,23,98
US-26548,SUB-1480,19,59
US-26549,SUB-10,24,270
US-26550,SUB-4672,6,297
US-26551,SUB-2547,7,295
US-26552,SUB-1619,38,874
US-26553,SUB-2597,13,996
US-26554,SUB-841,30,236
US-26555,SUB-871,35,448
US-26556,SUB-2588,24,382
US-26557,SUB-2049,22,456
US-26558,SUB-1442,40,950
US-26559,SUB-4867,38,814
US-26560,SUB-3358,29,86
US-26561,SUB-1860,23,134
US-26562,SUB-1940,17,69
US-26563,SUB-388,29,957
US-26564,SUB-708,38,937
US-26565,SUB-4923,23,953
US-26566,SUB-5212,25,557
US-26567,SUB-5143,18,405
US-26568,SUB-4469,39,236
US-26569,SUB-3958,31,399
US-26570,SUB-434,34,436
US-26571,SUB-4122,25,311
US-26572,SUB-5244,17,940
US-26573,SUB-1746,2,804
US-26574,SUB-4368,3,83
US-26575,SUB-5281,38,853
US-26576,SUB-5779,17,454
US-26577,SUB-2926,1,765
US-26578,SUB-2266,30,691
US-26579,SUB-5017,26,402
US-26580,SUB-4541,5,899
US-26581,SUB-5709,25,692
US-26582,SUB-422,2,827
US-26583,SUB-364,1,438
US-26584,SUB-4504,28,76
US-26585,SUB-3727,26,123
US-26586,SUB-3241,1,752
US-26587,SUB-143,4,863
US-26588,SUB-1643,19,912
US-26589,SUB-3408,35,804
US-26590,SUB-1901,23,852
US-26591,SUB-3829,26,808
US-26592,SUB-226,40,1000
US-26593,SUB-3464,4,598
US-26594,SUB-2231,31,347
US-26595,SUB-553,28,222
US-26596,SUB-1934,13,972
US-26597,SUB-2196,35,536
US-26598,SUB-1746,19,598
US-26599,SUB-2504,36,192
US-26600,SUB-5337,29,223
US-26601,SUB-1723,29,940
US-26602,SUB-1694,37,927
US-26603,SUB-4058,37,99
US-26604,SUB-3756,29,145
US-26605,SUB-3053,38,879
US-26606,SUB-3895,1,726
US-26607,SUB-1147,7,316
US-26608,SUB-1143,36,127
US-26609,SUB-5558,7,991
US-26610,SUB-5967,20,101
US-26611,SUB-2205,1,920
US-26612,SUB-13,23,966
US-26613,SUB-4489,27,167
US-26614,SUB-5917,13,69
US-26615,SUB-3887,35,777
US-26616,SUB-4678,18,827
US-26617,SUB-367,34,455
US-26618,SUB-3713,37,81
US-26619,SUB-4088,15,901
US-26620,SUB-3869,18,92
US-26621,SUB-2881,39,70
US-26622,SUB-5502,18,814
US-26623,SUB-562,12,534
US-26624,SUB-2129,17,964
US-26625,SUB-201,39,766
US-26626,SUB-5270,4,190
US-26627,SUB-3480,40,427
US-26628,SUB-4284,22,792
US-26629,SUB-4805,7,621
US-26630,SUB-1589,7,494
US-26631,SUB-3483,27,674
US-26632,SUB-4682,28,58
US-26633,SUB-4517,7,146
US-26634,SUB-1819,11,684
US-26635,SUB-1441,2,768
US-26636,SUB-1339,30,954
US-26637,SUB-3094,34,291
US-26638,SUB-2942,15,187
US-26639,SUB-5224,31,731
US-26640,SUB-835,28,912
US-26641,SUB-3343,31,654
US-26642,SUB-2136,22,295
US-26643,SUB-5370,37,501
US-26644,SUB-1898,16,193
US-26645,SUB-4947,14,611
US-26646,SUB-4490,13,245
US-26647,SUB-186,37,538
US-26648,SUB-829,7,839
US-26649,SUB-1138,37,962
US-26650,SUB-50,14,63
US-26651,SUB-229,30,629
US-26652,SUB-5056,31,197
US-26653,SUB-5724,20,282
US-26654,SUB-464,25,319
US-26655,SUB-3502,34,540
US-26656,SUB-3166,27,982
US-26657,SUB-4813,5,121
US-26658,SUB-2594,29,304
US-26659,SUB-1784,33,772
US-26660,SUB-1481,17,665
US-26661,SUB-3475,9,799
US-26662,SUB-5493,22,142
US-26663,SUB-5934,21,523
US-26664,SUB-827,19,450
US-26665,SUB-3910,2,86
US-26666,SUB-705,36,354
US-26667,SUB-3137,40,630
US-26668,SUB-3388,7,945
US-26669,SUB-5604,18,522
US-26670,SUB-2639,24,672
US-26671,SUB-4572,25,681
US-26672,SUB-5453,11,589
US-26673,SUB-2653,15,938
US-26674,SUB-4161,40,576
US-26675,SUB-1218,11,62
US-26676,SUB-3765,1,757
US-26677,SUB-5179,25,106
US-26678,SUB-5713,12,605
US-26679,SUB-464,18,623
US-26680,SUB-3334,27,859
US-26681,SUB-4537,37,76
US-26682,SUB-2030,14,881
US-26683,SUB-2062,40,125
US-26684,SUB-4302,7,495
US-26685,SUB-2707,30,844
US-26686,SUB-5935,26,818
US-26687,SUB-2797,19,727
US-26688,SUB-2602,21,815
US-26689,SUB-5446,6,131
US-26690,SUB-5894,31,340
US-26691,SUB-5675,9,699
US-26692,SUB-4047,17,222
US-26693,SUB-4678,19,699
US-26694,SUB-2329,28,70
US-26695,SUB-1002,10,787
US-26696,SUB-5269,24,113
US-26697,SUB-362,40,613
US-26698,SUB-3068,2,170
US-26699,SUB-3170,26,498
US-26700,SUB-453,32,318
US-26701,SUB-1239,37,693
US-26702,SUB-2246,28,87
US-26703,SUB-3145,26,917
US-26704,SUB-525,6,61
US-26705,SUB-1995,37,999
US-26706,SUB-5864,29,751
US-26707,SUB-82,23,736
US-26708,SUB-1232,33,60
US-26709,SUB-4323,35,496
US-26710,SUB-4957,35,746
US-26711,SUB-5717,30,103
US-26712,SUB-5434,22,324
US-26713,SUB-4935,39,356
US-26714,SUB-869,29,461
US-26715,SUB-832,28,686
US-26716,SUB-4251,32,541
US-26717,SUB-3873,4,384
US-26718,SUB-5004,20,48
US-26719,SUB-2292,32,871
US-26720,SUB-4131,15,734
US-26721,SUB-1635,27,70
US-26722,SUB-5177,37,372
US-26723,SUB-2877,1,994
US-26724,SUB-1188,38,498
US-26725,SUB-4680,5,403
US-26726,SUB-3307,27,706
US-26727,SUB-4399,11,258
US-26728,SUB-708,28,957
US-26729,SUB-3776,1,992
US-26730,SUB-1710,28,406
US-26731,SUB-1624,37,70
US-26732,SUB-2330,30,90
US-26733,SUB-3227,24,517
US-26734,SUB-3688,18,728
US-26735,SUB-1413,27,208
US-26736,SUB-2957,7,834
US-26737,SUB-4952,33,352
US-26738,SUB-56,40,569
US-26739,SUB-1892,13,557
US-26740,SUB-4372,27,215
US-26741,SUB-5615,12,998
US-26742,SUB-1661,22,892
US-26743,SUB-3247,9,473
US-26744,SUB-5801,9,147
US-26745,SUB-5893,24,962
US-26746,SUB-1783,36,98
US-26747,SUB-640,7,254
US-26748,SUB-1441,31,252
US-26749,SUB-3039,26,960
US-26750,SUB-740,23,570
US-26751,SUB-1036,17,232
US-26752,SUB-481,36,572
US-26753,SUB-2236,9,76
US-26754,SUB-119,12,683
US-26755,SUB-4188,9,539
US-26756,SUB-4891,38,61
US-26757,SUB-5831,21,470
US-26758,SUB-5660,4,715
US-26759,SUB-5109,25,75
US-26760,SUB-3383,27,957
US-26761,SUB-351,22,677
US-26762,SUB-3749,35,133
US-26763,SUB-3790,25,105
US-26764,SUB-3950,14,97
US-26765,SUB-195,31,752
US-26766,SUB-438,26,67
US-26767,SUB-5619,12,333
US-26768,SUB-1796,26,37
US-26769,SUB-1443,18,552
US-26770,SUB-739,17,900
US-26771,SUB-5313,6,915
US-26772,SUB-357,24,212
US-26773,SUB-4697,3,911
US-26774,SUB-1426,25,463
US-26775,SUB-2485,25,636
US-26776,SUB-4192,38,102
US-26777,SUB-4426,32,595
US-26778,SUB-1792,29,918
US-26779,SUB-5890,23,454
US-26780,SUB-3283,21,755
US-26781,SUB-1241,33,940
US-26782,SUB-3016,22,544
US-26783,SUB-5430,40,747
US-26784,SUB-3441,31,114
US-26785,SUB-4736,35,360
US-26786,SUB-2937,34,920
US-26787,SUB-5752,35,494
