ticket_id,customer_id,subscription_id,priority,status,created_at
ST-2433,SC-2825,SUB-3588,urgent,open,02/10/2025
ST-2434,SC-1598,SUB-1419,LOW,waiting,2025-02-19
ST-2435,SC-849,SUB-1659,low,open,2026-03-06
ST-2436,SC-2463,SUB-1660,LOW,waiting,2026-05-01
ST-2437,SC-1940,SUB-710,LOW,open,10/23/2025
ST-2438,SC-1222,SUB-2914,low,resolved,2026-02-08
ST-2439,SC-1353,SUB-4457,high,open,2026-02-10
ST-2440,SC-2864,SUB-3625,low,open,26-09-2026
ST-2441,SC-2109,SUB-2526,medium,open,2026-01-10
ST-2442,SC-346,SUB-4405,high,open,01/08/2026
ST-2443,SC-2930,SUB-5085,urgent,open,2026-05-10
ST-2444,SC-869,SUB-5529,high,open,2026-09-09
ST-2445,SC-1063,SUB-3787,LOW,resolved,2025-03-17
ST-2446,SC-1918,SUB-4757,high,OPEN,2026-12-24
ST-2447,SC-1889,SUB-5744,low,OPEN,2026-07-17
ST-2448,SC-529,SUB-3014,urgent,closed,2026-12-10
ST-2449,SC-1913,SUB-5151,LOW,waiting,05/16/2025
ST-2450,SC-2808,SUB-4553,high,waiting,2026-07-19
ST-2451,SC-598,SUB-4128,low,resolved,2025-07-23
ST-2452,SC-689,SUB-1421,urgent,resolved,2026-12-16
ST-2453,SC-2546,SUB-5322,LOW,open,08/08/2026
ST-2454,SC-2666,SUB-3838,urgent,closed,2026-07-05
ST-2455,SC-1751,SUB-1145,LOW,open,15-12-2025
ST-2456,SC-467,SUB-1469,low,closed,2026-09-04
ST-2457,SC-1866,SUB-4624,high,OPEN,25-01-2025
ST-2458,SC-1036,SUB-4676,urgent,open,2025-10-15
ST-2459,SC-930,SUB-2015,high,closed,05/06/2026
ST-2460,SC-2303,SUB-3075,urgent,closed,07/21/2026
ST-2461,SC-1109,SUB-4878,LOW,open,01/17/2026
ST-2462,SC-503,SUB-3680,low,open,2026-03-10
ST-2463,SC-1236,SUB-3114,LOW,resolved,09/01/2025
ST-2464,SC-2674,SUB-413,urgent,open,2026-02-10
ST-2465,SC-867,SUB-3606,LOW,closed,2025-03-19
ST-2466,SC-1767,SUB-4890,low,open,2026-01-10
ST-2467,SC-1496,SUB-1002,urgent,open,12/08/2025
ST-2468,SC-2473,SUB-2210,low,waiting,2026-11-17
ST-2469,SC-2771,SUB-5366,high,closed,07/14/2025
ST-2470,SC-2325,SUB-391,low,closed,2025-05-24
ST-2471,SC-1312,SUB-3695,high,open,2025-12-06
ST-2472,SC-1511,SUB-4595,low,resolved,21-01-2026
ST-2473,SC-1545,SUB-4300,medium,resolved,2025-04-17
ST-2474,SC-773,SUB-5744,low,closed,2026-11-04
ST-2475,SC-103,SUB-702,low,closed,2025-10-27
ST-2476,SC-1503,SUB-432,LOW,resolved,2025-07-15
ST-2477,SC-2027,SUB-938,high,resolved,01-08-2026
ST-2478,SC-1846,SUB-4442,medium,closed,2026-03-02
ST-2479,SC-1278,SUB-3758,low,waiting,12/26/2026
ST-2480,SC-2132,SUB-5825,medium,resolved,2026-11-20
ST-2481,SC-2412,SUB-2836,medium,resolved,01/02/2025
ST-2482,SC-1573,SUB-3296,high,closed,03-07-2025
ST-2483,SC-2260,SUB-5925,low,closed,11/08/2025
ST-2484,SC-2271,SUB-4890,low,waiting,09/10/2026
ST-2485,SC-2364,SUB-560,urgent,open,2026-04-10
ST-2486,SC-2968,SUB-4733,high,waiting,2026-12-14
ST-2487,SC-152,SUB-744,high,open,2026-03-10
ST-2488,SC-2899,SUB-384,LOW,waiting,10/14/2025
ST-2489,SC-944,SUB-94,low,open,2026-02-10
ST-2490,SC-1859,SUB-2311,low,open,10-03-2026
ST-2491,SC-539,SUB-1100,high,closed,08/25/2026
ST-2492,SC-1445,SUB-314,medium,closed,14-05-2026
ST-2493,SC-1808,SUB-3173,medium,open,2025-09-26
ST-2494,SC-450,SUB-3669,medium,open,2026-08-21
ST-2495,SC-2106,SUB-2169,medium,waiting,12/01/2026
ST-2496,SC-2998,SUB-4222,high,waiting,01/26/2025
ST-2497,SC-91,SUB-448,urgent,closed,2025-05-28
ST-2498,SC-243,SUB-5949,LOW,waiting,26-05-2025
ST-2499,SC-1419,SUB-4167,LOW,closed,2026-04-20
ST-2500,SC-689,SUB-2975,high,open,2026-11-06
ST-2501,SC-2067,SUB-3719,LOW,open,2026-05-16
ST-2502,SC-703,SUB-4561,low,OPEN,2026-12-25
ST-2503,SC-2675,SUB-4173,low,OPEN,07-08-2025
ST-2504,SC-1195,SUB-4108,high,waiting,2026-02-04
ST-2505,SC-1273,SUB-3670,medium,resolved,11/27/2026
ST-2506,SC-2243,SUB-1736,medium,resolved,08/03/2026
ST-2507,SC-1293,SUB-2961,low,OPEN,2026-02-08
ST-2508,SC-2608,SUB-4183,low,open,2026-05-10
ST-2509,SC-285,SUB-5343,LOW,resolved,2026-04-06
ST-2510,SC-1670,SUB-4199,medium,open,2026-04-10
ST-2511,SC-2794,SUB-1471,LOW,resolved,07/15/2025
ST-2512,SC-1832,SUB-1182,urgent,open,2026-03-10
ST-2513,SC-2052,SUB-2506,high,OPEN,2025-10-28
ST-2514,SC-2743,SUB-1530,medium,OPEN,01/03/2025
ST-2515,SC-460,SUB-34,low,OPEN,09/18/2026
ST-2516,SC-2066,SUB-3053,high,open,2026-06-23
ST-2517,SC-2180,SUB-4454,high,closed,2026-12-10
ST-2518,SC-1433,SUB-5383,urgent,waiting,04-09-2025
ST-2519,SC-1426,SUB-413,urgent,closed,2026-02-11
ST-2520,SC-2342,SUB-490,medium,waiting,01/14/2025
ST-2521,SC-2143,SUB-5921,low,resolved,07/16/2025
ST-2522,SC-225,SUB-2049,medium,OPEN,2025-01-19
ST-2523,SC-2505,SUB-5469,high,resolved,2025-06-21
ST-2524,SC-2933,SUB-4735,urgent,resolved,06/03/2025
ST-2525,SC-770,SUB-2781,high,resolved,07/27/2025
ST-2526,SC-933,SUB-1635,low,waiting,2026-08-25
ST-2527,SC-891,SUB-2621,low,open,2026-04-04
ST-2528,SC-1214,SUB-216,high,open,2025-10-16
ST-2529,SC-2444,SUB-1259,high,open,2026-04-16
ST-2530,SC-1702,SUB-3766,low,OPEN,09/25/2025
ST-2531,SC-39,SUB-1785,low,open,2026-01-10
ST-2532,SC-1061,SUB-1499,LOW,waiting,2025-03-09
ST-2533,SC-2737,SUB-111,medium,open,2026-05-10
ST-2534,SC-811,SUB-2826,urgent,waiting,12/14/2026
ST-2535,SC-1051,SUB-1666,urgent,open,2026-04-10
ST-2536,SC-638,SUB-5162,medium,OPEN,2026-07-25
ST-2537,SC-2680,SUB-1180,low,waiting,08-07-2025
ST-2538,SC-129,SUB-3931,low,open,19-10-2026
ST-2539,SC-2920,SUB-162,urgent,closed,18-08-2026
ST-2540,SC-1411,SUB-2484,high,resolved,05/18/2026
ST-2541,SC-1290,SUB-4194,LOW,resolved,01/09/2026
ST-2542,SC-1896,SUB-796,medium,closed,2026-01-20
ST-2543,SC-951,SUB-2484,high,open,03/05/2026
ST-2544,SC-294,SUB-2833,urgent,closed,2026-04-19
ST-2545,SC-37,SUB-4251,low,OPEN,2026-02-28
ST-2546,SC-2405,SUB-4154,LOW,waiting,2025-12-21
ST-2547,SC-1253,SUB-904,urgent,OPEN,06/15/2025
ST-2548,SC-2329,SUB-611,LOW,closed,09/27/2026
ST-2549,SC-687,SUB-4050,low,closed,2025-07-21
ST-2550,SC-1137,SUB-751,low,closed,09/28/2026
ST-2551,SC-2367,SUB-2437,LOW,OPEN,2026-02-22
ST-2552,SC-2144,SUB-1215,urgent,open,27-10-2025
ST-2553,SC-1196,SUB-2780,urgent,OPEN,2025-09-05
ST-2554,SC-1210,SUB-3793,LOW,open,2026-02-10
ST-2555,SC-2003,SUB-1236,low,closed,2025-12-11
ST-2556,SC-257,SUB-5728,high,open,2026-01-10
ST-2557,SC-1142,SUB-5822,urgent,closed,13-01-2026
ST-2558,SC-991,SUB-4389,medium,open,2026-05-10
ST-2559,SC-862,SUB-5139,urgent,waiting,28-11-2025
ST-2560,SC-1312,SUB-1164,low,closed,04/22/2026
ST-2561,SC-2755,SUB-708,LOW,closed,10/22/2025
ST-2562,SC-2957,SUB-4159,LOW,waiting,03/13/2026
ST-2563,SC-243,SUB-4615,LOW,OPEN,25-03-2026
ST-2564,SC-386,SUB-1800,low,resolved,2025-02-25
ST-2565,SC-656,SUB-1893,urgent,waiting,12/26/2026
ST-2566,SC-1865,SUB-4917,medium,closed,13-02-2025
ST-2567,SC-2780,SUB-2471,medium,OPEN,2026-01-18
ST-2568,SC-2299,SUB-2258,medium,closed,07/01/2026
ST-2569,SC-1903,SUB-5866,urgent,waiting,2025-05-14
ST-2570,SC-795,SUB-4347,low,OPEN,2026-06-02
ST-2571,SC-1115,SUB-1648,urgent,waiting,2026-08-25
ST-2572,SC-1056,SUB-1686,LOW,open,2026-02-23
ST-2573,SC-84,SUB-5185,medium,OPEN,09-01-2025
ST-2574,SC-980,SUB-4586,low,open,08/02/2026
ST-2575,SC-2136,SUB-4204,LOW,closed,09/22/2026
ST-2576,SC-1531,SUB-2094,urgent,OPEN,2026-02-10
ST-2577,SC-1591,SUB-1445,high,open,2026-03-10
ST-2578,SC-1047,SUB-5628,medium,waiting,19-10-2025
ST-2579,SC-902,SUB-1169,medium,open,2026-02-10
ST-2580,SC-926,SUB-1478,urgent,OPEN,08/09/2026
ST-2581,SC-955,SUB-1876,low,open,2026-01-10
ST-2582,SC-1376,SUB-1308,high,open,07-03-2025
ST-2583,SC-563,SUB-5772,high,closed,2025-04-06
ST-2584,SC-2831,SUB-5385,medium,closed,01/16/2025
ST-2585,SC-1567,SUB-181,medium,resolved,06-07-2026
ST-2586,SC-189,SUB-5522,low,OPEN,2026-03-15
ST-2587,SC-1081,SUB-3526,urgent,resolved,2025-04-13
ST-2588,SC-2300,SUB-1952,medium,OPEN,2026-07-13
ST-2589,SC-2410,SUB-2171,urgent,resolved,2025-01-01
ST-2590,SC-2204,SUB-4553,urgent,open,03/10/2025
ST-2591,SC-1633,SUB-1568,LOW,OPEN,2025-09-19
ST-2592,SC-1490,SUB-1450,high,open,2025-06-08
ST-2593,SC-288,SUB-2053,low,resolved,2026-09-17
ST-2594,SC-2815,SUB-2830,high,waiting,2025-11-24
ST-2595,SC-229,SUB-2389,high,open,02/24/2025
ST-2596,SC-2270,SUB-340,low,resolved,2026-08-21
ST-2597,SC-689,SUB-5563,medium,resolved,2025-09-16
ST-2598,SC-520,SUB-5683,urgent,waiting,2025-04-16
ST-2599,SC-2920,SUB-5259,high,closed,22-03-2026
ST-2600,SC-963,SUB-1537,LOW,open,2026-04-10
ST-2601,SC-267,SUB-2426,low,open,22-06-2026
ST-2602,SC-314,SUB-4389,high,open,2026-03-10
ST-2603,SC-2712,SUB-1001,urgent,open,2026-10-19
ST-2604,SC-2850,SUB-4608,medium,open,2026-02-10
ST-2605,SC-1927,SUB-5905,urgent,OPEN,2025-05-28
ST-2606,SC-1353,SUB-4286,medium,resolved,21-08-2026
ST-2607,SC-1990,SUB-2550,urgent,OPEN,2026-02-17
ST-2608,SC-2690,SUB-5530,LOW,waiting,2026-07-19
ST-2609,SC-596,SUB-2228,high,open,2026-10-04
ST-2610,SC-2676,SUB-1734,LOW,waiting,2025-04-07
ST-2611,SC-2320,SUB-1875,medium,OPEN,2025-07-25
ST-2612,SC-356,SUB-5095,LOW,closed,05/13/2026
ST-2613,SC-2908,SUB-4622,high,open,2026-07-02
ST-2614,SC-345,SUB-1048,high,OPEN,2026-01-09
ST-2615,SC-1590,SUB-991,LOW,waiting,2026-04-05
ST-2616,SC-1868,SUB-351,low,open,2025-08-22
ST-2617,SC-1051,SUB-477,low,waiting,2025-07-16
ST-2618,SC-2497,SUB-1881,high,resolved,2026-03-11
ST-2619,SC-1799,SUB-622,medium,closed,2025-06-23
ST-2620,SC-495,SUB-813,high,open,09/13/2025
ST-2621,SC-659,SUB-2027,urgent,OPEN,2026-09-10
ST-2622,SC-2456,SUB-5736,LOW,open,18-05-2025
ST-2623,SC-1358,SUB-1252,low,open,2026-05-10
ST-2624,SC-129,SUB-545,high,OPEN,2026-03-06
ST-2625,SC-1280,SUB-1551,medium,open,2026-04-10
ST-2626,SC-1050,SUB-3627,high,waiting,2026-12-12
ST-2627,SC-2305,SUB-2125,LOW,open,2026-03-10
ST-2628,SC-998,SUB-1834,low,closed,01-04-2025
ST-2629,SC-1832,SUB-5762,LOW,open,04/27/2025
ST-2630,SC-1106,SUB-1416,urgent,resolved,2025-11-04
ST-2631,SC-2018,SUB-2487,high,resolved,04/23/2025
ST-2632,SC-52,SUB-2239,medium,resolved,2026-09-16
ST-2633,SC-844,SUB-5971,LOW,OPEN,01/28/2025
ST-2634,SC-288,SUB-2647,high,resolved,2025-10-08
ST-2635,SC-1943,SUB-206,urgent,OPEN,2025-04-08
ST-2636,SC-805,SUB-4278,LOW,waiting,06/22/2026
ST-2637,SC-814,SUB-4141,LOW,waiting,02/24/2025
ST-2638,SC-262,SUB-4287,urgent,resolved,16-09-2026
ST-2639,SC-151,SUB-5354,LOW,resolved,2025-05-10
ST-2640,SC-1267,SUB-3441,urgent,open,01/22/2025
ST-2641,SC-2870,SUB-228,high,open,04/27/2025
ST-2642,SC-1531,SUB-5834,LOW,OPEN,01/20/2026
ST-2643,SC-329,SUB-5986,low,OPEN,2026-10-26
ST-2644,SC-1964,SUB-2965,medium,open,2026-11-07
ST-2645,SC-562,SUB-3432,urgent,closed,2026-04-04
ST-2646,SC-297,SUB-1024,urgent,open,2026-01-10
ST-2647,SC-2749,SUB-5658,low,OPEN,04-02-2025
ST-2648,SC-2390,SUB-5788,low,open,2026-05-10
ST-2649,SC-1045,SUB-5435,medium,waiting,2026-04-16
ST-2650,SC-77,SUB-2177,urgent,open,2026-04-10
ST-2651,SC-2070,SUB-5863,medium,closed,08/27/2026
ST-2652,SC-1685,SUB-2554,low,waiting,2026-12-15
ST-2653,SC-718,SUB-3754,LOW,open,2025-04-22
ST-2654,SC-2588,SUB-486,medium,resolved,2025-03-15
ST-2655,SC-1798,SUB-337,medium,closed,11/21/2025
ST-2656,SC-1816,SUB-190,high,open,2026-04-11
ST-2657,SC-1589,SUB-35,low,resolved,12/22/2026
ST-2658,SC-962,SUB-2853,low,OPEN,2026-09-12
ST-2659,SC-2974,SUB-2087,LOW,OPEN,2025-03-01
ST-2660,SC-15,SUB-4947,low,open,2026-04-14
ST-2661,SC-1254,SUB-3897,LOW,closed,2025-09-03
ST-2662,SC-815,SUB-2988,LOW,closed,07/06/2026
ST-2663,SC-2666,SUB-1975,urgent,resolved,2025-08-18
ST-2664,SC-1202,SUB-5678,high,resolved,2025-04-11
ST-2665,SC-2160,SUB-5825,urgent,OPEN,2025-12-18
ST-2666,SC-132,SUB-4857,urgent,OPEN,09-05-2026
ST-2667,SC-2588,SUB-308,medium,open,10/27/2025
ST-2668,SC-693,SUB-276,low,closed,11-10-2025
ST-2669,SC-2570,SUB-52,medium,open,2026-02-10
ST-2670,SC-2279,SUB-2863,low,closed,09-02-2026
ST-2671,SC-91,SUB-4266,medium,open,2026-01-10
ST-2672,SC-1501,SUB-3507,high,OPEN,2026-07-16
ST-2673,SC-1241,SUB-2289,LOW,open,2026-05-10
ST-2674,SC-2956,SUB-1616,urgent,OPEN,2025-06-05
ST-2675,SC-2835,SUB-5494,LOW,closed,2025-06-20
ST-2676,SC-2749,SUB-5562,medium,resolved,2025-07-25
ST-2677,SC-266,SUB-4146,urgent,closed,13-08-2026
ST-2678,SC-1795,SUB-1465,LOW,resolved,2026-09-14
ST-2679,SC-44,SUB-3160,LOW,closed,2026-09-24
ST-2680,SC-1599,SUB-3338,medium,waiting,26-01-2025
ST-2681,SC-456,SUB-5258,urgent,open,2025-06-27
ST-2682,SC-2550,SUB-1746,medium,OPEN,2026-10-12
ST-2683,SC-902,SUB-1323,urgent,closed,2026-11-06
ST-2684,SC-779,SUB-4312,LOW,OPEN,01/27/2026
ST-2685,SC-2277,SUB-5230,urgent,closed,2025-03-16
ST-2686,SC-246,SUB-1954,high,closed,2025-04-20
ST-2687,SC-652,SUB-4760,high,closed,2026-01-28
ST-2688,SC-2295,SUB-4930,urgent,open,2025-06-20
ST-2689,SC-2938,SUB-4374,low,resolved,12-03-2025
ST-2690,SC-437,SUB-4664,low,waiting,2026-01-06
ST-2691,SC-1952,SUB-458,medium,OPEN,2026-11-04
ST-2692,SC-2683,SUB-221,LOW,open,2026-03-10
ST-2693,SC-2801,SUB-5354,high,resolved,2025-04-16
ST-2694,SC-1799,SUB-2197,high,open,2026-02-10
ST-2695,SC-1722,SUB-3649,urgent,resolved,08/03/2025
ST-2696,SC-735,SUB-3683,low,open,2026-01-10
ST-2697,SC-1827,SUB-1418,high,open,2025-12-07
ST-2698,SC-1371,SUB-86,high,open,10-05-2026
ST-2699,SC-2459,SUB-2464,medium,open,12/01/2025
ST-2700,SC-1311,SUB-4391,high,open,2026-06-13
ST-2701,SC-2818,SUB-2351,LOW,open,2026-01-27
ST-2702,SC-742,SUB-4176,urgent,OPEN,2026-05-15
ST-2703,SC-2185,SUB-5458,low,open,2025-12-03
ST-2704,SC-1227,SUB-1982,LOW,resolved,2025-04-13
ST-2705,SC-536,SUB-4225,medium,waiting,2026-05-18
ST-2706,SC-2579,SUB-5708,high,waiting,2026-04-20
ST-2707,SC-1848,SUB-218,high,waiting,2026-04-13
ST-2708,SC-752,SUB-3746,high,closed,18-09-2025
ST-2709,SC-1034,SUB-110,urgent,OPEN,10-09-2025
ST-2710,SC-2912,SUB-4999,urgent,OPEN,2026-10-07
ST-2711,SC-1637,SUB-2221,low,resolved,2026-10-26
ST-2712,SC-2503,SUB-2904,medium,closed,2025-04-02
ST-2713,SC-1278,SUB-4719,LOW,resolved,2026-02-16
ST-2714,SC-1589,SUB-4997,LOW,waiting,12-12-2025
ST-2715,SC-1228,SUB-5360,medium,open,2026-04-10
ST-2716,SC-480,SUB-4704,low,waiting,24-09-2026
ST-2717,SC-2946,SUB-755,high,open,2026-03-10
ST-2718,SC-229,SUB-789,LOW,OPEN,2025-08-24
ST-2719,SC-87,SUB-788,LOW,open,2026-02-10
ST-2720,SC-2479,SUB-601,medium,resolved,12-10-2026
ST-2721,SC-39,SUB-626,urgent,closed,2025-05-18
ST-2722,SC-235,SUB-3884,LOW,closed,11/06/2026
ST-2723,SC-1849,SUB-3603,LOW,closed,2026-03-19
ST-2724,SC-944,SUB-1802,medium,open,02-02-2025
ST-2725,SC-188,SUB-481,medium,OPEN,26-06-2026
ST-2726,SC-2272,SUB-137,medium,open,2025-02-14
ST-2727,SC-285,SUB-1701,medium,waiting,2025-03-10
ST-2728,SC-920,SUB-124,high,OPEN,2026-12-12
ST-2729,SC-371,SUB-1702,low,resolved,09/17/2025
ST-2730,SC-1708,SUB-5841,high,open,2026-08-19
ST-2731,SC-2667,SUB-3051,urgent,waiting,10/08/2026
ST-2732,SC-2579,SUB-1205,LOW,waiting,07-05-2026
ST-2733,SC-2946,SUB-3323,high,resolved,2026-09-19
ST-2734,SC-2323,SUB-4995,medium,closed,2025-08-25
ST-2735,SC-2172,SUB-4819,medium,closed,2026-03-07
ST-2736,SC-2427,SUB-734,high,resolved,2026-02-07
ST-2737,SC-2881,SUB-1435,LOW,waiting,09/14/2025
ST-2738,SC-339,SUB-3719,urgent,open,2026-05-10
ST-2739,SC-1496,SUB-819,low,resolved,2025-12-03
ST-2740,SC-2144,SUB-515,urgent,open,2026-04-10
ST-2741,SC-1613,SUB-1019,LOW,closed,05/20/2025
ST-2742,SC-1947,SUB-1756,low,open,2026-03-10
ST-2743,SC-366,SUB-4005,urgent,resolved,2026-12-21
ST-2744,SC-1478,SUB-3737,urgent,open,2026-06-19
ST-2745,SC-1238,SUB-4704,medium,waiting,2026-04-19
ST-2746,SC-1491,SUB-283,urgent,OPEN,2025-10-20
ST-2747,SC-1304,SUB-4537,urgent,resolved,2026-11-20
ST-2748,SC-62,SUB-4007,low,resolved,07/03/2026
ST-2749,SC-1048,SUB-752,medium,waiting,01-02-2025
ST-2750,SC-1888,SUB-1846,high,closed,2026-04-16
ST-2751,SC-250,SUB-5917,high,OPEN,2026-06-11
ST-2752,SC-447,SUB-3250,high,open,04/03/2025
ST-2753,SC-2165,SUB-5738,low,open,2025-03-12
ST-2754,SC-742,SUB-2388,high,OPEN,17-01-2026
ST-2755,SC-2183,SUB-2146,urgent,closed,08/13/2025
ST-2756,SC-1318,SUB-711,urgent,resolved,09/25/2025
ST-2757,SC-151,SUB-3244,low,OPEN,03/19/2026
ST-2758,SC-1454,SUB-5310,medium,waiting,2025-12-18
ST-2759,SC-2501,SUB-1805,urgent,resolved,13-09-2026
ST-2760,SC-26,SUB-3780,urgent,waiting,2026-04-09
ST-2761,SC-750,SUB-4433,low,open,2026-01-10
ST-2762,SC-2834,SUB-5207,medium,OPEN,04/03/2026
ST-2763,SC-2452,SUB-5473,high,open,2026-05-10
ST-2764,SC-2967,SUB-5950,urgent,open,05/12/2026
ST-2765,SC-2679,SUB-1373,urgent,open,2026-04-10
ST-2766,SC-1651,SUB-192,LOW,open,2025-12-09
ST-2767,SC-1650,SUB-5710,low,open,09/04/2026
ST-2768,SC-573,SUB-3890,low,waiting,2025-03-21
ST-2769,SC-2283,SUB-193,medium,waiting,2025-02-10
ST-2770,SC-874,SUB-5893,high,OPEN,22-12-2025
ST-2771,SC-1205,SUB-3466,medium,resolved,2026-07-25
ST-2772,SC-1080,SUB-4833,high,resolved,2025-09-11
ST-2773,SC-2587,SUB-335,urgent,waiting,18-04-2026
ST-2774,SC-552,SUB-5372,LOW,open,01-03-2025
ST-2775,SC-2091,SUB-746,LOW,OPEN,2026-05-06
ST-2776,SC-208,SUB-31,medium,waiting,01-05-2026
ST-2777,SC-673,SUB-3747,medium,closed,06/12/2026
ST-2778,SC-1373,SUB-4453,low,closed,01-06-2026
ST-2779,SC-1688,SUB-2976,low,closed,07/04/2025
ST-2780,SC-2189,SUB-509,medium,waiting,06/24/2026
ST-2781,SC-1490,SUB-2307,urgent,closed,21-06-2025
ST-2782,SC-794,SUB-5735,LOW,resolved,2025-02-11
ST-2783,SC-1944,SUB-4047,LOW,resolved,10/03/2026
ST-2784,SC-990,SUB-2428,high,open,2026-02-10
ST-2785,SC-2702,SUB-5952,LOW,closed,2026-07-16
ST-2786,SC-1966,SUB-2054,LOW,open,2026-01-10
ST-2787,SC-117,SUB-702,medium,closed,2025-09-26
ST-2788,SC-2348,SUB-3440,low,open,2026-05-10
ST-2789,SC-724,SUB-4914,low,closed,2025-09-19
ST-2790,SC-734,SUB-49,high,resolved,19-02-2025
ST-2791,SC-989,SUB-3362,LOW,waiting,2026-12-01
ST-2792,SC-2306,SUB-2511,medium,OPEN,2025-06-09
ST-2793,SC-2266,SUB-754,LOW,closed,2026-01-20
ST-2794,SC-495,SUB-298,LOW,closed,03/28/2025
ST-2795,SC-1367,SUB-4993,LOW,waiting,10/20/2026
ST-2796,SC-1982,SUB-1961,LOW,waiting,01/18/2025
ST-2797,SC-183,SUB-1512,low,closed,2026-03-11
ST-2798,SC-2010,SUB-3393,high,OPEN,03/20/2026
ST-2799,SC-1998,SUB-4302,LOW,closed,09-01-2025
ST-2800,SC-775,SUB-288,urgent,OPEN,10/23/2025
ST-2801,SC-1150,SUB-4771,LOW,OPEN,2025-11-25
ST-2802,SC-1410,SUB-2169,medium,resolved,01-03-2025
ST-2803,SC-2997,SUB-3733,LOW,open,2025-12-01
ST-2804,SC-1416,SUB-968,low,open,2025-09-17
ST-2805,SC-2833,SUB-4365,low,open,2026-10-19
ST-2806,SC-1873,SUB-5149,medium,resolved,2026-11-16
ST-2807,SC-1725,SUB-843,high,open,2026-03-10
ST-2808,SC-1308,SUB-920,medium,waiting,2025-07-19
ST-2809,SC-172,SUB-903,medium,open,2026-02-10
ST-2810,SC-1429,SUB-601,high,waiting,07/02/2026
ST-2811,SC-1819,SUB-2967,medium,open,2026-01-10
ST-2812,SC-1154,SUB-2219,LOW,open,10/23/2025
ST-2813,SC-172,SUB-3193,high,waiting,2025-07-02
ST-2814,SC-1479,SUB-4906,LOW,closed,01/09/2025
ST-2815,SC-103,SUB-3040,low,open,2026-10-26
ST-2816,SC-2677,SUB-692,medium,waiting,09/14/2025
ST-2817,SC-1129,SUB-968,high,waiting,09/17/2026
ST-2818,SC-1510,SUB-4833,urgent,closed,03/03/2026
ST-2819,SC-99,SUB-3912,medium,OPEN,2025-10-01
ST-2820,SC-104,SUB-5607,urgent,open,05/09/2026
ST-2821,SC-1645,SUB-51,LOW,closed,2025-01-14
ST-2822,SC-2828,SUB-5641,medium,open,2025-09-24
ST-2823,SC-1872,SUB-1374,medium,OPEN,2026-06-27
ST-2824,SC-891,SUB-4815,high,open,07-06-2026
ST-2825,SC-2029,SUB-2976,high,waiting,2026-05-21
ST-2826,SC-2449,SUB-4395,medium,open,06/05/2026
ST-2827,SC-1070,SUB-1808,LOW,open,04-01-2026
ST-2828,SC-241,SUB-2070,urgent,closed,15-10-2025
ST-2829,SC-603,SUB-1213,high,closed,14-06-2025
ST-2830,SC-624,SUB-2215,urgent,open,2026-04-10
ST-2831,SC-2474,SUB-621,urgent,resolved,04/24/2025
ST-2832,SC-2988,SUB-541,LOW,open,2026-03-10
ST-2833,SC-2069,SUB-3565,low,OPEN,09/21/2026
ST-2834,SC-686,SUB-2727,high,open,2026-02-10
ST-2835,SC-8,SUB-4425,high,open,02/06/2025
ST-2836,SC-782,SUB-3353,low,OPEN,2025-09-27
ST-2837,SC-370,SUB-3074,low,waiting,2026-01-09
ST-2838,SC-1080,SUB-5244,medium,OPEN,2026-05-07
ST-2839,SC-1989,SUB-1224,low,waiting,02/16/2025
ST-2840,SC-370,SUB-953,low,waiting,2026-03-11
ST-2841,SC-2052,SUB-3240,high,waiting,2025-04-03
ST-2842,SC-467,SUB-1767,medium,open,2026-08-14
ST-2843,SC-1850,SUB-3173,LOW,open,2025-02-20
ST-2844,SC-2334,SUB-1350,LOW,OPEN,06/06/2026
ST-2845,SC-2682,SUB-4197,urgent,closed,09/04/2025
ST-2846,SC-2088,SUB-973,LOW,OPEN,04/25/2025
ST-2847,SC-2564,SUB-5542,medium,closed,12/28/2025
ST-2848,SC-2995,SUB-2572,medium,resolved,24-03-2025
ST-2849,SC-866,SUB-237,low,closed,07/26/2025
ST-2850,SC-2468,SUB-5182,medium,waiting,12/13/2025
ST-2851,SC-1653,SUB-5222,low,open,21-11-2025
ST-2852,SC-1513,SUB-3053,high,waiting,2025-02-01
ST-2853,SC-2356,SUB-2987,urgent,open,2026-05-10
ST-2854,SC-2703,SUB-4798,low,waiting,2025-04-18
ST-2855,SC-1190,SUB-5508,LOW,open,2026-04-10
ST-2856,SC-794,SUB-2277,LOW,resolved,2025-01-13
ST-2857,SC-1637,SUB-1120,urgent,open,2026-03-10
ST-2858,SC-1544,SUB-1747,urgent,resolved,2026-04-01
ST-2859,SC-2275,SUB-1827,LOW,resolved,2026-12-24
ST-2860,SC-1160,SUB-4213,urgent,waiting,06/27/2026
ST-2861,SC-312,SUB-2514,medium,OPEN,2026-10-05
ST-2862,SC-1187,SUB-5893,high,closed,07/19/2026
ST-2863,SC-2450,SUB-487,LOW,waiting,2025-04-22
ST-2864,SC-1625,SUB-2075,high,OPEN,2026-08-08
ST-2865,SC-306,SUB-4550,low,closed,03/15/2025
ST-2866,SC-1236,SUB-4861,urgent,resolved,05/07/2026
ST-2867,SC-1228,SUB-4355,medium,OPEN,2026-06-18
ST-2868,SC-2970,SUB-1414,urgent,waiting,2026-07-14
ST-2869,SC-750,SUB-5086,high,resolved,2025-10-13
ST-2870,SC-1633,SUB-332,LOW,closed,2026-07-26
