subscription_id,customer_id,account_id,plan_id,start_date,status,will_churn
SUB-3159,SC-2017,AC-647,PLAN-6,2024-01-24,ACTIVE,0
SUB-3160,SC-1808,AC-37,PLAN-6,09/27/2025,CANCELLED,0
SUB-3161,SC-1972,AC-150,PLAN-6,07/01/2021,cancelled,0
SUB-3162,SC-1775,AC-63,PLAN-5,2024-03-06,cancelled,0
SUB-3163,SC-1146,AC-626,PLAN-2,05/19/2022,CANCELLED,0
SUB-3164,SC-871,AC-46,PLAN-5,2023-10-20,ACTIVE,1
SUB-3165,SC-470,AC-422,PLAN-1,22-04-2021,ACTIVE,1
SUB-3166,SC-2708,AC-645,PLAN-6,11/22/2025,cancelled,0
SUB-3167,SC-1562,AC-163,PLAN-4,2025-04-14,active,1
SUB-3168,SC-1163,AC-296,PLAN-1,02/28/2026,ACTIVE,0
SUB-3169,SC-729,AC-695,PLAN-3,2026-11-04,cancelled,0
SUB-3170,SC-2587,AC-692,PLAN-1,09-12-2022,ACTIVE,0
SUB-3171,SC-2812,AC-91,PLAN-4,2022-12-11,cancelled,1
SUB-3172,SC-2697,AC-360,PLAN-2,05/03/2022,ACTIVE,0
SUB-3173,SC-65,AC-757,PLAN-4,2026-07-07,ACTIVE,0
SUB-3174,SC-2034,AC-147,PLAN-4,2025-07-05,ACTIVE,0
SUB-3175,SC-1051,AC-440,PLAN-3,02/04/2026,active,0
SUB-3176,SC-840,AC-435,PLAN-6,2023-11-23,trial,0
SUB-3177,SC-1691,AC-616,PLAN-1,2026-04-07,trial,0
SUB-3178,SC-2422,AC-50,PLAN-1,2021-11-01,cancelled,0
SUB-3179,SC-2328,AC-514,PLAN-1,02-05-2024,CANCELLED,0
SUB-3180,SC-653,AC-697,PLAN-2,07/24/2025,ACTIVE,0
SUB-3181,SC-2137,AC-699,PLAN-2,02/27/2022,cancelled,1
SUB-3182,SC-2102,AC-619,PLAN-5,2023-06-24,cancelled,1
SUB-3183,SC-316,AC-856,PLAN-1,2022-08-09,cancelled,0
SUB-3184,SC-2977,AC-627,PLAN-4,2025-11-04,cancelled,1
SUB-3185,SC-2543,AC-500,PLAN-1,2021-12-25,active,0
SUB-3186,SC-2614,AC-607,PLAN-5,28-06-2026,active,1
SUB-3187,SC-1828,AC-166,PLAN-1,2022-04-27,cancelled,1
SUB-3188,SC-1314,AC-808,PLAN-6,2024-05-27,cancelled,0
SUB-3189,SC-2897,AC-105,PLAN-4,2024-04-21,CANCELLED,0
SUB-3190,SC-1540,AC-664,PLAN-1,2022-01-28,CANCELLED,0
SUB-3191,SC-664,AC-474,PLAN-4,2026-01-24,CANCELLED,0
SUB-3192,SC-1064,AC-212,PLAN-4,2023-06-05,cancelled,1
SUB-3193,SC-2659,AC-285,PLAN-6,12/11/2025,active,0
SUB-3194,SC-725,AC-896,PLAN-2,18-03-2026,cancelled,0
SUB-3195,SC-712,AC-104,PLAN-6,2023-04-01,cancelled,1
SUB-3196,SC-2312,AC-132,PLAN-2,05/25/2021,CANCELLED,0
SUB-3197,SC-1347,AC-237,PLAN-1,2021-06-28,ACTIVE,0
SUB-3198,SC-2691,AC-595,PLAN-3,08/19/2026,ACTIVE,0
SUB-3199,SC-1013,AC-307,PLAN-2,09/23/2022,active,0
SUB-3200,SC-1115,AC-481,PLAN-3,16-02-2022,CANCELLED,0
SUB-3201,SC-2836,AC-266,PLAN-3,2023-12-21,CANCELLED,0
SUB-3202,SC-1161,AC-774,PLAN-3,2025-08-12,cancelled,0
SUB-3203,SC-2920,AC-409,PLAN-3,2021-09-09,active,0
SUB-3204,SC-1444,AC-635,PLAN-6,2021-08-19,trial,0
SUB-3205,SC-507,AC-648,PLAN-6,01/11/2025,ACTIVE,0
SUB-3206,SC-843,AC-191,PLAN-6,2021-12-04,CANCELLED,0
SUB-3207,SC-617,AC-871,PLAN-5,28-05-2024,trial,0
SUB-3208,SC-1542,AC-342,PLAN-1,2026-11-14,trial,0
SUB-3209,SC-758,AC-669,PLAN-2,2024-02-23,CANCELLED,0
SUB-3210,SC-2507,AC-435,PLAN-6,26-05-2021,active,0
SUB-3211,SC-2780,AC-126,PLAN-2,2024-08-03,CANCELLED,0
SUB-3212,SC-18,AC-527,PLAN-6,01/18/2024,ACTIVE,0
SUB-3213,SC-2096,AC-441,PLAN-2,06/10/2024,ACTIVE,0
SUB-3214,SC-1645,AC-275,PLAN-2,07-02-2026,CANCELLED,0
SUB-3215,SC-1677,AC-49,PLAN-5,2023-11-05,cancelled,0
SUB-3216,SC-2159,AC-497,PLAN-1,08/22/2022,active,0
SUB-3217,SC-553,AC-67,PLAN-5,2022-02-13,ACTIVE,1
SUB-3218,SC-788,AC-759,PLAN-3,2023-03-21,ACTIVE,0
SUB-3219,SC-1064,AC-133,PLAN-2,2025-02-27,active,0
SUB-3220,SC-2223,AC-870,PLAN-2,10/28/2025,trial,0
SUB-3221,SC-357,AC-12,PLAN-3,2021-01-04,CANCELLED,0
SUB-3222,SC-802,AC-693,PLAN-2,12/01/2021,cancelled,0
SUB-3223,SC-1815,AC-896,PLAN-6,11-02-2024,CANCELLED,1
SUB-3224,SC-2186,AC-293,PLAN-6,09/17/2026,active,0
SUB-3225,SC-1651,AC-762,PLAN-5,2026-02-18,cancelled,0
SUB-3226,SC-2552,AC-177,PLAN-6,11/12/2024,trial,1
SUB-3227,SC-1812,AC-341,PLAN-1,14-08-2025,cancelled,0
SUB-3228,SC-2157,AC-94,PLAN-5,2022-07-23,cancelled,0
SUB-3229,SC-2313,AC-462,PLAN-6,2023-01-12,active,0
SUB-3230,SC-84,AC-270,PLAN-1,2024-09-01,ACTIVE,0
SUB-3231,SC-984,AC-614,PLAN-6,2025-10-10,CANCELLED,0
SUB-3232,SC-1061,AC-661,PLAN-1,04/05/2022,trial,0
SUB-3233,SC-573,AC-832,PLAN-5,2026-09-01,CANCELLED,0
SUB-3234,SC-956,AC-33,PLAN-3,02/18/2023,ACTIVE,0
SUB-3235,SC-791,AC-263,PLAN-1,17-08-2022,active,0
SUB-3236,SC-1362,AC-476,PLAN-1,2022-10-05,active,0
SUB-3237,SC-2991,AC-788,PLAN-6,07-07-2023,ACTIVE,0
SUB-3238,SC-1485,AC-54,PLAN-6,2023-02-08,active,0
SUB-3239,SC-584,AC-875,PLAN-5,2021-09-14,active,0
SUB-3240,SC-2985,AC-139,PLAN-1,12/12/2026,active,0
SUB-3241,SC-2498,AC-609,PLAN-6,2025-08-19,ACTIVE,0
SUB-3242,SC-1937,AC-778,PLAN-5,2022-06-21,cancelled,0
SUB-3243,SC-2715,AC-701,PLAN-5,2022-01-10,ACTIVE,0
SUB-3244,SC-1873,AC-401,PLAN-6,2026-02-24,CANCELLED,1
SUB-3245,SC-1919,AC-397,PLAN-5,08/15/2026,CANCELLED,0
SUB-3246,SC-2065,AC-305,PLAN-4,10/23/2021,cancelled,1
SUB-3247,SC-698,AC-184,PLAN-2,12/17/2023,CANCELLED,0
SUB-3248,SC-324,AC-488,PLAN-2,08/19/2026,active,0
SUB-3249,SC-1311,AC-301,PLAN-3,2025-02-27,trial,0
SUB-3250,SC-2229,AC-265,PLAN-1,08/13/2025,CANCELLED,0
SUB-3251,SC-588,AC-164,PLAN-4,04/11/2022,cancelled,0
SUB-3252,SC-2735,AC-635,PLAN-4,01-05-2024,active,0
SUB-3253,SC-1861,AC-517,PLAN-6,2024-08-22,cancelled,1
SUB-3254,SC-1076,AC-493,PLAN-1,05/11/2024,cancelled,0
SUB-3255,SC-1116,AC-409,PLAN-6,23-09-2024,trial,0
SUB-3256,SC-582,AC-605,PLAN-1,11/14/2021,trial,0
SUB-3257,SC-1081,AC-2,PLAN-2,08/09/2026,cancelled,0
SUB-3258,SC-1399,AC-816,PLAN-2,03/26/2025,active,0
SUB-3259,SC-171,AC-385,PLAN-6,2021-05-22,ACTIVE,0
SUB-3260,SC-2745,AC-624,PLAN-2,2026-05-26,trial,0
SUB-3261,SC-49,AC-682,PLAN-2,2024-12-07,active,0
SUB-3262,SC-1553,AC-211,PLAN-4,2026-05-02,trial,0
SUB-3263,SC-467,AC-895,PLAN-4,2023-01-18,CANCELLED,0
SUB-3264,SC-1548,AC-417,PLAN-2,07/06/2025,active,0
SUB-3265,SC-2352,AC-873,PLAN-4,2025-06-19,active,0
SUB-3266,SC-688,AC-401,PLAN-4,2026-12-04,ACTIVE,0
SUB-3267,SC-2003,AC-766,PLAN-3,10/28/2026,active,0
SUB-3268,SC-2710,AC-765,PLAN-2,08/10/2022,ACTIVE,0
SUB-3269,SC-1856,AC-561,PLAN-1,14-06-2021,trial,0
SUB-3270,SC-1870,AC-595,PLAN-2,2021-09-16,CANCELLED,0
SUB-3271,SC-1994,AC-500,PLAN-4,09/16/2023,active,0
SUB-3272,SC-1543,AC-291,PLAN-6,2021-09-22,trial,0
SUB-3273,SC-2458,AC-169,PLAN-2,2025-05-23,trial,0
SUB-3274,SC-2574,AC-578,PLAN-5,23-11-2026,CANCELLED,0
SUB-3275,SC-611,AC-496,PLAN-3,2025-06-14,cancelled,0
SUB-3276,SC-2455,AC-573,PLAN-3,09/03/2023,cancelled,0
SUB-3277,SC-2628,AC-264,PLAN-5,2021-05-11,cancelled,0
SUB-3278,SC-2142,AC-351,PLAN-4,2026-06-08,cancelled,0
SUB-3279,SC-2709,AC-527,PLAN-5,01/01/2022,CANCELLED,0
SUB-3280,SC-1053,AC-878,PLAN-5,09/21/2022,CANCELLED,0
SUB-3281,SC-2767,AC-802,PLAN-6,2025-06-12,ACTIVE,0
SUB-3282,SC-1107,AC-680,PLAN-6,2024-08-17,cancelled,0
SUB-3283,SC-2843,AC-577,PLAN-3,2022-10-10,CANCELLED,0
SUB-3284,SC-2228,AC-85,PLAN-5,2025-08-26,cancelled,1
SUB-3285,SC-1146,AC-878,PLAN-5,15-03-2022,active,1
SUB-3286,SC-1549,AC-179,PLAN-3,2025-11-09,cancelled,0
SUB-3287,SC-1607,AC-740,PLAN-3,09/21/2024,cancelled,1
SUB-3288,SC-2613,AC-131,PLAN-2,2022-03-26,ACTIVE,0
SUB-3289,SC-1575,AC-96,PLAN-1,2024-10-11,active,0
SUB-3290,SC-1280,AC-807,PLAN-4,22-05-2026,trial,0
SUB-3291,SC-2472,AC-282,PLAN-2,24-06-2023,trial,0
SUB-3292,SC-1920,AC-630,PLAN-6,2022-02-15,ACTIVE,0
SUB-3293,SC-970,AC-645,PLAN-5,2022-11-28,CANCELLED,0
SUB-3294,SC-1855,AC-271,PLAN-2,10/03/2023,cancelled,0
SUB-3295,SC-1251,AC-373,PLAN-6,2024-10-24,active,0
SUB-3296,SC-1156,AC-273,PLAN-6,2025-06-14,ACTIVE,0
SUB-3297,SC-1238,AC-828,PLAN-6,27-12-2021,CANCELLED,0
SUB-3298,SC-2789,AC-833,PLAN-2,03-12-2025,trial,0
SUB-3299,SC-57,AC-43,PLAN-1,2026-01-18,active,0
SUB-3300,SC-265,AC-226,PLAN-2,13-02-2021,cancelled,0
SUB-3301,SC-394,AC-378,PLAN-3,01/20/2024,active,0
SUB-3302,SC-577,AC-831,PLAN-6,2023-05-27,cancelled,0
SUB-3303,SC-1918,AC-697,PLAN-6,08-03-2024,CANCELLED,0
SUB-3304,SC-2017,AC-654,PLAN-3,24-07-2023,CANCELLED,0
SUB-3305,SC-1351,AC-469,PLAN-1,19-01-2022,CANCELLED,0
SUB-3306,SC-2586,AC-743,PLAN-4,2025-06-01,ACTIVE,0
SUB-3307,SC-2821,AC-180,PLAN-4,2021-06-27,ACTIVE,0
SUB-3308,SC-1759,AC-742,PLAN-3,2024-12-27,ACTIVE,0
SUB-3309,SC-258,AC-65,PLAN-2,2022-05-19,ACTIVE,0
SUB-3310,SC-1314,AC-201,PLAN-3,01/15/2022,trial,0
SUB-3311,SC-607,AC-610,PLAN-4,2024-12-21,CANCELLED,0
SUB-3312,SC-1394,AC-851,PLAN-1,2024-07-22,ACTIVE,0
SUB-3313,SC-291,AC-251,PLAN-3,2026-03-21,CANCELLED,0
SUB-3314,SC-136,AC-754,PLAN-2,2021-05-23,ACTIVE,0
SUB-3315,SC-1048,AC-350,PLAN-1,04/02/2025,active,0
SUB-3316,SC-2350,AC-431,PLAN-3,17-06-2023,ACTIVE,0
SUB-3317,SC-2861,AC-216,PLAN-6,2021-12-25,cancelled,0
SUB-3318,SC-2050,AC-795,PLAN-4,06-03-2026,cancelled,0
SUB-3319,SC-1632,AC-569,PLAN-4,2025-01-24,trial,1
SUB-3320,SC-2740,AC-737,PLAN-3,08/11/2021,trial,0
SUB-3321,SC-1155,AC-183,PLAN-3,2024-12-05,cancelled,0
SUB-3322,SC-2440,AC-264,PLAN-3,21-07-2024,cancelled,0
SUB-3323,SC-2816,AC-733,PLAN-3,2025-01-03,ACTIVE,0
SUB-3324,SC-148,AC-583,PLAN-5,2024-03-03,cancelled,0
SUB-3325,SC-1386,AC-746,PLAN-1,2026-03-03,active,0
SUB-3326,SC-1009,AC-9,PLAN-6,2023-01-25,cancelled,0
SUB-3327,SC-394,AC-130,PLAN-6,02/05/2021,CANCELLED,0
SUB-3328,SC-2585,AC-391,PLAN-5,07/24/2025,CANCELLED,0
SUB-3329,SC-1465,AC-134,PLAN-6,12/27/2025,trial,0
SUB-3330,SC-2675,AC-866,PLAN-1,2022-08-23,active,0
SUB-3331,SC-1951,AC-708,PLAN-3,2023-02-05,ACTIVE,0
SUB-3332,SC-173,AC-749,PLAN-2,02/23/2024,CANCELLED,0
SUB-3333,SC-1172,AC-324,PLAN-5,27-10-2026,CANCELLED,0
SUB-3334,SC-896,AC-552,PLAN-1,24-12-2022,cancelled,0
SUB-3335,SC-228,AC-410,PLAN-1,2022-05-10,trial,0
SUB-3336,SC-575,AC-484,PLAN-4,04/03/2024,active,0
SUB-3337,SC-561,AC-669,PLAN-2,13-08-2023,CANCELLED,0
SUB-3338,SC-640,AC-8,PLAN-4,2022-07-23,cancelled,1
SUB-3339,SC-2458,AC-508,PLAN-5,2024-02-26,CANCELLED,0
SUB-3340,SC-514,AC-815,PLAN-5,04/06/2022,trial,0
SUB-3341,SC-2787,AC-890,PLAN-5,05/02/2022,trial,0
SUB-3342,SC-323,AC-450,PLAN-5,28-06-2023,active,0
SUB-3343,SC-1310,AC-351,PLAN-3,03/23/2023,CANCELLED,0
SUB-3344,SC-2065,AC-96,PLAN-1,25-08-2025,ACTIVE,1
SUB-3345,SC-955,AC-449,PLAN-2,2021-11-13,ACTIVE,0
SUB-3346,SC-1524,AC-215,PLAN-2,12-12-2021,cancelled,0
SUB-3347,SC-413,AC-765,PLAN-2,12/17/2023,trial,0
SUB-3348,SC-1537,AC-682,PLAN-3,09/22/2026,active,1
SUB-3349,SC-505,AC-78,PLAN-4,06-05-2022,active,0
SUB-3350,SC-2005,AC-134,PLAN-4,04/15/2024,cancelled,0
SUB-3351,SC-568,AC-829,PLAN-6,2025-09-16,cancelled,1
SUB-3352,SC-2527,AC-552,PLAN-5,09/26/2023,CANCELLED,0
SUB-3353,SC-1401,AC-5,PLAN-6,05/27/2022,CANCELLED,1
SUB-3354,SC-2212,AC-391,PLAN-4,02/21/2023,active,0
SUB-3355,SC-2081,AC-804,PLAN-1,10/03/2022,active,0
SUB-3356,SC-913,AC-115,PLAN-1,2021-09-22,CANCELLED,0
SUB-3357,SC-1047,AC-8,PLAN-1,2024-10-22,active,0
SUB-3358,SC-2440,AC-403,PLAN-4,08/23/2022,ACTIVE,1
SUB-3359,SC-791,AC-16,PLAN-3,07/15/2023,active,0
SUB-3360,SC-2741,AC-106,PLAN-1,09/23/2026,active,0
SUB-3361,SC-2083,AC-788,PLAN-2,24-01-2022,trial,0
SUB-3362,SC-2383,AC-534,PLAN-5,2023-12-04,CANCELLED,0
SUB-3363,SC-1463,AC-466,PLAN-4,09/24/2022,CANCELLED,1
SUB-3364,SC-992,AC-12,PLAN-4,10/23/2024,ACTIVE,0
SUB-3365,SC-1969,AC-667,PLAN-2,28-11-2024,cancelled,0
SUB-3366,SC-1546,AC-73,PLAN-2,18-07-2025,ACTIVE,0
SUB-3367,SC-1591,AC-23,PLAN-5,10-08-2021,CANCELLED,0
SUB-3368,SC-1836,AC-328,PLAN-5,12/19/2021,cancelled,0
SUB-3369,SC-1076,AC-322,PLAN-4,01/10/2024,trial,0
SUB-3370,SC-913,AC-594,PLAN-3,2021-04-20,ACTIVE,0
SUB-3371,SC-1906,AC-460,PLAN-2,2023-07-12,active,0
SUB-3372,SC-1740,AC-754,PLAN-5,2023-04-03,cancelled,0
SUB-3373,SC-1509,AC-573,PLAN-1,2022-02-10,trial,0
SUB-3374,SC-965,AC-571,PLAN-6,22-10-2026,trial,0
SUB-3375,SC-1882,AC-69,PLAN-1,16-09-2022,trial,0
SUB-3376,SC-601,AC-222,PLAN-3,01-02-2025,trial,0
SUB-3377,SC-91,AC-216,PLAN-1,13-07-2026,ACTIVE,0
SUB-3378,SC-993,AC-414,PLAN-4,2022-03-13,active,0
SUB-3379,SC-2518,AC-392,PLAN-1,2025-06-27,CANCELLED,0
SUB-3380,SC-534,AC-417,PLAN-2,02/05/2023,active,0
SUB-3381,SC-1777,AC-677,PLAN-3,2024-08-05,ACTIVE,0
SUB-3382,SC-566,AC-458,PLAN-5,03/10/2024,CANCELLED,0
SUB-3383,SC-637,AC-439,PLAN-2,2024-04-21,cancelled,0
SUB-3384,SC-492,AC-453,PLAN-3,2024-04-02,ACTIVE,1
SUB-3385,SC-1965,AC-839,PLAN-4,03/16/2024,CANCELLED,1
SUB-3386,SC-1876,AC-87,PLAN-2,03/05/2025,cancelled,1
SUB-3387,SC-289,AC-154,PLAN-1,2026-11-28,CANCELLED,1
SUB-3388,SC-150,AC-158,PLAN-4,04/03/2023,active,0
SUB-3389,SC-1399,AC-260,PLAN-5,2025-09-12,trial,0
SUB-3390,SC-225,AC-690,PLAN-4,2024-12-21,CANCELLED,0
SUB-3391,SC-2028,AC-875,PLAN-5,01/07/2021,trial,0
SUB-3392,SC-2986,AC-801,PLAN-3,2022-07-20,trial,1
SUB-3393,SC-2454,AC-181,PLAN-1,27-07-2024,cancelled,0
SUB-3394,SC-882,AC-654,PLAN-1,15-07-2024,CANCELLED,0
SUB-3395,SC-1159,AC-761,PLAN-4,09-03-2026,trial,0
SUB-3396,SC-2106,AC-591,PLAN-6,2021-02-16,active,0
SUB-3397,SC-2229,AC-266,PLAN-2,11/05/2025,trial,0
SUB-3398,SC-1740,AC-165,PLAN-5,2022-10-03,trial,0
SUB-3399,SC-2687,AC-590,PLAN-6,02/13/2021,active,0
SUB-3400,SC-1279,AC-846,PLAN-6,08-02-2024,ACTIVE,0
SUB-3401,SC-803,AC-212,PLAN-2,2024-11-23,ACTIVE,0
SUB-3402,SC-1472,AC-148,PLAN-2,10/15/2025,ACTIVE,0
SUB-3403,SC-1759,AC-674,PLAN-4,06/01/2023,trial,0
SUB-3404,SC-1512,AC-145,PLAN-5,2021-09-17,cancelled,1
SUB-3405,SC-1764,AC-575,PLAN-5,14-02-2023,ACTIVE,0
SUB-3406,SC-2306,AC-266,PLAN-5,2026-09-13,cancelled,0
SUB-3407,SC-906,AC-440,PLAN-4,2025-08-20,ACTIVE,0
SUB-3408,SC-1390,AC-341,PLAN-2,2025-09-21,cancelled,0
SUB-3409,SC-1830,AC-477,PLAN-6,04/19/2024,CANCELLED,0
SUB-3410,SC-891,AC-477,PLAN-2,2023-04-11,trial,1
SUB-3411,SC-2190,AC-25,PLAN-2,05-01-2023,trial,0
SUB-3412,SC-1539,AC-177,PLAN-6,2025-12-02,active,0
SUB-3413,SC-2688,AC-885,PLAN-5,2023-11-16,ACTIVE,0
SUB-3414,SC-2005,AC-93,PLAN-1,2023-09-16,trial,0
SUB-3415,SC-2029,AC-632,PLAN-5,06/08/2026,active,0
SUB-3416,SC-1403,AC-715,PLAN-6,2023-09-22,ACTIVE,1
SUB-3417,SC-91,AC-323,PLAN-6,13-02-2025,cancelled,0
SUB-3418,SC-2105,AC-425,PLAN-1,2024-04-18,active,0
SUB-3419,SC-317,AC-765,PLAN-6,04-03-2023,ACTIVE,0
SUB-3420,SC-961,AC-597,PLAN-4,2026-11-24,ACTIVE,0
SUB-3421,SC-2946,AC-820,PLAN-6,2025-06-15,trial,0
SUB-3422,SC-1721,AC-899,PLAN-1,2023-02-03,CANCELLED,0
SUB-3423,SC-1886,AC-566,PLAN-1,09/02/2022,CANCELLED,0
SUB-3424,SC-1786,AC-683,PLAN-1,2024-07-05,ACTIVE,0
SUB-3425,SC-725,AC-618,PLAN-4,2024-11-08,cancelled,0
SUB-3426,SC-1655,AC-671,PLAN-1,08/16/2021,trial,1
SUB-3427,SC-471,AC-888,PLAN-4,2025-05-16,ACTIVE,0
SUB-3428,SC-2726,AC-169,PLAN-6,10/03/2023,cancelled,0
SUB-3429,SC-2531,AC-97,PLAN-3,2025-08-22,ACTIVE,0
SUB-3430,SC-151,AC-736,PLAN-1,2025-07-26,cancelled,0
SUB-3431,SC-1320,AC-673,PLAN-3,05/11/2024,active,0
SUB-3432,SC-384,AC-315,PLAN-2,2025-10-23,trial,0
SUB-3433,SC-1413,AC-612,PLAN-4,2024-12-19,CANCELLED,1
SUB-3434,SC-1302,AC-260,PLAN-4,2023-06-23,CANCELLED,0
SUB-3435,SC-2289,AC-696,PLAN-2,2025-05-28,ACTIVE,0
SUB-3436,SC-877,AC-94,PLAN-3,12/19/2021,ACTIVE,0
SUB-3437,SC-2646,AC-708,PLAN-2,2024-09-10,cancelled,0
SUB-3438,SC-1019,AC-57,PLAN-6,2025-05-27,trial,0
SUB-3439,SC-1277,AC-312,PLAN-1,01/24/2021,cancelled,0
SUB-3440,SC-2574,AC-717,PLAN-2,2026-06-08,trial,0
SUB-3441,SC-2592,AC-354,PLAN-6,2025-03-18,trial,0
SUB-3442,SC-1269,AC-186,PLAN-6,2025-02-21,active,1
SUB-3443,SC-2616,AC-684,PLAN-1,11-09-2024,ACTIVE,1
SUB-3444,SC-2058,AC-89,PLAN-3,2022-08-22,trial,0
SUB-3445,SC-1033,AC-240,PLAN-2,03/19/2022,cancelled,0
SUB-3446,SC-933,AC-651,PLAN-5,15-06-2026,active,0
SUB-3447,SC-1055,AC-548,PLAN-6,2024-11-01,CANCELLED,0
SUB-3448,SC-1846,AC-811,PLAN-2,25-06-2021,trial,0
SUB-3449,SC-1709,AC-460,PLAN-1,02-11-2023,CANCELLED,0
SUB-3450,SC-525,AC-812,PLAN-1,2023-03-16,ACTIVE,0
SUB-3451,SC-2898,AC-546,PLAN-3,02-03-2023,trial,0
SUB-3452,SC-332,AC-75,PLAN-5,2026-10-10,cancelled,0
SUB-3453,SC-257,AC-381,PLAN-4,2024-03-01,CANCELLED,0
SUB-3454,SC-202,AC-369,PLAN-3,09/22/2026,trial,0
SUB-3455,SC-1132,AC-892,PLAN-3,2022-04-24,active,0
SUB-3456,SC-2115,AC-793,PLAN-3,04/09/2026,active,0
SUB-3457,SC-1674,AC-291,PLAN-3,07/24/2021,active,0
SUB-3458,SC-690,AC-279,PLAN-5,09/10/2024,active,0
SUB-3459,SC-2977,AC-843,PLAN-3,2024-05-16,ACTIVE,0
SUB-3460,SC-183,AC-261,PLAN-2,01/02/2021,ACTIVE,0
SUB-3461,SC-508,AC-289,PLAN-4,2026-12-14,active,0
SUB-3462,SC-1183,AC-871,PLAN-1,2022-12-15,trial,1
SUB-3463,SC-1897,AC-80,PLAN-5,2022-07-07,active,0
SUB-3464,SC-558,AC-118,PLAN-6,2023-05-23,active,0
SUB-3465,SC-2159,AC-507,PLAN-4,2024-03-14,cancelled,0
SUB-3466,SC-687,AC-267,PLAN-4,2022-06-10,ACTIVE,0
SUB-3467,SC-694,AC-411,PLAN-4,2022-03-11,trial,0
SUB-3468,SC-2840,AC-168,PLAN-5,2025-11-26,CANCELLED,0
SUB-3469,SC-2747,AC-209,PLAN-2,05/24/2025,CANCELLED,0
SUB-3470,SC-1104,AC-369,PLAN-5,05/07/2024,CANCELLED,0
SUB-3471,SC-879,AC-812,PLAN-3,2021-09-09,cancelled,0
SUB-3472,SC-598,AC-411,PLAN-6,05/08/2024,CANCELLED,0
SUB-3473,SC-28,AC-397,PLAN-2,2025-11-14,cancelled,0
SUB-3474,SC-2319,AC-359,PLAN-3,2026-07-14,trial,0
SUB-3475,SC-481,AC-145,PLAN-6,2022-11-19,ACTIVE,0
SUB-3476,SC-429,AC-625,PLAN-2,2022-02-28,CANCELLED,0
SUB-3477,SC-931,AC-37,PLAN-3,03/10/2023,cancelled,0
SUB-3478,SC-1887,AC-147,PLAN-2,24-05-2025,ACTIVE,0
SUB-3479,SC-66,AC-774,PLAN-4,06/04/2023,active,0
SUB-3480,SC-2896,AC-188,PLAN-2,04/20/2025,active,0
SUB-3481,SC-2931,AC-800,PLAN-5,2026-11-08,ACTIVE,0
SUB-3482,SC-2413,AC-638,PLAN-4,2024-06-06,cancelled,0
SUB-3483,SC-2861,AC-169,PLAN-1,04/28/2026,CANCELLED,0
SUB-3484,SC-337,AC-886,PLAN-5,2022-11-27,CANCELLED,0
SUB-3485,SC-2596,AC-760,PLAN-6,2024-07-17,active,0
SUB-3486,SC-2575,AC-540,PLAN-5,2026-08-01,cancelled,0
SUB-3487,SC-1403,AC-438,PLAN-1,19-04-2022,trial,1
SUB-3488,SC-765,AC-62,PLAN-2,2021-07-03,trial,1
SUB-3489,SC-684,AC-752,PLAN-1,01/17/2022,cancelled,0
SUB-3490,SC-1443,AC-380,PLAN-5,2025-05-14,trial,1
SUB-3491,SC-717,AC-711,PLAN-4,2022-07-18,CANCELLED,0
SUB-3492,SC-170,AC-132,PLAN-5,17-03-2026,cancelled,0
SUB-3493,SC-1882,AC-261,PLAN-4,2023-04-09,trial,0
SUB-3494,SC-918,AC-784,PLAN-4,2022-07-12,CANCELLED,0
SUB-3495,SC-2837,AC-680,PLAN-3,05/18/2024,cancelled,0
SUB-3496,SC-524,AC-561,PLAN-1,11/16/2024,active,0
SUB-3497,SC-56,AC-296,PLAN-3,03/26/2023,CANCELLED,0
SUB-3498,SC-488,AC-754,PLAN-5,12-10-2024,ACTIVE,0
SUB-3499,SC-217,AC-285,PLAN-6,2025-11-02,CANCELLED,0
SUB-3500,SC-878,AC-271,PLAN-1,21-10-2025,trial,0
SUB-3501,SC-2005,AC-741,PLAN-2,10/19/2026,active,0
SUB-3502,SC-2554,AC-768,PLAN-6,2022-08-05,trial,0
SUB-3503,SC-1811,AC-746,PLAN-3,22-07-2024,trial,0
SUB-3504,SC-2962,AC-710,PLAN-2,2026-07-01,trial,0
SUB-3505,SC-2575,AC-876,PLAN-5,03/19/2023,CANCELLED,0
SUB-3506,SC-409,AC-119,PLAN-1,07/08/2025,ACTIVE,0
SUB-3507,SC-245,AC-597,PLAN-1,12/22/2025,cancelled,0
SUB-3508,SC-2865,AC-274,PLAN-3,2025-11-26,trial,0
SUB-3509,SC-1192,AC-511,PLAN-1,10/27/2025,CANCELLED,0
SUB-3510,SC-2973,AC-380,PLAN-4,2022-01-24,trial,0
SUB-3511,SC-1995,AC-163,PLAN-3,09/10/2026,CANCELLED,0
SUB-3512,SC-1301,AC-15,PLAN-5,2026-02-01,trial,0
SUB-3513,SC-649,AC-156,PLAN-2,07/26/2021,cancelled,0
SUB-3514,SC-21,AC-536,PLAN-5,12/27/2025,trial,0
SUB-3515,SC-2592,AC-437,PLAN-3,2026-02-01,trial,0
SUB-3516,SC-2176,AC-72,PLAN-3,2026-04-28,ACTIVE,1
SUB-3517,SC-1919,AC-716,PLAN-1,2026-05-11,CANCELLED,1
SUB-3518,SC-82,AC-589,PLAN-1,07-01-2023,ACTIVE,0
SUB-3519,SC-1185,AC-794,PLAN-4,2023-07-10,CANCELLED,0
SUB-3520,SC-2499,AC-592,PLAN-1,05-05-2026,cancelled,0
